cod_municipio,assasinatos_gerais,pop_2021,assasinatos_gerais_100k
3517802,3,8290,36.18817852834741
3517901,2,11287,17.719500310091256
3518107,2,6675,29.9625468164794
3518305,2,30136,6.636580833554553
3518404,45,122505,36.7331945634872
3518602,7,40487,17.289500333440362
3518701,54,322750,16.73121611154144
3518800,169,1392121,12.139749346500771
3519055,2,15272,13.095861707700367
3519071,40,234259,17.075117711592725
3519105,2,11858,16.866250632484398
3519204,1,6295,15.885623510722796
3519253,3,9517,31.522538615109802
3519303,4,35472,11.276499774470004
3519402,3,12518,23.96548969483943
3519501,3,7841,38.26042596607576
3519600,4,60600,6.600660066006601
3519709,19,79479,23.905685778633348
3519907,1,8194,12.204051745179399
3520004,2,24749,8.081134591296617
3520103,1,30614,3.2664793885150583
3520202,1,9583,10.435145570280705
3520301,4,30989,12.907805995675885
3520400,4,35591,11.238796324913602
3520442,1,26788,3.7330147827385396
3520509,10,256223,3.9028502515386987
3520608,2,4879,40.99200655872105
3520905,4,15069,26.54456168292521
3521002,8,37964,21.072595090085343
3521309,3,16604,18.06793543724404
3521705,2,17480,11.441647597254004
3521804,4,27382,14.608136732159814
3521903,3,15297,19.611688566385567
3522109,17,103102,16.488525925782234
3522208,18,177662,10.131598203329919
3522307,18,165526,10.874424561700277
3522406,10,94804,10.548078140162863
3522505,28,240961,11.620137698631728
3522604,5,75234,6.645931360820906
3522703,4,43331,9.231266298954559
3522802,7,15173,46.13458116390957
3522901,2,14147,14.137272920053721
3523107,69,375011,18.39946028249838
3523206,3,50642,5.92393665337072
3523305,3,17598,17.047391749062392
3523404,15,122581,12.236806682928023
3523503,1,20921,4.779886238707519
3523909,22,175568,12.530757313405632
3524006,8,62813,12.736217025138108
3524105,3,42045,7.135212272565108
3524303,10,77652,12.87796837170968
3524402,63,235416,26.76113773065552
3524600,1,17889,5.590027391134217
3524709,4,58722,6.811757092742073
3524808,2,49201,4.064958029308348
3525003,12,126356,9.496976795720029
3525102,11,44970,24.460751612185902
3525201,2,30617,6.532318646503576
3525300,10,151881,6.584102027245014
3525706,11,37366,29.43852700315795
3525805,2,4800,41.666666666666664
3525904,60,423006,14.184195968851506
3526100,3,18718,16.02735334971685
3526209,1,31646,3.1599570245844655
3526308,2,4889,40.90816117815504
3526407,3,28785,10.422094841063053
3526605,2,7311,27.35603884557516
3526704,22,104346,21.08370229812355
3526803,7,68990,10.146398028699812
3526902,28,308482,9.076704637547733
3527108,16,78503,20.381386698597506
3527207,27,89125,30.294530154277698
3527306,1,49993,2.0002800392054887
3527603,4,15292,26.15746795710175
3528007,2,17214,11.618450098756826
3528205,2,3692,54.17118093174431
3528502,20,101937,19.619961348676142
3528700,2,5948,33.62474781439139
3529005,22,240590,9.144187206450809
3529203,9,26628,33.7990085624155
3529302,2,83626,2.391600698347404
3529401,66,477552,13.820484470801086
3529708,3,22355,13.419816595839857
3529906,3,19643,15.272616199154916
3530102,2,29706,6.732646603379789
3530508,6,68980,8.698173383589447
3530607,59,450785,13.088279334937942
3530706,20,153033,13.069076604392517
3530805,11,93650,11.74586225306994
3531100,6,57648,10.407993338884262
3531308,2,50772,3.9391790750807534
3531803,15,60754,24.689732363301182
3531902,3,33288,9.012256669069934
3532009,1,13781,7.256367462448298
3532306,1,6642,15.055706112616681
3532405,10,18698,53.48165579206332
3532504,3,8923,33.62097949120251
3532827,2,9860,20.28397565922921
3533403,3,60956,4.9215827810223765
3533502,4,41414,9.658569565847298
3533700,2,4291,46.60918200885575
3533908,8,55130,14.511155450752765
3534005,2,4422,45.22840343735866
3534302,1,44360,2.254283137962128
3534401,126,699944,18.001440115209217
3534609,2,33000,6.0606060606060606
3534708,16,114352,13.991884706870016
3535101,1,13486,7.415097137772505
3535200,2,9227,21.675517502980384
3535309,4,22272,17.95977011494253
3535408,3,15862,18.913125709242212
3535507,2,45945,4.3530307976928935
3535606,3,18263,16.426654985489787
3535804,1,20395,4.9031625398381955
3536000,1,10949,9.133254178463787
3536307,2,14807,13.507125008441953
3536406,1,7454,13.415615776764154
3536505,4,112003,3.5713329107256055
3537008,2,16811,11.896972220569864
3537206,3,11421,26.267402153926977
3537602,25,69001,36.23135896581209
3537800,7,55542,12.603075150336682
3537909,11,29402,37.41242092374669
3538006,21,170132,12.343356922859897
3538204,5,15388,32.49285157265402
3538600,8,27462,29.13116306168524
3538709,44,407252,10.804121281172346
3538808,4,29869,13.391810907629985
3538907,2,25719,7.776352113223687
3539004,5,11471,43.58817888588615
3539103,13,19178,67.78600479716341
3539202,3,27754,10.809252720328601
3539301,4,76877,5.203116666883464
3539400,1,13765,7.264802034144569
3539509,2,40080,4.990019960079841
3539608,0,5304,0.0
3539806,5,118349,4.224792773914439
3540200,4,50852,7.865963973885
3540705,4,56504,7.079144839303412
3540804,4,17516,22.83626398721169
3540903,2,21873,9.1436931376583
3541000,54,330845,16.321842554670617
3541109,2,4080,49.01960784313726
3541307,1,44389,2.2528103809502356
3541406,71,230371,30.819851456997625
3541604,2,40828,4.898599000685804
3541802,2,3460,57.80346820809248
3542107,2,9101,21.97560707614548
3542206,7,29726,23.548408800376773
3542404,2,20394,9.806805923310778
3542503,1,9837,10.165700925078784
3542602,5,56393,8.866348660294717
3543006,2,16211,12.337301832089322
3543303,5,124159,4.027094290385715
3543402,111,711825,15.593720366663154
3543907,42,208008,20.191531094957885
3544004,3,35738,8.39442610106889
3544202,1,12689,7.880841673890772
3544301,1,10801,9.258401999814833
3544608,1,5614,17.812611328820804
3545001,3,17252,17.389288198469742
3545209,10,119736,8.351707088928977
3545308,6,45860,13.083296990841692
3545605,3,15561,19.2789666473877
3545803,14,194390,7.2020165646380985
3546009,2,14857,13.461667900652891
3546306,2,34737,5.757549586895817
3546405,3,47943,6.257430698955009
3546603,2,32563,6.1419402389214754
3546702,1,27381,3.6521675614477194
3546801,13,57966,22.42693993030397
3547304,11,142301,7.730093253034061
3547502,4,27600,14.492753623188406
3547601,1,26753,3.7378985534332596
3547700,3,20866,14.377456148758746
3547809,75,721368,10.396912532854243
3547908,2,6977,28.665615594094884
3548005,3,23529,12.750223128904755
3548302,3,3135,95.69377990430623
3548500,32,433656,7.37912077775933
3548708,95,844483,11.249486372135378
3548807,6,161957,3.704687046561742
3548906,28,254484,11.002656355605854
3549102,9,91771,9.807019646729358
3549409,3,52319,5.734054549972285
3549706,6,55124,10.884551193672447
3549805,71,464983,15.269375439532197
3549904,94,729737,12.881353145037185
3549953,1,15978,6.2586055826761795
3550001,3,10690,28.06361085126286
3550100,1,41123,2.4317292026359945
3550209,1,33002,3.030119386703836
3550308,450,12325232,3.651046893072682
3550407,2,35980,5.558643690939411
3550506,2,7696,25.987525987525988
3550605,8,92060,8.689984792526612
3550704,17,90328,18.820299353467362
3550803,2,12159,16.448721111933548
3551009,40,368355,10.859089736802812
3551108,3,10390,28.873917228103945
3551504,2,45644,4.3817369205152925
3551603,3,29452,10.186065462447372
3551702,11,127142,8.651743719620582
3551801,6,12780,46.948356807511736
3551900,2,17661,11.324387067549969
3552007,1,6339,15.775358889414735
3552106,9,41352,21.764364480557166
3552205,104,687357,15.130419854602485
3552403,47,286211,16.42145130690295
3552502,42,300559,13.973961851084146
3552551,4,4014,99.65122072745392
3552601,2,12485,16.019223067681217
3552700,3,16644,18.02451333813987
3552809,25,293652,8.513478539223298
3553302,3,23232,12.913223140495868
3553401,2,26101,7.662541665070304
3553708,3,57364,5.229760825604909
3553807,1,23256,4.299965600275198
3553906,1,7540,13.26259946949602
3554003,14,122967,11.385168378508055
3554102,22,317915,6.9200887029551925
3554805,5,47714,10.479104665297397
3555406,28,91824,30.493117267816693
3555505,1,4804,20.815986677768525
3556008,2,13888,14.400921658986174
3556206,12,131210,9.145644386860758
3556354,1,10692,9.352787130564908
3556404,4,43110,9.278589654372535
3556453,5,53468,9.351387745941498
3556503,7,123071,5.687773724110473
3557006,4,123599,3.236272138124095
3557105,5,95338,5.244498521051417
3557154,1,2752,36.33720930232558
3557204,4,12418,32.21130616846513
3557303,1,11407,8.766546857192951
4100103,1,7408,13.498920086393088
4100301,1,9470,10.559662090813093
4100400,59,120041,49.14987379312068
4100459,1,1682,59.45303210463734
4100509,11,22176,49.6031746031746
4100608,9,14859,60.56935190793458
4100707,1,9778,10.22704029453876
4100806,8,11503,69.54707467617143
4100905,3,6332,47.37839545167404
4101002,1,19311,5.178395733001916
4101051,1,2788,35.86800573888092
4101150,3,2930,102.38907849829351
4101200,4,18949,21.10929336640456
4101408,16,136234,11.744498436513645
4101507,30,124810,24.036535534011698
4101606,4,28300,14.134275618374557
4101705,2,14000,14.285714285714286
4101804,45,146214,30.776806598547335
4101903,1,14954,6.687174000267487
4102000,13,33340,38.99220155968806
4102307,2,13092,15.276504735716468
4102406,9,31211,28.83598731216558
4102505,5,11426,43.7598459653422
4102703,2,2781,71.91657677094571
4102802,3,15399,19.48178453146308
4102901,7,16400,42.68292682926829
4103040,1,6365,15.710919088766692
4103107,6,13129,45.70035798613756
4103156,2,3506,57.04506560182544
4103206,5,7068,70.74136955291455
4103222,2,3254,61.46281499692686
4103305,1,6439,15.530361857431279
4103354,2,5382,37.16090672612412
4103503,1,8606,11.619800139437602
4103602,3,25466,11.780413099819366
4103701,18,107341,16.768988550507263
4103800,1,7917,12.631047113805735
4103909,10,14043,71.20985544399345
4104006,24,43685,54.938766166876505
4104204,47,133865,35.10999887946812
4104253,10,29740,33.62474781439139
4104303,56,95488,58.64611260053619
4104402,1,14809,6.7526504152880005
4104428,7,16053,43.60555659378309
4104451,3,13329,22.507314877335133
4104501,3,19148,15.667432630039691
4104600,2,15834,12.631047113805735
4104709,2,14356,13.931457230426302
4104808,94,332333,28.284882933683985
4104907,12,71809,16.710997228759627
4105102,3,10764,27.870680044593087
4105201,2,17833,11.215162900241125
4105300,4,11819,33.843810813097555
4105409,2,19167,10.434601137371525
4105508,12,83816,14.317075498711462
4105607,3,12797,23.442994451824646
4105706,2,16450,12.158054711246201
4105805,62,246540,25.148048998134175
4105904,7,24145,28.99150962932284
4106001,2,8857,22.58100937111889
4106100,1,3876,25.799793601651185
4106209,5,18837,26.54350480437437
4106308,3,17117,17.52643570719168
4106407,11,47842,22.992349818151414
4106456,2,7518,26.602819898909285
4106506,5,20580,24.295432458697764
4106605,4,20947,19.095813242946484
4106803,7,18741,37.35126193906408
4106852,2,2921,68.46970215679562
4106902,422,1948626,21.656284992605045
4107009,7,15196,46.064753882600684
4107157,3,5266,56.969236612229395
4107207,8,41038,19.494127394122522
4107256,2,8869,22.550456646747097
4107504,2,13981,14.305128388527287
4107538,2,4596,43.51610095735422
4107546,5,4048,123.51778656126483
4107603,3,17316,17.325017325017324
4107652,43,102004,42.15520959962355
4108007,1,10453,9.566631589017508
4108304,137,258248,53.049781605278646
4108320,3,5993,50.05840146837978
4108403,21,92216,22.77262080333131
4108502,5,13685,36.53635367190354
4108601,13,28808,45.12635379061372
4108650,3,7053,42.53509145044662
4108809,15,33310,45.03152206544581
4108908,4,6609,60.52352852171282
4109203,2,5530,36.166365280289334
4109302,9,12217,73.66783989522796
4109401,60,182644,32.850791704080066
4109500,2,7594,26.33658151171978
4109609,26,37527,69.28344924987343
4109708,4,31644,12.640626975097964
4109757,1,6370,15.698587127158556
4109807,32,55131,58.04356895394606
4109906,4,7786,51.37426149499101
4110003,2,4440,45.04504504504504
4110078,2,13282,15.05797319680771
4110102,5,32940,15.179113539769277
4110201,3,11121,26.975991367682763
4110508,2,15251,13.11389417087404
4110607,5,13782,36.279204759831664
4110805,1,10098,9.902951079421667
4110953,3,11385,26.350461133069828
4111258,8,29070,27.519779841761267
4111506,4,31935,12.525442304681384
4111555,2,8240,24.271844660194176
4111704,1,5303,18.857250612860646
4111803,11,39322,27.97416204669142
4111902,2,13742,14.553922282055014
4112009,10,35027,28.54940474491107
4112108,2,21230,9.420631182289213
4112207,2,5095,39.25417075564279
4112306,2,4930,40.56795131845842
4112603,2,1320,151.5151515151515
4112702,2,12638,15.82528881152081
4112751,1,8330,12.004801920768307
4112959,3,7292,41.14097641250686
4113205,1,48410,2.065688907250568
4113254,4,5784,69.15629322268326
4113304,17,32139,52.89523631724696
4113452,3,4592,65.33101045296168
4113502,8,23242,34.420445744772394
4113700,172,575377,29.89344377686282
4113809,3,4945,60.66734074823054
4113908,2,13663,14.638073629510357
4114104,2,23100,8.658008658008658
4114203,2,34515,5.794582065768506
4114302,6,27315,21.965952773201536
4114401,2,16642,12.017786323759164
4114500,1,13510,7.401924500370097
4114609,14,53495,26.170670156089354
4114708,1,5634,17.74937877174299
4114807,6,35804,16.75790414478829
4115002,1,7084,14.116318464144552
4115101,6,10336,58.04953560371517
4115200,64,430157,14.878288624850926
4115507,2,4677,42.762454564892025
4115606,8,18107,44.18180814049815
4115705,33,35219,93.69942360657599
4115754,4,10800,37.03703703703704
4115804,11,46574,23.618327822390174
4116059,4,10704,37.369207772795214
4116109,6,12042,49.82561036372696
4116208,4,16446,24.322023592362886
4116406,2,4008,49.9001996007984
4116604,1,3434,29.120559114735002
4116703,2,10299,19.41936110301971
4116901,7,27984,25.01429388221841
4117057,2,11507,17.38072477622317
4117107,3,13200,22.727272727272727
4117206,6,5826,102.98661174047373
4117214,2,4277,46.761748889408466
4117255,2,10544,18.96813353566009
4117271,2,5448,36.71071953010279
4117305,1,21960,4.553734061930784
4117453,2,6016,33.244680851063826
4117503,7,41773,16.757235534914898
4117602,13,51755,25.1183460535214
4117701,6,33994,17.650173560040006
4117800,6,12960,46.2962962962963
4117909,4,32121,12.452912424893372
4118006,9,14023,64.18027526206946
4118204,104,156174,66.59239053875805
4118402,44,88922,49.48156811587683
4118501,19,83843,22.661402860107582
4118709,1,7387,13.537295248409368
4118808,3,14007,21.417862497322766
4119152,35,133490,26.219192448872576
4119301,14,32559,42.99886360146196
4119400,5,25617,19.518288636452358
4119509,52,114970,45.22919022353658
4119608,2,29994,6.668000266720011
4119707,4,4272,93.63295880149813
4119905,89,355336,25.046716347344486
4119954,19,27915,68.06376500089557
4120002,12,12748,94.13241292751805
4120606,21,52513,39.99009769009579
4120804,9,23911,37.639580109573
4120903,16,34409,46.49946234996658
4121000,3,12232,24.525833878351865
4121109,2,4508,44.36557231588287
4121406,4,16950,23.59882005899705
4121703,12,26825,44.73438956197577
4121752,2,8069,24.786218862312555
4121802,1,10645,9.394081728511038
4121901,9,12948,69.50880444856348
4122008,2,15336,13.041210224308816
4122156,8,13255,60.35458317615994
4122206,13,32517,39.97908786173386
4122305,3,34411,8.718142454447706
4122404,10,67383,14.840538414733686
4122503,3,9645,31.104199066874028
4122800,1,3483,28.710881424059718
4123006,1,14872,6.724045185583647
4123204,2,3293,60.73489219556635
4123303,4,7751,51.60624435556702
4123402,2,12186,16.412276382734284
4123501,14,26767,52.303209175477264
4123709,5,8523,58.664789393406075
4123808,5,14794,33.79748546708125
4123857,1,9410,10.626992561105208
4123907,3,11622,25.81311306143521
4123956,1,4017,24.894199651481205
4124004,2,4954,40.37141703673799
4124020,1,10096,9.904912836767036
4124053,5,23699,21.09793662179839
4124103,8,46251,17.296923309766274
4124202,1,2626,38.08073115003808
4124301,2,2068,96.71179883945841
4124400,2,20261,9.871181086817037
4124707,4,11128,35.94536304816678
4124806,1,10181,9.822217856792063
4124905,2,5837,34.2641768031523
4125001,6,10056,59.665871121718375
4125357,2,5586,35.80379520229144
4125407,1,6160,16.233766233766232
4125456,3,3627,82.71298593879239
4125506,84,329058,25.52741461991503
4125605,8,46705,17.128787067765764
4125704,11,27576,39.88975921090804
4125803,4,11046,36.21220351258374
4126009,4,8859,45.151823004853824
4126108,2,5750,34.78260869565217
4126207,3,6722,44.629574531389466
4126256,42,97803,42.94346799177939
4126272,2,5539,36.10760064993681
4126306,3,19385,15.475883415011607
4126504,15,16413,91.39097057210748
4126603,2,21249,9.41220763330039
4126678,12,15040,79.7872340425532
4126801,13,16345,79.53502600183542
4127106,9,79792,11.279326248245438
4127205,8,17200,46.51162790697674
4127304,2,16924,11.81753722524226
4127403,8,17522,45.65688848304988
4127502,3,20607,14.558159848595137
4127700,48,142645,33.649970205755544
4127809,3,7807,38.427052645062126
4127858,3,12038,24.92108323641801
4128005,1,20909,4.782629489693433
4128104,35,112500,31.11111111111111
4128203,16,57913,27.627648369105383
4128534,3,12088,24.81800132362674
4128559,6,8454,70.97232079489
4128658,3,4022,74.58975634012928
4128708,4,6859,58.31753899985421
4128807,6,5630,106.57193605683837
4200101,3,17960,16.70378619153675
4200200,4,11013,36.32071188595297
4200507,3,6515,46.04758250191865
4200556,2,2354,84.96176720475786
4200705,2,10086,19.8294665873488
4200754,1,1926,51.92107995846314
4201307,19,39524,48.072057484060316
4201406,20,68867,29.041485762411604
4201950,15,13430,111.69024571854058
4202008,26,145796,17.83313671156959
4202073,3,11260,26.642984014209592
4202107,13,29860,43.536503683858
4202156,2,2709,73.82798080472499
4202305,10,69486,14.391388193305126
4202404,48,361855,13.264981829738431
4202503,1,4772,20.955574182732608
4202602,4,10060,39.761431411530815
4202800,4,33876,11.807769512339119
4203006,22,79313,27.738201808026428
4203154,2,3335,59.97001499250375
4203204,13,85105,15.27524822278362
4203303,2,11981,16.693097404223355
4203402,1,6952,14.384349827387801
4203600,12,36556,32.8263486158223
4203709,4,12398,32.26326826907566
4203808,7,54480,12.848751835535976
4204103,1,3551,28.161081385525204
4204202,50,224013,22.320133206554978
4204251,3,16821,17.83484929552345
4204301,5,75167,6.651855202415954
4204400,1,9940,10.060362173038229
4204558,1,12553,7.966223213574445
4204608,18,217311,8.283059762276185
4204806,7,39893,17.54693805930865
4205308,2,10649,18.781106207155602
4205407,101,508826,19.849614603027362
4205456,3,27211,11.024953143949139
4205506,5,36584,13.667176907937897
4205704,2,23579,8.482123923830526
4205803,4,18484,21.64033758926639
4205902,7,70793,9.887983275182574
4206009,2,14606,13.693002875530604
4206900,2,19096,10.473397570171764
4207007,2,57247,3.4936328541233603
4207205,4,9948,40.20908725371934
4207304,3,45286,6.624563882877711
4207403,3,6241,48.06921967633392
4207502,6,70900,8.46262341325811
4207684,6,7579,79.16611690196596
4207809,2,10498,19.051247856734616
4207908,1,11289,8.858180529719196
4208104,1,21780,4.591368227731864
4208203,38,223112,17.031804654164723
4208302,28,67338,41.58127654518994
4208401,1,17007,5.879931792791203
4208450,16,21177,75.55366671388771
4208500,2,25355,7.887990534411359
4208807,7,20288,34.503154574132495
4208906,6,181173,3.3117517510887384
4209003,3,30404,9.867122747006972
4209102,109,597658,18.237855094385083
4209300,19,157349,12.07506879611564
4209409,4,46122,8.672650795715711
4209607,2,15313,13.060798014758701
4209706,9,12115,74.28807263722658
4210001,2,13107,15.259021896696423
4210035,1,5684,17.593244194229417
4210100,20,56561,35.3600537472817
4210407,1,7378,13.553808620222282
4210605,3,17125,17.51824817518248
4211009,4,11889,33.64454537808058
4211306,17,83626,20.328605935952933
4211454,2,4329,46.2000462000462
4211702,2,23038,8.681309141418525
4211751,2,18975,10.540184453227932
4211876,1,1474,67.84260515603799
4211900,18,175272,10.269752156647954
4212106,1,16157,6.189267809618122
4212205,4,19422,20.595201318092883
4212239,1,3360,29.761904761904763
4212254,4,9048,44.20866489832007
4212502,3,33284,9.013339742819372
4212601,1,2760,36.231884057971016
4212809,8,23772,33.65303718660609
4212908,2,20712,9.656237929702588
4213203,1,34010,2.9403116730373418
4213302,2,4650,43.01075268817204
4213500,3,21932,13.678643078606603
4213609,2,35543,5.626987029794896
4213807,2,7312,27.35229759299781
4214300,2,2887,69.27606511950121
4214706,2,11808,16.937669376693766
4214805,14,72006,19.442824209093686
4215000,3,42495,7.059654076950229
4215059,1,2483,40.27386226339106
4215109,2,11600,17.24137931034483
4215505,7,16918,41.37604917838988
4215679,4,8773,45.594437478627604
4215703,6,23579,25.44637177149158
4215802,4,85421,4.682689268446869
4215901,0,2814,0.0
4216057,1,5598,17.86352268667381
4216206,18,53746,33.49086443642317
4216305,4,38583,10.367260192312676
4216354,2,3759,53.20563979781857
4216503,7,27139,25.793139025019343
4216602,32,250181,12.79073950459867
4216800,4,8173,48.94163709776092
4217204,4,40868,9.787608887148869
4217253,1,5935,16.849199663016005
4217303,1,9810,10.193679918450561
4217600,2,14092,14.192449616803861
4217709,5,30733,16.269156932287768
4218004,18,39155,45.97114033967565
4218251,5,7941,62.96436217101121
4218301,7,19366,36.14582257564804
4218350,1,3966,25.214321734745337
4218707,3,106422,2.8189660032700004
4218806,2,12990,15.396458814472672
4218905,1,11273,8.870753126940476
4219002,3,21344,14.055472263868065
4219200,1,6329,15.800284405119292
4219309,6,53610,11.19194180190263
4219507,25,51642,48.41020874482011
4219705,5,28983,17.251492254079977
4220000,3,12946,23.173180905298935
4300034,2,4942,40.46944556859571
4300109,2,16401,12.19437839156149
4300406,13,73028,17.801391247192857
4300505,1,6067,16.482610845557936
4300604,162,211352,76.64938112721904
4300638,12,7085,169.37191249117853
4300646,1,7403,13.5080372821829
4300802,4,13045,30.663089306247606
4300877,3,5771,51.98405822214521
4301008,4,20967,19.077598130395383
4301057,5,10279,48.64286409183773
4301107,2,14177,14.107356986668547
4301206,7,13413,52.18817565048833
4301305,4,18238,21.93222941111964
4301404,1,10423,9.594166746618056
4301602,20,121335,16.483290064696913
4301636,4,14363,27.849335097124555
4301701,1,6620,15.105740181268882
4301750,2,7519,26.599281819390878
4301859,1,3257,30.703101013202332
4301909,18,13556,132.78253172027146
4302006,6,11182,53.65766410302272
4302105,38,121803,31.197917949475794
4302303,8,11309,70.74011848969847
4302378,1,1899,52.6592943654555
4302402,1,12390,8.071025020177563
4302501,3,6205,48.348106365834006
4302659,2,5104,39.18495297805643
4302709,13,20952,62.04658266513937
4302808,4,33548,11.92321449862883
4303004,15,81869,18.32195336452137
4303103,22,131240,16.763181956720512
4303202,2,5074,39.41663381947182
4303509,16,66478,24.068112759108278
4303707,2,5398,37.05075954057058
4303905,8,69458,11.517751734861355
4304101,3,3295,91.04704097116844
4304200,8,31421,25.46067916361669
4304358,1,9647,10.36591686534674
4304408,14,45488,30.77734787196623
4304507,9,56211,16.0111010300475
4304606,93,348208,26.708174424481918
4304630,7,54051,12.950731716341974
4304663,5,25409,19.678066826714943
4304689,7,12064,58.02387267904509
4304705,30,62265,48.1811611659841
4304804,2,30241,6.613537912106081
4304903,3,9051,33.145508783559826
4305009,1,8701,11.492931846914148
4305108,168,517451,32.46684227105562
4305173,1,12413,8.05607024893257
4305207,1,14189,7.047713017125942
4305355,2,41258,4.847544718600029
4305454,11,16583,66.33299161792196
4305504,1,4719,21.19093028183937
4305702,1,6759,14.795088030773783
4305801,4,9907,40.37549207630968
4305871,2,2520,79.36507936507937
4305900,4,7268,55.0357732526142
4306007,2,13357,14.973422175638243
4306056,2,8067,24.792363951902814
4306106,35,59922,58.40926537832516
4306205,5,12402,40.31607805192711
4306403,2,33119,6.038829674809022
4306502,5,15487,32.28514237747788
4306551,2,2527,79.14523149980214
4306601,13,38339,33.9080309867237
4306759,2,1975,101.26582278481013
4306767,7,41902,16.70564650851988
4306809,8,22880,34.96503496503497
4306908,9,25960,34.66872110939907
4306932,2,8411,23.778385447628107
4306973,1,2982,33.5345405767941
4307005,31,106633,29.071675747657853
4307203,2,4819,41.502386387217264
4307500,2,15591,12.827913539862742
4307609,7,50672,13.814335333122829
4307708,25,83279,30.019572761440457
4307807,17,34399,49.42004128026978
4307906,42,73061,57.48621015315969
4308102,1,13640,7.331378299120234
4308201,11,31063,35.41190483855391
4308300,6,10241,58.588028512840545
4308508,9,31498,28.573242745571147
4308607,12,35440,33.86004514672686
4308854,1,1626,61.50061500615006
4308904,2,16184,12.357884330202669
4309001,2,15863,12.607955619996218
4309100,8,36555,21.884831076460127
4309126,1,2058,48.59086491739553
4309209,78,283620,27.501586629997885
4309308,24,98239,24.43021610561997
4309407,6,25968,23.10536044362292
4309506,1,7463,13.399437223636607
4309555,2,4917,40.67520846044336
4309605,1,19389,5.157563566970963
4309654,2,6836,29.256875365710943
4309704,2,4736,42.229729729729726
4309902,3,7265,41.293874741913285
4310009,6,20413,29.393033850977318
4310207,29,83764,34.62107826751349
4310330,14,23271,60.16071505307035
4310439,1,6689,14.949917775452235
4310504,7,7141,98.02548662652289
4310553,3,3460,86.70520231213872
4310579,1,2065,48.426150121065376
4310603,7,37489,18.672143828856466
4310801,2,24690,8.100445524503847
4310850,2,3773,53.00821627352239
4311007,8,26500,30.18867924528302
4311106,2,10765,18.578727357176035
4311122,2,3662,54.614964500273075
4311205,3,19224,15.605493133583021
4311239,2,2921,68.46970215679562
4311254,3,6461,46.432440798637984
4311304,12,27778,43.19965440276478
4311403,31,85033,36.45643456069996
4311502,1,7444,13.433637829124127
4311700,2,5427,36.852773171181134
4311734,2,2973,67.27211570803902
4311791,2,2702,74.01924500370096
4311809,6,44858,13.375540594765704
4311981,2,3888,51.440329218106996
4312252,3,8103,37.02332469455757
4312401,13,65721,19.780587635611145
4312443,1,2919,34.258307639602606
4312500,6,12847,46.70351054720947
4312609,2,4961,40.31445273130417
4312708,12,11633,103.15481818963293
4312757,4,3663,109.2001092001092
4312906,1,10005,9.995002498750624
4313060,2,21875,9.142857142857142
4313201,4,21536,18.573551263001487
4313300,5,27648,18.08449074074074
4313375,9,29905,30.095301788998494
4313409,41,247032,16.59704005958742
4313425,2,3256,61.42506142506142
4313508,16,46414,34.47235747834705
4313607,1,3778,26.469031233456857
4313656,4,11330,35.3045013239188
4313706,7,33131,21.128248468201985
4313805,1,7056,14.17233560090703
4313904,5,44128,11.330674401740392
4314001,13,7727,168.24123204348388
4314050,9,58858,15.291039450881783
4314100,77,204722,37.61198112562402
4314134,1,2299,43.49717268377555
4314407,60,343132,17.485982071039718
4314498,1,4899,20.412329046744233
4314605,7,20704,33.809891808346215
4314704,9,10019,89.82932428386067
4314803,5,37561,13.311679667740476
4314902,492,1488252,33.05891744140105
4315008,1,4594,21.767522855899
4315156,1,6239,16.02820964898221
4315305,7,22607,30.963860751094792
4315503,4,15744,25.40650406504065
4315602,76,211965,35.85497605736796
4315701,21,38265,54.88043904351235
4315800,3,11471,26.15290733153169
4315909,8,5868,136.332651670075
4316006,4,21453,18.64541089824267
4316303,1,6797,14.712373105781962
4316402,8,39314,20.34898509436842
4316428,3,2605,115.16314779270634
4316451,3,12481,24.036535534011698
4316600,1,16328,6.124448799608035
4316808,43,131365,32.733224222585925
4316907,81,283677,28.553601455176132
4317004,3,8067,37.18854592785422
4317103,26,76321,34.066639588055715
4317202,15,73575,20.387359836901123
4317301,1,29483,3.391785096496286
4317400,3,49360,6.077795786061588
4317509,18,77568,23.205445544554454
4317608,9,43171,20.84732806745269
4317707,1,10050,9.950248756218905
4317806,1,13848,7.221259387637204
4318002,11,60019,18.32752961562172
4318200,2,21801,9.173891105912572
4318309,9,62147,14.481793167811801
4318408,4,24412,16.385384237260364
4318432,2,2543,78.64726700747148
4318507,8,27721,28.85898777100393
4318606,1,6922,14.44669170759896
4318622,2,3543,56.44933672029354
4318705,71,238648,29.750930240353995
4318804,2,43540,4.593477262287552
4318903,13,33293,39.04724716907458
4319000,8,21658,36.93785206390248
4319158,2,7683,26.03149811271639
4319372,1,2949,33.9097999321804
4319406,3,16148,18.57815209313847
4319505,7,25959,26.965599599368236
4319604,3,23555,12.736149437486732
4319711,1,2245,44.54342984409799
4319901,23,80037,28.73670927196172
4320008,36,141808,25.38643800067697
4320107,2,24763,8.076565844203046
4320206,1,10713,9.334453467749464
4320263,1,7444,13.433637829124127
4320404,1,17795,5.61955605507165
4320552,2,6537,30.59507419305492
4320677,3,10162,29.521747687463098
4320701,6,15005,39.98667110963012
4320800,10,31035,32.22168519413565
4320909,5,24552,20.36493971977843
4321105,7,17332,40.38772213247173
4321204,8,57584,13.892747985551543
4321303,3,26885,11.158638646085178
