cod_municipio,lixo_total,familias_cadastradas,lixo_porcentagem
210465,5180,9367.0,0.5530052311305648
432035,1461,2642.0,0.5529901589704769
110170,4269,7722.0,0.5528360528360529
293210,11231,20316.0,0.5528155148651309
251020,3169,5734.0,0.5526682943843739
315737,2370,4289.0,0.5525763581254372
315080,6812,12334.0,0.5522944705691584
250960,2278,4127.0,0.5519748000969227
431447,1531,2774.0,0.5519105984138428
421507,889,1611.0,0.5518311607697083
231100,5870,10640.0,0.5516917293233082
150145,8508,15430.0,0.5513933895009722
410520,6255,11346.0,0.5512956107879429
314053,4257,7723.0,0.5512106694289783
251280,5712,10364.0,0.5511385565418757
240185,2756,5003.0,0.5508694783130121
410645,2888,5246.0,0.5505146778497904
171395,1988,3612.0,0.5503875968992248
230230,14586,26502.0,0.5503735567127009
251260,1094,1988.0,0.5503018108651911
314085,4785,8697.0,0.5501897205933081
313507,2765,5027.0,0.5500298388701015
260990,34715,63160.0,0.5496358454718177
220194,3676,6694.0,0.5491484911861368
311680,4729,8612.0,0.5491175104505341
431700,3027,5515.0,0.5488667271078875
316630,3147,5734.0,0.5488315312173003
431912,1130,2059.0,0.5488101019912579
241290,6379,11629.0,0.548542437010921
150640,4232,7715.0,0.5485418016850292
211105,4571,8334.0,0.5484761219102472
230590,19221,35061.0,0.5482159664584582
430805,827,1509.0,0.5480450629555997
317115,2268,4140.0,0.5478260869565217
221065,5828,10639.0,0.5477958454741987
292275,3908,7135.0,0.5477224947442186
291200,5392,9851.0,0.5473555984164045
251620,40857,74659.0,0.5472481549444809
220380,3097,5661.0,0.5470764882529588
250900,6596,12061.0,0.5468866594809717
130150,7872,14397.0,0.5467805792873516
431470,2821,5160.0,0.5467054263565891
270780,4101,7504.0,0.5465085287846482
310050,3372,6173.0,0.5462497975052648
251720,2584,4731.0,0.5461847389558233
240270,4936,9042.0,0.5458969254589693
150506,27509,50399.0,0.545824321911149
230655,19596,35911.0,0.5456823814430118
317220,675,1238.0,0.5452342487883683
291535,7697,14117.0,0.5452291563363321
241020,4150,7615.0,0.5449770190413658
210380,10870,19980.0,0.544044044044044
260390,9237,16994.0,0.5435447805107685
251398,1985,3654.0,0.543240284619595
150275,15868,29218.0,0.5430898761037717
310210,4838,8910.0,0.5429854096520763
290520,24792,45673.0,0.5428152300045979
230835,8206,15124.0,0.542581327691087
220440,6434,11872.0,0.5419474393530997
150260,5868,10828.0,0.5419283339490211
231040,6212,11473.0,0.5414451320491589
220558,2860,5284.0,0.5412566237698713
430005,737,1362.0,0.5411160058737151
241280,5097,9421.0,0.5410253688568093
290350,9287,17171.0,0.5408537650690117
421535,921,1703.0,0.5408103347034645
270750,11173,20677.0,0.5403588528316486
231250,4105,7602.0,0.5399894764535649
261350,16647,30842.0,0.539750988911225
293260,9755,18084.0,0.5394271178942712
421915,810,1502.0,0.5392809587217043
410845,2426,4499.0,0.5392309402089354
221005,3272,6069.0,0.5391333003789751
250770,7994,14835.0,0.538860802157061
292595,11444,21242.0,0.5387439977403258
290640,5500,10209.0,0.5387403271623078
150085,19835,36831.0,0.5385409030436317
171280,1707,3170.0,0.5384858044164038
250403,4786,8888.0,0.5384788478847885
210730,2774,5153.0,0.5383271880457986
240615,2531,4703.0,0.5381671273655114
260160,15196,28267.0,0.5375880001415078
150277,11476,21358.0,0.5373162281112464
230830,15154,28207.0,0.5372425284503847
220155,2253,4194.0,0.5371959942775394
260630,4657,8672.0,0.5370156826568265
292690,4825,8989.0,0.5367671598620536
210515,7170,13359.0,0.5367168201212665
170830,2632,4906.0,0.5364859355890746
251130,9689,18061.0,0.5364597752062455
250340,2459,4592.0,0.5354965156794426
313835,1870,3493.0,0.5353564271399943
261610,4410,8239.0,0.5352591333899746
314350,1872,3498.0,0.5351629502572899
270620,2308,4316.0,0.5347544022242817
320517,4580,8565.0,0.5347343841214244
314860,6662,12459.0,0.5347138614656072
292990,22432,41961.0,0.5345916446223875
313505,21131,39575.0,0.5339481996209728
291900,2661,4986.0,0.5336943441636582
250800,4787,8971.0,0.5336082933898116
150340,4770,8941.0,0.5334973716586512
261570,7163,13427.0,0.5334773218142549
431123,681,1277.0,0.533281127642913
430865,1116,2093.0,0.5332059245102724
130068,7505,14092.0,0.5325716718705649
251050,1891,3551.0,0.5325260490002817
510770,8470,15907.0,0.5324699817690325
210600,5613,10543.0,0.532391160011382
510615,5733,10773.0,0.5321637426900585
291340,8181,15377.0,0.5320283540352474
210735,8621,16216.0,0.5316354218056241
240460,6764,12724.0,0.5315938384155926
431237,717,1349.0,0.5315048183839881
316810,1504,2830.0,0.5314487632508834
310100,7433,13995.0,0.5311182565201857
510450,1050,1977.0,0.5311077389984825
251700,4442,8364.0,0.5310856049736968
220230,11238,21164.0,0.530996030996031
420250,1336,2517.0,0.5307906237584425
250390,3809,7177.0,0.5307231433746691
130310,17300,32614.0,0.5304470472803091
171665,2379,4486.0,0.5303165403477486
110040,5733,10813.0,0.5301951354850643
251460,1872,3531.0,0.530161427357689
221070,6347,11975.0,0.5300208768267224
270210,11587,21862.0,0.5300064038056902
310060,6197,11696.0,0.5298392612859097
270420,13252,25021.0,0.5296351065105311
230140,6891,13017.0,0.5293846508412077
250205,1559,2945.0,0.5293718166383701
210203,13374,25264.0,0.5293698543381887
230125,5978,11294.0,0.529307596954135
160070,6141,11605.0,0.5291684618698836
231190,7976,15081.0,0.5288773953981831
270840,15622,29540.0,0.5288422477995938
230170,11862,22432.0,0.5287981455064193
150805,7139,13505.0,0.528619029988893
510775,1340,2535.0,0.5285996055226825
420257,342,647.0,0.5285935085007728
313770,7968,15085.0,0.5282068279748094
220580,12894,24421.0,0.5279882068711355
290280,11746,22247.0,0.5279813008495527
320515,3662,6938.0,0.5278178149322571
120070,6825,12934.0,0.5276789856192979
160005,2904,5504.0,0.5276162790697675
410304,2916,5528.0,0.5274963820549927
312220,3238,6141.0,0.5272756879986973
220630,663,1258.0,0.527027027027027
250920,7559,14363.0,0.5262828099979113
110020,185385,352254.0,0.5262821713876918
315310,2522,4795.0,0.5259645464025026
150390,15050,28629.0,0.5256907331726571
110155,1638,3118.0,0.5253367543296985
313610,1935,3684.0,0.5252442996742671
314795,2897,5516.0,0.5251994198694706
510729,1144,2179.0,0.5250114731528224
210540,28669,54631.0,0.5247753107210192
250990,4079,7780.0,0.524293059125964
150815,18603,35485.0,0.5242496829646329
220070,4457,8502.0,0.5242295930369325
250150,9009,17199.0,0.5238095238095238
420440,1693,3235.0,0.523338485316847
220557,3250,6213.0,0.5230967326573314
290930,13784,26361.0,0.5228936686772125
110013,11216,21458.0,0.522695498182496
250810,2798,5355.0,0.5225023342670402
314570,627,1200.0,0.5225
220880,12895,24683.0,0.5224243406393064
220760,6715,12855.0,0.5223648385842085
130356,11120,21294.0,0.5222128299051376
250215,3043,5833.0,0.5216869535402023
292040,9113,17470.0,0.5216370921579851
210610,5757,11038.0,0.5215618771516579
150290,21816,41861.0,0.5211533408184229
421575,643,1234.0,0.5210696920583469
290990,18953,36380.0,0.5209730621220451
110130,5261,10100.0,0.5208910891089109
220930,3787,7273.0,0.5206929740134745
230850,19501,37478.0,0.5203319280644645
316105,1342,2580.0,0.5201550387596899
292467,4206,8087.0,0.5200939779893656
315710,3413,6563.0,0.5200365686423891
250020,3000,5769.0,0.5200208008320333
220480,4946,9512.0,0.5199747687132044
420055,329,633.0,0.5197472353870458
171889,791,1522.0,0.5197109067017083
220213,3367,6481.0,0.5195185928097515
291700,18540,35711.0,0.519167763434236
290920,10027,19320.0,0.5189958592132505
510385,2406,4636.0,0.5189818809318378
316110,28809,55526.0,0.5188380218276123
290300,7956,15342.0,0.5185764567852953
160010,4260,8218.0,0.5183743003163787
316447,4276,8249.0,0.5183658625287914
220100,2633,5080.0,0.5183070866141732
220987,2840,5482.0,0.5180591025173295
315490,5491,10601.0,0.5179700028299217
431344,664,1282.0,0.5179407176287052
260930,7809,15080.0,0.5178381962864721
251394,1269,2451.0,0.5177478580171359
251480,1927,3722.0,0.5177324019344438
420100,2912,5625.0,0.5176888888888889
261320,11794,22783.0,0.5176666812974586
210592,5226,10098.0,0.5175282234105764
500580,6116,11818.0,0.517515654086986
260825,5556,10739.0,0.5173666076915914
110120,2539,4910.0,0.5171079429735235
221040,8299,16053.0,0.516975020245437
240430,6648,12861.0,0.51691159318871
211190,6051,11709.0,0.5167819625928772
250690,13694,26513.0,0.5165013389657903
430222,460,891.0,0.5162738496071829
410395,1718,3331.0,0.5157610327229061
260510,22301,43266.0,0.515439375028891
150304,8461,16418.0,0.5153490071872335
291430,4881,9473.0,0.515253879446849
110037,2976,5776.0,0.5152354570637119
290450,8319,16164.0,0.5146622123236823
110140,4712,9157.0,0.5145790105929889
250230,3096,6018.0,0.514456630109671
261430,8553,16627.0,0.514404282191616
140023,5386,10478.0,0.5140293949226952
210200,14868,28930.0,0.5139301762875907
220900,4081,7941.0,0.5139151240397934
130120,31634,61559.0,0.513880992218847
500348,4608,8968.0,0.5138269402319358
290660,7086,13793.0,0.5137388530413978
320400,6372,12404.0,0.5137052563689133
313655,2277,4434.0,0.513531799729364
150495,10639,20718.0,0.5135148180326287
120001,6700,13057.0,0.5131347170100329
315730,1137,2216.0,0.5130866425992779
291820,7547,14715.0,0.5128780156303092
150160,7880,15375.0,0.5125203252032521
170290,5873,11465.0,0.5122546881814217
110008,6608,12900.0,0.5122480620155039
420209,338,660.0,0.5121212121212121
293080,8444,16496.0,0.5118816682832201
150090,24453,47775.0,0.5118367346938776
311300,8437,16487.0,0.5117365196821738
120060,18811,36763.0,0.511682942088513
313520,30421,59478.0,0.5114664245603416
290135,8771,17168.0,0.5108923578751164
292260,6333,12402.0,0.5106434446057088
431478,423,829.0,0.5102533172496985
150563,5078,9953.0,0.5101979302722797
291780,9971,19570.0,0.5095043433827287
250850,3377,6630.0,0.5093514328808446
311310,1028,2019.0,0.509162951956414
420208,673,1322.0,0.5090771558245083
315445,4354,8553.0,0.5090611481351572
292850,4923,9671.0,0.5090476682866302
312707,2505,4924.0,0.5087327376116978
130270,18690,36739.0,0.5087236996107678
291345,5556,10926.0,0.5085118066996156
312540,2903,5712.0,0.5082282913165266
250670,4484,8829.0,0.5078717861592479
291950,16812,33105.0,0.507838695061169
292840,19504,38416.0,0.5077051228654728
421185,627,1235.0,0.5076923076923077
311700,3770,7427.0,0.50760737848391
240060,2736,5396.0,0.5070422535211268
510685,1006,1986.0,0.5065458207452165
211050,16663,32896.0,0.5065357490272373
211153,5366,10596.0,0.5064175160437902
421315,580,1146.0,0.506108202443281
315650,3408,6739.0,0.5057130138002671
260690,6359,12575.0,0.5056858846918489
421568,588,1163.0,0.5055889939810834
310470,6340,12549.0,0.5052195394055303
211210,10955,21703.0,0.504768925954937
220520,9426,18688.0,0.5043878424657534
430320,1694,3360.0,0.5041666666666667
120050,18668,37067.0,0.5036285644913265
312530,1352,2686.0,0.5033507073715562
231110,6720,13362.0,0.5029187247418051
290270,19853,39480.0,0.5028622087132726
220570,14903,29643.0,0.5027493843403165
522070,1593,3171.0,0.5023651844843898
150470,39022,77716.0,0.5021102475680683
292820,12452,24801.0,0.5020765291722108
171250,1726,3441.0,0.5015983725661145
260490,10693,21323.0,0.5014772780565586
292320,10651,21245.0,0.5013414921157919
316610,1155,2305.0,0.5010845986984815
291735,4752,9487.0,0.5008959628965953
310445,2487,4972.0,0.5002011263073209
312890,4349,8697.0,0.5000574910888812
431846,563,1126.0,0.5
510650,14240,28499.0,0.49966665497034984
292240,9204,18422.0,0.49962001954185215
210030,8023,16068.0,0.49931540950958425
170305,1201,2406.0,0.499168744804655
210725,2299,4606.0,0.49913156752062526
510325,8378,16789.0,0.4990172136517958
420010,5945,11920.0,0.498741610738255
292225,5731,11494.0,0.49860796937532625
110033,8834,17731.0,0.4982234504540071
291660,3648,7327.0,0.49788453664528454
313005,4396,8832.0,0.49773550724637683
500800,6636,13339.0,0.4974885673588725
291130,5671,11411.0,0.49697660152484446
210410,6470,13020.0,0.4969278033794163
312733,2343,4715.0,0.49692470837751856
170900,5433,10935.0,0.49684499314128944
210055,3740,7531.0,0.4966139954853273
160050,12127,24456.0,0.49587013411841674
291940,6751,13615.0,0.49585016525890563
250310,2194,4429.0,0.49537141566945136
251310,5118,10332.0,0.49535423925667826
210420,6581,13288.0,0.495258880192655
220710,1557,3146.0,0.49491417673235855
250610,5134,10381.0,0.49455736441575954
241390,4876,9861.0,0.49447317716255956
220415,1492,3018.0,0.4943671305500331
314060,2348,4752.0,0.4941077441077441
171150,1738,3518.0,0.49403069926094373
510617,1963,3975.0,0.49383647798742136
110175,3915,7929.0,0.49375709421112374
315790,6341,12846.0,0.4936166900202398
311783,4252,8616.0,0.4935004642525534
250130,11309,22950.0,0.4927668845315904
251660,6574,13347.0,0.492545141230239
290810,10464,21280.0,0.4917293233082707
231200,15207,30929.0,0.4916744802612435
220410,2123,4325.0,0.49086705202312136
270090,3278,6678.0,0.49086552860137767
251276,2392,4879.0,0.49026439844230374
280240,5783,11797.0,0.49020937526489783
432350,562,1147.0,0.4899738448125545
320465,2979,6080.0,0.4899671052631579
290940,6046,12345.0,0.48975293641150264
110180,2380,4860.0,0.4897119341563786
110145,1715,3504.0,0.4894406392694064
251680,4729,9663.0,0.48939252820035184
260980,8757,17904.0,0.48910857908847183
430467,939,1921.0,0.4888079125455492
292970,7215,14764.0,0.4886887022487131
251510,4629,9473.0,0.4886519581969809
211070,14749,30211.0,0.48819966237463175
312675,2142,4389.0,0.4880382775119617
230670,10586,21711.0,0.4875869374971213
220020,8084,16621.0,0.48637266109139043
291440,11838,24347.0,0.4862200681808847
431595,652,1341.0,0.4862043251304996
293200,17287,35559.0,0.48614977924013614
220060,5168,10632.0,0.4860797592174567
251540,5292,10888.0,0.4860396767083027
430637,916,1885.0,0.48594164456233424
270610,6442,13270.0,0.4854559155990957
230010,5320,10963.0,0.4852686308492201
421145,763,1573.0,0.48506039415130325
260330,4262,8791.0,0.4848140143328404
171720,1314,2712.0,0.48451327433628316
251300,1530,3158.0,0.4844838505383154
230840,16714,34526.0,0.4840989399293286
316330,1861,3845.0,0.48400520156046817
315217,4772,9861.0,0.48392657945441636
410275,1062,2195.0,0.4838268792710706
410930,3131,6479.0,0.48325358851674644
120034,5219,10800.0,0.48324074074074075
241360,3584,7422.0,0.4828887092427917
251090,4984,10328.0,0.482571649883811
150307,10307,21363.0,0.4824696905865281
312780,4703,9755.0,0.4821117375704767
351925,1859,3856.0,0.4821058091286307
250500,3559,7383.0,0.4820533658404443
315600,4367,9064.0,0.4817961165048544
431845,861,1788.0,0.4815436241610738
220290,12189,25323.0,0.48134107333254356
411573,1404,2917.0,0.4813164209804594
292180,5043,10479.0,0.48124821070712853
292430,8654,17989.0,0.48107176607927066
431513,376,782.0,0.48081841432225064
150095,13340,27766.0,0.48044370813224807
211280,27659,57576.0,0.48039113519522025
130140,12706,26533.0,0.4788753627558135
210060,12631,26401.0,0.47842884739214425
130180,7709,16116.0,0.4783445023579052
313545,1977,4134.0,0.4782293178519594
431333,358,749.0,0.4779706275033378
230540,26541,55530.0,0.4779578606158833
510777,2477,5185.0,0.4777242044358727
290035,9471,19826.0,0.47770604257036214
210860,36521,76454.0,0.4776859287937845
315510,2454,5138.0,0.4776177500973141
140047,11055,23157.0,0.47739344474672885
130250,46460,97388.0,0.47706082884955026
317140,1693,3551.0,0.4767671078569417
421030,1923,4035.0,0.4765799256505576
270720,6495,13634.0,0.4763825729793164
220820,10579,22212.0,0.4762740860795966
316695,1646,3460.0,0.47572254335260117
230533,8702,18307.0,0.4753373026711094
251445,3006,6325.0,0.47525691699604744
314625,2840,5976.0,0.47523427041499333
310240,1815,3829.0,0.4740141028989292
310880,1527,3225.0,0.47348837209302325
220196,3682,7785.0,0.47296082209377005
521490,1513,3199.0,0.4729603000937793
312083,1967,4159.0,0.47295022842029333
251220,2349,4975.0,0.4721608040201005
520929,1123,2379.0,0.47204707860445566
293317,4988,10568.0,0.4719909159727479
292470,4824,10224.0,0.47183098591549294
120080,9867,20929.0,0.47145109656457546
313868,2918,6192.0,0.4712532299741602
311545,3378,7170.0,0.4711297071129707
220050,9524,20226.0,0.47087906654800754
250073,1379,2932.0,0.47032742155525237
210680,8209,17480.0,0.46962242562929063
261153,3273,6971.0,0.46951656864151486
251430,2548,5427.0,0.4695043302008476
430223,482,1027.0,0.46932814021421615
260220,21687,46267.0,0.46873581602438025
220140,4032,8602.0,0.46872820274354804
130360,5148,10986.0,0.468596395412343
250937,1390,2969.0,0.4681711013809363
315450,3787,8090.0,0.4681087762669963
150295,12998,27770.0,0.46805905653583
220255,3332,7123.0,0.4677804295942721
522108,2027,4335.0,0.4675893886966551
260530,17922,38358.0,0.46722978257469105
260650,10959,23493.0,0.46647937683565316
420287,837,1795.0,0.46629526462395543
510337,2621,5623.0,0.4661212875689134
313510,27257,58494.0,0.4659794166923103
250840,1239,2659.0,0.4659646483640466
230660,10193,21878.0,0.465901819179084
172130,970,2082.0,0.4658981748318924
270130,8612,18499.0,0.46553867776636576
241040,3614,7765.0,0.4654217643271088
316556,962,2068.0,0.46518375241779497
430613,428,921.0,0.46471226927252984
220650,4102,8827.0,0.464710547184774
260240,4762,10251.0,0.46454004487367084
412290,1833,3946.0,0.4645210339584389
210740,8637,18598.0,0.46440477470695773
251500,3759,8095.0,0.4643607164916615
411545,1524,3282.0,0.4643510054844607
520495,2867,6177.0,0.46414116885219364
261510,3053,6580.0,0.46398176291793314
430745,849,1831.0,0.4636810486073184
211167,2856,6161.0,0.4635611102093816
292750,12343,26627.0,0.46355203365005443
431085,1335,2881.0,0.46338077056577576
150630,12413,26792.0,0.46330994326664676
431990,12331,26619.0,0.4632405424696645
210260,8841,19103.0,0.4628068889703188
313652,1532,3312.0,0.46256038647342995
431380,1592,3443.0,0.46238745280278826
230560,12999,28120.0,0.4622688477951636
412385,4020,8707.0,0.461697484782359
170130,2461,5331.0,0.4616394672669293
130230,8631,18699.0,0.4615754853200706
312650,3540,7670.0,0.46153846153846156
230470,19752,42810.0,0.4613875262789068
421200,1407,3050.0,0.4613114754098361
317052,4279,9284.0,0.4609004739336493
520082,1389,3016.0,0.46054376657824936
420445,412,896.0,0.45982142857142855
120013,4313,9380.0,0.4598081023454158
270290,13292,28913.0,0.4597239995849618
520940,1649,3588.0,0.45958751393534003
314345,2795,6086.0,0.459250739401906
250940,6580,14344.0,0.45872838817624095
314840,1515,3303.0,0.4586739327883742
317005,4470,9751.0,0.4584145215875295
240650,6640,14487.0,0.45834196175881825
315380,407,888.0,0.4583333333333333
220720,3785,8260.0,0.4582324455205811
270570,9526,20807.0,0.457826692939876
313280,771,1689.0,0.4564831261101243
140030,10997,24108.0,0.4561556329849013
160040,10589,23220.0,0.45602928509905255
315765,3521,7721.0,0.45602901178603805
311050,5383,11813.0,0.45568441547447724
270330,7157,15718.0,0.45533782924036137
150490,13821,30359.0,0.45525214928027935
241440,14265,31343.0,0.455125546373991
316805,2068,4546.0,0.45490541135063794
291880,9187,20201.0,0.45477946636305133
220810,5102,11219.0,0.45476423923700865
315900,1453,3197.0,0.4544885830466062
316650,1917,4220.0,0.4542654028436019
210770,10082,22221.0,0.45371495432248776
171850,1633,3600.0,0.45361111111111113
130370,8400,18537.0,0.4531477585369801
510626,2354,5195.0,0.4531280076997113
171570,1791,3953.0,0.4530736149759676
231030,11818,26122.0,0.4524155883929255
220130,1811,4003.0,0.45241069198101425
240320,3074,6795.0,0.4523914643119941
220265,2508,5552.0,0.45172910662824206
210535,5953,13181.0,0.45163492906456265
210490,5284,11704.0,0.4514695830485304
520160,1479,3280.0,0.4509146341463415
420213,1380,3061.0,0.4508330610911467
411325,2509,5568.0,0.45061063218390807
210630,5040,11189.0,0.4504423987845205
231080,6256,13896.0,0.4502014968336212
430632,702,1560.0,0.45
211030,6159,13690.0,0.44989043097151205
293105,6244,13880.0,0.44985590778097984
315415,2489,5534.0,0.44976508854354896
421165,398,885.0,0.4497175141242938
261260,27631,61448.0,0.4496647571930738
312735,1317,2931.0,0.44933469805527126
220202,3479,7758.0,0.4484403196700181
171240,1211,2701.0,0.4483524620510922
211174,4550,10155.0,0.448055145248646
420785,384,858.0,0.44755244755244755
150276,3924,8772.0,0.4473324213406293
292340,8292,18539.0,0.44727331571282164
280490,5671,12684.0,0.4470987070324819
315850,1957,4381.0,0.44670166628623603
110148,1574,3528.0,0.44614512471655327
220115,4619,10354.0,0.44610778443113774
314180,9083,20367.0,0.4459665144596651
110014,6390,14338.0,0.4456688520016739
316550,2443,5482.0,0.445640277271069
231126,8972,20135.0,0.4455922522969953
210440,6773,15205.0,0.44544557711279187
220850,4826,10835.0,0.4454083987078911
293100,9567,21481.0,0.44537032726595593
290860,10710,24059.0,0.4451556590049462
221160,1187,2668.0,0.44490254872563717
410860,8157,18348.0,0.4445716154349248
261400,8415,18930.0,0.4445324881141046
150110,7695,17314.0,0.444438027030149
260200,18325,41242.0,0.4443285970612482
251110,3007,6768.0,0.4442966903073286
290610,3917,8818.0,0.444205035155364
221039,1341,3019.0,0.4441868168267638
130400,4781,10765.0,0.4441244774732931
421569,261,588.0,0.44387755102040816
130300,8236,18576.0,0.4433677863910422
350275,5229,11794.0,0.4433610310327285
270600,4412,9953.0,0.4432834321310158
220170,2437,5501.0,0.44301036175240865
432360,344,777.0,0.44272844272844275
220105,3224,7284.0,0.442613948380011
210905,3589,8114.0,0.44232191274340643
110080,10722,24241.0,0.44230848562353037
260560,9254,20929.0,0.44216159396053323
150375,6483,14665.0,0.442072962836686
241310,3807,8613.0,0.44200626959247646
291160,8147,18452.0,0.44152395404292216
130290,28826,65298.0,0.44145303072069586
292290,12327,27925.0,0.4414324082363474
316130,2114,4793.0,0.44105987899019405
312260,1681,3812.0,0.44097586568730324
251207,1785,4052.0,0.44052319842053306
110050,2796,6348.0,0.44045368620037806
261440,2209,5016.0,0.44039074960127594
316510,1294,2940.0,0.44013605442176873
421223,702,1598.0,0.43929912390488113
220793,1566,3566.0,0.4391475042063937
314750,498,1135.0,0.43876651982378856
316265,1741,3975.0,0.4379874213836478
317090,7671,17520.0,0.43784246575342467
430965,2581,5896.0,0.43775440976933516
313820,28528,65215.0,0.4374453729970099
421775,348,796.0,0.4371859296482412
211250,24032,54989.0,0.4370328611176781
220120,27423,62841.0,0.4363870721344345
270530,2101,4815.0,0.4363447559709242
140002,4023,9223.0,0.4361921283747154
150330,24930,57188.0,0.4359306148142967
230300,8093,18579.0,0.4355993325797944
211270,15692,36037.0,0.4354413519438355
521805,1864,4286.0,0.4349043397106859
261270,8763,20152.0,0.43484517665740374
130063,10224,23526.0,0.4345830145371079
240530,3752,8636.0,0.4344603983325614
220210,3017,6951.0,0.4340382678751259
314315,1583,3649.0,0.43381748424225813
510010,2921,6734.0,0.4337689337689338
110110,2867,6614.0,0.43347444814030844
251670,7607,17550.0,0.43344729344729344
240560,6286,14507.0,0.43330805817881024
220730,2177,5027.0,0.433061468072409
430450,12703,29335.0,0.43303221407874554
220277,3724,8605.0,0.43277164439279486
140045,5966,13802.0,0.4322561947543834
130380,12353,28621.0,0.43160616330666296
220275,4146,9608.0,0.43151540383014153
290680,17712,41079.0,0.4311692105455342
430650,2951,6851.0,0.4307400379506641
290475,10401,24152.0,0.43064756541901295
314370,1208,2806.0,0.4305060584461867
230710,10366,24093.0,0.4302494500477317
410440,3882,9045.0,0.42918739635157543
211290,10955,25534.0,0.4290357954100415
210830,13742,32031.0,0.4290218850488589
314010,2137,4989.0,0.4283423531769894
251650,6639,15517.0,0.4278533221627892
210160,34089,79681.0,0.4278184259735696
410865,2285,5345.0,0.4275023386342376
292680,6159,14408.0,0.42747084952804
220327,2568,6022.0,0.42643639986715376
250115,1197,2809.0,0.4261302954788181
411660,1349,3166.0,0.4260897030953885
240790,1355,3186.0,0.42529817953546767
241080,1694,3989.0,0.42466783655051393
500460,6199,14600.0,0.4245890410958904
290040,9234,21779.0,0.4239864089260297
430063,1164,2746.0,0.42388929351784416
510350,5165,12187.0,0.42381225896447033
292350,4328,10217.0,0.42360771263580305
510160,3187,7530.0,0.42324037184594954
150658,7004,16566.0,0.42279367378968974
250490,8972,21229.0,0.42262942201705217
316150,3472,8221.0,0.4223330495073592
150720,13480,31918.0,0.42233222632997053
430915,820,1942.0,0.42224510813594235
410712,1047,2481.0,0.42200725513905685
170300,3339,7916.0,0.42180394138453764
150040,25684,60905.0,0.42170593547327806
312150,823,1953.0,0.4214029697900666
210150,7110,16874.0,0.4213583027142349
280280,5992,14223.0,0.4212894607326162
311480,1843,4379.0,0.4208723452843115
210355,5676,13489.0,0.42078730817703314
290420,4762,11324.0,0.42052278346873895
510260,2860,6805.0,0.42027920646583394
430515,599,1426.0,0.42005610098176716
291250,4882,11625.0,0.41995698924731184
290830,6650,15850.0,0.4195583596214511
220270,9200,21929.0,0.4195357745451229
220095,1504,3588.0,0.41917502787068006
310570,1959,4676.0,0.41894781864841746
230075,15193,36265.0,0.418943885288846
431046,157,375.0,0.4186666666666667
220667,2433,5813.0,0.4185446413211767
270580,3671,8776.0,0.4182999088422972
231135,6377,15248.0,0.41821878279118574
150210,51925,124186.0,0.4181228157763355
230526,6079,14553.0,0.4177145605717034
260750,12236,29305.0,0.41753966899846445
314875,2787,6675.0,0.41752808988764045
310870,1437,3444.0,0.4172473867595819
270260,8069,19345.0,0.41711036443525457
150013,3468,8318.0,0.4169271459485453
160021,1945,4680.0,0.4155982905982906
260380,7673,18476.0,0.4152955185105001
313867,2081,5011.0,0.41528636998603075
317100,4026,9696.0,0.4152227722772277
150510,19847,47809.0,0.4151310422723755
140005,5111,12322.0,0.41478656062327546
220970,3268,7884.0,0.41451040081177065
330555,39137,94442.0,0.414402490417399
220955,2539,6132.0,0.4140574037834312
313060,1661,4012.0,0.41400797607178463
110090,909,2196.0,0.4139344262295082
420675,328,793.0,0.4136191677175284
410680,3625,8765.0,0.41357672561323444
150590,12953,31413.0,0.41234520739821096
251396,1071,2598.0,0.4122401847575058
260020,10587,25726.0,0.41152919225686074
430607,1032,2509.0,0.41131925069748904
292890,13453,32771.0,0.4105153947087364
291860,3111,7581.0,0.4103680253264741
410400,12405,30233.0,0.41031323388350477
311920,3401,8291.0,0.41020383548426004
240540,3475,8480.0,0.4097877358490566
290755,2938,7172.0,0.40964863357501397
320013,3208,7834.0,0.4094970640796528
210520,3733,9117.0,0.4094548645387737
291980,15261,37274.0,0.40942748296399634
251250,18508,45214.0,0.40934223912947315
110150,3740,9139.0,0.40923514607725137
290050,3097,7569.0,0.4091689787290263
221037,1031,2520.0,0.4091269841269841
130060,11062,27081.0,0.40847826889701266
510726,1357,3323.0,0.40836593439662955
420535,326,799.0,0.40801001251564456
315057,2725,6682.0,0.407812032325651
170390,2712,6652.0,0.4076969332531569
150445,12471,30599.0,0.4075623386385176
211260,12010,29488.0,0.40728431904503526
220325,1755,4311.0,0.407098121085595
270920,8938,21963.0,0.40695715521558984
315120,19571,48126.0,0.4066616797573037
421005,163,401.0,0.40648379052369077
250580,1533,3778.0,0.4057702488088936
312380,3242,7995.0,0.40550343964978114
150195,7899,19486.0,0.40536795648157653
411435,660,1629.0,0.40515653775322286
231195,7242,17898.0,0.4046262152195776
172110,2495,6173.0,0.40417949133322534
210870,10786,26724.0,0.40360724442448737
120005,2952,7332.0,0.4026186579378069
430258,190,472.0,0.4025423728813559
250057,1103,2741.0,0.40240788033564395
251065,678,1686.0,0.40213523131672596
211020,13006,32396.0,0.4014693171996543
120043,2200,5483.0,0.40124019697246033
510757,778,1939.0,0.40123775141825685
241350,3161,7879.0,0.40119304480263995
220855,1265,3155.0,0.4009508716323296
291720,6428,16058.0,0.4002989164279487
314230,1314,3284.0,0.40012180267965897
120032,2538,6348.0,0.3998109640831758
280340,7763,19428.0,0.39957792876261067
