cod_municipio,doencas_infecciosas,populacao,doencas_infecciosas_100k
3523107,352,375011,93.86391332520913
3523206,32,50642,63.18865763595434
3523305,4,17598,22.729855665416526
3523404,87,122581,70.97347876098253
3523503,4,20921,19.119544954830076
3523909,141,175568,80.31076278137246
3524006,49,62813,78.00932927897092
3524105,201,42045,478.05922226186226
3524204,2,6946,28.793550244745177
3524303,110,77652,141.6576520888065
3524402,308,235416,130.832228905427
3524501,23,7196,319.6220122290161
3524600,2,17889,11.180054782268433
3524709,52,58722,88.55284220564694
3524808,199,49201,404.46332391618057
3524907,1,6717,14.887598630340925
3525003,33,126356,26.11668618823008
3525102,15,44970,33.355570380253496
3525201,11,30617,35.92775255576967
3525300,283,151881,186.3300873710339
3525508,5,13338,37.48687959214275
3525706,8,37366,21.40983782047851
3525904,1218,423006,287.9391781676856
3526001,7,20831,33.60376362152561
3526100,4,18718,21.369804466289136
3526209,4,31646,12.639828098337864
3526407,8,28785,27.792252909501475
3526605,3,7311,41.03405826836274
3526704,134,104346,128.41891399766163
3526803,36,68990,52.18147557617046
3526902,622,308482,201.63251016266753
3527108,156,78503,198.7185203113257
3527207,93,89125,104.34782608695652
3527306,29,49993,58.008121136959176
3527405,14,21886,63.9678333181029
3527603,2,15292,13.078733978550876
3528007,2,17214,11.618450098756826
3528106,2,8147,24.548913710568307
3528205,2,3692,54.17118093174431
3528403,10,47441,21.078813684365844
3528502,92,101937,90.25182220391025
3528809,5,14036,35.62268452550584
3529005,369,240590,153.3729581445613
3529104,1,2106,47.48338081671415
3529203,10,26628,37.55445395823944
3529302,85,83626,101.64302967976467
3529401,524,477552,109.7262706469662
3529708,9,22355,40.25944978751957
3529807,4,12966,30.849915162733303
3530102,60,29706,201.97939810139366
3530201,1,18338,5.453157378121933
3530300,5,60303,8.291461452995705
3530409,3,4919,60.98800569221387
3530508,93,68980,134.82168744563643
3530607,1307,450785,289.93866255532015
3530706,206,153033,134.61148902524292
3530805,150,93650,160.17084890549918
3531100,24,57648,41.631973355537056
3531308,102,50772,200.89813282911842
3531407,1,25373,3.941197335750601
3531506,1,18968,5.27203711514129
3531605,2,4166,48.00768122899664
3531803,21,60754,34.565625308621655
3531902,14,33288,42.05719778899303
3532405,4,18698,21.39266231682533
3532504,3,8923,33.62097949120251
3532603,8,11527,69.40227292443828
3532868,3,1278,234.7417840375587
3532900,2,11355,17.613386173491854
3533007,4,21689,18.44252847065333
3533403,50,60956,82.02637968370628
3533502,90,41414,217.3178152315642
3533908,112,55130,203.15617631053874
3534005,3,4422,67.84260515603799
3534104,2,6542,30.57169061449098
3534203,4,7194,55.60189046427579
3534302,46,44360,103.6970243462579
3534401,1501,699944,214.44572708673837
3534609,30,33000,90.9090909090909
3534708,146,114352,127.67594795018888
3534757,2,10539,18.9771325552709
3534906,3,14263,21.03344317464769
3535002,2,13123,15.240417587441895
3535101,2,13486,14.830194275545008
3535200,5,9227,54.18879375745096
3535309,3,22272,13.469827586206897
3535408,6,15862,37.826251418484425
3535507,49,45945,106.6492545434759
3535606,4,18263,21.90220664731972
3535804,8,20395,39.225300318705564
3535903,2,4095,48.84004884004884
3536109,1,6508,15.365703749231713
3536208,190,19723,963.342290726563
3536307,7,14807,47.27493752954684
3536406,1,7454,13.415615776764152
3536505,126,112003,112.49698668785656
3536604,6,8959,66.97176024109834
3536703,19,47111,40.330283797839144
3536802,1,6110,16.366612111292962
3536901,1,2481,40.306328093510686
3537008,12,16811,71.38183332341919
3537107,22,48463,45.39545632750758
3537305,149,63757,233.6998290383801
3537404,6,25677,23.36721579623788
3537602,23,69001,33.332850248547125
3537800,78,55542,140.43426596089446
3537909,11,29402,37.41242092374669
3538006,182,170132,106.9757599981191
3538204,4,15388,25.99428125812321
3538303,2,3699,54.06866720735334
3538501,3,13575,22.099447513812155
3538600,14,27462,50.97953535794917
3538709,882,407252,216.57352204531838
3538808,15,29869,50.21929090361244
3538907,10,25719,38.88176056611844
3539004,4,11471,34.87054310870892
3539202,6,27754,21.618505440657202
3539301,58,76877,75.44519166981021
3539400,2,13765,14.529604068289139
3539509,18,40080,44.91017964071856
3539806,87,118349,73.51139426611125
3539905,1,6113,16.35858007524947
3540200,19,50852,37.36332887595375
3540309,1,2577,38.80481179666278
3540408,4,4152,96.33911368015414
3540606,42,53402,78.64873974757501
3540705,59,56504,104.41738637972534
3540754,1,25130,3.979307600477517
3540804,2,17516,11.418131993605847
3541000,602,330845,181.95831885021687
3541208,7,13023,53.75105582431084
3541307,43,44389,96.87084638086012
3541406,606,230371,263.053943421698
3541505,60,39583,151.58022383346386
3541604,42,40828,102.87057901440188
3541901,1,13606,7.349698662354843
3542206,51,29726,171.56697840274506
3542404,13,20394,63.74423850152006
3542602,215,56393,381.2529923926728
3542909,10,13299,75.19362358072036
3543204,1,4539,22.03128442388191
3543253,1,7679,13.02252897512697
3543303,103,124159,82.95814238194573
3543402,2178,711825,305.9740807080392
3543709,2,10812,18.49796522382538
3543808,2,9961,20.078305391024998
3543907,296,208008,142.3022191454175
3544004,34,35738,95.13682914544742
3544103,20,51436,38.883272416206545
3544202,4,12689,31.523366695563087
3544251,23,16281,141.26896382286102
3544905,2,11998,16.669444907484582
3545001,4,17252,23.185717597959655
3545209,167,119736,139.47350838511392
3545308,22,45860,47.97208896641954
3545407,2,9364,21.358393848782573
3545605,2,15561,12.8526444315918
3545704,2,6022,33.211557622052474
3545803,278,194390,143.01147178352795
3546306,16,34737,46.06039669516654
3546405,35,47943,73.00335815447511
3546603,85,32563,261.0324601541627
3546702,1,27381,3.652167561447719
3546801,132,57966,227.7196977538557
3546900,1,8854,11.294330246216399
3547007,2,6236,32.071840923669015
3547304,134,142301,94.16659053696038
3547502,14,27600,50.72463768115942
3547601,8,26753,29.903188427466077
3547700,7,20866,33.54739768043708
3547809,2149,721368,297.9062004413836
3547908,3,6977,42.998423391142325
3548005,5,23529,21.250371881507927
3548054,4,8481,47.16424949887985
3548500,2584,433656,595.8640028040659
3548708,2597,844483,307.5254327203745
3548807,729,161957,450.1194761572516
3548906,186,254484,73.08907436223888
3549102,137,91771,149.28463240021358
3549409,98,52319,187.312448632428
3549607,1,4144,24.131274131274132
3549706,58,55124,105.21732820550032
3549805,2428,464983,522.1696277068194
3549904,1193,729737,163.48355640456768
3549953,3,15978,18.77581674802854
3550001,1,10690,9.354536950420954
3550100,11,41123,26.749021228995936
3550209,13,33002,39.39155202714987
3550308,27817,12325232,225.69149205467286
3550407,14,35980,38.91050583657588
3550506,3,7696,38.981288981288984
3550605,99,92060,107.53856180751684
3550704,77,90328,85.24488530688159
3550803,6,12159,49.34616333580064
3550902,6,15385,38.99902502437439
3551009,310,368355,84.1579454602218
3551306,2,3554,56.274620146314014
3551405,1,14981,6.675121820973233
3551504,119,45644,260.7133467706599
3551603,2,29452,6.790710308298248
3551702,313,127142,246.181434931022
3551801,1,12780,7.824726134585289
3551900,2,17661,11.324387067549969
3552007,1,6339,15.775358889414735
3552106,21,41352,50.78351712130006
3552205,1458,687357,212.11684757702326
3552304,5,7728,64.69979296066252
3552403,272,286211,95.03478203143834
3552502,187,300559,62.21740157506513
3552601,4,12485,32.038446135362435
3552700,2,16644,12.01634222542658
3552809,197,293652,67.0862108890796
3553005,9,14141,63.64472102397285
3553104,3,6320,47.46835443037975
3553203,1,5564,17.972681524083395
3553302,16,23232,68.87052341597796
3553401,6,26101,22.98762499521091
3553658,2,2813,71.09847138286527
3553708,80,57364,139.46028868279757
3553807,13,23256,55.89955280357758
3553906,2,7540,26.52519893899204
3553955,1,15183,6.586313640255549
3554003,165,122967,134.18234160384495
3554102,439,317915,138.0872245726059
3554201,2,4491,44.533511467379206
3554300,2,23273,8.593649293172346
3554409,1,9437,10.59658789869662
3554508,12,42517,28.224004515840726
3554805,1,47714,2.0958209330594793
3554904,1,5832,17.146776406035663
3555000,121,65570,184.53561079762088
3555109,7,15583,44.920746967849574
3555406,40,91824,43.56159609688099
3555604,4,10151,39.404984730568415
3555802,1,9120,10.964912280701755
3556008,3,13888,21.601382488479263
3556107,1,13532,7.389890629618682
3556206,319,131210,243.12171328404847
3556305,6,26822,22.369696517783908
3556354,1,10692,9.352787130564908
3556404,12,43110,27.83576896311761
3556453,7,53468,13.091942844318096
3556503,19,123071,15.438242965442711
3556602,1,10823,9.239582370876835
3556701,92,80111,114.84065858621162
3556909,2,8989,22.24941595283124
3557006,130,123599,105.17884448903308
3557105,319,95338,334.59900564308043
3557204,5,12418,40.264132710581414
3557303,1,11407,8.766546857192951
4100202,2,5857,34.14717432132491
4100400,37,120041,30.822802209245175
4100459,2,1682,118.90606420927466
4100509,2,22176,9.018759018759019
4100608,2,14859,13.459855979541018
4100806,1,11503,8.69338433452143
4101002,5,19311,25.891978665009578
4101101,1,19926,5.018568704205561
4101200,4,18949,21.109293366404557
4101309,2,7427,26.928773394371884
4101408,264,136234,193.78422420247514
4101507,356,124810,285.2335550036055
4101606,4,28300,14.13427561837456
4101705,1,14000,7.142857142857143
4101804,24,146214,16.41429685255858
4101903,3,14954,20.061522000802462
4102000,82,33340,245.9508098380324
4102109,6,26209,22.8928993857072
4102307,2,13092,15.276504735716468
4102406,18,31211,57.67197462433117
4102505,9,11426,78.76772273761597
4102802,5,15399,32.4696408857718
4102901,2,16400,12.195121951219512
4103008,1,4047,24.709661477637756
4103057,6,7540,79.57559681697613
4103107,1,13129,7.616726331022927
4103453,2,18456,10.836584308625921
4103479,1,4009,24.94387627837366
4103503,2,8606,23.239600278875205
4103602,9,25466,35.3412392994581
4103701,23,107341,21.427040925648168
4103909,6,14043,42.72591326639607
4104006,305,43685,698.1801533707222
4104204,1116,133865,833.6757180741791
4104253,4,29740,13.449899125756557
4104303,176,95488,184.31635388739946
4104402,2,14809,13.505300830576003
4104428,4,16053,24.917460910733197
4104501,3,19148,15.66743263003969
4104600,3,15834,18.946570670708603
4104659,4,23825,16.7890870933893
4104709,4,14356,27.862914460852608
4104808,580,332333,174.52374576102883
4104907,9,71809,12.533247921569721
4105201,8,17833,44.8606516009645
4105300,5,11819,42.30476351637194
4105409,103,19167,537.3819585746335
4105508,103,83816,122.88823136394006
4105706,8,16450,48.632218844984806
4105805,41,246540,16.63016143425002
4105904,54,24145,223.6487885690619
4106209,2,18837,10.617401921749748
4106308,4,17117,23.36858094292224
4106407,148,47842,309.3516157351281
4106506,2,20580,9.718172983479107
4106605,4,20947,19.095813242946484
4106803,4,18741,21.343578250893763
4106902,5250,1948626,269.4206071354893
4107009,2,15196,13.161358252171624
4107124,2,3424,58.41121495327102
4107207,8,41038,19.494127394122522
4107256,2,8869,22.550456646747094
4107306,2,5983,33.42804613070366
4107405,2,5933,33.70975897522333
4107504,5,13981,35.76282097131822
4107546,2,4048,49.40711462450592
4107603,3,17316,17.325017325017324
4107652,17,102004,16.66601309752559
4107751,1,7696,12.993762993762994
4107900,1,6851,14.596409283316303
4108007,2,10453,19.133263178035012
4108205,1,6460,15.479876160990713
4108304,582,258248,225.3647656516217
4108403,229,92216,248.3300078077557
4108601,57,28808,197.86170508192166
4108809,3,33310,9.006304413089163
4109005,1,3784,26.427061310782243
4109302,10,12217,81.85315543914218
4109401,217,182644,118.81036332975624
4109500,4,7594,52.673163023439564
4109609,3,37527,7.9942441442161645
4109708,9,31644,28.44141069397042
4109757,5,6370,78.49293563579279
4109807,9,55131,16.324753768297327
4110052,1,2253,44.38526409232135
4110102,20,32940,60.71645415907712
4110508,3,15251,19.670841256311064
4110607,3,13782,21.767522855899
4110706,37,61088,60.5683603981142
4110805,1,10098,9.902951079421667
4110953,4,11385,35.13394817742644
4111100,2,6109,32.73858241938124
4111209,1,12094,8.26856292376385
4111258,16,29070,55.03955968352253
4111308,2,2781,71.9165767709457
4111407,2,13965,14.321518080916576
4111506,102,31935,319.39877876937527
4111803,32,39322,81.37938049946595
4111902,3,13742,21.830883423082522
4112009,15,35027,42.8241071173666
4112108,5,21230,23.551577955723033
4112207,3,5095,58.881256133464184
4112405,1,9500,10.526315789473685
4112504,1,11196,8.931761343336905
4112702,1,12638,7.912644405760406
4112751,4,8330,48.01920768307323
4112801,3,12009,24.98126405196103
4112959,1,7292,13.713658804168952
4113106,1,4047,24.709661477637756
4113205,13,48410,26.853955794257384
4113304,47,32139,146.2397709947416
4113502,12,23242,51.63066861715859
4113700,1420,575377,246.79471025084422
4114005,1,13014,7.6840325802981395
4114203,7,34515,20.28103723018977
4114302,3,27315,10.982976386600768
4114351,1,2506,39.904229848363926
4114401,3,16642,18.026679485638745
4114609,37,53495,69.16534255537901
4114807,4,35804,11.171936096525528
4114906,1,8814,11.345586566825505
4115101,1,10336,9.674922600619196
4115200,893,430157,207.59862096862307
4115606,19,18107,104.93179433368311
4115705,9,35219,25.554388256338907
4115739,1,3206,31.191515907673114
4115804,22,46574,47.23665564478035
4115903,1,2196,45.537340619307834
4116059,6,10704,56.053811659192824
4116109,3,12042,24.912805181863476
4116208,4,16446,24.322023592362886
4116703,6,10299,58.258083309059124
4116901,2,27984,7.14694110920526
4116950,1,5030,19.880715705765407
4117008,6,8136,73.74631268436578
4117222,2,8266,24.195499637067506
4117255,1,10544,9.484066767830045
4117271,1,5448,18.355359765051393
4117503,4,41773,9.575563162808512
4117602,55,51755,106.26992561105206
4117701,6,33994,17.650173560040006
4117800,1,12960,7.716049382716049
4117909,9,32121,28.01905295601009
4118006,2,14023,14.26228339157099
4118204,372,156174,238.19585846555765
4118303,2,3241,61.7093489663684
4118402,161,88922,181.05755606036752
4118501,105,83843,125.23406843743665
4118600,1,5908,16.926201760324982
4118808,2,14007,14.278574998215177
4119103,5,12882,38.81384878124515
4119152,22,133490,16.480635253577045
4119202,1,6324,15.812776723592663
4119301,10,32559,30.71347400104426
4119400,2,25617,7.807315454580943
4119509,29,114970,25.223971470818476
4119608,6,29994,20.004000800160032
4119806,5,13431,37.22730995458268
4119905,567,355336,159.56728279712723
4119954,13,27915,46.569944474296975
4120002,8,12748,62.75494195167869
4120200,2,2556,78.24726134585289
4120358,2,5095,39.25417075564279
4120507,1,11130,8.984725965858042
4120606,4,52513,7.61716146478015
4120705,3,7477,40.123044001604924
4120804,2,23911,8.364351135460666
4120903,14,34409,40.68702955622076
4121000,1,12232,8.175277959450622
4121208,4,19221,20.810571770459394
4121257,2,4476,44.68275245755139
4121307,3,3784,79.28118393234672
4121356,2,2628,76.10350076103501
4121406,1,16950,5.899705014749263
4121505,1,14946,6.690753378830456
4121703,1,26825,3.727865796831314
4121802,5,10645,46.97040864255519
4121901,7,12948,54.062403459993824
4122008,2,15336,13.041210224308815
4122206,13,32517,39.97908786173386
4122305,8,34411,23.248379878527217
4122404,9,67383,13.356484573260317
4122503,2,9645,20.73613271124935
4122602,2,9622,20.785699438786114
4122800,2,3483,57.42176284811944
4122909,2,4898,40.83299305839118
4123006,1,14872,6.7240451855836465
4123204,1,3293,30.36744609778318
4123501,22,26767,82.19075727574999
4123808,3,14794,20.27849128024875
4123907,4,11622,34.417484081913614
4124004,1,4954,20.185708518368994
4124020,2,10096,19.809825673534075
4124053,7,23699,29.537111270517745
4124103,154,46251,332.9657737130008
4124400,2,20261,9.871181086817037
4124608,1,6920,14.450867052023122
4124707,2,11128,17.972681524083395
4125100,3,15241,19.683747785578376
4125209,6,9028,66.4599025254763
4125308,2,5543,36.081544290095614
4125357,4,5586,71.6075904045829
4125506,153,329058,46.49636234341666
4125605,10,46705,21.410983834707206
4125704,27,27576,97.91122715404698
4126207,2,6722,29.753049687592977
4126256,143,97803,146.2122838767727
4126306,3,19385,15.475883415011607
4126405,1,5216,19.171779141104295
4126603,3,21249,14.118311449950587
4126678,1,15040,6.6489361702127665
4127007,1,12567,7.957348611442667
4127106,198,79792,248.1451774613996
4127205,3,17200,17.441860465116278
4127403,2,17522,11.41422212076247
4127502,12,20607,58.23263939438055
4127601,3,17084,17.56029033013346
4127700,221,142645,154.93007115566616
4127809,1,7807,12.80901754835404
4127882,6,9022,66.50410108623365
4127908,2,8533,23.438415563107935
4128005,8,20909,38.26103591754747
4128104,235,112500,208.88888888888889
4128203,72,57913,124.32441766097422
4128401,1,11273,8.870753126940478
4128500,3,19386,15.475085112968122
4128559,3,8454,35.486160397445
4128609,2,7174,27.878449958182326
4128625,2,2685,74.487895716946
4200101,4,17960,22.271714922049
4200200,2,11013,18.16035594297648
4200408,1,7152,13.982102908277405
4200705,2,10086,19.8294665873488
4200903,1,4743,21.08370229812355
4201208,2,8613,23.22071287588529
4201257,1,10848,9.218289085545722
4201273,1,4267,23.435669088352473
4201307,4,39524,10.120433154539015
4201406,217,68867,315.1001205221659
4201505,6,8759,68.50097043041443
4201802,1,3195,31.298904538341155
4201901,2,5683,35.192679922576104
4201950,1,13430,7.446016381236039
4202008,500,145796,342.9449367609537
4202107,9,29860,30.140656396517077
4202206,1,11775,8.492569002123142
4202305,77,69486,110.81368908844946
4202404,549,361855,151.7182296776333
4202453,8,20335,39.34103761986722
4202537,2,3057,65.42361792607132
4202800,31,33876,91.51021372062817
4202909,224,137689,162.68547233257559
4203006,132,79313,166.42921084815856
4203204,42,85105,49.3508019505317
4203303,8,11981,66.77238961689342
4203501,6,8418,71.27583749109053
4203600,14,36556,38.29740671845935
4203709,7,12398,56.4607194708824
4203808,80,54480,146.84287812041114
4203907,7,23035,30.38853917950944
4203956,2,25177,7.943758192000636
4204202,305,224013,136.15281255998536
4204301,91,75167,121.06376468397036
4204400,3,9940,30.181086519114686
4204509,5,16107,31.04240392375986
4204558,4,12553,31.86489285429778
4204608,632,217311,290.8274316532527
4204707,2,11118,17.988846914912756
4204806,89,39893,223.09678389692425
4204905,2,8192,24.4140625
4205001,7,15545,45.030556449018974
4205100,2,4186,47.778308647873864
4205407,1031,508826,202.62329362100206
4205456,5,27211,18.374921906581896
4205506,6,36584,16.400612289525476
4205704,1,23579,4.241061961915263
4205902,92,70793,129.95635161668525
4206009,3,14606,20.539504313295904
4206108,2,6595,30.326004548900684
4206306,2,24382,8.202772537117546
4206405,1,10026,9.974067424695791
4206504,16,45797,34.93678625237461
4206603,1,5178,19.312475859405176
4206702,1,22714,4.402571101523289
4206900,44,19096,230.4147465437788
4207007,92,57247,160.70711128967457
4207205,1,9948,10.052271813429835
4207304,110,45286,242.90067570551602
4207502,67,70900,94.49929478138223
4207601,2,4406,45.392646391284615
4207650,5,9045,55.2791597567717
4207759,1,3938,25.393600812595224
4207809,2,10498,19.051247856734616
4207908,2,11289,17.71636105943839
4208005,2,6129,32.631750693424706
4208104,4,21780,18.365472910927455
4208203,597,223112,267.57861522464054
4208302,44,67338,65.34200599958419
4208401,2,17007,11.759863585582407
4208450,3,21177,14.166312508853945
4208500,38,25355,149.8718201538158
4208708,2,10376,19.275250578257516
4208807,14,20288,69.00630914826499
4208906,252,181173,139.09357354572703
4209003,102,30404,335.4821733982371
4209102,1028,597658,172.00472511034738
4209151,3,5007,59.916117435590174
4209201,2,2247,89.00756564307966
4209300,459,157349,291.70824091668834
4209409,106,46122,229.82524608646634
4209706,1,12115,8.254230293025175
4209854,8,4546,175.97888253409593
4210001,5,13107,38.147554741741054
4210035,5,5684,87.96622097114708
4210100,60,56561,106.08016124184509
4210209,1,3454,28.951939779965254
4210506,21,26116,80.41047633634554
4210605,2,17125,11.678832116788321
4210803,12,7001,171.40408513069562
4211009,3,11889,25.233409033560434
4211207,54,17947,300.8859419401571
4211306,27,83626,32.28660942768995
4211405,1,5092,19.638648860958366
4211454,2,4329,46.200046200046195
4211504,54,14782,365.30915978893245
4211603,1,15342,6.518055012384304
4211702,17,23038,73.79112770205747
4211751,2,18975,10.540184453227932
4211850,1,2207,45.310376076121436
4211900,10,175272,5.705417864804419
4212106,11,16157,68.08194590579934
4212205,11,19422,56.63680362475544
4212304,2,7569,26.423569824283263
4212502,15,33284,45.066698714096866
4212809,7,23772,29.446407538280326
4212908,3,20712,14.484356894553882
4213203,11,34010,32.34342840341076
4213401,5,11634,42.9774798005845
4213500,2,21932,9.119095385737735
4213609,21,35543,59.083363812846414
4213708,4,17712,22.58355916892502
4213807,7,7312,95.73304157549234
4213906,1,1547,64.64124111182934
4214003,11,17726,62.05573733498815
4214102,2,2283,87.60402978537013
4214201,1,9829,10.173974972021568
4214508,2,5902,33.88681802778719
4214706,2,11808,16.937669376693766
4214805,84,72006,116.6569452545621
4215000,15,42495,35.29827038475115
4215075,2,4561,43.85003288752467
4215307,4,7659,52.22613918266092
4215406,3,4756,63.07821698906645
4215505,6,16918,35.465185010048465
4215554,2,2200,90.9090909090909
4215604,1,2147,46.57661853749418
4215703,42,23579,178.12460240044106
4215802,57,85421,66.72832207536788
4215901,3,2814,106.60980810234541
4216008,3,11369,26.38754507872284
4216057,1,5598,17.86352268667381
4216107,1,9434,10.5999576001696
4216206,19,53746,35.351468016224466
4216255,1,6402,15.620118712902217
4216305,16,38583,41.46904076925071
4216404,2,7315,27.341079972658918
4216503,3,27139,11.054202439294004
4216602,347,250181,138.69958150299183
4217204,131,40868,320.54419105412546
4217253,11,5935,185.34119629317607
4217402,2,21991,9.094629621208677
4217501,5,17576,28.447883477469276
4217600,4,14092,28.38489923360772
4217709,23,30733,74.83812188852374
4217808,6,18486,32.45699448231094
4217907,1,8662,11.544677903486493
4218004,40,39155,102.15808964372366
4218202,157,44977,349.0673010649888
4218251,2,7941,25.18574486840448
4218301,13,19366,67.12795621191779
4218400,8,7093,112.78725504018047
4218608,8,7434,107.61366693570083
4218707,451,106422,423.78455582492336
4218756,2,4525,44.19889502762431
4218806,16,12990,123.17167051578137
4218905,3,11273,26.612259380821435
4219002,26,21344,121.81409295352323
4219176,1,4451,22.46686137946529
4219309,70,53610,130.5726543555307
4219358,2,4943,40.46125834513453
4219507,199,51642,385.34526160876806
4219606,2,3903,51.24263387138099
4219705,26,28983,89.7077597212159
4220000,2,12946,15.44878727019929
4300109,2,16401,12.19437839156149
4300208,3,6987,42.93688278231001
4300307,4,5827,68.64595846919512
4300406,89,73028,121.8710631538588
4300604,161,211352,76.17623679927324
4300703,1,5961,16.775708773695687
4300802,17,13045,130.31812955155232
4301008,11,20967,52.46339485858731
4301057,1,10279,9.728572818367546
4301206,7,13413,52.18817565048833
4301305,6,18238,32.89834411667946
4301404,17,10423,163.10083469250696
4301503,3,6602,45.44077552256892
4301602,133,121335,109.61387893023448
4301636,7,14363,48.73633641996798
4301651,2,6202,32.24766204450177
4301701,3,6620,45.31722054380665
4301909,2,13556,14.753614635585718
4301958,1,2551,39.20031360250882
4302105,241,121803,197.86047962693857
4302352,8,14255,56.12065941774816
4302402,4,12390,32.28410008071025
4302451,2,7702,25.967281225655675
4302709,1,20952,4.772814051164567
4302808,15,33548,44.712054369858116
4303004,89,81869,108.71025662949344
4303103,153,131240,116.580310880829
4303301,2,4823,41.467965996267885
4303509,88,66478,132.37462017509552
4303608,2,6406,31.220730565095224
4303707,3,5398,55.57613931085587
4303806,1,5438,18.389113644722325
4303905,106,69458,152.61021048691296
4304200,19,31421,60.46911301358964
4304408,30,45488,65.95145972564193
4304507,30,56211,53.370336766825
4304606,797,348208,228.88618297109775
4304630,94,54051,173.90982590516364
4304663,3,25409,11.806840096028967
4304689,1,12064,8.289124668435013
4304705,93,62265,149.3615996145507
4304804,10,30241,33.067689560530404
4304903,3,9051,33.145508783559826
4305009,1,8701,11.492931846914148
4305108,740,517451,143.00871000345927
4305173,1,12413,8.05607024893257
4305207,6,14189,42.28627810275566
4305306,2,9239,21.647364433380236
4305355,48,41258,116.3410732464007
4305405,1,3719,26.888948642108094
4305454,10,16583,60.302719652656336
4305801,1,9907,10.093873019077419
4306007,1,13357,7.4867110878191205
4306106,219,59922,365.4751176529488
4306205,2,12402,16.126431220770844
4306304,1,4736,21.114864864864867
4306403,9,33119,27.174733536640602
4306452,3,3405,88.1057268722467
4306502,4,15487,25.828113901982306
4306551,1,2527,39.57261574990107
4306601,32,38339,83.46592242885835
4306734,1,4462,22.411474675033617
4306767,14,41902,33.41129301703976
4306809,56,22880,244.75524475524477
4306908,12,25960,46.22496147919877
4307005,206,106633,193.18597432314576
4307104,4,6814,58.7026709715292
4307500,48,15591,307.8699249567058
4307559,2,5940,33.670033670033675
4307609,32,50672,63.15124723713293
4307708,182,83279,218.54248970328655
4307807,78,34399,226.75077763888484
4307906,78,73061,106.7601045701537
4308003,5,6663,75.041272699985
4308102,11,13640,80.64516129032258
4308201,7,31063,22.534848533625215
4308409,1,6616,15.114873035066505
4308508,35,31498,111.11816623277667
4308607,76,35440,214.4469525959368
4308904,6,16184,37.07365299060801
4309001,15,15863,94.55966714997163
4309100,94,36555,257.14676514840653
4309209,263,283620,92.72970876524928
4309308,109,98239,110.95389814635736
4309407,14,25968,53.91250770178681
4309506,3,7463,40.198311670909824
4309605,11,19389,56.73319923668059
4310009,14,20413,68.5837456522804
4310108,33,37340,88.37707552222817
4310207,143,83764,170.7177307673941
4310306,3,4066,73.78258730939498
4310330,5,23271,21.485969661810838
4310405,2,6109,32.73858241938124
4310603,13,37489,34.67683853930487
4310652,2,2397,83.43763037129746
4310801,13,24690,52.652895909275
4310900,2,3546,56.401579244218844
4311007,5,26500,18.867924528301884
4311106,15,10765,139.34045517882026
4311155,2,8566,23.34812047630166
4311304,33,27778,118.79904960760315
4311403,138,85033,162.28993449601919
4311502,2,7444,26.867275658248257
4311643,1,1719,58.17335660267597
4311759,2,7307,27.371014096072262
4311809,20,44858,44.58513531588569
4311908,1,4319,23.153507756425096
4312054,1,3995,25.031289111389235
4312401,105,65721,159.76628474916694
4312450,2,6589,30.353619669145548
4312476,1,6513,15.353907569476432
4312500,2,12847,15.56783684906982
4312609,6,4961,120.94335819391252
4312617,2,3173,63.03183107469272
4312658,11,17758,61.94391260277058
4312708,7,11633,60.173643943952555
4312807,2,4826,41.44218814753419
4312906,5,10005,49.97501249375312
4313003,3,3337,89.90110878034163
4313201,7,21536,32.5037147102526
4313300,13,27648,47.019675925925924
4313359,3,3717,80.71025020177562
4313375,12,29905,40.12706905199799
4313409,512,247032,207.26059781728682
4313508,114,46414,245.61554703322273
4313607,1,3778,26.469031233456857
4313656,12,11330,105.9135039717564
4313706,34,33131,102.62292113126679
4313805,3,7056,42.517006802721085
4313904,30,44128,67.98404641044236
4313953,2,9083,22.01915666629968
4314001,4,7727,51.766532936456585
4314027,2,7623,26.23638987275351
4314050,173,58858,293.9277583336165
4314100,737,204722,360.00039077382985
4314159,2,8515,23.48796241926013
4314209,14,7706,181.67661562418894
4314407,644,343132,187.68287422915964
4314472,1,4329,23.100023100023098
4314506,1,12195,8.200082000820009
4314605,2,20704,9.659969088098919
4314704,3,10019,29.94310809462022
4314803,13,37561,34.610367136125234
4314902,5287,1488252,355.2489766518036
4315008,2,4594,43.535045711798
4315107,7,10194,68.66784382970374
4315156,4,6239,64.11283859592884
4315206,1,3889,25.713551041398816
4315305,7,22607,30.963860751094796
4315503,3,15744,19.054878048780488
4315602,408,211965,192.48460830797538
4315701,35,38265,91.46739840585391
4315800,4,11471,34.87054310870892
4315909,3,5868,51.12474437627812
4315958,2,2296,87.10801393728222
4316006,12,21453,55.93623269472801
4316105,6,10617,56.51313930488839
4316204,2,5080,39.37007874015748
4316303,2,6797,29.424746211563924
4316402,65,39314,165.3355038917434
4316451,3,12481,24.036535534011698
4316600,13,16328,79.61783439490446
4316709,9,7909,113.79441143001642
4316808,142,131365,108.09576371179539
4316907,431,283677,151.933360829394
4316956,2,6364,31.426775612822127
4317103,24,76321,31.446128850512967
4317202,236,73575,320.76112810057765
4317301,9,29483,30.526065868466574
4317400,35,49360,70.90761750405187
4317509,217,77568,279.75453795379536
4317608,74,43171,171.41136411016655
4317806,1,13848,7.221259387637203
4317905,3,14216,21.102982554867754
4318002,56,60019,93.30378713407421
4318101,6,18205,32.95797857731392
4318200,13,21801,59.63029218843172
