cod_municipio,pop_2021,obitos_covid,obitos_covid_1k
3106309,26994,5.0,0.18522634659553977
3106408,7719,7.0,0.9068532193289286
3106507,11872,0.0,0.0
3106606,4607,0.0,0.0
3106655,4764,0.0,0.0
3106705,444784,717.0,1.6120184179287025
3106804,3329,0.0,0.0
3106903,14554,10.0,0.687096330905593
3107000,2498,0.0,0.0
3107109,40219,16.0,0.3978219249608394
3107208,5089,0.0,0.0
3107307,50256,9.0,0.17908309455587393
3107406,51028,83.0,1.6265579681743356
3107505,6459,1.0,0.15482272797646693
3107604,4244,0.0,0.0
3107703,6133,0.0,0.0
3107802,14862,3.0,0.20185708518368994
3107901,10537,0.0,0.0
3108008,17607,2.0,0.11359118532401885
3108107,6860,0.0,0.0
3108206,5444,7.0,1.2858192505510655
3108255,11369,0.0,0.0
3108305,19614,1.0,0.050983991026817575
3108404,14949,0.0,0.0
3108503,6288,0.0,0.0
3108552,16748,2.0,0.11941724385001194
3108602,32405,79.0,2.437895386514427
3108701,4293,0.0,0.0
3108800,4769,0.0,0.0
3108909,14410,2.0,0.13879250520471895
3109006,40666,3.0,0.0737717011754291
3109105,10991,7.0,0.6368847238649804
3109204,10353,0.0,0.0
3109253,3983,0.0,0.0
3109303,25013,3.0,0.11993763243113581
3109402,28121,0.0,0.0
3109451,6988,2.0,0.28620492272467085
3109501,14075,1.0,0.07104795737122557
3109600,3591,0.0,0.0
3109709,11579,0.0,0.0
3109808,2706,0.0,0.0
3109907,11749,3.0,0.2553408800749
3110004,45047,5.0,0.11099518280906609
3110103,5541,0.0,0.0
3110202,3974,0.0,0.0
3110301,14541,0.0,0.0
3110400,2869,0.0,0.0
3110509,21801,7.0,0.32108618870694006
3110608,29814,0.0,0.0
3110707,12812,2.0,0.1561036528254761
3110806,3730,0.0,0.0
3110905,16762,2.0,0.11931750387781888
3111002,21054,2.0,0.09499382540134892
3111101,19752,0.0,0.0
3111150,3824,0.0,0.0
3111200,54186,83.0,1.5317609714686449
3111309,11651,0.0,0.0
3111408,8269,0.0,0.0
3111507,15563,3.0,0.19276489108783654
3111606,28842,0.0,0.0
3111705,4548,0.0,0.0
3111804,12201,3.0,0.24588148512417016
3111903,5594,0.0,0.0
3112000,14888,0.0,0.0
3112059,4551,0.0,0.0
3112109,5451,0.0,0.0
3112208,4634,0.0,0.0
3112307,38057,16.0,0.42042199858107576
3112406,6890,0.0,0.0
3112505,9826,0.0,0.0
3112604,16234,2.0,0.12319822594554639
3112653,5514,0.0,0.0
3112703,15313,0.0,0.0
3112802,8663,0.0,0.0
3112901,9308,0.0,0.0
3113008,23780,2.0,0.08410428931875526
3113107,3166,0.0,0.0
3113206,25669,1.0,0.03895749737036893
3113305,33011,192.0,5.816243070491654
3113404,92603,325.0,3.509605520339514
3113503,9414,0.0,0.0
3113602,6792,1.0,0.14723203769140164
3113701,18674,3.0,0.16065117275356108
3113800,2646,0.0,0.0
3113909,12182,0.0,0.0
3114006,11511,0.0,0.0
3114105,14947,0.0,0.0
3114204,22693,0.0,0.0
3114303,30334,2.0,0.0659326168655634
3114402,21268,1.0,0.0470189956742524
3114501,19559,0.0,0.0
3114550,10066,1.0,0.09934432743890324
3114600,4049,4.0,0.9878982464806124
3114709,3597,0.0,0.0
3114808,4461,0.0,0.0
3114907,2254,0.0,0.0
3115003,3092,0.0,0.0
3115102,17740,4.0,0.2254791431792559
3115201,3946,0.0,0.0
3115300,75540,94.0,1.2443738416732857
3115359,5421,0.0,0.0
3115409,3653,0.0,0.0
3115458,6257,1.0,0.159821000479463
3115474,4965,0.0,0.0
3115508,21610,2.0,0.09254974548819991
3115607,1157,0.0,0.0
3115706,7046,0.0,0.0
3115805,10346,2.0,0.19331142470520007
3115904,3186,0.0,0.0
3116001,5699,4.0,0.701877522372346
3116100,15345,0.0,0.0
3116159,13953,0.0,0.0
3116209,2671,0.0,0.0
3116308,6799,0.0,0.0
3116407,4853,0.0,0.0
3116506,7514,0.0,0.0
3116605,28859,0.0,0.0
3116704,7594,0.0,0.0
3116803,8841,0.0,0.0
3116902,3120,1.0,0.32051282051282054
3117009,6774,0.0,0.0
3117108,10322,0.0,0.0
3117207,2813,0.0,0.0
3117306,28346,3.0,0.10583503845339731
3117405,4578,0.0,0.0
3117504,17503,9.0,0.5141975661315203
3117603,5533,0.0,0.0
3117702,13684,0.0,0.0
3117801,11748,0.0,0.0
3117836,7686,0.0,0.0
3117876,6800,0.0,0.0
3117900,12082,0.0,0.0
3118007,55309,28.0,0.5062467229564809
3118106,5046,0.0,0.0
3118205,6969,0.0,0.0
3118304,129606,58.0,0.4475101461352098
3118403,22949,6.0,0.26144930062312083
3118502,1784,0.0,0.0
3118601,668949,672.0,1.0045608858074382
3118700,9128,0.0,0.0
3118809,26611,6.0,0.22547067002367444
3118908,8897,0.0,0.0
3119005,3542,0.0,0.0
3119104,23668,3.0,0.12675342234240325
3119203,9943,0.0,0.0
3119302,27966,0.0,0.0
3119401,110290,222.0,2.012875147338834
3119500,9215,0.0,0.0
3119609,3090,0.0,0.0
3119708,3441,0.0,0.0
3119807,3191,0.0,0.0
3119906,3694,0.0,0.0
3119955,6382,0.0,0.0
3120003,2728,2.0,0.7331378299120235
3120102,4423,0.0,0.0
3120151,6760,0.0,0.0
3120201,12931,0.0,0.0
3120300,5982,0.0,0.0
3120409,5156,0.0,0.0
3120508,10226,0.0,0.0
3120607,5054,0.0,0.0
3120706,3639,0.0,0.0
3120805,15474,6.0,0.38774718883288095
3120839,5005,0.0,0.0
3120870,7799,0.0,0.0
3120904,80616,127.0,1.575369653666766
3121001,5421,0.0,0.0
3121100,8016,0.0,0.0
3121209,7131,0.0,0.0
3121258,10768,1.0,0.09286775631500742
3121308,5029,0.0,0.0
3121407,7255,0.0,0.0
3121506,2884,0.0,0.0
3121605,47825,40.0,0.8363826450601151
3121704,3790,0.0,0.0
3121803,7609,0.0,0.0
3121902,3424,0.0,0.0
3122009,19976,1.0,0.0500600720865038
3122108,4974,1.0,0.2010454362685967
3122207,7614,0.0,0.0
3122306,240408,296.0,1.231240224950917
3122355,6868,0.0,0.0
3122405,6025,2.0,0.33195020746887965
3122454,11211,0.0,0.0
3122470,3655,0.0,0.0
3122504,5048,0.0,0.0
3122603,4451,0.0,0.0
3122702,5232,0.0,0.0
3122801,2997,0.0,0.0
3122900,6619,0.0,0.0
3123007,10223,0.0,0.0
3123106,5154,2.0,0.38804811796662786
3123205,13427,1.0,0.07447680047665152
3123304,4230,0.0,0.0
3123403,1533,0.0,0.0
3123502,1912,0.0,0.0
3123528,7870,0.0,0.0
3123601,28320,3.0,0.1059322033898305
3123700,11202,0.0,0.0
3123809,7241,0.0,0.0
3123858,5377,0.0,0.0
3123908,15380,4.0,0.2600780234070221
3124005,18958,5.0,0.2637409009389176
3124104,71551,6.0,0.08385627035261561
3124203,25122,0.0,0.0
3124302,31610,9.0,0.2847200253084467
3124401,4710,0.0,0.0
3124500,11386,0.0,0.0
3124609,2325,0.0,0.0
3124708,3491,0.0,0.0
3124807,8018,0.0,0.0
3124906,11330,1.0,0.08826125330979699
3125002,3923,0.0,0.0
3125101,36951,91.0,2.462720900652215
3125200,2376,0.0,0.0
3125309,3221,0.0,0.0
3125408,4704,0.0,0.0
3125507,3173,0.0,0.0
3125606,7504,11.0,1.4658848614072495
3125705,15433,0.0,0.0
3125804,3466,0.0,0.0
3125903,9696,0.0,0.0
3125952,11054,0.0,0.0
3126000,7533,2.0,0.2654984733837781
3126109,67822,45.0,0.663501518681254
3126208,9688,2.0,0.20644095788604458
3126307,4437,0.0,0.0
3126406,2967,0.0,0.0
3126505,10321,0.0,0.0
3126604,5242,0.0,0.0
3126703,26369,8.0,0.30338655239106527
3126752,5338,0.0,0.0
3126802,5869,0.0,0.0
3126901,9664,0.0,0.0
3126950,3487,0.0,0.0
3127008,18492,3.0,0.16223231667748214
3127057,4561,0.0,0.0
3127073,5299,0.0,0.0
3127107,60012,30.0,0.4999000199960008
3127206,4392,0.0,0.0
3127305,6790,0.0,0.0
3127339,5096,2.0,0.3924646781789639
3127354,3164,0.0,0.0
3127370,3378,1.0,0.29603315571343986
3127388,3990,0.0,0.0
3127404,4355,0.0,0.0
3127503,6171,1.0,0.1620482903905364
3127602,11818,2.0,0.16923337282112033
3127701,281046,1097.0,3.9032756203610797
3127800,15890,0.0,0.0
3127909,1387,0.0,0.0
3128006,34573,20.0,0.5784861018714025
3128105,14258,0.0,0.0
3128204,10315,0.0,0.0
3128253,4989,0.0,0.0
3128303,19017,4.0,0.2103381185255298
3128402,8918,0.0,0.0
3128501,3775,0.0,0.0
3128600,6569,0.0,0.0
3128709,52078,68.0,1.3057337071316104
3128808,7051,0.0,0.0
3128907,8105,0.0,0.0
3129004,8343,0.0,0.0
3129103,5577,1.0,0.17930787161556394
3129202,6591,0.0,0.0
3129301,11045,0.0,0.0
3129400,5010,0.0,0.0
3129509,25358,0.0,0.0
3129608,8437,0.0,0.0
3129657,5369,0.0,0.0
3129707,13986,1.0,0.07150007150007151
3129806,182153,115.0,0.6313373921922779
3129905,3492,0.0,0.0
3130002,2996,0.0,0.0
3130051,12097,0.0,0.0
3130101,43817,15.0,0.3423328844968848
3130200,11005,0.0,0.0
3130309,7923,0.0,0.0
3130408,6610,0.0,0.0
3130507,12444,1.0,0.08036001285760205
3130556,6940,0.0,0.0
3130606,7358,2.0,0.2718129926610492
3130655,7339,0.0,0.0
3130705,6951,0.0,0.0
3130804,2776,0.0,0.0
3130903,24079,5.0,0.20764981934465715
3131000,6312,0.0,0.0
3131109,7560,0.0,0.0
3131158,18769,0.0,0.0
3131208,20000,7.0,0.35
3131307,265409,824.0,3.1046422691016504
3131406,4225,0.0,0.0
3131505,10118,0.0,0.0
3131604,7027,0.0,0.0
3131703,120904,116.0,0.9594388936677033
3131802,11576,2.0,0.17277125086385625
3131901,52446,11.0,0.2097395416237654
3132008,5417,0.0,0.0
3132107,18164,0.0,0.0
3132206,13435,3.0,0.2232973576479345
3132305,12836,0.0,0.0
3132404,97334,222.0,2.2808062958472886
3132503,34936,0.0,0.0
3132602,4375,0.0,0.0
3132701,23209,6.0,0.2585204015683571
3132800,2056,0.0,0.0
3132909,10157,0.0,0.0
3133006,15714,5.0,0.3181876034109711
3133105,15423,22.0,1.4264410296310706
3133204,12244,6.0,0.49003593596863765
3133303,21029,39.0,1.8545817680346188
3133402,15379,3.0,0.19507120098836075
3133501,21761,2.0,0.09190754101374018
3133600,9881,2.0,0.2024086630907803
3133709,11252,0.0,0.0
3133758,16199,1.0,0.06173220569170936
3133808,93847,105.0,1.1188423710933753
3133907,5369,0.0,0.0
3134004,15022,2.0,0.13313806417254692
3134103,6063,0.0,0.0
3134202,105255,184.0,1.7481354804997389
3134301,6000,0.0,0.0
3134400,39690,9.0,0.22675736961451248
3134509,3768,0.0,0.0
3134608,20418,4.0,0.19590557351356647
3134707,12323,0.0,0.0
3134806,7691,0.0,0.0
3134905,26264,9.0,0.34267438318611027
3135001,3142,0.0,0.0
3135050,39388,13.0,0.3300497613486341
3135076,5429,0.0,0.0
3135100,72018,117.0,1.6245938515371157
3135209,67852,51.0,0.7516359134587043
3135308,4384,0.0,0.0
3135357,7982,0.0,0.0
3135407,4852,0.0,0.0
3135456,7738,0.0,0.0
3135506,12315,0.0,0.0
3135605,7468,0.0,0.0
3135704,5207,0.0,0.0
3135803,25474,4.0,0.1570228468242129
3135902,4780,0.0,0.0
3136009,15455,9.0,0.5823358136525397
3136108,4476,0.0,0.0
3136207,80416,86.0,1.0694389176283328
3136306,47726,17.0,0.35619997485647237
3136405,4727,0.0,0.0
3136504,10842,2.0,0.18446781036709092
3136520,4487,0.0,0.0
3136553,5050,0.0,0.0
3136579,4889,0.0,0.0
3136603,5732,0.0,0.0
3136652,27392,10.0,0.3650700934579439
3136702,573285,973.0,1.6972361042064592
3136801,4345,0.0,0.0
3136900,10681,0.0,0.0
3136959,5715,2.0,0.34995625546806647
3137007,18193,4.0,0.2198647831583576
3137106,7600,2.0,0.2631578947368421
3137205,52711,68.0,1.2900533095558804
3137304,4082,0.0,0.0
3137403,13063,0.0,0.0
3137502,18111,2.0,0.11043012533819226
3137536,9608,0.0,0.0
3137601,65657,17.0,0.25892136405866856
3137700,19918,18.0,0.9037051912842655
3137809,20907,2.0,0.09566174008705218
3137908,3379,0.0,0.0
3138005,6833,3.0,0.43904580711254204
3138104,6503,0.0,0.0
3138203,104783,85.0,0.8112002901233979
3138302,3226,0.0,0.0
3138351,4920,0.0,0.0
3138401,52640,116.0,2.2036474164133737
3138500,5031,0.0,0.0
3138609,16724,14.0,0.8371203061468548
3138625,7589,3.0,0.3953089998682303
3138658,9714,0.0,0.0
3138674,6258,0.0,0.0
3138682,6718,0.0,0.0
3138708,5438,0.0,0.0
3138807,18257,2.0,0.10954702305964835
3138906,7111,0.0,0.0
3139003,42413,0.0,0.0
3139102,5109,0.0,0.0
3139201,18602,6.0,0.32254596279969894
3139250,6554,0.0,0.0
3139300,18226,31.0,1.700866893448919
3139409,91169,312.0,3.4222158847853987
3139508,22802,24.0,1.0525392509429
3139607,27647,7.0,0.25319202806814484
3139706,8046,0.0,0.0
3139805,12901,7.0,0.5425935973955507
3139904,14056,0.0,0.0
3140001,61288,32.0,0.5221250489492234
3140100,4097,0.0,0.0
3140159,15619,0.0,0.0
3140209,2987,1.0,0.33478406427854035
3140308,4034,0.0,0.0
3140407,2728,0.0,0.0
3140506,13443,1.0,0.07438815740534108
3140530,8531,0.0,0.0
3140555,8644,0.0,0.0
3140605,4436,0.0,0.0
3140704,31364,10.0,0.3188368830506313
3140803,14548,5.0,0.3436898542755018
3140852,11260,0.0,0.0
3140902,19005,0.0,0.0
3141009,12412,0.0,0.0
3141108,38151,3.0,0.07863489816780687
3141207,3741,1.0,0.2673082063619353
3141306,3832,0.0,0.0
3141405,20759,5.0,0.24085938629028372
3141504,6446,1.0,0.15513496742165683
3141603,10758,2.0,0.18590816136828406
3141702,5546,0.0,0.0
3141801,31497,9.0,0.2857414991903991
3141900,3893,0.0,0.0
3142007,13620,3.0,0.22026431718061676
3142106,10787,0.0,0.0
3142205,15111,0.0,0.0
3142254,4914,0.0,0.0
3142304,4934,0.0,0.0
3142403,7554,1.0,0.13238019592268996
3142502,2202,0.0,0.0
3142601,8727,0.0,0.0
3142700,14747,1.0,0.06781040211568454
3142809,21236,2.0,0.09417969485778867
3142908,20696,11.0,0.5315036722071897
3143005,13152,0.0,0.0
3143104,47931,46.0,0.9597129206567774
3143153,4923,0.0,0.0
3143203,21513,2.0,0.09296704318319156
3143302,413487,609.0,1.4728395330445698
3143401,24029,0.0,0.0
3143450,8315,2.0,0.24052916416115455
3143500,8910,0.0,0.0
3143609,2437,0.0,0.0
3143708,3153,0.0,0.0
3143807,5994,0.0,0.0
3143906,109392,341.0,3.117229779142899
3144003,26961,4.0,0.14836244946404065
3144102,20545,0.0,0.0
3144201,3220,0.0,0.0
3144300,40665,63.0,1.549243821468093
3144359,7051,0.0,0.0
3144375,3308,0.0,0.0
3144409,4728,0.0,0.0
3144508,8660,0.0,0.0
3144607,26826,0.0,0.0
3144656,10326,0.0,0.0
3144672,3128,0.0,0.0
3144706,17551,6.0,0.34186086262891
3144805,96157,207.0,2.1527293904759923
3144904,3573,0.0,0.0
3145000,15800,0.0,0.0
3145059,7497,0.0,0.0
3145109,16832,0.0,0.0
3145208,105520,63.0,0.5970432145564821
3145307,31335,9.0,0.2872187649593107
3145356,10778,1.0,0.09278159213212098
3145372,5324,0.0,0.0
3145406,1720,0.0,0.0
3145455,6171,0.0,0.0
3145505,2809,0.0,0.0
3145604,41840,31.0,0.7409177820267686
3145703,2130,0.0,0.0
3145802,3152,0.0,0.0
3145851,4663,0.0,0.0
3145877,8079,0.0,0.0
3145901,39867,9.0,0.22575062081420724
3146008,33791,6.0,0.17756207274126246
3146107,74558,109.0,1.4619490866171303
3146206,5914,0.0,0.0
3146255,6423,0.0,0.0
3146305,20252,10.0,0.4937783922575548
3146404,4462,0.0,0.0
3146503,8296,0.0,0.0
3146552,6094,0.0,0.0
3146602,1523,0.0,0.0
3146701,6611,0.0,0.0
3146750,5349,3.0,0.5608524957936063
3146909,15800,0.0,0.0
3147006,93862,71.0,0.7564296520423601
3147105,94808,67.0,0.7066914184457008
3147204,21605,2.0,0.09257116408238833
3147303,21221,5.0,0.23561566372932474
3147402,24700,1.0,0.04048582995951417
3147501,1633,0.0,0.0
3147600,16393,0.0,0.0
3147709,8057,0.0,0.0
3147808,2031,0.0,0.0
3147907,115337,120.0,1.040429350511978
3147956,6002,0.0,0.0
3148004,153585,257.0,1.6733404954910962
3148103,91449,90.0,0.9841551028442082
3148202,5715,0.0,0.0
3148301,9584,2.0,0.20868113522537562
3148400,4812,0.0,0.0
3148509,8419,0.0,0.0
3148608,17537,6.0,0.3421337743057536
3148707,24329,57.0,2.3428829791606725
3148756,7128,0.0,0.0
3148806,3005,0.0,0.0
3148905,3974,0.0,0.0
3149002,2532,0.0,0.0
3149101,11146,2.0,0.17943656917279743
3149150,12212,0.0,0.0
3149200,3643,0.0,0.0
3149309,64712,6.0,0.09271850661392014
3149408,1806,0.0,0.0
3149507,3330,0.0,0.0
3149606,4432,0.0,0.0
3149705,11755,0.0,0.0
3149804,16321,3.0,0.18381226640524478
3149903,21485,0.0,0.0
3149952,6773,0.0,0.0
3150000,4256,0.0,0.0
3150109,2733,0.0,0.0
3150158,8702,0.0,0.0
3150208,4140,0.0,0.0
3150307,4466,0.0,0.0
3150406,5009,0.0,0.0
3150505,8688,0.0,0.0
3150539,4986,1.0,0.20056157240272762
3150570,7524,0.0,0.0
3150604,6398,0.0,0.0
3150703,6348,1.0,0.1575299306868305
3150802,17634,0.0,0.0
3150901,5488,0.0,0.0
3151008,8640,0.0,0.0
3151107,10772,6.0,0.5569996286669142
3151206,56640,74.0,1.3064971751412429
3151305,10759,2.0,0.18589088205223533
3151404,28215,4.0,0.1417685628211944
3151503,34918,14.0,0.4009393436050175
3151602,12292,0.0,0.0
3151701,16846,2.0,0.11872254541137363
3151800,168641,208.0,1.2333892706992962
3151909,8359,0.0,0.0
3152006,32035,8.0,0.24972686124551272
3152105,59875,140.0,2.338204592901879
3152131,4283,0.0,0.0
3152170,12179,0.0,0.0
3152204,37864,37.0,0.977181491654342
3152303,11348,3.0,0.26436376454000704
3152402,16616,9.0,0.5416466056812711
3152501,152549,288.0,1.8879179804521826
3152600,5900,3.0,0.5084745762711864
3152709,9080,0.0,0.0
3152808,28017,11.0,0.39261876717707106
3152907,8566,1.0,0.1167406023815083
3153004,3631,0.0,0.0
3153103,5341,0.0,0.0
3153202,3606,0.0,0.0
3153301,3001,0.0,0.0
3153400,19627,4.0,0.20380088653385642
3153509,8301,1.0,0.12046741356463077
3153608,10834,0.0,0.0
3153707,3584,0.0,0.0
3153806,1943,0.0,0.0
3153905,16429,0.0,0.0
3154002,23711,0.0,0.0
3154101,10520,0.0,0.0
3154150,7201,0.0,0.0
3154200,11540,6.0,0.5199306759098786
3154309,17396,30.0,1.7245343757185558
3154408,4817,0.0,0.0
3154457,8134,2.0,0.24588148512417016
3154507,9476,0.0,0.0
3154606,338197,68.0,0.20106624245631985
3154705,4047,0.0,0.0
3154804,10420,0.0,0.0
3154903,13473,0.0,0.0
3155009,2620,0.0,0.0
3155108,5133,0.0,0.0
3155207,5402,0.0,0.0
3155306,5879,0.0,0.0
3155405,8957,0.0,0.0
3155504,12335,1.0,0.08107012565869477
3155603,31045,0.0,0.0
3155702,14332,0.0,0.0
3155801,17959,5.0,0.2784119383039145
3155900,5485,2.0,0.3646308113035552
3156007,12739,2.0,0.15699819452076302
3156106,4562,0.0,0.0
3156205,2320,0.0,0.0
3156304,8224,0.0,0.0
3156403,3520,0.0,0.0
3156452,4622,0.0,0.0
3156502,5798,0.0,0.0
3156601,10256,2.0,0.19500780031201248
3156700,137125,39.0,0.284412032816773
3156809,15416,0.0,0.0
3156908,26374,4.0,0.1516645180859938
3157005,41699,23.0,0.5515719801434088
3157104,7012,6.0,0.8556759840273817
3157203,31604,14.0,0.4429819010251867
3157252,8181,2.0,0.24446889133357783
3157278,3182,0.0,0.0
3157302,4407,0.0,0.0
3157336,8664,0.0,0.0
3157377,4107,0.0,0.0
3157401,4725,0.0,0.0
3157500,4381,0.0,0.0
3157609,3826,0.0,0.0
3157658,6386,0.0,0.0
3157708,14255,2.0,0.1403016485443704
3157807,220444,95.0,0.4309484494928417
3157906,16302,1.0,0.0613421666053245
3158003,10857,0.0,0.0
3158102,5217,0.0,0.0
3158201,14611,9.0,0.6159742659639997
3158300,7073,0.0,0.0
3158409,3891,0.0,0.0
3158508,7589,0.0,0.0
3158607,3981,1.0,0.25119316754584275
3158706,2476,0.0,0.0
3158805,4834,0.0,0.0
3158904,8667,0.0,0.0
3158953,35369,2.0,0.05654669343210156
3159001,4315,0.0,0.0
3159100,3765,0.0,0.0
3159209,8924,0.0,0.0
3159308,4863,0.0,0.0
3159357,7268,0.0,0.0
3159407,3402,0.0,0.0
3159506,5457,2.0,0.3665017408832692
3159605,43753,25.0,0.5713893904417983
3159704,3357,0.0,0.0
3159803,19872,6.0,0.30193236714975846
3159902,18613,0.0,0.0
3160009,3602,0.0,0.0
3160108,3886,0.0,0.0
3160207,3799,0.0,0.0
3160306,11604,0.0,0.0
3160405,28427,0.0,0.0
3160454,7297,0.0,0.0
3160504,1760,0.0,0.0
3160603,3065,0.0,0.0
3160702,46421,64.0,1.3786863703927104
3160801,5349,0.0,0.0
3160900,3754,0.0,0.0
3160959,5658,0.0,0.0
3161007,17327,0.0,0.0
3161056,3362,0.0,0.0
3161106,56477,13.0,0.23018219806292828
3161205,6520,0.0,0.0
3161304,6274,1.0,0.1593879502709595
3161403,4800,0.0,0.0
3161502,12562,0.0,0.0
3161601,3910,0.0,0.0
3161650,4059,0.0,0.0
3161700,8459,0.0,0.0
3161809,12597,1.0,0.07938398031277288
3161908,11019,2.0,0.18150467374534895
3162005,25561,4.0,0.15648840029732797
3162104,35782,41.0,1.1458275110390699
3162203,7498,0.0,0.0
3162252,4932,0.0,0.0
3162302,2746,0.0,0.0
3162401,25098,12.0,0.4781257470714798
3162450,13125,2.0,0.15238095238095237
3162500,90497,111.0,1.226559996463971
3162559,11674,0.0,0.0
3162575,5918,0.0,0.0
3162609,7444,0.0,0.0
3162658,4448,0.0,0.0
3162708,23709,0.0,0.0
3162807,15767,4.0,0.25369442506500917
3162906,26447,10.0,0.37811472000604984
3162922,32148,9.0,0.2799552071668533
3162948,7480,0.0,0.0
3162955,24135,4.0,0.16573441060700225
3163003,4280,2.0,0.4672897196261682
3163102,5079,0.0,0.0
3163201,4210,0.0,0.0
3163300,3856,0.0,0.0
3163409,5387,0.0,0.0
3163508,6431,0.0,0.0
3163607,2806,0.0,0.0
3163706,46202,134.0,2.9003073460023376
3163805,6944,0.0,0.0
3163904,4610,0.0,0.0
3164001,7706,0.0,0.0
3164100,5202,0.0,0.0
3164209,12529,2.0,0.15962965919067762
3164308,7076,0.0,0.0
3164407,5552,0.0,0.0
3164431,3024,0.0,0.0
3164472,6627,0.0,0.0
3164506,9963,0.0,0.0
3164605,6863,0.0,0.0
3164704,71445,161.0,2.253481699209182
3164803,1492,1.0,0.6702412868632708
3164902,2250,0.0,0.0
3165008,10960,4.0,0.36496350364963503
3165107,7000,2.0,0.28571428571428575
3165206,7120,0.0,0.0
3165305,7815,0.0,0.0
3165404,6989,0.0,0.0
3165503,6361,1.0,0.15720798616569723
3165537,33413,6.0,0.17957082572651362
3165552,12378,0.0,0.0
3165560,2606,0.0,0.0
3165578,5361,1.0,0.18653236336504384
3165602,2003,0.0,0.0
3165701,7858,1.0,0.12725884448969205
3165800,1461,0.0,0.0
3165909,4105,0.0,0.0
3166006,5786,0.0,0.0
3166105,3519,0.0,0.0
3166204,10467,0.0,0.0
3166303,7333,0.0,0.0
3166402,1854,0.0,0.0
3166501,4292,0.0,0.0
3166600,776,0.0,0.0
3166709,8713,0.0,0.0
3166808,11668,1.0,0.08570449091532396
3166907,7668,0.0,0.0
3166956,4809,0.0,0.0
3167004,1956,0.0,0.0
3167103,20940,8.0,0.38204393505253104
3167202,241835,183.0,0.7567142886678935
3167301,2264,0.0,0.0
3167400,6248,0.0,0.0
3167509,2618,0.0,0.0
3167608,19736,0.0,0.0
3167707,5514,0.0,0.0
3167806,6189,0.0,0.0
3167905,3708,0.0,0.0
3168002,34397,35.0,1.017530598598715
3168051,3101,0.0,0.0
3168101,4832,0.0,0.0
3168200,1872,0.0,0.0
3168309,4099,0.0,0.0
3168408,14302,4.0,0.2796811634736401
3168507,11670,1.0,0.0856898029134533
3168606,140937,384.0,2.724621639455927
3168705,90568,100.0,1.1041427435738893
3168804,8072,0.0,0.0
3168903,6424,0.0,0.0
3169000,16715,1.0,0.05982650314089142
3169059,4109,0.0,0.0
3169109,6297,1.0,0.1588057805304113
3169208,7850,3.0,0.38216560509554137
3169307,80032,52.0,0.6497401039584166
3169356,32716,3.0,0.09169825162000245
3169406,56940,39.0,0.684931506849315
3169505,6765,0.0,0.0
3169604,25398,3.0,0.11811953697141507
3169703,20125,2.0,0.09937888198757765
3169802,5070,0.0,0.0
3169901,116797,222.0,1.900733751723075
3170008,12599,0.0,0.0
3170057,12493,0.0,0.0
3170107,337092,607.0,1.800695359130445
3170206,699097,1208.0,1.727943332613357
3170305,2596,0.0,0.0
3170404,84930,110.0,1.295184269398328
3170438,4284,0.0,0.0
3170479,3260,0.0,0.0
3170503,10345,0.0,0.0
3170529,17173,0.0,0.0
3170578,6470,0.0,0.0
3170602,2148,0.0,0.0
3170651,5026,0.0,0.0
3170701,136602,100.0,0.7320537034596858
3170750,7138,0.0,0.0
3170800,39803,5.0,0.12561867195940005
3170909,19305,9.0,0.4662004662004662
3171006,20642,2.0,0.09688983625617674
3171030,9443,0.0,0.0
3171071,5727,0.0,0.0
3171105,4045,0.0,0.0
3171154,4846,1.0,0.20635575732562939
3171204,129765,30.0,0.2311871459946827
3171303,79388,29.0,0.3652945029475487
3171402,3589,0.0,0.0
3171501,3179,0.0,0.0
3171600,13740,0.0,0.0
3171709,8663,2.0,0.2308669052291354
3171808,10484,3.0,0.28615032430370085
3171907,5340,0.0,0.0
3172004,42965,59.0,1.3732107529384383
3172103,5261,0.0,0.0
3172202,2548,0.0,0.0
3200102,30455,10.0,0.3283533081595797
3200136,9631,2.0,0.20766275568476794
3200169,10909,0.0,0.0
3200201,29975,3.0,0.10008340283569642
3200300,14636,4.0,0.2732987154960371
3200359,7874,0.0,0.0
3200409,29779,8.0,0.2686456899157124
3200508,7554,0.0,0.0
3200607,103101,135.0,1.309395641167399
3200706,12105,1.0,0.08261049153242463
3200805,31132,7.0,0.22484902993704226
3200904,44979,37.0,0.8226061050712554
3201001,15092,0.0,0.0
3201100,9962,0.0,0.0
3201159,12427,0.0,0.0
3201209,210589,504.0,2.393287398677044
3201308,383917,274.0,0.7136959290680016
3201407,37747,9.0,0.23842954406972738
3201506,123400,455.0,3.687196110210697
3201605,31273,0.0,0.0
3201704,12806,0.0,0.0
3201803,4270,0.0,0.0
3201902,33986,26.0,0.7650208909550992
3202009,6771,0.0,0.0
3202108,22835,5.0,0.2189621195533173
3202207,21948,2.0,0.09112447603426281
3202256,12880,0.0,0.0
3202306,31122,128.0,4.112846218109376
3202405,126701,16.0,0.1262815605243842
3202454,26426,20.0,0.7568303943086354
3202504,12591,0.0,0.0
3202553,8859,1.0,0.11287955751213455
3202603,13973,4.0,0.2862663708580835
3202652,13526,0.0,0.0
3202702,14023,0.0,0.0
3202801,34656,95.0,2.7412280701754383
3202900,10494,0.0,0.0
3203007,29290,23.0,0.7852509388869922
3203056,31039,3.0,0.09665259834401882
