cod_municipio,parede_total,familias_cadastradas,parede_porcentagem
241380,2488,2570.0,0.9680933852140078
352510,17429,18004.0,0.9680626527438347
230550,82319,85035.0,0.9680602105015582
510125,7540,7789.0,0.9680318397740403
354060,15775,16296.0,0.9680289641629848
355400,36630,37840.0,0.9680232558139535
510120,968,1000.0,0.968
420210,16359,16900.0,0.9679881656804734
310800,8281,8555.0,0.9679719462302747
312520,1329,1373.0,0.9679533867443554
354990,305440,315566.0,0.9679116254602841
510267,20836,21527.0,0.9679007757699633
432163,603,623.0,0.9678972712680578
510620,4913,5076.0,0.9678881008668243
431940,10900,11262.0,0.967856508613035
110013,20768,21458.0,0.9678441606859912
350920,49812,51468.0,0.9678246677547214
260520,59487,61465.0,0.9678190840315627
250530,2343,2421.0,0.9677819083023544
351120,2793,2886.0,0.9677754677754677
241420,11128,11499.0,0.9677363248978172
510030,11456,11838.0,0.9677310356479135
231270,22912,23677.0,0.9676901634497613
313750,8610,8898.0,0.9676331759946055
270370,4662,4818.0,0.9676214196762142
320030,6425,6640.0,0.9676204819277109
311790,5525,5710.0,0.967600700525394
431247,1015,1049.0,0.9675881792183031
411090,2776,2869.0,0.9675845242244685
230370,294866,304747.0,0.9675763830324827
521370,4623,4778.0,0.9675596483884471
241110,3130,3235.0,0.9675425038639877
431215,2146,2218.0,0.9675383228133454
430215,1222,1263.0,0.9675376088677752
270900,5484,5668.0,0.9675370501058574
315920,5094,5265.0,0.9675213675213675
350180,3752,3878.0,0.9675090252707581
317010,109273,112946.0,0.9674800347068511
431740,19133,19777.0,0.9674369216766951
430450,28379,29335.0,0.9674109425600819
291125,8429,8713.0,0.9674050269711925
420845,11414,11799.0,0.9673701161115349
270640,19336,19989.0,0.9673320326179399
171660,8105,8379.0,0.9672992003819072
353770,2306,2384.0,0.9672818791946308
355440,2687,2778.0,0.9672426205903528
353860,10441,10795.0,0.9672070402964336
290200,14478,14969.0,0.9671988776805398
353650,27175,28097.0,0.9671851087304695
310890,8041,8314.0,0.9671638200625451
351880,663192,685714.0,0.9671554029814179
350925,16775,17345.0,0.9671375036033439
420985,1411,1459.0,0.9671007539410555
352710,20862,21573.0,0.9670421360033375
310350,50521,52245.0,0.9670016269499474
521710,12921,13362.0,0.966995958688819
350050,5708,5903.0,0.9669659495171946
353340,12906,13347.0,0.9669588671611599
231190,14582,15081.0,0.9669120084875008
500440,5873,6074.0,0.9669081330260125
171330,10074,10419.0,0.9668874172185431
411400,8462,8752.0,0.9668647166361974
430063,2655,2746.0,0.9668608885651857
320240,66137,68405.0,0.9668445289087055
315030,2449,2533.0,0.9668377418081326
293330,286371,296196.0,0.9668293967508002
411845,2302,2381.0,0.9668206635867282
431290,1282,1326.0,0.9668174962292609
521180,32018,33117.0,0.9668146269287677
314600,6466,6688.0,0.9668062200956937
251490,7244,7493.0,0.9667689843854264
421490,436,451.0,0.9667405764966741
520410,8164,8445.0,0.9667258732978093
352900,73770,76312.0,0.9666893804382011
316257,5628,5822.0,0.9666781174854002
315150,16343,16907.0,0.9666410362571716
170610,5853,6055.0,0.9666391412056152
354660,13212,13668.0,0.9666374012291484
220987,5299,5482.0,0.9666180226194819
410160,10705,11075.0,0.9665914221218962
353000,1619,1675.0,0.9665671641791045
230500,32768,33902.0,0.9665506459795882
354070,15488,16024.0,0.9665501747378932
293077,23536,24352.0,0.966491458607096
411340,2909,3010.0,0.9664451827242525
230410,47070,48706.0,0.9664107091528764
293170,20074,20772.0,0.9663970729828616
411150,14552,15058.0,0.9663965998140523
522150,4055,4196.0,0.9663965681601525
280460,25733,26628.0,0.9663887637073757
230870,65788,68082.0,0.9663053376810317
290160,12790,13236.0,0.9663040193411907
411940,11975,12393.0,0.9662712821754216
521020,16094,16656.0,0.9662584053794429
410260,7264,7518.0,0.9662144187283852
170700,12583,13023.0,0.9662136220532903
351750,6945,7188.0,0.9661936560934892
292900,10881,11262.0,0.9661694192860948
270080,4912,5084.0,0.966168371361133
520540,11218,11611.0,0.9661527861510636
353610,2995,3100.0,0.9661290322580646
432040,3250,3364.0,0.9661117717003567
312870,21324,22072.0,0.9661109097499094
311060,13284,13750.0,0.9661090909090909
316100,8793,9102.0,0.9660514172709295
500570,32753,33904.0,0.9660512033978291
410890,4183,4330.0,0.9660508083140877
314310,13911,14400.0,0.9660416666666667
315300,2356,2439.0,0.965969659696597
431545,1220,1263.0,0.9659540775930324
231120,8564,8866.0,0.9659372885179337
520017,4367,4521.0,0.9659367396593674
352320,26085,27006.0,0.9658964674516775
420417,2294,2375.0,0.9658947368421053
350270,16737,17328.0,0.965893351800554
351130,4246,4396.0,0.9658780709736123
351900,4669,4834.0,0.9658667769962763
353700,8255,8547.0,0.9658359658359659
431980,4605,4768.0,0.9658137583892618
351110,21836,22609.0,0.9658100756335972
313270,25076,25964.0,0.9657987983361578
230100,80195,83037.0,0.9657742933872852
352380,3636,3765.0,0.9657370517928286
420690,3495,3619.0,0.9657363912683061
261010,8019,8304.0,0.965679190751445
310260,13753,14242.0,0.9656649347001826
420510,478,495.0,0.9656565656565657
431673,731,757.0,0.9656538969616909
120025,13629,14114.0,0.9656369562136885
352440,74997,77669.0,0.9655976000721008
293060,13566,14050.0,0.9655516014234875
500210,18833,19505.0,0.9655472955652397
311700,7171,7427.0,0.965531170055204
290910,18256,18908.0,0.9655172413793104
500769,18997,19676.0,0.9654909534458224
316060,2601,2694.0,0.965478841870824
316390,2684,2780.0,0.9654676258992806
432135,3661,3792.0,0.9654535864978903
314810,38971,40366.0,0.9654412129019472
421500,9089,9415.0,0.9653744025491238
293300,24609,25492.0,0.965361682096344
412810,48451,50190.0,0.9653516636780235
314340,9851,10205.0,0.9653111219990201
351150,11073,11471.0,0.9653038096068346
510618,4701,4870.0,0.9652977412731006
410280,8394,8696.0,0.9652713891444342
150797,16340,16928.0,0.9652646502835539
170755,2941,3047.0,0.965211683623236
510704,41725,43231.0,0.9651638870255141
291100,11840,12268.0,0.9651124877730681
430080,3400,3523.0,0.9650865739426625
410120,11910,12341.0,0.9650757637144478
430910,8144,8439.0,0.9650432515700913
220198,4603,4770.0,0.9649895178197065
420543,882,914.0,0.9649890590809628
354350,4373,4532.0,0.9649161518093556
221039,2913,3019.0,0.9648890361046705
351500,172734,179026.0,0.9648542669779808
230565,10942,11341.0,0.9648179172912441
291915,25929,26875.0,0.9648
411790,11425,11842.0,0.9647863536564769
432320,712,738.0,0.964769647696477
520340,8146,8444.0,0.9647086688773093
411100,4366,4526.0,0.9646486964206805
421000,2125,2203.0,0.964593735814798
411925,1715,1778.0,0.9645669291338582
350880,6090,6314.0,0.9645232815964523
352850,51028,52905.0,0.9645213117852754
412220,21583,22377.0,0.9645171381329043
520350,11579,12005.0,0.9645147855060392
312990,1848,1916.0,0.964509394572025
313620,20851,21619.0,0.9644756926777371
353810,4479,4644.0,0.9644702842377261
351905,2307,2392.0,0.9644648829431438
353020,12042,12486.0,0.964440172993753
412545,2601,2697.0,0.96440489432703
290205,13254,13744.0,0.9643480791618161
412310,2299,2384.0,0.9643456375838926
311650,6680,6927.0,0.9643424281795872
310750,5003,5188.0,0.9643407864302236
171370,2460,2551.0,0.964327714621717
312120,3784,3924.0,0.9643221202854231
354160,10621,11014.0,0.9643181405483929
352820,1621,1681.0,0.9643069601427722
260220,44614,46267.0,0.9642725916960252
220255,6868,7123.0,0.964200477326969
411950,56928,59045.0,0.964145990346346
354520,31249,32413.0,0.9640884830160737
352420,3133,3250.0,0.964
410755,1979,2053.0,0.9639551875304433
421380,3207,3327.0,0.9639314697926059
510340,367843,381612.0,0.9639188495120699
250073,2826,2932.0,0.9638472032742156
260290,158927,164889.0,0.9638423424242976
291072,104851,108788.0,0.9638103467294187
220527,5744,5960.0,0.963758389261745
290320,107504,111550.0,0.9637292693859256
350330,53547,55563.0,0.9637168619405
314510,7673,7962.0,0.9637025872896258
350945,3607,3743.0,0.9636655089500401
315350,6974,7237.0,0.963658974713279
211190,11283,11709.0,0.9636177299513194
110070,5475,5682.0,0.9635691657866948
292275,6875,7135.0,0.9635599159074982
230495,21735,22557.0,0.9635589839074346
290290,34238,35533.0,0.9635550052064278
431700,5314,5515.0,0.9635539437896645
311420,5893,6116.0,0.9635382603008502
410760,12853,13340.0,0.9634932533733134
314920,2058,2136.0,0.9634831460674157
353670,16574,17203.0,0.9634366098936232
280690,3715,3856.0,0.9634336099585062
421875,1132,1175.0,0.963404255319149
431160,2368,2458.0,0.9633848657445078
354925,1026,1065.0,0.9633802816901409
410040,54792,56877.0,0.9633419484150008
353730,19205,19936.0,0.9633326645264848
521230,5304,5506.0,0.96331274972757
521308,17555,18224.0,0.9632901668129938
421710,787,817.0,0.9632802937576499
355060,26019,27011.0,0.9632742216134168
270660,6976,7242.0,0.9632698149682408
291530,8365,8684.0,0.9632657761400276
510395,2517,2613.0,0.9632606199770379
521120,18503,19209.0,0.9632463949190484
120017,10980,11399.0,0.9632423896833056
330210,12844,13336.0,0.9631073785242952
280400,14873,15443.0,0.9630900731723111
280190,6099,6333.0,0.9630506868782568
280700,4220,4382.0,0.9630305796439982
314790,43536,45208.0,0.9630153955052203
312830,9869,10249.0,0.962923212020685
290720,75082,77974.0,0.9629107138276861
314830,6281,6523.0,0.9629005059021922
412610,2957,3071.0,0.9628785411917942
270710,20048,20823.0,0.9627815396436633
316470,27028,28073.0,0.9627756207031667
352680,12309,12785.0,0.9627688697692609
354540,4731,4914.0,0.9627594627594628
312020,6533,6786.0,0.9627173592690834
355070,41210,42808.0,0.9626705288731078
280020,19044,19785.0,0.9625473843821076
510787,12644,13136.0,0.9625456760048721
411915,60106,62449.0,0.962481384810005
520320,7284,7568.0,0.9624735729386892
420917,1768,1837.0,0.9624387588459444
520085,3664,3807.0,0.9624376149198844
520050,1434,1490.0,0.9624161073825503
315850,4216,4381.0,0.9623373658981967
130356,20492,21294.0,0.9623368084906546
520753,4749,4935.0,0.9623100303951367
311000,15745,16362.0,0.9622906735117956
291520,16253,16890.0,0.9622853759621077
354870,263160,273474.0,0.9622852629500428
280320,33215,34518.0,0.9622515788863781
355020,11878,12344.0,0.962248865845755
350650,32797,34084.0,0.9622403473770684
251398,3516,3654.0,0.9622331691297209
171200,2139,2223.0,0.9622132253711201
230520,17034,17703.0,0.9622097949500085
313868,5958,6192.0,0.9622093023255814
311030,6770,7036.0,0.9621944286526436
432010,10125,10523.0,0.9621780860971206
520800,68522,71216.0,0.9621714221523253
251560,1907,1982.0,0.9621594349142281
431120,9785,10170.0,0.9621435594886922
351510,52949,55034.0,0.9621143293236908
420445,862,896.0,0.9620535714285714
350410,41978,43634.0,0.9620479442636476
431844,607,631.0,0.9619651347068146
211130,654015,679964.0,0.9618376855245278
411880,8695,9040.0,0.9618362831858407
313670,208294,216571.0,0.9617815866390237
170625,1533,1594.0,0.9617314930991218
411070,28485,29619.0,0.9617137648131268
312840,5272,5482.0,0.9616928128420285
430140,3762,3912.0,0.9616564417177914
110018,16341,16993.0,0.9616312599305596
351970,41083,42723.0,0.9616131825948552
110029,5557,5779.0,0.9615850493164907
241460,13683,14230.0,0.9615600843288826
420570,11523,11984.0,0.9615320427236315
251010,8747,9097.0,0.9615257777289217
280330,16186,16834.0,0.9615064749910894
510729,2095,2179.0,0.9614502065167508
230210,38503,40051.0,0.9613492796684228
510305,5422,5640.0,0.9613475177304964
353780,26286,27343.0,0.9613429396920601
311680,8279,8612.0,0.9613330236878774
522070,3048,3171.0,0.9612109744560076
430530,3319,3453.0,0.9611931653634521
351100,10897,11337.0,0.9611890270794743
240020,50405,52441.0,0.961175416181995
352040,16578,17249.0,0.961099194156183
350280,72778,75724.0,0.9610955575511066
171790,4792,4986.0,0.9610910549538708
410070,7061,7347.0,0.9610725466176671
170310,5526,5750.0,0.9610434782608696
312015,4684,4874.0,0.9610176446450553
351450,6334,6591.0,0.9610074343802154
354570,3375,3512.0,0.960990888382688
270480,10759,11196.0,0.9609682029296177
420940,13563,14114.0,0.9609607481932833
521150,51851,53958.0,0.960951110122688
230835,14533,15124.0,0.9609230362338006
421320,2311,2405.0,0.9609147609147609
510020,14898,15504.0,0.9609133126934984
510330,9538,9926.0,0.9609107394720935
311660,11233,11690.0,0.9609067579127459
292330,11674,12149.0,0.9609021318627048
521565,2433,2532.0,0.9609004739336493
355220,206457,214865.0,0.9608684522839923
521100,7139,7430.0,0.9608344549125168
354140,70852,73746.0,0.9607571936105009
310590,15573,16210.0,0.9607032695866748
312410,56276,58580.0,0.9606691703653124
150130,89534,93200.0,0.9606652360515021
420900,6054,6302.0,0.9606474135195177
430110,7980,8307.0,0.9606356085229325
411710,7589,7900.0,0.960632911392405
314910,5926,6169.0,0.9606094991084455
220360,4580,4768.0,0.9605704697986577
290070,154188,160518.0,0.9605651702612791
431580,2410,2509.0,0.9605420486249502
280610,10101,10516.0,0.9605363255990871
500720,18337,19092.0,0.9604546406871989
431346,728,758.0,0.9604221635883905
311180,5482,5708.0,0.960406447091801
420960,4072,4240.0,0.960377358490566
410810,1599,1665.0,0.9603603603603603
290115,14093,14675.0,0.9603407155025554
352990,16729,17420.0,0.9603329506314581
315180,64994,67686.0,0.9602281121649971
410030,6220,6478.0,0.9601728928681692
291480,157486,164027.0,0.9601224188700641
260640,94718,98654.0,0.9601029861941736
410270,1752,1825.0,0.96
230110,48851,50891.0,0.9599143266982374
230655,34470,35911.0,0.9598730194090948
280430,8461,8815.0,0.9598411798071469
420040,2126,2215.0,0.9598194130925508
291110,20269,21119.0,0.9597518821913916
280480,185487,193267.0,0.9597448089948103
411060,8118,8459.0,0.9596879063719116
280050,14802,15424.0,0.9596732365145229
230200,17031,17747.0,0.9596551529836028
355180,10654,11102.0,0.9596469104665826
221038,1782,1857.0,0.9596122778675282
292490,10022,10444.0,0.9595940252776713
231170,16271,16957.0,0.9595447307896444
250077,9363,9758.0,0.959520393523263
421810,2157,2248.0,0.9595195729537367
261560,34511,35967.0,0.9595184474657324
171670,6488,6762.0,0.9594794439514936
412700,6598,6877.0,0.9594299840046532
250510,20668,21543.0,0.9593835584644664
350710,11832,12333.0,0.9593772804670396
520015,1842,1920.0,0.959375
240130,14066,14662.0,0.9593507024962488
430010,6726,7011.0,0.959349593495935
317070,29951,31221.0,0.9593222510489734
354200,3389,3533.0,0.9592414378714973
280140,22322,23271.0,0.959219629581883
412830,1197,1248.0,0.9591346153846154
290330,8940,9321.0,0.9591245574509173
520357,3144,3278.0,0.9591214154972544
320190,11511,12002.0,0.9590901516413931
171180,2485,2591.0,0.9590891547664995
411200,18308,19089.0,0.9590863848289591
432070,5977,6233.0,0.9589282849350232
421720,7796,8130.0,0.9589175891758918
351720,5761,6008.0,0.9588881491344874
411850,29305,30562.0,0.9588704927687979
412575,4033,4206.0,0.95886828340466
421290,4102,4278.0,0.9588592800374006
351790,5780,6028.0,0.9588586595885866
313535,8013,8357.0,0.9588369031949264
431442,559,583.0,0.9588336192109777
412265,3656,3813.0,0.958825072121689
411190,7727,8059.0,0.9588038218141208
353284,1300,1356.0,0.9587020648967551
353740,8053,8400.0,0.9586904761904762
221097,2854,2977.0,0.9586832381592207
314585,2662,2777.0,0.958588404753331
316450,7429,7750.0,0.9585806451612903
430890,3933,4103.0,0.9585669022666342
432185,3117,3252.0,0.9584870848708487
410785,2839,2962.0,0.9584740040513167
270255,15134,15790.0,0.9584547181760608
522180,2699,2816.0,0.9584517045454546
430210,25992,27120.0,0.9584070796460177
250855,3960,4132.0,0.9583736689254598
280490,12156,12684.0,0.9583727530747398
310050,5916,6173.0,0.9583670824558561
270430,596960,622895.0,0.95836376917458
410880,17053,17794.0,0.9583567494661122
150145,14787,15430.0,0.9583279325988334
313660,4253,4438.0,0.9583145561063542
354390,58162,60693.0,0.9582983210584417
270600,9537,9953.0,0.9582035567165679
291650,37153,38776.0,0.9581442129152052
354330,37609,39253.0,0.9581178508649021
130340,90237,94186.0,0.9580723249739876
330590,6443,6725.0,0.9580669144981413
412870,3469,3621.0,0.9580226456779896
313560,10929,11408.0,0.9580119214586256
352240,40647,42429.0,0.958000424238139
250933,4328,4518.0,0.9579459938025675
410490,42771,44650.0,0.9579171332586787
230880,6965,7271.0,0.9579150048136432
315200,16979,17725.0,0.9579125528913963
411000,2385,2490.0,0.9578313253012049
350290,13301,13887.0,0.9578022611075107
354425,10688,11159.0,0.9577919168384263
270470,41953,43802.0,0.9577873156476873
410010,4379,4572.0,0.9577865266841645
411750,23238,24263.0,0.9577546057783456
351940,4077,4257.0,0.9577167019027484
420600,4885,5101.0,0.9576553616937855
521056,3731,3896.0,0.9576488706365504
353350,16415,17141.0,0.9576454115862552
420208,1266,1322.0,0.9576399394856279
290280,21304,22247.0,0.9576122623275048
270440,16367,17092.0,0.9575824947343786
230160,25957,27109.0,0.9575048876756797
355260,5899,6161.0,0.9574744359681869
410080,4818,5032.0,0.9574721780604134
350450,27646,28874.0,0.9574703885848861
431590,2810,2935.0,0.9574105621805792
290390,54660,57094.0,0.9573685501103444
240360,44925,46927.0,0.9573379930530398
330410,13778,14392.0,0.9573374096720401
316830,3253,3398.0,0.9573278399058269
420770,1099,1148.0,0.9573170731707317
355520,1099,1148.0,0.9573170731707317
421507,1542,1611.0,0.957169459962756
510792,38916,40660.0,0.9571077225774717
431630,4572,4777.0,0.9570860372618798
250440,15317,16004.0,0.957073231692077
354080,5438,5682.0,0.9570573741640267
350850,32125,33570.0,0.9569556151325588
410100,7532,7871.0,0.9569305043831787
261390,61495,64263.0,0.9569270030966497
352080,1644,1718.0,0.9569266589057043
291190,27231,28457.0,0.9569174544048916
355120,2687,2808.0,0.9569088319088319
351300,86280,90168.0,0.9568804897524621
421060,2684,2805.0,0.9568627450980393
351230,8428,8808.0,0.9568574023614895
420110,1063,1111.0,0.9567956795679567
261100,32000,33446.0,0.9567661304789811
520020,2013,2104.0,0.9567490494296578
500085,7310,7641.0,0.9566810626881298
150670,36636,38296.0,0.9566534363902235
430755,1633,1707.0,0.9566490919742238
230630,41298,43170.0,0.956636553161918
351370,7410,7746.0,0.9566227730441518
