cod_municipio,piso_total,familias_cadastradas,piso_porcentagem
420205,7501,8396.0,0.8934016198189614
420207,8107,8589.0,0.9438817091628827
420208,1280,1322.0,0.9682299546142209
420209,553,660.0,0.8378787878787879
420210,15739,16900.0,0.931301775147929
420213,2640,3061.0,0.8624632473048024
420215,670,921.0,0.7274701411509229
420220,1305,1332.0,0.9797297297297297
420230,21806,23778.0,0.9170661956430314
420240,55806,61466.0,0.9079165717632512
420243,1739,1820.0,0.9554945054945055
420245,6851,7903.0,0.8668859926610148
420250,1268,2517.0,0.5037743345252285
420253,463,1784.0,0.2595291479820628
420257,618,647.0,0.955177743431221
420260,4419,4774.0,0.9256388772517805
420270,1906,2226.0,0.8562443845462714
420280,5666,5848.0,0.9688782489740082
420285,558,593.0,0.9409780775716695
420287,1181,1795.0,0.6579387186629526
420290,19717,21960.0,0.8978597449908925
420300,27801,30683.0,0.9060717661245641
420310,2448,3193.0,0.7666771061697463
420315,3203,3506.0,0.9135767256132344
420320,24252,24857.0,0.9756607796596533
420325,1207,1273.0,0.9481539670070699
420330,3863,4117.0,0.938304590721399
420340,4359,4745.0,0.9186512118018967
420350,4898,5360.0,0.9138059701492537
420360,10277,11414.0,0.9003854915016646
420370,4646,5343.0,0.8695489425416433
420380,16676,17748.0,0.9395988280369619
420390,3515,4259.0,0.8253111058934022
420395,4762,4885.0,0.97482088024565
420400,4354,4549.0,0.9571334359199825
420410,2117,2261.0,0.9363113666519239
420415,831,1367.0,0.6079005120702268
420417,2315,2375.0,0.9747368421052631
420419,557,560.0,0.9946428571428572
420420,51058,57935.0,0.8812980063864676
420425,2356,2415.0,0.9755693581780538
420430,11298,13085.0,0.8634314100114635
420435,1322,1375.0,0.9614545454545455
420440,2002,3235.0,0.618856259659969
420445,843,896.0,0.9408482142857143
420450,3110,3356.0,0.9266984505363528
420455,8023,8125.0,0.9874461538461539
420460,35698,38869.0,0.9184182767758368
420470,2346,2573.0,0.9117761368052857
420475,260,263.0,0.9885931558935361
420480,19892,21958.0,0.9059112851807997
420490,1369,1515.0,0.9036303630363036
420500,4298,5237.0,0.8206988734008019
420510,476,495.0,0.9616161616161616
420515,412,489.0,0.8425357873210634
420517,2657,2775.0,0.9574774774774775
420519,835,1172.0,0.712457337883959
420520,1010,1096.0,0.9215328467153284
420530,2706,2973.0,0.9101917255297679
420535,773,799.0,0.967459324155194
420540,136042,158031.0,0.8608564142478374
420543,826,914.0,0.9037199124726477
420545,4787,5896.0,0.8119063772048847
420550,14114,16715.0,0.8443912653305414
420555,856,1298.0,0.6594761171032357
420560,1079,1644.0,0.6563260340632603
420570,11491,11984.0,0.9588618157543392
420580,5174,6834.0,0.7570968685981856
420590,11140,11986.0,0.9294176539295845
420600,3871,5101.0,0.7588708096451676
420610,2055,2247.0,0.9145527369826435
420620,1481,3242.0,0.45681677976557683
420630,3871,4091.0,0.9462234172573942
420640,1367,1836.0,0.7445533769063181
420650,12865,13878.0,0.9270067733102753
420660,1537,1689.0,0.9100059206631143
420665,2579,2772.0,0.9303751803751804
420670,4428,4661.0,0.9500107273117356
420675,518,793.0,0.6532156368221942
420680,940,1074.0,0.8752327746741154
420690,3360,3619.0,0.9284332688588007
420700,11948,12469.0,0.9582163766140027
420710,3537,4264.0,0.8295028142589118
420720,3810,5203.0,0.7322698443205843
420730,13251,14506.0,0.9134840755549428
420740,1803,1827.0,0.986863711001642
420750,7876,8525.0,0.9238709677419354
420757,166,423.0,0.39243498817966904
420760,1475,1493.0,0.9879437374413932
420765,2024,2166.0,0.9344413665743305
420768,4084,5332.0,0.7659414853713429
420770,985,1148.0,0.85801393728223
420775,1047,1139.0,0.9192273924495171
420780,3645,3762.0,0.9688995215311005
420785,552,858.0,0.6433566433566433
420790,3852,4284.0,0.8991596638655462
420800,2452,2980.0,0.8228187919463087
420810,5397,5739.0,0.9404077365394669
420820,47944,55925.0,0.8572910147518998
420830,17969,19727.0,0.9108835606022203
420840,2269,2318.0,0.9788610871440897
420845,10491,11799.0,0.8891431477243834
420850,3305,3972.0,0.8320745216515609
420860,1367,1471.0,0.929299796057104
420870,2886,3154.0,0.9150285351934052
420880,4098,4648.0,0.8816695352839932
420890,28777,29973.0,0.9600974210122444
420895,689,719.0,0.9582753824756607
420900,5688,6302.0,0.902570612503967
420910,129511,139657.0,0.9273505803504299
420915,1573,1728.0,0.9103009259259259
420917,1804,1837.0,0.9820359281437125
420920,308,356.0,0.8651685393258427
420930,63024,71440.0,0.8821948488241881
420940,13306,14114.0,0.9427518775683719
420945,610,746.0,0.8176943699731903
420950,1498,1534.0,0.9765319426336375
420960,3983,4240.0,0.9393867924528302
420970,8427,8864.0,0.9506994584837545
420980,451,980.0,0.4602040816326531
420985,1393,1459.0,0.9547635366689513
420990,1340,1390.0,0.9640287769784173
421000,2065,2203.0,0.9373581479800273
421003,1450,1661.0,0.8729680915111379
421005,92,401.0,0.22942643391521197
421010,12931,14711.0,0.8790021072666712
421020,1451,1542.0,0.9409857328145266
421030,3688,4035.0,0.914002478314746
421040,2558,2629.0,0.9729935336629897
421050,4454,4725.0,0.9426455026455026
421055,544,629.0,0.8648648648648649
421060,2529,2805.0,0.9016042780748663
421070,2455,2514.0,0.9765314240254575
421080,1660,2017.0,0.8230044620723848
421085,1179,1272.0,0.9268867924528302
421090,1042,1162.0,0.8967297762478486
421100,3194,3325.0,0.9606015037593985
421105,5232,6002.0,0.8717094301899367
421110,4476,5059.0,0.8847598339592805
421120,3848,4249.0,0.9056248529065662
421125,985,1487.0,0.6624075319435104
421130,23418,24801.0,0.94423611951131
421140,977,1375.0,0.7105454545454546
421145,1391,1573.0,0.8842975206611571
421150,2612,2953.0,0.8845242126650864
421160,1987,2490.0,0.797991967871486
421165,828,885.0,0.9355932203389831
421170,3267,4652.0,0.7022785898538263
421175,3862,4055.0,0.9524044389642417
421180,1417,1511.0,0.9377895433487756
421185,964,1235.0,0.7805668016194331
421187,969,996.0,0.9728915662650602
421189,1380,1539.0,0.8966861598440545
421190,52011,55304.0,0.9404563865181542
421200,1553,3050.0,0.5091803278688525
421205,807,924.0,0.8733766233766234
421210,3803,4238.0,0.8973572439830109
421220,4844,5459.0,0.8873420040300422
421223,1263,1598.0,0.7903629536921152
421225,3872,4108.0,0.9425511197663097
421227,1199,2717.0,0.44129554655870445
421230,1653,2461.0,0.6716781796017879
421240,740,1014.0,0.7297830374753451
421250,9713,10127.0,0.9591191863335637
421260,990,1002.0,0.9880239520958084
421265,1180,3698.0,0.319091400757166
421270,1247,1417.0,0.8800282286520819
421280,6570,10166.0,0.6462718866810938
421290,4035,4278.0,0.9431977559607293
421300,544,1233.0,0.44120032441200324
421310,823,914.0,0.9004376367614879
421315,1028,1146.0,0.8970331588132635
421320,2254,2405.0,0.9372141372141373
421330,1419,2332.0,0.6084905660377359
421335,1342,1526.0,0.8794233289646134
421340,4484,5433.0,0.8253267071599485
421350,6257,6622.0,0.9448807006946541
421360,7557,8239.0,0.9172229639519359
421370,2775,2889.0,0.960539979231568
421380,3175,3327.0,0.9543131950706342
421390,508,613.0,0.8287112561174551
421400,1910,2470.0,0.7732793522267206
421410,443,707.0,0.6265912305516266
421415,506,767.0,0.6597131681877445
421420,527,2339.0,0.22530996152201796
421430,348,363.0,0.9586776859504132
421440,2412,2603.0,0.9266231271609681
421450,872,1645.0,0.5300911854103344
421460,1230,1303.0,0.9439754412893323
421470,596,1425.0,0.4182456140350877
421480,11691,12476.0,0.9370791920487336
421490,424,451.0,0.9401330376940134
421500,8765,9415.0,0.9309612320764737
421505,1172,1221.0,0.9598689598689598
421507,1538,1611.0,0.9546865301055245
421510,1525,1568.0,0.9725765306122449
421520,1601,1701.0,0.9412110523221634
421530,1251,1278.0,0.9788732394366197
421535,1682,1703.0,0.9876688197298884
421540,1346,1370.0,0.9824817518248176
421545,2508,2599.0,0.9649865332820315
421550,7936,8744.0,0.9075937785910339
421555,803,822.0,0.9768856447688564
421560,362,377.0,0.9602122015915119
421565,3315,3887.0,0.8528428093645485
421567,1416,1916.0,0.7390396659707724
421568,1031,1163.0,0.8865004299226139
421569,431,588.0,0.7329931972789115
421570,5734,6148.0,0.9326610279765778
421575,871,1234.0,0.7058346839546191
421580,17438,19175.0,0.909413298565841
421590,506,712.0,0.7106741573033708
421600,2139,2314.0,0.9243733794295592
421605,2152,2637.0,0.8160788775123247
421610,3412,3881.0,0.8791548569956197
421620,13709,15093.0,0.9083018617902339
421625,466,481.0,0.9688149688149689
421630,10812,11197.0,0.965615789943735
421635,1441,1701.0,0.847148736037625
421640,1912,2757.0,0.6935074356184259
421650,9971,10559.0,0.9443129084193579
421660,45453,49278.0,0.9223791549981736
421670,3339,3564.0,0.9368686868686869
421680,4298,6908.0,0.6221771858714534
421690,5537,5798.0,0.9549844774060021
421700,2356,2401.0,0.9812578092461475
421710,793,817.0,0.9706242350061199
421715,588,638.0,0.9216300940438872
421720,7618,8130.0,0.9370233702337023
421725,636,1129.0,0.5633303808680248
421730,1986,2074.0,0.9575699132111861
421740,3126,3288.0,0.9507299270072993
421750,3519,3736.0,0.941916488222698
421755,625,652.0,0.9585889570552147
421760,3696,4148.0,0.8910318225650916
421770,9007,9788.0,0.9202084184715978
421775,531,796.0,0.6670854271356784
421780,3457,3683.0,0.9386369807222373
421790,3122,3486.0,0.8955823293172691
421795,751,845.0,0.8887573964497042
421800,10854,12531.0,0.866171893703615
421810,2093,2248.0,0.931049822064057
421820,4200,4349.0,0.9657392504023914
421825,5600,6216.0,0.9009009009009009
421830,3351,7333.0,0.4569753170598664
421835,871,982.0,0.8869653767820774
421840,1158,1356.0,0.8539823008849557
421850,1340,1490.0,0.8993288590604027
421860,888,937.0,0.9477054429028815
421870,18750,20876.0,0.8981605671584595
421875,1102,1175.0,0.9378723404255319
421880,2289,2574.0,0.8892773892773893
421885,1025,1112.0,0.9217625899280576
421890,3153,3969.0,0.7944066515495087
421895,1050,1617.0,0.6493506493506493
421900,4016,4236.0,0.9480642115203022
421910,1158,1265.0,0.9154150197628459
421915,1442,1502.0,0.9600532623169108
421917,2327,2435.0,0.95564681724846
421920,1465,1610.0,0.9099378881987578
421930,10527,12638.0,0.8329640765943979
421935,1552,1634.0,0.9498164014687882
421940,1242,1348.0,0.9213649851632048
421950,11124,12781.0,0.8703544323605352
421960,494,575.0,0.8591304347826086
421970,7682,7967.0,0.9642274381825028
421985,1200,1239.0,0.9685230024213075
422000,7260,7713.0,0.941267989109296
430003,1702,2305.0,0.7383947939262473
430005,670,1362.0,0.4919236417033774
430010,6653,7011.0,0.9489373841106832
430020,1620,2129.0,0.7609206200093941
430030,3930,4004.0,0.9815184815184815
430040,29146,37506.0,0.7771023302938197
430045,1640,2078.0,0.7892204042348412
430047,877,895.0,0.9798882681564246
430050,2407,3119.0,0.7717217056748958
430055,942,991.0,0.9505549949545913
430057,244,361.0,0.6759002770083102
430060,71148,84292.0,0.8440658662743795
430063,1476,2746.0,0.5375091041514931
430064,3823,4332.0,0.8825023084025854
430066,237,399.0,0.5939849624060151
430070,2244,2340.0,0.958974358974359
430080,3281,3523.0,0.9313085438546693
430085,3019,3442.0,0.8771063335270192
430087,3046,3466.0,0.8788228505481823
430090,1508,1658.0,0.9095295536791315
430100,2471,4011.0,0.6160558464223386
430105,5261,5530.0,0.9513562386980109
430107,428,611.0,0.7004909983633388
430110,7215,8307.0,0.8685446009389671
430120,4554,4812.0,0.9463840399002493
430130,8740,13344.0,0.6549760191846523
430140,3721,3912.0,0.9511758691206544
430150,1944,2070.0,0.9391304347826087
430155,851,860.0,0.9895348837209302
430160,44948,83458.0,0.5385702988329459
430163,7932,13308.0,0.5960324616771867
430165,1145,1220.0,0.9385245901639344
430170,2907,3388.0,0.8580283353010626
430175,1549,3213.0,0.482103952692188
430180,1583,2541.0,0.6229830775285321
430185,2231,2327.0,0.9587451654490761
430187,2743,3209.0,0.854783421626675
430190,4182,5564.0,0.7516175413371675
430192,333,421.0,0.7909738717339667
430195,1409,1572.0,0.8963104325699746
430200,4094,4247.0,0.963974570284907
430205,1156,2053.0,0.5630784218217243
430210,23750,27120.0,0.8757374631268436
430215,1207,1263.0,0.9556611243072051
430220,2039,2141.0,0.952358710882765
430222,717,891.0,0.8047138047138047
430223,967,1027.0,0.9415774099318404
430225,90,114.0,0.7894736842105263
430230,6654,7780.0,0.8552699228791774
430235,1548,1679.0,0.9219773674806433
430237,1703,2010.0,0.8472636815920398
430240,4285,5095.0,0.8410206084396468
430245,2506,2830.0,0.8855123674911661
430250,2861,3863.0,0.7406161014755371
430258,294,472.0,0.6228813559322034
430260,2561,2673.0,0.9580995136550692
430265,827,873.0,0.9473081328751431
430270,9636,12796.0,0.7530478274460769
430280,12709,19483.0,0.6523122722373351
430290,3047,8261.0,0.36884154460719043
430300,33553,41080.0,0.8167721518987342
430310,47754,52866.0,0.9033026898195438
430320,2961,3360.0,0.88125
430330,2108,2401.0,0.8779675135360266
430340,1451,2393.0,0.6063518595904722
430350,25790,32869.0,0.7846298944294016
430355,1075,1237.0,0.8690379951495554
430360,3270,3313.0,0.9870208270449743
430367,982,1299.0,0.7559661277906081
430370,1666,1720.0,0.9686046511627907
430380,2201,2313.0,0.95157803718115
430390,12613,13342.0,0.9453605156648178
430400,3296,3966.0,0.8310640443772063
430410,1751,2068.0,0.8467117988394585
430420,10881,11381.0,0.9560671294262367
430430,1475,1869.0,0.7891920813269128
430435,5387,6822.0,0.7896511287012606
430440,15131,18292.0,0.8271922151760333
430450,17750,29335.0,0.6050792568604056
430460,135592,152574.0,0.8886966324537602
430461,764,767.0,0.9960886571056062
430462,1048,1135.0,0.9233480176211454
430463,26045,28036.0,0.9289841632187188
430465,1819,2151.0,0.8456531845653185
430466,11981,18566.0,0.6453194010556932
430467,930,1921.0,0.4841228526808954
430468,1338,5548.0,0.24116798846431145
430469,1955,2172.0,0.9000920810313076
430470,19630,22002.0,0.8921916189437323
430471,2695,2878.0,0.9364141765114663
430480,2058,2275.0,0.9046153846153846
430485,593,611.0,0.9705400981996727
430490,1496,1640.0,0.9121951219512195
430495,1242,1437.0,0.8643006263048016
430500,2297,3622.0,0.6341800110436223
430510,95403,105815.0,0.901601852289373
430511,1190,1196.0,0.9949832775919732
430512,2148,3865.0,0.5557567917205692
430513,2748,2866.0,0.958827634333566
430515,1401,1426.0,0.982468443197756
430517,3318,5184.0,0.6400462962962963
430520,4399,4880.0,0.9014344262295082
430530,3306,3453.0,0.9574283231972198
430535,12044,13737.0,0.8767562058673655
430537,1481,2048.0,0.72314453125
430540,2037,2103.0,0.9686162624821684
430543,2670,3985.0,0.6700125470514429
430544,1798,2502.0,0.718625099920064
430545,8095,9390.0,0.8620873269435569
430550,974,1416.0,0.6878531073446328
430558,550,553.0,0.9945750452079566
430560,829,1064.0,0.7791353383458647
430570,2556,3016.0,0.8474801061007957
430580,2826,2964.0,0.9534412955465587
430583,508,637.0,0.7974882260596546
430585,726,759.0,0.9565217391304348
430587,648,737.0,0.8792401628222524
430590,4220,4994.0,0.8450140168201842
430593,105,117.0,0.8974358974358975
430595,1037,1471.0,0.7049626104690686
430597,1467,1640.0,0.8945121951219512
430600,6946,7097.0,0.9787234042553191
430605,3811,4947.0,0.770365878310087
430607,1966,2509.0,0.7835791151853329
430610,20691,23544.0,0.878822629969419
430613,861,921.0,0.9348534201954397
430620,999,2994.0,0.3336673346693387
430630,1502,1571.0,0.9560789306174411
430632,1545,1560.0,0.9903846153846154
430635,1761,2115.0,0.8326241134751773
430637,831,1885.0,0.44084880636604773
430640,4092,4152.0,0.9855491329479769
430642,1291,1327.0,0.972871137905049
430645,535,595.0,0.8991596638655462
430650,2978,6851.0,0.43468106845715954
430655,941,1142.0,0.8239929947460596
430660,15203,20167.0,0.7538553081767243
430670,1265,2210.0,0.5723981900452488
430673,1721,1854.0,0.9282632146709816
430675,810,844.0,0.9597156398104265
430676,19138,22358.0,0.8559799624295554
430680,4291,4472.0,0.9595259391771019
430690,9066,12401.0,0.731070074993952
430692,714,738.0,0.967479674796748
430693,3330,3500.0,0.9514285714285714
430695,624,1438.0,0.4339360222531293
430697,1703,1923.0,0.8855954238169527
430700,26273,30576.0,0.8592687074829932
430705,1279,1330.0,0.9616541353383459
430710,3763,7257.0,0.5185338294060907
430720,2407,2885.0,0.834315424610052
430730,3151,3481.0,0.9051996552714737
430740,2304,2500.0,0.9216
430745,1794,1831.0,0.979792463134899
430750,5724,6320.0,0.9056962025316456
430755,1508,1707.0,0.8834212067955477
430760,8763,9608.0,0.912052456286428
430770,25422,29042.0,0.8753529371255423
430780,7440,8109.0,0.9174990751017388
430781,2253,2274.0,0.9907651715039578
430783,1184,1285.0,0.9214007782101167
430786,116,127.0,0.9133858267716536
430790,16251,18568.0,0.8752154243860405
430800,2948,3246.0,0.9081947011706716
430805,1300,1509.0,0.8614976805831677
430807,1873,2179.0,0.8595686094538779
430810,2646,2819.0,0.9386307201135154
430820,4522,5009.0,0.9027750049910162
430825,892,936.0,0.9529914529914529
430830,3838,7593.0,0.5054655603845647
430840,2976,4458.0,0.6675639300134589
430843,625,661.0,0.9455370650529501
430845,1710,1898.0,0.9009483667017913
430850,7749,8862.0,0.8744075829383886
430860,3499,4329.0,0.8082698082698083
430865,1598,2093.0,0.7634973721930244
430870,1613,1912.0,0.8436192468619247
430880,4808,5701.0,0.8433608138922996
430885,501,624.0,0.8028846153846154
430890,1882,4103.0,0.45868876431879113
430900,9716,12226.0,0.7946998200556191
430905,3359,3525.0,0.9529078014184397
430910,8002,8439.0,0.9482166133428132
430912,1249,1881.0,0.6640085061137693
430915,1458,1942.0,0.7507723995880535
430920,93605,105500.0,0.8872511848341232
430925,319,322.0,0.9906832298136646
430930,39002,46739.0,0.8344637240848114
430940,4350,4748.0,0.9161752316764954
430950,3087,3258.0,0.9475138121546961
430955,1485,1536.0,0.966796875
430957,691,742.0,0.931266846361186
430960,4471,5258.0,0.8503233168505135
430965,4158,5896.0,0.7052238805970149
430970,1336,1372.0,0.9737609329446064
430975,1764,1837.0,0.9602612955906369
430980,1468,1586.0,0.9255989911727617
430990,2142,2289.0,0.9357798165137615
430995,1790,2063.0,0.8676684440135725
431000,4924,5108.0,0.9639780736100235
431010,9495,10152.0,0.9352836879432624
431020,28321,32839.0,0.8624196839124212
431030,1127,1192.0,0.9454697986577181
431033,13954,15768.0,0.8849568746829021
431036,1055,1079.0,0.9777571825764597
431040,3318,3353.0,0.9895615866388309
431041,911,1541.0,0.591174561972745
431043,1317,1395.0,0.9440860215053763
431046,345,375.0,0.92
431050,3827,4751.0,0.8055146284992634
431053,2216,2584.0,0.8575851393188855
431055,1097,2219.0,0.49436683190626407
431057,748,763.0,0.9803407601572739
431060,16364,21502.0,0.7610454841410101
431065,1569,1746.0,0.8986254295532646
431070,1319,1541.0,0.8559377027903958
431075,845,1028.0,0.8219844357976653
431080,2190,2375.0,0.9221052631578948
431085,2819,2881.0,0.9784796945505033
431087,1297,1522.0,0.8521681997371879
431090,1294,1469.0,0.8808713410483322
431100,11738,16589.0,0.7075773102658388
431110,5089,5505.0,0.9244323342415985
431112,2146,2371.0,0.9051033319274567
431113,1773,1918.0,0.9244004171011471
431115,3334,3879.0,0.8594998711007992
431120,9198,10170.0,0.904424778761062
431123,1105,1277.0,0.86530931871574
431125,4328,4391.0,0.9856524709633341
431127,738,765.0,0.9647058823529412
431130,10982,12528.0,0.8765964240102171
431140,20536,21748.0,0.9442707375390841
431142,1316,2419.0,0.5440264572137247
431150,2225,3799.0,0.5856804422216373
431160,2344,2458.0,0.9536208299430431
431162,2040,2104.0,0.9695817490494296
431164,592,607.0,0.9752883031301482
431170,1693,1730.0,0.9786127167630058
431171,1118,3463.0,0.3228414669361825
431173,1242,1700.0,0.7305882352941176
431175,3846,4839.0,0.7947923124612524
431177,3346,3508.0,0.9538198403648803
431179,772,1162.0,0.6643717728055077
431180,8337,8952.0,0.9313002680965148
431190,1921,2137.0,0.8989237248479176
431198,1093,1499.0,0.7291527685123416
431200,732,1164.0,0.6288659793814433
431205,752,882.0,0.8526077097505669
431210,2233,2397.0,0.9315811430955361
431213,763,1009.0,0.7561942517343905
431215,2173,2218.0,0.9797114517583408
431217,597,637.0,0.9372056514913658
431220,2041,2206.0,0.9252039891205802
431225,4125,5898.0,0.6993896236012207
431230,2080,2717.0,0.7655502392344498
431235,547,605.0,0.9041322314049587
431237,1233,1349.0,0.9140103780578206
431238,129,141.0,0.9148936170212766
431240,18804,20518.0,0.9164635929427819
431242,809,1165.0,0.6944206008583691
431244,1348,1433.0,0.9406838799720866
431245,3491,4764.0,0.7327875734676742
431247,862,1049.0,0.8217349857006673
431250,3874,7286.0,0.5317046390337634
431260,989,1180.0,0.838135593220339
431261,991,1030.0,0.962135922330097
431262,826,986.0,0.8377281947261663
431265,5445,5674.0,0.9596404652802256
431267,638,909.0,0.7018701870187019
431270,10406,10670.0,0.9752577319587629
431275,414,571.0,0.7250437828371279
431280,918,981.0,0.9357798165137615
431290,1230,1326.0,0.9276018099547512
431295,269,278.0,0.9676258992805755
431300,1006,1073.0,0.9375582479030755
431301,910,935.0,0.9732620320855615
431303,2280,2439.0,0.9348093480934809
431306,6369,8575.0,0.7427405247813411
431308,128,151.0,0.847682119205298
431310,1263,1954.0,0.6463664278403275
431320,2409,2561.0,0.9406481843030067
431330,6689,7122.0,0.9392024712159506
431333,655,749.0,0.8744993324432577
431335,109,127.0,0.8582677165354331
431337,13653,15679.0,0.8707825754193507
431339,1576,1654.0,0.9528415961305925
431340,66630,72795.0,0.9153101174531217
431342,1379,1467.0,0.940013633265167
431344,995,1282.0,0.7761310452418096
431346,749,758.0,0.9881266490765171
431349,2950,3655.0,0.8071135430916553
431350,16915,18538.0,0.9124501024921783
431360,1787,2092.0,0.8542065009560229
431365,5008,9095.0,0.5506322155030237
431370,16470,19180.0,0.8587069864442127
431380,2717,3443.0,0.7891373801916933
431390,9017,10187.0,0.8851477373122607
431395,5803,6780.0,0.8558997050147492
431400,999,1144.0,0.8732517482517482
431402,3201,3355.0,0.9540983606557377
431403,595,704.0,0.8451704545454546
431405,20710,21768.0,0.9513965453877251
431406,2052,2106.0,0.9743589743589743
431407,1496,1955.0,0.7652173913043478
431410,65632,74167.0,0.8849218655197055
431413,748,897.0,0.8338907469342252
431415,2643,2727.0,0.9691969196919692
431417,1290,2006.0,0.6430707876370887
431420,3465,6362.0,0.5446400502986483
431430,1842,2058.0,0.8950437317784257
431440,105346,146533.0,0.7189233824462749
431442,529,583.0,0.9073756432246999
431445,867,1765.0,0.4912181303116147
431446,1010,1082.0,0.933456561922366
431447,2640,2774.0,0.9516943042537851
431449,2779,2943.0,0.9442745497791369
431450,4649,9523.0,0.4881864958521474
431454,125,161.0,0.7763975155279503
431455,1958,1988.0,0.9849094567404426
431460,8185,11855.0,0.6904259805989034
431470,4680,5160.0,0.9069767441860465
431475,869,924.0,0.9404761904761905
431477,1650,1730.0,0.953757225433526
431478,571,829.0,0.6887816646562123
431480,11917,12744.0,0.9351067168863779
431490,404688,517500.0,0.7820057971014492
431500,1657,1772.0,0.9351015801354402
431505,669,929.0,0.7201291711517761
431507,998,1079.0,0.9249304911955515
431510,5867,6347.0,0.924373719867654
431513,691,782.0,0.8836317135549873
431514,430,463.0,0.9287257019438445
431515,1930,2046.0,0.9433040078201369
431517,226,253.0,0.8932806324110671
431520,1252,1339.0,0.935026138909634
431530,14351,19972.0,0.7185559783697176
431531,730,805.0,0.906832298136646
431532,2004,2233.0,0.8974473802060009
431535,1016,1063.0,0.955785512699906
431540,4632,6691.0,0.6922732028097445
431545,1203,1263.0,0.9524940617577197
431550,7792,8306.0,0.9381170238381893
431555,2137,2554.0,0.83672670321065
431560,76790,98508.0,0.7795305964997766
431570,16918,21189.0,0.7984331492755675
431575,1200,1447.0,0.82930200414651
431580,2386,2509.0,0.9509764846552411
431590,2785,2935.0,0.948892674616695
431595,1097,1341.0,0.8180462341536167
431600,6341,6952.0,0.9121116225546605
431610,5064,5385.0,0.9403899721448468
431620,1432,1702.0,0.8413631022326674
431630,4489,4777.0,0.9397111157630312
431640,18152,26761.0,0.6783005119390157
431642,1034,2411.0,0.4288676897552883
431643,1250,1348.0,0.9272997032640949
431645,9040,9335.0,0.9683985002678093
431647,1079,1112.0,0.9703237410071942
431650,407,546.0,0.7454212454212454
431660,3039,3274.0,0.9282223579718998
431670,4116,4549.0,0.9048142448889865
431673,727,757.0,0.9603698811096433
431675,1250,1298.0,0.963020030816641
431680,31442,38189.0,0.823326088664275
431690,83314,105861.0,0.7870131587647954
431695,809,842.0,0.9608076009501187
431697,921,1716.0,0.5367132867132867
431700,3044,5515.0,0.5519492293744334
431710,36326,58211.0,0.6240401298723609
431720,23832,26528.0,0.8983715319662243
431725,114,132.0,0.8636363636363636
431730,12011,17415.0,0.6896927935687626
431740,18177,19777.0,0.919097942053901
431750,27378,32668.0,0.8380678339659605
431755,1101,1129.0,0.975199291408326
431760,19277,20589.0,0.9362766525814755
431770,5156,7809.0,0.6602637981815853
431775,700,788.0,0.8883248730964467
431780,7220,7930.0,0.9104665825977302
431790,2236,2831.0,0.7898269162839986
431795,874,952.0,0.9180672268907563
431800,23770,31699.0,0.749865926369917
431805,912,954.0,0.9559748427672956
431810,10335,12289.0,0.8409960126942795
431820,7526,8342.0,0.9021817309997603
431830,22869,32979.0,0.6934412808150642
431840,6205,11025.0,0.5628117913832199
431842,907,1779.0,0.5098369870713885
431843,1001,1105.0,0.9058823529411765
431844,588,631.0,0.9318541996830428
431845,1687,1788.0,0.9435123042505593
431846,696,1126.0,0.6181172291296625
431848,557,572.0,0.9737762237762237
431849,1270,1279.0,0.9929632525410477
431850,12237,16298.0,0.7508283224935575
431860,1951,2458.0,0.7937347436940602
431861,326,366.0,0.8907103825136612
431862,1748,1850.0,0.9448648648648649
431870,80730,92138.0,0.8761857214178732
431880,11794,15359.0,0.7678885344097923
431890,16323,18894.0,0.8639250555731979
431900,3386,3985.0,0.8496863237139273
431910,2642,2776.0,0.9517291066282421
431912,1639,2059.0,0.7960174842156387
431915,3689,4366.0,0.8449381584974806
431920,3173,5025.0,0.6314427860696518
431930,2507,2733.0,0.9173069886571533
431935,297,306.0,0.9705882352941176
431936,1090,1146.0,0.9511343804537522
431937,458,576.0,0.7951388888888888
431940,10676,11262.0,0.9479666133901616
431950,7706,8483.0,0.9084050453848874
431960,8217,11296.0,0.7274256373937678
431970,1510,1574.0,0.9593392630241423
431971,265,283.0,0.9363957597173145
431973,1760,2135.0,0.8243559718969555
431975,366,399.0,0.9172932330827067
431980,4001,4768.0,0.8391359060402684
431990,9855,26619.0,0.37022427589315904
432000,53141,60322.0,0.8809555386094625
432010,10335,10523.0,0.9821343723272831
432020,5251,5859.0,0.8962280252602833
432023,1822,1963.0,0.9281711665817626
432026,3724,3777.0,0.9859676992321948
432030,1323,1649.0,0.8023044269254094
432032,1217,1229.0,0.9902359641985354
432035,1316,2642.0,0.49810749432248297
432040,2935,3364.0,0.8724732461355529
432045,641,696.0,0.9209770114942529
432050,1767,2094.0,0.8438395415472779
432055,1904,2580.0,0.737984496124031
432057,503,545.0,0.9229357798165138
432060,1499,1574.0,0.9523506988564168
432065,737,848.0,0.8691037735849056
432067,2974,3053.0,0.9741238126433017
432070,5926,6233.0,0.9507460291994224
432080,16813,19418.0,0.8658461221547018
432085,789,1529.0,0.5160235448005233
432090,8126,10337.0,0.7861081551707458
432100,3151,3447.0,0.9141282274441543
432110,6856,8360.0,0.8200956937799043
432120,12607,13913.0,0.9061309566592396
432130,5553,10645.0,0.5216533583842179
432132,909,977.0,0.9303991811668373
432135,3540,3792.0,0.9335443037974683
432140,6557,7380.0,0.8884823848238482
432143,5530,5860.0,0.9436860068259386
432145,6382,6729.0,0.9484321593104473
