ano,cod_municipio,tdi_em
2022,3554953,6.8
2022,3555000,4.5
2022,3555109,4.7
2022,3555208,3.3
2022,3555307,7.9
2022,3555356,20.3
2022,3555406,9.1
2022,3555505,9.5
2022,3555604,25.1
2022,3555703,7.4
2022,3555802,7.4
2022,3555901,0
2022,3556008,9.6
2022,3556107,6.3
2022,3556206,14.3
2022,3556305,6.8
2022,3556354,16.2
2022,3556404,15.1
2022,3556453,11.8
2022,3556503,9.4
2022,3556602,9
2022,3556701,13.3
2022,3556800,6.6
2022,3556909,12.4
2022,3556958,6
2022,3557006,5.6
2022,3557105,5.3
2022,3557154,5
2022,3557204,4.8
2022,3557303,14.1
2022,4100103,23.3
2022,4100202,10.4
2022,4100301,17.7
2022,4100400,27.3
2022,4100459,7.5
2022,4100509,10.3
2022,4100608,17.9
2022,4100707,16.8
2022,4100806,26.4
2022,4100905,22.9
2022,4101002,12.2
2022,4101051,11.1
2022,4101101,11.4
2022,4101150,18.6
2022,4101200,28.7
2022,4101309,11.8
2022,4101408,14
2022,4101507,8.1
2022,4101606,12.9
2022,4101655,14.3
2022,4101705,22.5
2022,4101804,17.6
2022,4101853,15.4
2022,4101903,12.4
2022,4102000,18.2
2022,4102109,6.8
2022,4102208,8.7
2022,4102307,17.3
2022,4102406,15.7
2022,4102505,16.2
2022,4102604,10.2
2022,4102703,12
2022,4102752,11.2
2022,4102802,18
2022,4102901,12.3
2022,4103008,14.6
2022,4103024,9.6
2022,4103040,14.5
2022,4103057,7.9
2022,4103107,26.8
2022,4103156,11.6
2022,4103206,26.5
2022,4103222,9.6
2022,4103305,9.2
2022,4103354,12.5
2022,4103370,22.6
2022,4103404,8.1
2022,4103453,11.4
2022,4103479,29.2
2022,4103503,24.6
2022,4103602,14.3
2022,4103701,21.5
2022,4103800,22.8
2022,4103909,12.3
2022,4103958,8.4
2022,4104006,18.4
2022,4104055,14.1
2022,4104105,18.7
2022,4104204,11.8
2022,4104253,17.1
2022,4104303,14
2022,4104402,13.6
2022,4104428,15
2022,4104451,14.9
2022,4104501,8.6
2022,4104600,8.6
2022,4104659,10.7
2022,4104709,12.1
2022,4104808,10.7
2022,4104907,9.6
2022,4105003,11.8
2022,4105102,19.8
2022,4105201,14.4
2022,4105300,17.7
2022,4105409,8.5
2022,4105508,9
2022,4105607,17.2
2022,4105706,15.3
2022,4105805,27.7
2022,4105904,13.6
2022,4106001,20.2
2022,4106100,17.6
2022,4106209,16.8
2022,4106308,12.7
2022,4106407,11.7
2022,4106456,15.7
2022,4106506,7
2022,4106555,17
2022,4106571,19.7
2022,4106605,9.3
2022,4106704,13.5
2022,4106803,12.3
2022,4106852,12.9
2022,4106902,11.7
2022,4107009,13.2
2022,4107108,14
2022,4107124,21.6
2022,4107157,15.9
2022,4107207,9.1
2022,4107256,12.1
2022,4107306,15.3
2022,4107405,10.3
2022,4107504,17.2
2022,4107520,16.9
2022,4107538,11.9
2022,4107546,12.9
2022,4107553,15.2
2022,4107603,11.9
2022,4107652,16.4
2022,4107702,29
2022,4107736,8.8
2022,4107751,17.2
2022,4107801,17.9
2022,4107850,6.7
2022,4107900,16.2
2022,4108007,15.1
2022,4108106,18.3
2022,4108205,18.8
2022,4108304,13.7
2022,4108320,12.7
2022,4108403,9.1
2022,4108452,20
2022,4108502,15.3
2022,4108551,16.2
2022,4108601,14.1
2022,4108650,21
2022,4108700,21.9
2022,4108809,16.1
2022,4108908,11
2022,4108957,7.8
2022,4109005,24
2022,4109104,13.8
2022,4109203,17.7
2022,4109302,11.8
2022,4109401,15.4
2022,4109500,21.2
2022,4109609,17.6
2022,4109658,7.1
2022,4109708,12.6
2022,4109757,12.8
2022,4109807,17.4
2022,4109906,21.2
2022,4110003,19.8
2022,4110052,6.3
2022,4110078,12.2
2022,4110102,13.7
2022,4110201,13.7
2022,4110300,10.8
2022,4110409,18.4
2022,4110508,18.3
2022,4110607,13.1
2022,4110656,20.9
2022,4110706,10.8
2022,4110805,17.7
2022,4110904,13.1
2022,4110953,23.7
2022,4111001,35.1
2022,4111100,22
2022,4111209,15.1
2022,4111258,19.6
2022,4111308,37.8
2022,4111407,8.3
2022,4111506,10.2
2022,4111555,5.9
2022,4111605,11.8
2022,4111704,17.9
2022,4111803,18.2
2022,4111902,27.1
2022,4112009,7.2
2022,4112108,10.5
2022,4112207,13.7
2022,4112306,14.4
2022,4112405,10.1
2022,4112504,15.4
2022,4112603,16.7
2022,4112702,17.7
2022,4112751,15.2
2022,4112801,17.7
2022,4112900,15
2022,4112959,18
2022,4113007,27.4
2022,4113106,9.9
2022,4113205,9.3
2022,4113254,20.1
2022,4113304,22.3
2022,4113403,16.5
2022,4113429,13.5
2022,4113452,16.6
2022,4113502,17.7
2022,4113601,6.4
2022,4113700,14.1
2022,4113734,17.8
2022,4113759,11.4
2022,4113809,19.8
2022,4113908,9.1
2022,4114005,16.1
2022,4114104,12.8
2022,4114203,10.3
2022,4114302,16.3
2022,4114351,14
2022,4114401,16.7
2022,4114500,32.8
2022,4114609,11.2
2022,4114708,20.6
2022,4114807,15
2022,4114906,12.8
2022,4115002,25.9
2022,4115101,17.8
2022,4115200,11
2022,4115309,18.7
2022,4115358,13.2
2022,4115408,8.4
2022,4115457,10.3
2022,4115507,13.2
2022,4115606,10.9
2022,4115705,20.4
2022,4115739,11.8
2022,4115754,19
2022,4115804,16
2022,4115853,10.5
2022,4115903,17.5
2022,4116000,23.8
2022,4116059,14.3
2022,4116109,12.7
2022,4116208,20.9
2022,4116307,16
2022,4116406,15
2022,4116505,11.9
2022,4116604,21
2022,4116703,13.1
2022,4116802,17.1
2022,4116901,14.9
2022,4116950,15.8
2022,4117008,15
2022,4117057,23
2022,4117107,12
2022,4117206,15.4
2022,4117214,19.8
2022,4117222,7.5
2022,4117255,10.4
2022,4117271,18.2
2022,4117297,6.7
2022,4117305,18.1
2022,4117404,17.7
2022,4117453,15.4
2022,4117503,20
2022,4117602,16.8
2022,4117701,9.3
2022,4117800,16.2
2022,4117909,13.6
2022,4118006,15.5
2022,4118105,24.8
2022,4118204,24.7
2022,4118303,5.4
2022,4118402,12.7
2022,4118451,11.9
2022,4118501,9.9
2022,4118600,11
2022,4118709,6.6
2022,4118808,11.6
2022,4118857,24.5
2022,4118907,20.2
2022,4119004,11.1
2022,4119103,13.7
2022,4119152,19.2
2022,4119202,11.4
2022,4119251,12.7
2022,4119301,13.9
2022,4119400,7.2
2022,4119509,23.7
2022,4119608,11.7
2022,4119657,16.8
2022,4119707,34.5
2022,4119806,10.4
2022,4119905,10.1
2022,4119954,19.5
2022,4120002,9.6
2022,4120101,19.4
2022,4120150,20.4
2022,4120200,20.2
2022,4120309,18.5
2022,4120333,16.3
2022,4120358,8.6
2022,4120408,14.4
2022,4120507,21.4
2022,4120606,8.6
2022,4120655,25
2022,4120705,8.8
2022,4120804,15.1
2022,4120853,9.9
2022,4120903,9.1
2022,4121000,18.7
2022,4121109,26.6
2022,4121208,12.8
2022,4121257,21.4
2022,4121307,15.7
2022,4121356,16.4
2022,4121406,8.7
2022,4121505,10.6
2022,4121604,8.4
2022,4121703,10.4
2022,4121752,14.8
2022,4121802,17.7
2022,4121901,14
2022,4122008,9.9
2022,4122107,10.6
2022,4122156,20.5
2022,4122172,19.4
2022,4122206,14.8
2022,4122305,11.1
2022,4122404,12.9
2022,4122503,12.9
2022,4122602,22
2022,4122651,14.3
2022,4122701,14.7
2022,4122800,8.7
2022,4122909,4.4
2022,4123006,11.7
2022,4123105,18.5
2022,4123204,19.1
2022,4123303,19.8
2022,4123402,10.6
2022,4123501,10.9
2022,4123600,11.8
2022,4123709,20.4
2022,4123808,12.6
2022,4123824,16.4
2022,4123857,16.7
2022,4123907,18.8
2022,4123956,19.3
2022,4124004,21.3
2022,4124020,19.2
2022,4124053,11.4
2022,4124103,20.5
2022,4124202,36.9
2022,4124301,14.7
2022,4124400,10.4
2022,4124509,17.6
2022,4124608,24.3
2022,4124707,24.1
2022,4124806,13.9
2022,4124905,32
2022,4125001,15.9
2022,4125100,15.1
2022,4125209,8.3
2022,4125308,7.5
2022,4125357,6.1
2022,4125407,12.3
2022,4125456,11.2
2022,4125506,20.1
2022,4125555,4.3
2022,4125605,8.1
2022,4125704,17.2
2022,4125753,16.7
2022,4125803,18
2022,4125902,26.3
2022,4126009,15.7
2022,4126108,9.1
2022,4126207,24.1
2022,4126256,16.6
2022,4126272,12.1
2022,4126306,14.4
2022,4126355,12.3
2022,4126405,31.3
2022,4126504,16.8
2022,4126603,12.1
2022,4126652,7.3
2022,4126678,32.9
2022,4126702,17.8
2022,4126801,12.5
2022,4126900,20.3
2022,4127007,25.5
2022,4127106,14.9
2022,4127205,10.4
2022,4127304,23.1
2022,4127403,18.1
2022,4127502,21.7
2022,4127601,21.8
2022,4127700,11.5
2022,4127809,14.1
2022,4127858,14.8
2022,4127882,20.8
2022,4127908,11.1
2022,4127957,14.1
2022,4127965,20.2
2022,4128005,9.6
2022,4128104,10.5
2022,4128203,12.6
2022,4128302,18
2022,4128401,13.5
2022,4128500,18.7
2022,4128534,16.7
2022,4128559,12.6
2022,4128609,6.3
2022,4128625,15.6
2022,4128633,9.9
2022,4128658,14.9
2022,4128708,13.9
2022,4128807,16
2022,4200051,21.1
2022,4200101,24.7
2022,4200200,17.2
2022,4200309,17.9
2022,4200408,13.6
2022,4200507,22.7
2022,4200556,15.9
2022,4200606,17.4
2022,4200705,17.5
2022,4200754,14.3
2022,4200804,17.9
2022,4200903,16.7
2022,4201000,16.5
2022,4201109,22.8
2022,4201208,15.8
2022,4201257,15.7
2022,4201273,9.8
2022,4201307,21.9
2022,4201406,16.9
2022,4201505,23
2022,4201604,24.7
2022,4201653,17.1
2022,4201703,12.6
2022,4201802,13.8
2022,4201901,17
2022,4201950,25.6
2022,4202008,20.3
2022,4202057,21
2022,4202073,36.3
2022,4202081,25.2
2022,4202099,5.3
2022,4202107,19.9
2022,4202131,16.5
2022,4202156,14.3
2022,4202206,18.4
2022,4202305,24.2
2022,4202404,20.3
2022,4202438,33.6
2022,4202453,16.9
2022,4202503,44
2022,4202537,28.2
2022,4202578,11.9
2022,4202602,31.9
2022,4202701,17.5
2022,4202800,20.5
2022,4202859,13.5
2022,4202875,15.2
2022,4202909,18.7
2022,4203006,22.4
2022,4203105,12.4
2022,4203154,20.3
2022,4203204,24.9
2022,4203253,32
2022,4203303,16.1
2022,4203402,15.4
2022,4203501,17.1
2022,4203600,19.8
2022,4203709,15.6
2022,4203808,14
2022,4203907,18.1
2022,4203956,23.3
2022,4204004,17.3
2022,4204103,13.1
2022,4204152,16.7
2022,4204178,18.6
2022,4204194,13.2
2022,4204202,18.2
2022,4204251,17.6
2022,4204301,14.3
2022,4204350,8.3
2022,4204400,15.6
2022,4204459,12.5
2022,4204509,15.6
2022,4204558,20.6
2022,4204608,17.2
2022,4204707,17.8
2022,4204756,15.4
2022,4204806,15.3
2022,4204905,17.3
2022,4205001,20.6
2022,4205100,17.2
2022,4205159,10.6
2022,4205175,13.6
2022,4205191,13.3
2022,4205209,18.9
2022,4205308,10.5
2022,4205357,6.8
2022,4205407,23.9
2022,4205431,17.4
2022,4205456,15
2022,4205506,19.9
2022,4205555,11.2
2022,4205605,15.5
2022,4205704,21.2
2022,4205803,23.4
2022,4205902,24.8
2022,4206009,23.3
2022,4206108,18.4
2022,4206207,17.2
2022,4206306,17.2
2022,4206405,11.3
2022,4206504,19.3
2022,4206603,11.8
2022,4206652,23.1
2022,4206702,30.1
2022,4206751,13.5
2022,4206801,19.7
2022,4206900,22.3
2022,4207007,23.6
2022,4207106,20.1
2022,4207205,25
2022,4207304,23.3
2022,4207403,13.3
2022,4207502,23.8
2022,4207577,15.1
2022,4207601,9.9
2022,4207650,13
2022,4207684,28.4
2022,4207700,11.6
2022,4207759,10.7
2022,4207809,15
2022,4207858,22.8
2022,4207908,13.7
2022,4208005,31.6
2022,4208104,18.7
2022,4208203,19
2022,4208302,19.5
2022,4208401,13.5
2022,4208450,20.3
2022,4208500,18.2
2022,4208609,9.3
2022,4208708,17.8
2022,4208807,22.9
2022,4208906,15.8
2022,4208955,18.9
2022,4209003,12.6
2022,4209102,19.6
2022,4209151,35.2
2022,4209177,10
2022,4209201,24.6
2022,4209300,22.5
2022,4209409,23.5
2022,4209458,21.7
2022,4209508,11.4
2022,4209607,19.4
2022,4209706,20.6
2022,4209805,10.7
2022,4209854,16.8
2022,4209904,24
2022,4210001,21.1
2022,4210035,13.6
2022,4210050,9.8
2022,4210100,13.7
2022,4210209,15.8
2022,4210308,21.2
2022,4210407,18.1
2022,4210506,22.8
2022,4210555,13
2022,4210605,12.9
2022,4210704,22.2
2022,4210803,19.1
2022,4210852,11.2
2022,4210902,14.1
2022,4211009,10
2022,4211058,22.4
2022,4211108,20
2022,4211207,20.6
2022,4211256,12.5
2022,4211306,19.7
2022,4211405,16
2022,4211454,12.9
2022,4211504,10.7
2022,4211603,15.6
2022,4211652,13.7
2022,4211702,18.6
2022,4211751,20
2022,4211801,18.9
2022,4211850,15.1
2022,4211876,13.3
2022,4211892,15.5
2022,4211900,29.4
2022,4212007,13.1
2022,4212056,32.1
2022,4212106,16.7
2022,4212205,18.4
2022,4212239,16
2022,4212254,22.7
2022,4212270,30.8
2022,4212304,36
2022,4212403,25.4
2022,4212502,22.3
2022,4212601,13.8
2022,4212650,23
2022,4212700,19
2022,4212809,19.3
2022,4212908,19.2
2022,4213005,22.6
2022,4213104,8.3
2022,4213153,12.2
2022,4213203,14.1
2022,4213302,20.1
2022,4213351,14.9
2022,4213401,24.8
2022,4213500,22.2
2022,4213609,25.1
2022,4213708,20.3
2022,4213807,17.9
2022,4213906,10.2
2022,4214003,19.6
2022,4214102,19.1
2022,4214151,12.3
2022,4214201,12.4
2022,4214300,15.3
2022,4214409,27.4
2022,4214508,13.8
2022,4214607,12.3
2022,4214706,15.3
2022,4214805,17.1
2022,4214904,17.3
2022,4215000,15.7
2022,4215059,29.1
2022,4215075,12.4
2022,4215109,14.6
2022,4215208,21.1
2022,4215307,11.5
2022,4215356,19.5
2022,4215406,36.1
2022,4215455,24.9
2022,4215505,17.1
2022,4215554,5.3
2022,4215604,9
2022,4215653,18.6
2022,4215679,14.3
2022,4215687,21.1
2022,4215695,15
2022,4215703,18.1
2022,4215752,5.3
2022,4215802,13.9
2022,4215901,10.6
2022,4216008,16.1
2022,4216057,25.8
2022,4216107,10.2
2022,4216206,29.5
2022,4216255,11.7
2022,4216305,19.2
2022,4216354,23.9
2022,4216404,25.6
2022,4216503,26.8
2022,4216602,22.6
2022,4216701,15.6
2022,4216800,23.6
2022,4216909,19.6
2022,4217006,13.7
2022,4217105,15.7
2022,4217154,13.4
2022,4217204,12.5
2022,4217253,11.2
2022,4217303,12.3
2022,4217402,13.9
2022,4217501,16
2022,4217550,22.4
2022,4217600,21.5
2022,4217709,19
2022,4217758,15.3
2022,4217808,16.6
2022,4217907,16.6
2022,4217956,13.6
2022,4218004,20.6
2022,4218103,14.1
2022,4218202,14.8
2022,4218251,10.6
2022,4218301,30
2022,4218350,16.4
2022,4218400,23.6
2022,4218509,27.7
2022,4218608,21.3
2022,4218707,16
2022,4218756,20
2022,4218806,19.9
2022,4218855,14.1
2022,4218905,25.1
2022,4218954,31.5
2022,4219002,18.7
2022,4219101,12.1
2022,4219150,15.9
2022,4219176,17.3
2022,4219200,14.9
2022,4219309,21.8
2022,4219358,18.5
2022,4219408,24.1
2022,4219507,19.2
2022,4219606,11.7
2022,4219705,17.8
2022,4219853,21.2
2022,4220000,28.8
2022,4300034,16.4
2022,4300059,15.7
2022,4300109,20.8
2022,4300208,22.7
2022,4300307,14.5
2022,4300406,36.1
2022,4300455,26.4
2022,4300471,17.9
2022,4300505,12.4
2022,4300554,27
2022,4300570,34.6
2022,4300604,36.6
2022,4300638,27.9
2022,4300646,22
2022,4300661,50
2022,4300703,5.5
2022,4300802,15.6
2022,4300851,33.1
2022,4300877,24.7
2022,4300901,9.7
2022,4301008,11.3
2022,4301057,25.4
2022,4301073,29.9
2022,4301107,26
2022,4301206,17.4
2022,4301305,21
2022,4301404,14.1
2022,4301503,23.4
2022,4301552,9
2022,4301602,31.1
2022,4301636,34.4
2022,4301651,22.2
2022,4301701,15.8
2022,4301750,23.3
2022,4301800,10
2022,4301859,12.5
2022,4301875,31.9
2022,4301909,23.3
2022,4301925,5.3
2022,4301958,18.4
2022,4302006,27.9
2022,4302055,33.8
2022,4302105,21.5
2022,4302154,13.2
2022,4302204,19.1
2022,4302220,12.2
2022,4302238,19
2022,4302253,16.4
2022,4302303,23.9
2022,4302352,16.3
2022,4302378,27.1
2022,4302402,18.3
2022,4302451,20.9
2022,4302501,28.1
2022,4302584,20
2022,4302600,23.4
2022,4302659,27.7
2022,4302709,30.8
2022,4302808,32.8
2022,4302907,36.5
2022,4303004,28.7
2022,4303103,29.3
2022,4303202,15.6
2022,4303301,23.3
2022,4303400,13.3
2022,4303509,33.5
2022,4303558,8.4
2022,4303608,13.6
2022,4303673,10
2022,4303707,8.7
2022,4303806,4.4
2022,4303905,12.2
2022,4304002,18.4
2022,4304101,9.5
2022,4304200,18.8
2022,4304309,10.2
2022,4304358,31.1
2022,4304408,15.5
2022,4304507,26.8
2022,4304606,36.3
2022,4304614,6.7
2022,4304622,22.7
2022,4304630,24.3
2022,4304655,30.1
2022,4304663,48
2022,4304671,21.8
2022,4304689,45.5
2022,4304697,17.3
2022,4304705,17.3
2022,4304713,24.1
2022,4304804,14.1
2022,4304853,5.9
2022,4304903,17
2022,4304952,24.2
2022,4305009,16.5
2022,4305108,19.7
2022,4305116,9.3
2022,4305124,46.6
2022,4305132,27.8
2022,4305157,18.5
2022,4305173,26.4
2022,4305207,17.4
2022,4305306,18
2022,4305355,28.3
2022,4305371,58.8
2022,4305405,6.3
2022,4305439,48
2022,4305447,28.3
2022,4305454,34
2022,4305504,13.6
2022,4305587,21.6
2022,4305603,22
2022,4305702,29.7
2022,4305801,18.6
2022,4305835,14.8
2022,4305850,13.1
2022,4305871,20
2022,4305900,29.8
2022,4305934,24.1
2022,4305959,21.4
2022,4305975,33.3
2022,4306007,24.4
2022,4306056,21.9
2022,4306072,13.5
2022,4306106,26.2
2022,4306130,9.7
2022,4306205,17.7
2022,4306304,8.2
2022,4306320,16.5
2022,4306353,10.1
2022,4306379,38.6
2022,4306403,23.4
2022,4306429,48.4
2022,4306452,11.1
2022,4306502,30
2022,4306551,21.9
2022,4306601,33.6
2022,4306700,43.2
2022,4306734,9.5
2022,4306759,16.7
2022,4306767,33.8
2022,4306809,26
2022,4306908,29.1
2022,4306924,32.6
2022,4306932,29.8
2022,4306957,8
2022,4306973,21.1
2022,4307005,15.1
2022,4307054,17.8
2022,4307104,51.4
2022,4307203,21.7
2022,4307302,23.9
2022,4307401,23.1
2022,4307450,7.1
2022,4307500,20.3
2022,4307559,15.6
2022,4307609,17.5
2022,4307708,29.7
2022,4307807,19.8
2022,4307815,48.7
2022,4307831,29.2
2022,4307864,19.6
2022,4307906,14.3
2022,4308003,19.1
2022,4308052,14.9
2022,4308078,20.3
2022,4308102,17.4
2022,4308201,18.1
2022,4308250,15
2022,4308300,27.4
2022,4308409,51.9
2022,4308433,8.2
2022,4308458,16.8
2022,4308508,15.3
2022,4308607,17.3
2022,4308656,16.1
2022,4308706,14.9
2022,4308805,46.2
2022,4308854,20.4
2022,4308904,8.2
2022,4309001,21.5
2022,4309050,36.3
2022,4309100,17.6
2022,4309126,20.2
2022,4309159,17.6
2022,4309209,29.7
2022,4309258,8
2022,4309308,26.4
2022,4309407,14.5
2022,4309506,18.4
2022,4309555,15.6
2022,4309571,26.1
2022,4309605,11.3
2022,4309654,32.6
2022,4309704,9.6
2022,4309753,24.6
2022,4309803,16.7
2022,4309902,20.6
2022,4309951,23.7
2022,4310009,18.7
2022,4310108,16.6
2022,4310207,17.2
2022,4310306,8.8
2022,4310330,31.2
2022,4310363,15.3
2022,4310405,20
2022,4310413,33.7
2022,4310439,11
2022,4310462,10.7
2022,4310504,43.6
2022,4310538,34.9
2022,4310553,38.9
2022,4310579,22.8
2022,4310603,24.1
2022,4310652,26.4
2022,4310702,15.7
2022,4310751,36.9
2022,4310801,12.6
2022,4310850,21.3
2022,4310876,48.2
2022,4310900,15.4
2022,4311007,46.8
2022,4311106,28.9
2022,4311122,28
2022,4311130,26.7
2022,4311155,18.1
2022,4311205,30.4
2022,4311239,19.6
2022,4311254,17.5
2022,4311270,8.9
2022,4311304,16.7
2022,4311403,14.9
2022,4311429,22.4
2022,4311502,38.8
2022,4311601,18.7
2022,4311627,22.3
2022,4311643,10.5
2022,4311700,21
2022,4311718,37.3
2022,4311734,12.8
2022,4311759,36.9
2022,4311775,30.6
2022,4311791,23.5
2022,4311809,17.2
2022,4311908,7.7
2022,4311981,17.7
2022,4312005,3.6
2022,4312054,17
2022,4312104,33
2022,4312138,22
2022,4312153,15.8
2022,4312179,35.4
2022,4312203,12.8
2022,4312252,25.7
2022,4312302,33.1
2022,4312351,18.2
2022,4312377,24.5
2022,4312385,7.3
2022,4312401,19.7
2022,4312427,17.7
2022,4312443,14.3
2022,4312450,26.3
2022,4312476,14.6
2022,4312500,26.8
2022,4312609,21
2022,4312617,14.3
2022,4312625,26.4
2022,4312658,20.4
2022,4312674,18.5
2022,4312708,20.2
2022,4312757,13.8
2022,4312807,16.6
2022,4312906,19.3
2022,4312955,7.4
2022,4313003,10
2022,4313011,23.5
2022,4313037,26.1
2022,4313060,20.6
2022,4313086,13.8
2022,4313102,21.1
2022,4313201,13.5
2022,4313300,19.7
2022,4313334,9.5
2022,4313359,17.9
2022,4313375,35.1
2022,4313391,29.2
2022,4313409,21.8
2022,4313425,17.9
2022,4313441,40
2022,4313466,16.3
2022,4313490,23.7
2022,4313508,20.5
2022,4313607,10
2022,4313656,23.1
2022,4313706,21.4
2022,4313805,13.1
2022,4313904,19
2022,4313953,23.5
2022,4314001,9.7
2022,4314027,19.1
2022,4314035,26.2
2022,4314050,20.7
2022,4314068,21.5
2022,4314076,17.8
2022,4314100,21
2022,4314134,18.5
2022,4314159,10.1
2022,4314175,43.4
2022,4314209,29.8
2022,4314308,26.6
2022,4314407,40.4
2022,4314423,13.8
2022,4314456,15.7
2022,4314464,30.9
2022,4314472,22.2
2022,4314498,24.6
2022,4314506,21.9
2022,4314548,11.9
2022,4314555,12.1
2022,4314605,19.1
2022,4314704,21.9
2022,4314753,17.3
2022,4314779,23.2
2022,4314787,30
2022,4314803,22.2
2022,4314902,31.7
2022,4315008,15.7
2022,4315057,27.8
2022,4315073,12.1
2022,4315107,16.7
2022,4315131,10
2022,4315149,11.5
2022,4315156,11.6
2022,4315172,15.8
2022,4315206,8.3
2022,4315305,34.4
2022,4315313,22.7
2022,4315321,26.3
2022,4315354,19
2022,4315404,55.6
2022,4315453,15.4
2022,4315503,28.1
2022,4315552,13.5
2022,4315602,40
2022,4315701,27.8
2022,4315750,20.5
2022,4315800,14.6
2022,4315909,19.4
2022,4315958,24.6
2022,4316006,22.9
2022,4316105,20.9
2022,4316204,10.7
2022,4316303,16
2022,4316402,39.2
2022,4316428,17.8
2022,4316436,19.7
2022,4316451,30.1
2022,4316477,23.1
2022,4316501,21.5
2022,4316600,13.7
2022,4316709,21.5
2022,4316733,23.5
2022,4316758,16.3
2022,4316808,21.4
2022,4316907,28.3
2022,4316956,12.5
2022,4316972,48.1
2022,4317004,35.6
2022,4317103,28.7
2022,4317202,17.2
2022,4317251,13.5
2022,4317301,37.8
2022,4317400,19.3
2022,4317509,20.3
2022,4317558,12
2022,4317608,21.1
2022,4317707,29.1
2022,4317756,13.3
2022,4317806,18.1
2022,4317905,12.9
2022,4317954,8
2022,4318002,28.6
2022,4318051,8.2
2022,4318101,20.8
2022,4318200,20.7
2022,4318309,31.7
2022,4318408,31.9
2022,4318424,9
2022,4318432,28.2
2022,4318440,8.8
2022,4318457,29.3
2022,4318465,17.9
2022,4318481,14.8
2022,4318499,8.9
2022,4318507,53.2
2022,4318606,13.3
2022,4318614,14.3
2022,4318622,13.7
2022,4318705,32.9
2022,4318804,24.6
2022,4318903,22.3
2022,4319000,13.7
2022,4319109,22
2022,4319125,23.6
2022,4319158,27.4
2022,4319208,25.8
2022,4319307,24.5
2022,4319356,--
2022,4319364,49.2
2022,4319372,23.8
2022,4319406,21.8
2022,4319505,29.3
2022,4319604,29.2
2022,4319703,10.3
2022,4319711,12.1
2022,4319737,75.9
2022,4319752,10.4
2022,4319802,29.7
2022,4319901,19.1
2022,4320008,40.1
2022,4320107,15.5
2022,4320206,19.4
2022,4320230,22.6
2022,4320263,18.4
2022,4320305,13.2
2022,4320321,11.5
2022,4320354,27.4
2022,4320404,15
2022,4320453,2.3
2022,4320503,23.4
2022,4320552,16.9
2022,4320578,18.6
2022,4320602,9.9
2022,4320651,18.1
2022,4320677,19.1
2022,4320701,21.2
2022,4320800,29.1
2022,4320859,23.6
2022,4320909,16.6
2022,4321006,15.3
2022,4321105,36
2022,4321204,19.2
2022,4321303,23.4
2022,4321329,15.6
2022,4321352,26.6
2022,4321402,26.4
2022,4321436,31
2022,4321451,13.8
2022,4321469,27.5
2022,4321477,10.8
2022,4321493,18.1
2022,4321501,23.1
2022,4321600,30.1
2022,4321626,9
2022,4321634,6.3
2022,4321667,23.6
2022,4321709,19.3
2022,4321808,21.9
2022,4321832,17.4
2022,4321857,12.1
2022,4321907,16.4
2022,4321956,8.6
2022,4322004,35.9
2022,4322103,16.4
2022,4322152,13.7
2022,4322186,13
2022,4322202,27.9
2022,4322251,28.8
2022,4322301,15.3
2022,4322327,26.3
2022,4322343,11.5
2022,4322350,9.1
2022,4322376,28.8
2022,4322400,28.1
2022,4322509,24.1
2022,4322525,18.7
2022,4322533,25.4
2022,4322541,24.2
2022,4322558,6.8
2022,4322608,17.5
2022,4322707,25.6
2022,4322806,16.6
2022,4322855,12.5
2022,4322905,10.1
2022,4323002,33.8
2022,4323101,20.7
2022,4323200,16.1
2022,4323309,19.3
2022,4323358,19
2022,4323408,20.9
2022,4323457,15.3
2022,4323507,22.7
2022,4323606,19.5
2022,4323705,7.5
2022,4323754,37.2
2022,4323770,16.9
2022,4323804,35.4
2022,5000203,23
2022,5000252,20.3
2022,5000609,30.9
2022,5000708,34.1
2022,5000807,23.7
2022,5000856,22
2022,5000906,21.5
2022,5001003,23.8
2022,5001102,32.6
2022,5001243,37.8
2022,5001508,37.9
2022,5001904,19.3
2022,5002001,27.6
2022,5002100,15.8
2022,5002159,32.9
2022,5002209,25.7
2022,5002308,28.9
2022,5002407,31.6
2022,5002605,30.3
2022,5002704,19.6
2022,5002803,30.2
2022,5002902,21.1
2022,5002951,20.6
2022,5003108,23.7
2022,5003157,32.2
2022,5003207,30.6
2022,5003256,24.1
2022,5003306,30.1
2022,5003454,27.8
2022,5003488,29.1
2022,5003504,42.9
2022,5003702,26.3
2022,5003751,33
2022,5003801,26.2
2022,5003900,35.6
2022,5004007,32.6
2022,5004106,18.1
2022,5004304,24.8
2022,5004403,19
2022,5004502,25.9
2022,5004601,33.3
2022,5004700,22.8
2022,5004809,42.2
2022,5004908,27.2
2022,5005004,23.3
2022,5005103,31.6
2022,5005152,39.6
2022,5005202,27.2
2022,5005251,48
2022,5005400,20.5
2022,5005608,43.5
2022,5005681,22
2022,5005707,25
2022,5005806,33.8
2022,5006002,33.6
2022,5006200,19.2
2022,5006259,16
2022,5006275,33.7
2022,5006309,31
2022,5006358,46.3
2022,5006408,20.1
2022,5006606,26.1
2022,5006903,48.9
2022,5007109,27.6
2022,5007208,32.4
2022,5007307,30.2
2022,5007406,28.3
2022,5007505,20.6
2022,5007554,25.9
2022,5007695,28.7
2022,5007703,27.8
2022,5007802,40.4
2022,5007901,32.4
