ano,cod_municipio,reprovacao_ef
2022,3548302,0.0
2022,3548401,0.2
2022,3548500,1.2
2022,3548609,0.3
2022,3548708,2.6
2022,3548807,1.1
2022,3548906,0.7
2022,3549003,0.7
2022,3549102,0.7
2022,3549201,1.9
2022,3549250,1.5
2022,3549300,0.0
2022,3549409,0.7
2022,3549508,9.1
2022,3549607,1.6
2022,3549706,1.6
2022,3549805,1.5
2022,3549904,0.6
2022,3549953,0.4
2022,3550001,4.7
2022,3550100,1.4
2022,3550209,1.0
2022,3550308,1.2
2022,3550407,5.6
2022,3550506,6.3
2022,3550605,2.8
2022,3550704,1.4
2022,3550803,0.9
2022,3550902,5.0
2022,3551009,3.2
2022,3551108,0.2
2022,3551207,0.2
2022,3551306,0.0
2022,3551405,7.3
2022,3551504,4.9
2022,3551603,0.9
2022,3551702,5.6
2022,3551801,2.3
2022,3551900,0.6
2022,3552007,2.3
2022,3552106,0.1
2022,3552205,1.0
2022,3552304,0.0
2022,3552403,2.1
2022,3552502,0.9
2022,3552551,1.0
2022,3552601,1.1
2022,3552700,0.8
2022,3552809,0.8
2022,3552908,4.0
2022,3553005,0.6
2022,3553104,0.5
2022,3553203,0.0
2022,3553302,0.6
2022,3553401,0.2
2022,3553500,0.2
2022,3553609,1.9
2022,3553658,0.7
2022,3553708,0.4
2022,3553807,0.5
2022,3553856,1.5
2022,3553906,0.3
2022,3553955,0.9
2022,3554003,0.7
2022,3554102,1.2
2022,3554201,1.8
2022,3554300,0.6
2022,3554409,0.0
2022,3554508,1.5
2022,3554607,0.4
2022,3554656,1.0
2022,3554706,0.8
2022,3554755,4.9
2022,3554805,4.5
2022,3554904,1.2
2022,3554953,0.1
2022,3555000,0.8
2022,3555109,0.1
2022,3555208,0.0
2022,3555307,0.0
2022,3555356,4.6
2022,3555406,0.7
2022,3555505,4.1
2022,3555604,1.3
2022,3555703,0.0
2022,3555802,0.1
2022,3555901,1.0
2022,3556008,0.8
2022,3556107,0.0
2022,3556206,4.1
2022,3556305,0.3
2022,3556354,2.5
2022,3556404,2.8
2022,3556453,1.2
2022,3556503,0.2
2022,3556602,1.3
2022,3556701,3.6
2022,3556800,0.2
2022,3556909,0.1
2022,3556958,0.0
2022,3557006,0.4
2022,3557105,0.8
2022,3557154,0.3
2022,3557204,2.0
2022,3557303,4.4
2022,4100103,3.9
2022,4100202,0.1
2022,4100301,8.5
2022,4100400,4.7
2022,4100459,6.5
2022,4100509,3.3
2022,4100608,11.1
2022,4100707,3.5
2022,4100806,4.6
2022,4100905,6.1
2022,4101002,1.7
2022,4101051,1.2
2022,4101101,3.5
2022,4101150,2.4
2022,4101200,10.6
2022,4101309,3.1
2022,4101408,4.0
2022,4101507,2.8
2022,4101606,5.3
2022,4101655,5.9
2022,4101705,4.4
2022,4101804,5.6
2022,4101853,1.2
2022,4101903,4.2
2022,4102000,2.6
2022,4102109,1.0
2022,4102208,2.4
2022,4102307,6.2
2022,4102406,7.0
2022,4102505,1.9
2022,4102604,2.6
2022,4102703,2.2
2022,4102752,3.1
2022,4102802,5.1
2022,4102901,8.5
2022,4103008,2.8
2022,4103024,2.4
2022,4103040,6.6
2022,4103057,0.2
2022,4103107,11.2
2022,4103156,0.6
2022,4103206,6.1
2022,4103222,1.0
2022,4103305,3.1
2022,4103354,2.9
2022,4103370,1.9
2022,4103404,5.8
2022,4103453,2.3
2022,4103479,3.5
2022,4103503,5.1
2022,4103602,3.6
2022,4103701,6.8
2022,4103800,3.9
2022,4103909,8.4
2022,4103958,10.8
2022,4104006,6.7
2022,4104055,7.1
2022,4104105,6.8
2022,4104204,5.0
2022,4104253,6.4
2022,4104303,7.4
2022,4104402,8.0
2022,4104428,6.7
2022,4104451,2.8
2022,4104501,4.7
2022,4104600,1.4
2022,4104659,3.9
2022,4104709,2.6
2022,4104808,2.3
2022,4104907,1.8
2022,4105003,2.0
2022,4105102,6.8
2022,4105201,5.6
2022,4105300,1.9
2022,4105409,4.6
2022,4105508,6.0
2022,4105607,8.8
2022,4105706,5.2
2022,4105805,8.7
2022,4105904,5.0
2022,4106001,5.9
2022,4106100,2.5
2022,4106209,8.9
2022,4106308,4.2
2022,4106407,8.8
2022,4106456,2.4
2022,4106506,1.9
2022,4106555,9.5
2022,4106571,8.4
2022,4106605,1.4
2022,4106704,3.6
2022,4106803,4.7
2022,4106852,5.2
2022,4106902,2.0
2022,4107009,3.7
2022,4107108,5.1
2022,4107124,5.0
2022,4107157,4.6
2022,4107207,2.8
2022,4107256,0.7
2022,4107306,3.5
2022,4107405,1.1
2022,4107504,1.4
2022,4107520,5.8
2022,4107538,3.6
2022,4107546,12.8
2022,4107553,4.7
2022,4107603,1.3
2022,4107652,4.4
2022,4107702,2.7
2022,4107736,3.9
2022,4107751,5.3
2022,4107801,2.3
2022,4107850,2.0
2022,4107900,4.5
2022,4108007,2.3
2022,4108106,11.7
2022,4108205,0.9
2022,4108304,6.0
2022,4108320,9.6
2022,4108403,2.5
2022,4108452,7.6
2022,4108502,7.1
2022,4108551,1.9
2022,4108601,5.9
2022,4108650,5.4
2022,4108700,11.6
2022,4108809,3.9
2022,4108908,12.0
2022,4108957,2.1
2022,4109005,1.2
2022,4109104,5.0
2022,4109203,3.1
2022,4109302,4.0
2022,4109401,7.8
2022,4109500,10.7
2022,4109609,7.9
2022,4109658,2.1
2022,4109708,4.3
2022,4109757,5.8
2022,4109807,6.9
2022,4109906,5.1
2022,4110003,9.4
2022,4110052,0.9
2022,4110078,3.0
2022,4110102,9.1
2022,4110201,9.3
2022,4110300,1.1
2022,4110409,8.3
2022,4110508,5.7
2022,4110607,3.9
2022,4110656,3.4
2022,4110706,3.5
2022,4110805,6.6
2022,4110904,1.2
2022,4110953,4.8
2022,4111001,4.0
2022,4111100,1.5
2022,4111209,2.3
2022,4111258,7.4
2022,4111308,11.2
2022,4111407,1.9
2022,4111506,2.3
2022,4111555,1.2
2022,4111605,1.4
2022,4111704,3.9
2022,4111803,6.1
2022,4111902,6.3
2022,4112009,0.9
2022,4112108,1.2
2022,4112207,2.5
2022,4112306,4.1
2022,4112405,4.4
2022,4112504,1.3
2022,4112603,4.8
2022,4112702,8.0
2022,4112751,3.6
2022,4112801,6.4
2022,4112900,1.5
2022,4112959,6.4
2022,4113007,12.8
2022,4113106,6.0
2022,4113205,3.9
2022,4113254,5.3
2022,4113304,10.3
2022,4113403,3.2
2022,4113429,0.0
2022,4113452,0.4
2022,4113502,3.8
2022,4113601,2.6
2022,4113700,3.3
2022,4113734,11.5
2022,4113759,1.3
2022,4113809,7.1
2022,4113908,2.1
2022,4114005,2.6
2022,4114104,1.7
2022,4114203,4.0
2022,4114302,2.3
2022,4114351,1.3
2022,4114401,5.9
2022,4114500,6.0
2022,4114609,3.4
2022,4114708,7.7
2022,4114807,6.1
2022,4114906,2.3
2022,4115002,6.8
2022,4115101,6.1
2022,4115200,4.7
2022,4115309,2.3
2022,4115358,3.7
2022,4115408,2.6
2022,4115457,4.8
2022,4115507,5.9
2022,4115606,2.9
2022,4115705,5.9
2022,4115739,0.8
2022,4115754,6.5
2022,4115804,6.8
2022,4115853,2.1
2022,4115903,8.7
2022,4116000,9.8
2022,4116059,3.6
2022,4116109,1.5
2022,4116208,11.8
2022,4116307,6.6
2022,4116406,4.0
2022,4116505,7.2
2022,4116604,5.6
2022,4116703,5.2
2022,4116802,6.0
2022,4116901,1.6
2022,4116950,4.1
2022,4117008,4.5
2022,4117057,6.5
2022,4117107,6.0
2022,4117206,5.6
2022,4117214,5.5
2022,4117222,3.0
2022,4117255,4.7
2022,4117271,2.1
2022,4117297,0.0
2022,4117305,3.9
2022,4117404,5.4
2022,4117453,2.1
2022,4117503,7.8
2022,4117602,8.3
2022,4117701,4.5
2022,4117800,4.5
2022,4117909,4.5
2022,4118006,3.1
2022,4118105,12.1
2022,4118204,7.7
2022,4118303,3.2
2022,4118402,2.8
2022,4118451,5.2
2022,4118501,4.4
2022,4118600,7.5
2022,4118709,2.4
2022,4118808,5.5
2022,4118857,2.5
2022,4118907,3.5
2022,4119004,3.3
2022,4119103,2.5
2022,4119152,3.3
2022,4119202,5.3
2022,4119251,1.7
2022,4119301,6.9
2022,4119400,1.4
2022,4119509,6.9
2022,4119608,1.7
2022,4119657,2.2
2022,4119707,10.9
2022,4119806,2.1
2022,4119905,3.2
2022,4119954,9.1
2022,4120002,1.2
2022,4120101,5.0
2022,4120150,8.6
2022,4120200,5.6
2022,4120309,8.0
2022,4120333,10.0
2022,4120358,4.2
2022,4120408,4.3
2022,4120507,3.2
2022,4120606,2.5
2022,4120655,4.8
2022,4120705,3.0
2022,4120804,7.4
2022,4120853,1.1
2022,4120903,4.9
2022,4121000,9.1
2022,4121109,3.5
2022,4121208,2.2
2022,4121257,0.9
2022,4121307,6.5
2022,4121356,6.2
2022,4121406,3.2
2022,4121505,3.9
2022,4121604,0.1
2022,4121703,2.5
2022,4121752,6.4
2022,4121802,1.6
2022,4121901,3.8
2022,4122008,4.1
2022,4122107,1.3
2022,4122156,3.4
2022,4122172,3.1
2022,4122206,2.4
2022,4122305,3.4
2022,4122404,5.5
2022,4122503,1.6
2022,4122602,3.3
2022,4122651,1.7
2022,4122701,0.7
2022,4122800,2.7
2022,4122909,0.6
2022,4123006,4.2
2022,4123105,2.1
2022,4123204,4.5
2022,4123303,9.9
2022,4123402,0.1
2022,4123501,4.3
2022,4123600,5.0
2022,4123709,6.2
2022,4123808,2.1
2022,4123824,5.6
2022,4123857,7.8
2022,4123907,7.4
2022,4123956,6.2
2022,4124004,6.5
2022,4124020,7.7
2022,4124053,2.8
2022,4124103,6.6
2022,4124202,5.5
2022,4124301,2.9
2022,4124400,5.6
2022,4124509,6.4
2022,4124608,7.6
2022,4124707,3.7
2022,4124806,3.9
2022,4124905,4.0
2022,4125001,5.9
2022,4125100,5.6
2022,4125209,3.0
2022,4125308,0.7
2022,4125357,0.7
2022,4125407,1.7
2022,4125456,2.5
2022,4125506,6.4
2022,4125555,6.9
2022,4125605,3.7
2022,4125704,7.3
2022,4125753,4.6
2022,4125803,3.0
2022,4125902,5.3
2022,4126009,2.3
2022,4126108,8.0
2022,4126207,10.8
2022,4126256,8.9
2022,4126272,2.6
2022,4126306,4.8
2022,4126355,0.9
2022,4126405,5.2
2022,4126504,3.9
2022,4126603,5.4
2022,4126652,1.1
2022,4126678,12.2
2022,4126702,1.0
2022,4126801,2.4
2022,4126900,2.3
2022,4127007,6.9
2022,4127106,1.8
2022,4127205,2.0
2022,4127304,5.0
2022,4127403,3.7
2022,4127502,9.4
2022,4127601,7.1
2022,4127700,2.7
2022,4127809,2.8
2022,4127858,2.2
2022,4127882,2.5
2022,4127908,2.5
2022,4127957,6.7
2022,4127965,6.4
2022,4128005,0.8
2022,4128104,3.0
2022,4128203,3.4
2022,4128302,6.0
2022,4128401,8.5
2022,4128500,3.9
2022,4128534,5.0
2022,4128559,2.7
2022,4128609,0.6
2022,4128625,3.2
2022,4128633,2.4
2022,4128658,8.5
2022,4128708,2.7
2022,4128807,2.7
2022,4200051,6.8
2022,4200101,4.2
2022,4200200,7.2
2022,4200309,11.0
2022,4200408,9.6
2022,4200507,8.5
2022,4200556,1.7
2022,4200606,5.3
2022,4200705,8.5
2022,4200754,10.9
2022,4200804,5.8
2022,4200903,5.5
2022,4201000,5.9
2022,4201109,11.8
2022,4201208,4.0
2022,4201257,4.7
2022,4201273,5.2
2022,4201307,5.3
2022,4201406,6.4
2022,4201505,5.8
2022,4201604,3.9
2022,4201653,5.4
2022,4201703,8.5
2022,4201802,1.4
2022,4201901,4.3
2022,4201950,6.3
2022,4202008,6.7
2022,4202057,10.1
2022,4202073,11.0
2022,4202081,2.9
2022,4202099,5.8
2022,4202107,2.2
2022,4202131,3.8
2022,4202156,7.5
2022,4202206,5.0
2022,4202305,8.5
2022,4202404,3.7
2022,4202438,15.5
2022,4202453,4.9
2022,4202503,4.8
2022,4202537,7.2
2022,4202578,4.8
2022,4202602,14.3
2022,4202701,5.5
2022,4202800,6.4
2022,4202859,7.7
2022,4202875,5.6
2022,4202909,4.3
2022,4203006,8.4
2022,4203105,3.1
2022,4203154,7.7
2022,4203204,9.3
2022,4203253,5.4
2022,4203303,2.8
2022,4203402,2.6
2022,4203501,3.4
2022,4203600,6.3
2022,4203709,6.4
2022,4203808,2.5
2022,4203907,4.1
2022,4203956,12.1
2022,4204004,8.0
2022,4204103,3.6
2022,4204152,4.6
2022,4204178,4.3
2022,4204194,5.1
2022,4204202,4.3
2022,4204251,3.3
2022,4204301,3.8
2022,4204350,1.7
2022,4204400,5.0
2022,4204459,4.9
2022,4204509,2.1
2022,4204558,4.9
2022,4204608,2.4
2022,4204707,6.6
2022,4204756,6.3
2022,4204806,4.1
2022,4204905,7.3
2022,4205001,5.3
2022,4205100,4.0
2022,4205159,5.5
2022,4205175,5.6
2022,4205191,1.7
2022,4205209,9.0
2022,4205308,7.7
2022,4205357,5.4
2022,4205407,5.0
2022,4205431,7.1
2022,4205456,5.3
2022,4205506,3.6
2022,4205555,3.4
2022,4205605,2.3
2022,4205704,4.9
2022,4205803,2.0
2022,4205902,4.2
2022,4206009,8.6
2022,4206108,5.9
2022,4206207,5.6
2022,4206306,5.3
2022,4206405,2.3
2022,4206504,4.2
2022,4206603,5.6
2022,4206652,5.4
2022,4206702,8.5
2022,4206751,6.3
2022,4206801,4.4
2022,4206900,6.3
2022,4207007,5.3
2022,4207106,3.0
2022,4207205,5.2
2022,4207304,7.9
2022,4207403,0.8
2022,4207502,4.5
2022,4207577,4.3
2022,4207601,2.9
2022,4207650,5.4
2022,4207684,6.7
2022,4207700,3.6
2022,4207759,1.9
2022,4207809,7.3
2022,4207858,3.2
2022,4207908,4.2
2022,4208005,6.7
2022,4208104,6.7
2022,4208203,2.9
2022,4208302,2.7
2022,4208401,2.7
2022,4208450,5.5
2022,4208500,7.0
2022,4208609,5.4
2022,4208708,4.5
2022,4208807,10.0
2022,4208906,2.7
2022,4208955,7.6
2022,4209003,6.2
2022,4209102,2.6
2022,4209151,3.8
2022,4209177,7.7
2022,4209201,2.2
2022,4209300,7.7
2022,4209409,7.1
2022,4209458,1.7
2022,4209508,5.2
2022,4209607,6.5
2022,4209706,8.7
2022,4209805,5.0
2022,4209854,6.5
2022,4209904,11.4
2022,4210001,9.2
2022,4210035,1.8
2022,4210050,10.2
2022,4210100,3.9
2022,4210209,6.3
2022,4210308,2.5
2022,4210407,4.4
2022,4210506,9.4
2022,4210555,7.9
2022,4210605,4.4
2022,4210704,12.2
2022,4210803,5.0
2022,4210852,1.0
2022,4210902,8.4
2022,4211009,3.6
2022,4211058,4.1
2022,4211108,5.4
2022,4211207,7.0
2022,4211256,2.4
2022,4211306,9.7
2022,4211405,6.8
2022,4211454,8.3
2022,4211504,3.4
2022,4211603,2.5
2022,4211652,4.6
2022,4211702,5.6
2022,4211751,4.0
2022,4211801,7.6
2022,4211850,5.9
2022,4211876,2.7
2022,4211892,9.1
2022,4211900,7.6
2022,4212007,4.2
2022,4212056,7.2
2022,4212106,6.8
2022,4212205,7.6
2022,4212239,5.8
2022,4212254,11.6
2022,4212270,7.6
2022,4212304,15.5
2022,4212403,7.9
2022,4212502,3.5
2022,4212601,1.4
2022,4212650,9.6
2022,4212700,7.3
2022,4212809,7.3
2022,4212908,6.9
2022,4213005,6.8
2022,4213104,2.1
2022,4213153,1.4
2022,4213203,4.4
2022,4213302,11.3
2022,4213351,5.0
2022,4213401,10.6
2022,4213500,3.3
2022,4213609,5.7
2022,4213708,8.5
2022,4213807,2.8
2022,4213906,2.2
2022,4214003,4.4
2022,4214102,7.8
2022,4214151,3.8
2022,4214201,4.9
2022,4214300,6.8
2022,4214409,4.1
2022,4214508,1.4
2022,4214607,5.2
2022,4214706,5.8
2022,4214805,7.0
2022,4214904,6.4
2022,4215000,2.4
2022,4215059,9.9
2022,4215075,2.9
2022,4215109,3.4
2022,4215208,5.0
2022,4215307,1.8
2022,4215356,11.5
2022,4215406,6.3
2022,4215455,8.3
2022,4215505,5.7
2022,4215554,3.1
2022,4215604,3.4
2022,4215653,7.9
2022,4215679,1.5
2022,4215687,2.1
2022,4215695,3.6
2022,4215703,7.7
2022,4215752,6.4
2022,4215802,1.5
2022,4215901,2.1
2022,4216008,10.0
2022,4216057,9.9
2022,4216107,5.3
2022,4216206,6.9
2022,4216255,2.9
2022,4216305,5.7
2022,4216354,12.1
2022,4216404,3.8
2022,4216503,6.3
2022,4216602,4.6
2022,4216701,5.3
2022,4216800,10.9
2022,4216909,8.7
2022,4217006,6.1
2022,4217105,3.0
2022,4217154,0.5
2022,4217204,4.2
2022,4217253,2.9
2022,4217303,4.7
2022,4217402,3.3
2022,4217501,6.4
2022,4217550,4.7
2022,4217600,6.7
2022,4217709,5.4
2022,4217758,4.2
2022,4217808,2.8
2022,4217907,1.2
2022,4217956,8.5
2022,4218004,8.8
2022,4218103,5.9
2022,4218202,3.3
2022,4218251,1.0
2022,4218301,7.7
2022,4218350,9.2
2022,4218400,4.6
2022,4218509,9.4
2022,4218608,6.8
2022,4218707,6.5
2022,4218756,4.3
2022,4218806,6.4
2022,4218855,7.9
2022,4218905,8.1
2022,4218954,17.3
2022,4219002,5.6
2022,4219101,6.6
2022,4219150,4.1
2022,4219176,5.6
2022,4219200,1.7
2022,4219309,5.5
2022,4219358,8.1
2022,4219408,5.0
2022,4219507,4.9
2022,4219606,5.2
2022,4219705,6.9
2022,4219853,13.6
2022,4220000,8.8
2022,4300034,8.8
2022,4300059,4.8
2022,4300109,8.7
2022,4300208,1.5
2022,4300307,2.9
2022,4300406,5.6
2022,4300455,5.5
2022,4300471,1.5
2022,4300505,1.1
2022,4300554,0.6
2022,4300570,1.8
2022,4300604,9.9
2022,4300638,6.6
2022,4300646,9.4
2022,4300661,13.6
2022,4300703,1.3
2022,4300802,5.9
2022,4300851,6.2
2022,4300877,10.9
2022,4300901,0.3
2022,4301008,4.7
2022,4301057,8.5
2022,4301073,0.7
2022,4301107,13.7
2022,4301206,1.7
2022,4301305,7.7
2022,4301404,0.6
2022,4301503,3.2
2022,4301552,4.5
2022,4301602,6.5
2022,4301636,10.3
2022,4301651,2.9
2022,4301701,0.0
2022,4301750,9.6
2022,4301800,3.4
2022,4301859,3.8
2022,4301875,6.1
2022,4301909,4.9
2022,4301925,0.7
2022,4301958,0.4
2022,4302006,6.1
2022,4302055,6.1
2022,4302105,5.6
2022,4302154,10.2
2022,4302204,4.5
2022,4302220,6.7
2022,4302238,3.9
2022,4302253,3.1
2022,4302303,4.8
2022,4302352,7.0
2022,4302378,5.5
2022,4302402,6.1
2022,4302451,2.0
2022,4302501,4.5
2022,4302584,1.1
2022,4302600,7.3
2022,4302659,5.5
2022,4302709,5.1
2022,4302808,10.8
2022,4302907,4.3
2022,4303004,5.7
2022,4303103,7.9
2022,4303202,2.9
2022,4303301,5.9
2022,4303400,0.0
2022,4303509,3.2
2022,4303558,3.5
2022,4303608,6.0
2022,4303673,6.9
2022,4303707,4.2
2022,4303806,0.4
2022,4303905,0.5
2022,4304002,6.9
2022,4304101,0.8
2022,4304200,7.8
2022,4304309,4.9
2022,4304358,5.2
2022,4304408,4.2
2022,4304507,8.0
2022,4304606,10.1
2022,4304614,8.8
2022,4304622,2.1
2022,4304630,6.9
2022,4304655,5.9
2022,4304663,12.0
2022,4304671,0.0
2022,4304689,15.5
2022,4304697,5.7
2022,4304705,3.4
2022,4304713,5.9
2022,4304804,3.0
2022,4304853,0.0
2022,4304903,0.9
2022,4304952,4.2
2022,4305009,0.9
2022,4305108,3.8
2022,4305116,0.8
2022,4305124,12.0
2022,4305132,2.5
2022,4305157,4.6
2022,4305173,7.0
2022,4305207,5.5
2022,4305306,3.0
2022,4305355,7.6
2022,4305371,2.9
2022,4305405,2.6
2022,4305439,8.0
2022,4305447,9.8
2022,4305454,13.2
2022,4305504,3.2
2022,4305587,2.8
2022,4305603,5.5
2022,4305702,4.9
2022,4305801,5.7
2022,4305835,0.0
2022,4305850,2.0
2022,4305871,7.6
2022,4305900,15.4
2022,4305934,2.9
2022,4305959,2.5
2022,4305975,1.1
2022,4306007,6.7
2022,4306056,8.8
2022,4306072,0.3
2022,4306106,7.9
2022,4306130,1.4
2022,4306205,4.5
2022,4306304,0.5
2022,4306320,6.8
2022,4306353,4.0
2022,4306379,12.4
2022,4306403,4.2
2022,4306429,1.8
2022,4306452,0.3
2022,4306502,18.0
2022,4306551,0.5
2022,4306601,9.8
2022,4306700,3.5
2022,4306734,3.8
2022,4306759,0.7
2022,4306767,10.9
2022,4306809,4.2
2022,4306908,13.4
2022,4306924,6.4
2022,4306932,6.4
2022,4306957,1.5
2022,4306973,6.6
2022,4307005,2.9
2022,4307054,6.6
2022,4307104,15.0
2022,4307203,6.5
2022,4307302,1.0
2022,4307401,8.5
2022,4307450,2.0
2022,4307500,4.1
2022,4307559,2.8
2022,4307609,3.6
2022,4307708,3.1
2022,4307807,2.7
2022,4307815,2.9
2022,4307831,9.8
2022,4307864,5.1
2022,4307906,0.9
2022,4308003,3.6
2022,4308052,9.4
2022,4308078,5.2
2022,4308102,2.8
2022,4308201,3.5
2022,4308250,0.0
2022,4308300,1.7
2022,4308409,8.4
2022,4308433,9.7
2022,4308458,3.3
2022,4308508,4.2
2022,4308607,3.4
2022,4308656,1.2
2022,4308706,3.0
2022,4308805,8.5
2022,4308854,1.4
2022,4308904,0.7
2022,4309001,1.1
2022,4309050,6.9
2022,4309100,6.1
2022,4309126,10.0
2022,4309159,4.5
2022,4309209,7.8
2022,4309258,0.0
2022,4309308,6.8
2022,4309407,1.2
2022,4309506,1.7
2022,4309555,5.1
2022,4309571,8.3
2022,4309605,1.0
2022,4309654,4.5
2022,4309704,7.7
2022,4309753,3.2
2022,4309803,2.5
2022,4309902,9.1
2022,4309951,4.1
2022,4310009,5.1
2022,4310108,1.7
2022,4310207,3.4
2022,4310306,2.9
2022,4310330,7.6
2022,4310363,7.9
2022,4310405,10.3
2022,4310413,10.4
2022,4310439,7.0
2022,4310462,5.7
2022,4310504,4.6
2022,4310538,12.5
2022,4310553,12.2
2022,4310579,0.0
2022,4310603,6.1
2022,4310652,7.5
2022,4310702,2.3
2022,4310751,8.3
2022,4310801,2.8
2022,4310850,3.2
2022,4310876,6.0
2022,4310900,4.5
2022,4311007,16.0
2022,4311106,9.7
2022,4311122,2.7
2022,4311130,3.5
2022,4311155,6.1
2022,4311205,5.3
2022,4311239,0.4
2022,4311254,5.8
2022,4311270,1.6
2022,4311304,2.0
2022,4311403,2.4
2022,4311429,3.5
2022,4311502,8.4
2022,4311601,3.5
2022,4311627,0.8
2022,4311643,1.7
2022,4311700,6.6
2022,4311718,6.1
2022,4311734,5.8
2022,4311759,9.0
2022,4311775,3.4
2022,4311791,2.5
2022,4311809,3.4
2022,4311908,1.0
2022,4311981,13.1
2022,4312005,0.0
2022,4312054,3.7
2022,4312104,6.4
2022,4312138,2.0
2022,4312153,1.0
2022,4312179,6.3
2022,4312203,0.0
2022,4312252,14.1
2022,4312302,1.6
2022,4312351,0.0
2022,4312377,16.6
2022,4312385,1.9
2022,4312401,6.5
2022,4312427,3.0
2022,4312443,0.4
2022,4312450,8.7
2022,4312476,0.9
2022,4312500,11.0
2022,4312609,3.9
2022,4312617,3.8
2022,4312625,8.8
2022,4312658,6.0
2022,4312674,0.4
2022,4312708,4.1
2022,4312757,0.9
2022,4312807,0.8
2022,4312906,4.3
2022,4312955,2.8
2022,4313003,2.5
2022,4313011,7.6
2022,4313037,1.1
2022,4313060,3.6
2022,4313086,0.0
2022,4313102,3.6
2022,4313201,1.9
2022,4313300,4.0
2022,4313334,8.8
2022,4313359,2.8
2022,4313375,9.1
2022,4313391,3.8
2022,4313409,3.0
2022,4313425,9.8
2022,4313441,1.7
2022,4313466,0.7
2022,4313490,2.6
2022,4313508,3.4
2022,4313607,0.3
2022,4313656,7.0
2022,4313706,6.7
2022,4313805,1.2
2022,4313904,5.8
2022,4313953,4.1
2022,4314001,0.7
2022,4314027,8.2
2022,4314035,4.5
2022,4314050,4.4
2022,4314068,2.4
2022,4314076,3.0
2022,4314100,6.4
2022,4314134,4.1
2022,4314159,7.7
2022,4314175,11.0
2022,4314209,8.8
2022,4314308,4.6
2022,4314407,4.4
2022,4314423,2.3
2022,4314456,1.5
2022,4314464,1.2
2022,4314472,4.9
2022,4314498,1.1
2022,4314506,10.4
2022,4314548,1.7
2022,4314555,4.2
2022,4314605,7.3
2022,4314704,1.6
2022,4314753,0.9
2022,4314779,5.4
2022,4314787,0.7
2022,4314803,9.5
2022,4314902,6.9
2022,4315008,3.9
2022,4315057,8.3
2022,4315073,5.6
2022,4315107,3.3
2022,4315131,3.6
2022,4315149,3.0
2022,4315156,0.6
2022,4315172,1.4
2022,4315206,0.0
2022,4315305,5.9
2022,4315313,11.4
2022,4315321,5.2
2022,4315354,2.2
2022,4315404,8.2
2022,4315453,3.9
2022,4315503,6.2
2022,4315552,1.1
2022,4315602,9.3
2022,4315701,2.6
2022,4315750,4.3
2022,4315800,6.3
2022,4315909,6.8
2022,4315958,3.0
2022,4316006,2.7
2022,4316105,4.2
2022,4316204,1.5
2022,4316303,4.7
2022,4316402,3.6
2022,4316428,1.9
2022,4316436,2.4
2022,4316451,11.3
2022,4316477,4.4
2022,4316501,7.8
2022,4316600,0.9
2022,4316709,0.7
2022,4316733,0.0
2022,4316758,4.5
2022,4316808,5.7
2022,4316907,6.8
2022,4316956,4.8
2022,4316972,18.7
2022,4317004,13.7
2022,4317103,6.1
2022,4317202,3.8
2022,4317251,0.0
2022,4317301,7.2
2022,4317400,1.9
2022,4317509,6.2
2022,4317558,1.3
2022,4317608,3.1
2022,4317707,9.9
2022,4317756,0.8
2022,4317806,4.7
2022,4317905,6.0
2022,4317954,3.1
2022,4318002,3.6
2022,4318051,2.2
2022,4318101,1.5
2022,4318200,2.6
2022,4318309,8.6
2022,4318408,6.1
2022,4318424,0.0
2022,4318432,5.0
2022,4318440,0.8
2022,4318457,2.6
2022,4318465,0.0
2022,4318481,2.8
2022,4318499,0.5
2022,4318507,15.9
2022,4318606,0.8
2022,4318614,2.6
2022,4318622,7.3
2022,4318705,8.5
2022,4318804,13.6
2022,4318903,5.0
2022,4319000,8.7
2022,4319109,9.0
2022,4319125,7.7
2022,4319158,6.6
2022,4319208,6.9
2022,4319307,4.8
2022,4319356,10.3
2022,4319364,2.7
2022,4319372,7.4
2022,4319406,4.3
2022,4319505,10.9
2022,4319604,3.0
2022,4319703,2.5
2022,4319711,0.0
2022,4319737,9.0
2022,4319752,2.9
2022,4319802,6.7
2022,4319901,4.5
2022,4320008,7.0
2022,4320107,0.9
2022,4320206,1.9
2022,4320230,8.6
2022,4320263,2.8
2022,4320305,5.7
2022,4320321,0.4
2022,4320354,9.0
2022,4320404,0.7
2022,4320453,4.7
2022,4320503,4.8
2022,4320552,8.4
2022,4320578,1.8
2022,4320602,0.6
2022,4320651,13.8
2022,4320677,11.5
2022,4320701,1.2
2022,4320800,4.5
2022,4320859,6.2
2022,4320909,2.0
2022,4321006,2.5
2022,4321105,11.2
2022,4321204,3.2
2022,4321303,5.6
2022,4321329,5.7
2022,4321352,5.9
2022,4321402,4.1
2022,4321436,11.7
2022,4321451,4.4
2022,4321469,5.2
2022,4321477,5.0
2022,4321493,0.4
2022,4321501,1.8
2022,4321600,8.1
2022,4321626,0.0
2022,4321634,0.0
2022,4321667,1.6
2022,4321709,5.8
2022,4321808,6.5
2022,4321832,8.3
2022,4321857,0.2
2022,4321907,4.8
2022,4321956,1.3
2022,4322004,8.4
2022,4322103,2.0
2022,4322152,0.2
2022,4322186,5.1
2022,4322202,5.5
2022,4322251,7.1
2022,4322301,0.9
2022,4322327,6.9
2022,4322343,4.6
2022,4322350,0.0
