cod_municipio,obitos_diabetes_mellitus,pop_2021,obitos_diabetes_mellitus_100k
3551405,3,14981,20.025365462919698
3551504,42,45644,92.01647533082114
3551603,24,29452,81.48852369957898
3551702,112,127142,88.0904815088641
3551801,7,12780,54.77308294209703
3551900,8,17661,45.297548270199876
3552007,4,6339,63.10143555765894
3552106,30,41352,72.54788160185723
3552205,838,687357,121.9162676745854
3552304,5,7728,64.69979296066252
3552403,226,286211,78.96272330553333
3552502,242,300559,80.51663733243723
3552601,4,12485,32.038446135362435
3552700,19,16644,114.15525114155251
3552809,216,293652,73.5564545788893
3553005,10,14141,70.71635669330315
3553104,6,6320,94.9367088607595
3553203,6,5564,107.83608914450036
3553302,13,23232,55.95730027548209
3553401,7,26101,26.818895827746065
3553500,1,7766,12.876641771825907
3553609,7,12950,54.054054054054056
3553708,26,57364,45.32459382190921
3553807,52,23256,223.59821121431028
3553856,5,5911,84.5880561664693
3553955,9,15183,59.27682276229994
3554003,81,122967,65.8713313327966
3554102,298,317915,93.73574697639306
3554300,11,23273,47.2650711124479
3554508,24,42517,56.448009031681444
3554656,7,2422,289.01734104046244
3554706,7,10056,69.6101829753381
3554755,1,1738,57.537399309551205
3554805,9,47714,18.862388397535316
3554953,2,6977,28.665615594094884
3555000,82,65570,125.05719078847034
3555109,15,15583,96.25874350253481
3555307,1,1696,58.9622641509434
3555406,30,91824,32.67119707266074
3555505,1,4804,20.815986677768525
3555604,7,10151,68.95872327849473
3555802,5,9120,54.824561403508774
3556008,5,13888,36.00230414746544
3556107,6,13532,44.33934377771209
3556206,74,131210,56.39814038564134
3556305,16,26822,59.65252404742375
3556354,2,10692,18.705574261129815
3556404,54,43110,125.26096033402922
3556453,29,53468,54.238048926460685
3556503,22,123071,17.87586027577577
3556602,3,10823,27.71874711263051
3556701,30,80111,37.44804084332988
3556800,16,19017,84.13524741021192
3556909,6,8989,66.74824785849371
3557006,48,123599,38.83526565748914
3557105,139,95338,145.7970588852294
3557204,12,12418,96.6339185053954
3557303,2,11407,17.533093714385902
4100103,4,7408,53.99568034557235
4100202,13,5857,221.9566330886119
4100301,9,9470,95.03695881731785
4100400,42,120041,34.98804575103506
4100459,6,1682,356.718192627824
4100509,7,22176,31.565656565656564
4100608,10,14859,67.29927989770509
4100707,6,9778,61.36224176723256
4100806,8,11503,69.54707467617143
4100905,6,6332,94.75679090334808
4101002,8,19311,41.42716586401533
4101101,16,19926,80.29709926728897
4101150,1,2930,34.129692832764505
4101200,13,18949,68.60520344081482
4101309,3,7427,40.39316009155783
4101408,140,136234,102.7643613194944
4101507,137,124810,109.76684560532009
4101606,20,28300,70.6713780918728
4101705,4,14000,28.571428571428573
4101804,36,146214,24.621445278837868
4101853,1,2066,48.4027105517909
4101903,19,14954,127.05630600508225
4102000,42,33340,125.9748050389922
4102109,12,26209,45.7857987714144
4102307,3,13092,22.9147571035747
4102406,25,31211,80.09996475601551
4102505,15,11426,131.2795378960266
4102703,2,2781,71.91657677094571
4102802,9,15399,58.445353594389246
4102901,10,16400,60.97560975609756
4103008,1,4047,24.709661477637756
4103040,2,6365,31.421838177533385
4103057,9,7540,119.36339522546419
4103107,5,13129,38.08363165511463
4103206,8,7068,113.18619128466327
4103305,3,6439,46.591085572293835
4103354,1,5382,18.58045336306206
4103404,1,2954,33.852403520649965
4103453,9,18456,48.764629388816644
4103479,8,4009,199.55101022698926
4103503,6,8606,69.7188008366256
4103602,12,25466,47.121652399277465
4103701,48,107341,44.7173028013527
4103800,1,7917,12.631047113805735
4103909,12,14043,85.45182653279214
4103958,3,3859,77.74034724021767
4104006,118,43685,270.1156003204761
4104105,3,8045,37.290242386575514
4104204,191,133865,142.6810592761364
4104253,14,29740,47.07464694014795
4104303,140,95488,146.6152815013405
4104402,6,14809,40.515902491728006
4104428,6,16053,37.376191366099796
4104451,5,13329,37.512191462225225
4104501,14,19148,73.11468560685189
4104600,27,15834,170.5191360363774
4104659,3,23825,12.591815320041972
4104709,8,14356,55.72582892170521
4104808,267,332333,80.34110365205983
4104907,34,71809,47.34782548148561
4105003,6,10167,59.01445854234287
4105102,4,10764,37.16090672612412
4105201,13,17833,72.89855885156732
4105300,7,11819,59.22666892292072
4105409,27,19167,140.86711535451556
4105508,134,83816,159.87400973561134
4105607,10,12797,78.14331483941548
4105706,7,16450,42.5531914893617
4105805,59,246540,23.931207917579297
4105904,41,24145,169.80741354317664
4106001,1,8857,11.290504685559444
4106100,6,3876,154.79876160990713
4106209,10,18837,53.08700960874874
4106308,22,17117,128.52719518607233
4106407,65,47842,135.86388528907653
4106456,3,7518,39.904229848363926
4106506,9,20580,43.731778425655975
4106555,3,3127,95.93859929645028
4106605,3,20947,14.321859932209863
4106704,7,4449,157.3387278040009
4106803,4,18741,21.343578250893763
4106902,1755,1948626,90.06346009957785
4107009,17,15196,111.8715451434588
4107108,14,5030,278.3300198807157
4107157,6,5266,113.93847322445879
4107207,13,41038,31.677957015449095
4107256,1,8869,11.275228323373549
4107306,8,5983,133.71218452281465
4107405,1,5933,16.854879487611665
4107504,19,13981,135.89871969100923
4107538,1,4596,21.75805047867711
4107546,3,4048,74.11067193675889
4107603,15,17316,86.62508662508662
4107652,45,102004,44.11591702286185
4107702,3,4748,63.184498736310026
4107736,3,5602,53.55230274901821
4107751,8,7696,103.95010395010395
4107801,4,4906,81.53281695882593
4107850,2,4603,43.449923962633065
4107900,6,6851,87.57845569989783
4108007,10,10453,95.66631589017507
4108106,1,2699,37.05075954057058
4108205,3,6460,46.43962848297214
4108304,299,258248,115.78018029181253
4108320,1,5993,16.68613382279326
4108403,79,92216,85.6684306411035
4108452,6,4556,131.69446883230904
4108502,5,13685,36.53635367190354
4108601,40,28808,138.8503193557345
4108650,1,7053,14.178363816815539
4108700,6,5497,109.15044569765327
4108809,13,33310,39.02731912338637
4108908,1,6609,15.130882130428205
4108957,3,8811,34.04834865509023
4109005,6,3784,158.56236786469344
4109203,1,5530,18.083182640144667
4109302,26,12217,212.81820414176966
4109401,139,182644,76.10433411445216
4109500,4,7594,52.67316302343956
4109609,11,37527,29.312228528792602
4109658,1,5119,19.535065442469232
4109708,21,31644,66.36329161926432
4109757,15,6370,235.47880690737833
4109807,15,55131,27.207922947162213
4109906,4,7786,51.37426149499101
4110003,4,4440,90.09009009009009
4110078,3,13282,22.586959795211566
4110102,24,32940,72.85974499089254
4110201,4,11121,35.967988490243684
4110300,4,3116,128.36970474967907
4110409,6,4465,134.3784994400896
4110508,1,15251,6.55694708543702
4110607,10,13782,72.55840951966333
4110656,1,2251,44.4247001332741
4110706,48,61088,78.5751702462022
4110805,7,10098,69.32065755595167
4110904,4,4446,89.9685110211426
4110953,9,11385,79.05138339920948
4111100,2,6109,32.73858241938124
4111209,3,12094,24.80568877129155
4111258,13,29070,44.71964224286206
4111308,6,2781,215.7497303128371
4111407,10,13965,71.60759040458288
4111506,90,31935,281.82245185533117
4111605,1,3279,30.497102775236353
4111704,4,5303,75.42900245144259
4111803,50,39322,127.15528203041555
4111902,11,13742,80.04657255130257
4112009,45,35027,128.4723213520998
4112108,5,21230,23.551577955723033
4112207,1,5095,19.627085377821395
4112306,1,4930,20.28397565922921
4112405,16,9500,168.42105263157896
4112504,6,11196,53.59056806002144
4112702,8,12638,63.30115524608324
4112751,6,8330,72.02881152460985
4112801,13,12009,108.25214422516446
4112900,2,3269,61.1807892321811
4112959,1,7292,13.713658804168952
4113106,2,4047,49.41932295527551
4113205,19,48410,39.248089237760794
4113254,4,5784,69.15629322268326
4113304,45,32139,140.01680201624194
4113429,2,3231,61.90034045187249
4113452,3,4592,65.33101045296168
4113502,34,23242,146.2868944152827
4113601,2,4819,41.502386387217264
4113700,546,575377,94.89430408236687
4113734,4,7240,55.248618784530386
4113759,4,4744,84.31703204047217
4113809,6,4945,121.33468149646107
4113908,9,13663,65.8713313327966
4114005,1,13014,7.68403258029814
4114104,14,23100,60.60606060606061
4114203,14,34515,40.56207446037955
4114302,13,27315,47.592897675269995
4114351,1,2506,39.904229848363926
4114401,5,16642,30.04446580939791
4114500,1,13510,7.401924500370097
4114609,33,53495,61.68800822506776
4114708,1,5634,17.74937877174299
4114807,22,35804,61.4456485308904
4114906,3,8814,34.036759700476516
4115002,8,7084,112.93054771315641
4115101,4,10336,38.69969040247678
4115200,340,430157,79.04090831952055
4115309,3,6632,45.23522316043426
4115358,8,5582,143.31780723754926
4115408,3,14387,20.85215819837353
4115507,1,4677,21.381227282446012
4115606,16,18107,88.3636162809963
4115705,17,35219,48.26940003975127
4115739,2,3206,62.38303181534623
4115754,2,10800,18.51851851851852
4115804,31,46574,66.56074204491776
4115853,4,5577,71.72314864622557
4116059,22,10704,205.5306427503737
4116109,4,12042,33.21707357581797
4116208,6,16446,36.48303538854433
4116307,2,4009,49.887752556747316
4116406,1,4008,24.9500998003992
4116604,1,3434,29.120559114735002
4116703,12,10299,116.51616661811826
4116802,7,5061,138.31258644536652
4116901,44,27984,157.23270440251574
4116950,2,5030,39.761431411530815
4117008,9,8136,110.61946902654867
4117057,4,11507,34.76144955244634
4117107,11,13200,83.33333333333333
4117206,2,5826,34.32887058015791
4117214,4,4277,93.52349777881693
4117222,8,8266,96.78199854827002
4117255,1,10544,9.484066767830045
4117271,8,5448,146.84287812041117
4117297,2,2840,70.4225352112676
4117305,14,21960,63.752276867030965
4117404,2,3425,58.394160583941606
4117453,3,6016,49.86702127659574
4117503,9,41773,21.545017116319155
4117602,38,51755,73.4228576949087
4117701,21,33994,61.77560746014002
4117800,6,12960,46.2962962962963
4117909,12,32121,37.35873727468012
4118006,3,14023,21.393425087356487
4118105,4,11580,34.542314335060446
4118204,156,156174,99.88858580813708
4118402,124,88922,139.44805559928926
4118451,4,5684,70.37297677691767
4118501,59,83843,70.36961940770249
4118600,2,5908,33.852403520649965
4118709,1,7387,13.537295248409368
4118808,11,14007,78.53216249018348
4118857,1,6160,16.233766233766232
4118907,14,11321,123.66398728027559
4119103,6,12882,46.57661853749418
4119152,46,133490,34.4595100756611
4119202,3,6324,47.43833017077799
4119301,22,32559,67.56964280229737
4119400,15,25617,58.55486590935707
4119509,33,114970,28.703139949552057
4119608,27,29994,90.01800360072015
4119657,2,3262,61.31207847946045
4119707,2,4272,46.81647940074907
4119806,11,13431,81.9000819000819
4119905,396,355336,111.44381655672377
4119954,12,27915,42.98764105319721
4120002,7,12748,54.91057420771886
4120200,1,2556,39.123630672926446
4120309,1,4061,24.62447672986949
4120358,7,5095,137.38959764474976
4120408,3,5351,56.06428704914969
4120507,1,11130,8.984725965858042
4120606,23,52513,43.798678422485864
4120705,3,7477,40.123044001604924
4120804,2,23911,8.364351135460666
4120853,3,4029,74.46016381236039
4120903,19,34409,55.21811154058531
4121000,13,12232,106.27861347285808
4121109,2,4508,44.36557231588287
4121208,12,19221,62.43171531137818
4121307,3,3784,79.28118393234672
4121406,4,16950,23.59882005899705
4121505,11,14946,73.59828716713501
4121604,2,6787,29.46810078090467
4121703,12,26825,44.73438956197577
4121752,1,8069,12.393109431156278
4121802,5,10645,46.97040864255519
4121901,6,12948,46.33920296570899
4122008,9,15336,58.68544600938967
4122107,3,3182,94.28032683846638
4122156,2,13255,15.088645794039985
4122172,2,4109,48.67364322219518
4122206,22,32517,67.6569179198573
4122305,11,34411,31.96652233297492
4122404,18,67383,26.712969146520635
4122503,4,9645,41.4722654224987
4122602,9,9622,93.53564747453751
4122651,8,4689,170.6120708040094
4122701,5,6891,72.55840951966333
4122800,1,3483,28.710881424059718
4122909,3,4898,61.24948958758677
4123006,10,14872,67.24045185583647
4123204,1,3293,30.367446097783176
4123303,4,7751,51.60624435556702
4123402,6,12186,49.23682914820286
4123501,20,26767,74.7188702506818
4123709,12,8523,140.79549454417457
4123808,8,14794,54.075976747329996
4123857,3,9410,31.88097768331562
4123907,17,11622,146.27430734813285
4123956,1,4017,24.894199651481205
4124004,2,4954,40.37141703673799
4124020,3,10096,29.71473851030111
4124053,12,23699,50.63504789231613
4124103,39,46251,84.3225011351106
4124202,1,2626,38.08073115003808
4124301,5,2068,241.77949709864603
4124400,20,20261,98.71181086817037
4124608,6,6920,86.70520231213872
4124707,2,11128,17.97268152408339
4124806,1,10181,9.822217856792063
4124905,1,5837,17.13208840157615
4125001,10,10056,99.44311853619729
4125100,1,15241,6.561249261859458
4125209,4,9028,44.30660168365086
4125308,6,5543,108.24463287028685
4125357,5,5586,89.50948800572861
4125407,2,6160,32.467532467532465
4125456,9,3627,248.13895781637717
4125506,104,329058,31.60537048179956
4125605,18,46705,38.539770902472966
4125704,15,27576,54.39512619669278
4125753,2,5820,34.36426116838488
4125803,5,11046,45.26525439072967
4126009,7,8859,79.01569025849419
4126108,6,5750,104.34782608695652
4126207,7,6722,104.13567390657542
4126256,111,97803,113.49345112113126
4126272,1,5539,18.053800324968407
4126306,23,19385,118.64843951508898
4126355,1,4477,22.33638597274961
4126504,7,16413,42.64911960031682
4126603,5,21249,23.530519083250976
4126652,6,2930,204.77815699658703
4126678,5,15040,33.244680851063826
4126702,5,5158,96.93679720822024
4126801,4,16345,24.47231569287244
4126900,6,5495,109.1901728844404
4127007,4,12567,31.82939444577067
4127106,126,79792,157.91056747543612
4127205,27,17200,156.97674418604652
4127304,9,16924,53.178917513590164
4127403,8,17522,45.65688848304988
4127502,18,20607,87.34895909157082
4127601,8,17084,46.82744088035589
4127700,134,142645,93.93950015773423
4127809,5,7807,64.0450877417702
4127858,7,12038,58.149194218308686
4127882,2,9022,22.168033695411218
4127908,9,8533,105.4728700339857
4127957,4,8109,49.32790726353434
4127965,3,13095,22.90950744558992
4128005,29,20909,138.69625520110958
4128104,178,112500,158.22222222222223
4128203,71,57913,122.59768963790513
4128401,3,11273,26.61225938082143
4128500,26,19386,134.1174043123904
4128534,3,12088,24.81800132362674
4128559,17,8454,201.0882422521883
4128625,4,2685,148.975791433892
4128633,2,5552,36.023054755043226
4128708,1,6859,14.579384749963552
4128807,1,5630,17.761989342806395
4200051,2,2548,78.49293563579278
4200101,7,17960,38.97550111358574
4200200,7,11013,63.56124580041769
4200606,2,6559,30.49245311785333
4200705,11,10086,109.0620662304184
4200754,1,1926,51.92107995846314
4200804,3,5557,53.98596364945114
4200903,5,4743,105.41851149061775
4201000,5,6957,71.87005893344832
4201208,2,8613,23.22071287588529
4201257,4,10848,36.87315634218289
4201273,2,4267,46.871338176704946
4201307,13,39524,32.891407752251794
4201406,60,68867,87.12445728723482
4201505,13,8759,148.41876926589794
4201604,1,3549,28.176951253874332
4201703,1,7978,12.534469791927801
4201802,1,3195,31.29890453834116
4201901,4,5683,70.38535984515221
4201950,4,13430,29.784065524944154
4202008,132,145796,90.53746330489177
4202057,13,11035,117.80697779791572
4202073,4,11260,35.52397868561279
4202081,2,2648,75.52870090634441
4202107,9,29860,30.14065639651708
4202206,3,11775,25.477707006369428
4202305,37,69486,53.24813631522897
4202404,243,361855,67.15397051305081
4202438,2,3488,57.3394495412844
4202453,12,20335,59.011556429800834
4202503,1,4772,20.955574182732608
4202537,2,3057,65.42361792607132
4202602,7,10060,69.58250497017893
4202701,2,5322,37.579857196542655
4202800,31,33876,91.51021372062817
4202859,3,3769,79.59671000265323
4202909,95,137689,68.9960708553334
4203006,94,79313,118.51777136156745
4203154,1,3335,29.985007496251875
4203204,20,85105,23.50038188120557
4203253,2,2496,80.12820512820512
4203303,13,11981,108.5051331274518
4203402,4,6952,57.537399309551205
4203501,11,8418,130.67236873366596
4203600,20,36556,54.7105810263705
4203709,3,12398,24.197451201806743
4203808,55,54480,100.95447870778267
4203907,9,23035,39.07097894508357
4203956,5,25177,19.859395480001588
4204004,5,10984,45.52075746540422
4204103,4,3551,112.64432554210082
4204178,2,3068,65.1890482398957
4204194,1,3006,33.266799733865604
4204202,118,224013,52.675514367469745
4204251,2,16821,11.889899530348968
4204301,95,75167,126.38524884590312
4204400,8,9940,80.48289738430583
4204509,10,16107,62.08480784751971
4204558,17,12553,135.42579463076555
4204608,173,217311,79.60940771521
4204707,5,11118,44.97211728728188
4204756,1,1967,50.838840874428065
4204806,95,39893,238.13701651918882
4204905,6,8192,73.2421875
4205001,15,15545,96.4940495336121
4205159,1,4115,24.30133657351154
4205308,3,10649,28.171659310733403
4205407,375,508826,73.69906412015109
4205456,10,27211,36.74984381316379
4205506,19,36584,51.935272250164005
4205605,1,2791,35.829451809387315
4205704,14,23579,59.37486746681369
4205803,7,18484,37.87059078121619
4205902,24,70793,33.90165694348311
4206009,13,14606,89.00451869094893
4206108,1,6595,15.16300227445034
4206207,2,11577,17.27563272004837
4206306,5,24382,20.506931342793866
4206405,4,10026,39.896269698783165
4206504,16,45797,34.93678625237461
4206603,5,5178,96.56237929702588
4206702,1,22714,4.402571101523289
4206801,2,3178,62.93266205160478
4206900,24,19096,125.68077084206116
4207007,40,57247,69.8726570824672
4207106,3,14359,20.892819834250297
4207205,2,9948,20.10454362685967
4207304,46,45286,101.5766462041249
4207403,1,6241,16.02307322544464
4207502,34,70900,47.95486600846262
4207601,3,4406,68.08896958692692
4207650,7,9045,77.39082365948038
4207684,3,7579,39.58305845098298
4207700,3,7620,39.37007874015748
4207759,2,3938,50.787201625190455
4207809,7,10498,66.67936749857115
4207858,2,1909,104.76689366160294
4207908,2,11289,17.71636105943839
4208005,2,6129,32.6317506934247
4208104,20,21780,91.82736455463728
4208203,229,223112,102.63903331062426
4208302,34,67338,50.49155009058778
4208401,8,17007,47.03945434232963
4208450,12,21177,56.66525003541578
4208500,13,25355,51.271938473673835
4208708,8,10376,77.10100231303007
4208807,8,20288,39.43217665615142
4208906,116,181173,64.02720052104894
4209003,57,30404,187.4753321931325
4209102,408,597658,68.26646677531298
4209151,1,5007,19.972039145196725
4209177,1,2092,47.80114722753346
4209201,1,2247,44.50378282153983
4209300,145,157349,92.15184081246147
4209409,49,46122,106.23997224751746
4209458,1,1418,70.52186177715092
4209508,5,7063,70.79144839303412
4209607,5,15313,32.65199503689676
4209706,7,12115,57.77961205117623
4209854,10,4546,219.9736031676199
4209904,4,12315,32.48071457572067
4210001,6,13107,45.777065690089266
4210035,16,5684,281.49190710767067
4210100,47,56561,83.09612630611198
4210308,8,8156,98.0872976949485
4210506,35,26116,134.0174605605759
4210605,7,17125,40.87591240875913
4210803,2,7001,28.5673475217826
4210852,2,2283,87.60402978537013
4210902,5,4218,118.53959222380276
4211009,3,11889,25.233409033560434
4211058,4,9906,40.379567938623055
4211108,5,8269,60.46680372475511
4211207,27,17947,150.44297097007856
4211256,1,2888,34.62603878116344
4211306,41,83626,49.02781431612178
4211405,8,5092,157.10919088766693
4211504,12,14782,81.17981328642944
4211603,5,15342,32.590275061921524
4211702,22,23038,95.49440055560379
4211751,8,18975,42.16073781291173
4211850,4,2207,181.24150430448572
4211900,50,175272,28.527089324022093
4212007,12,7372,162.77807921866523
4212056,3,2650,113.20754716981132
4212106,13,16157,80.46048152503559
4212205,6,19422,30.892801977139328
4212254,2,9048,22.104332449160037
4212270,1,4109,24.33682161109759
4212502,26,33284,78.11561110443456
4212601,8,2760,289.8550724637681
4212650,1,10159,9.84348853233586
4212700,5,5905,84.67400508044031
4212809,17,23772,71.51270402153794
4212908,7,20712,33.79683275395906
4213203,21,34010,61.74654513378418
4213302,2,4650,43.01075268817204
4213401,7,11634,60.16847172081829
4213500,4,21932,18.23819077147547
4213609,27,35543,75.9643249022311
4213708,16,17712,90.3342366757001
4213807,8,7312,109.40919037199124
4214003,15,17726,84.62146000225657
4214102,2,2283,87.60402978537013
4214151,2,2937,68.09669731018046
4214201,7,9829,71.21782480415098
4214409,2,6202,32.24766204450177
4214508,2,5902,33.88681802778719
4214607,5,7520,66.48936170212765
4214706,15,11808,127.03252032520325
4214805,51,72006,70.82743104741272
4214904,3,4620,64.93506493506493
4215000,22,42495,51.77079656430168
4215075,2,4561,43.85003288752466
4215109,8,11600,68.96551724137932
4215208,5,4684,106.7463706233988
4215307,11,7659,143.62188275231753
4215356,2,3754,53.27650506126798
4215406,2,4756,42.05214465937763
4215455,2,12905,15.497869043006586
4215505,18,16918,106.3955550301454
4215554,1,2200,45.45454545454545
4215687,1,2372,42.158516020236085
4215703,23,23579,97.54442512405106
4215752,3,2287,131.17621337997377
4215802,35,85421,40.9735310989101
4215901,6,2814,213.21961620469082
4216008,13,11369,114.34602867446566
4216057,1,5598,17.86352268667381
4216107,3,9434,31.799872800508798
4216206,36,53746,66.98172887284635
4216255,4,6402,62.480474851608875
4216305,28,38583,72.57082134618874
4216404,1,7315,13.67053998632946
4216503,7,27139,25.793139025019343
4216602,234,250181,93.53228262737778
4216701,8,13820,57.88712011577424
4216800,5,8173,61.17704637220115
4217006,1,13650,7.326007326007326
4217105,1,3171,31.5357931251971
4217204,38,40868,92.98228442791427
4217253,4,5935,67.39679865206402
4217303,3,9810,30.581039755351682
4217402,4,21991,18.189259242417354
4217501,10,17576,56.89576695493855
4217550,1,3256,30.71253071253071
4217600,3,14092,21.28867442520579
4217709,53,30733,172.45306348225034
4217808,7,18486,37.86649356269609
4217907,5,8662,57.723389517432466
4217956,2,1619,123.53304508956145
4218004,21,39155,53.63299706295492
4218103,4,5343,74.86430844095078
4218202,35,44977,77.81755119283189
4218251,3,7941,37.778617302606726
4218301,7,19366,36.14582257564804
4218400,12,7093,169.1808825602707
4218509,2,7991,25.028156676260792
4218608,10,7434,134.51708366962603
4218707,129,106422,121.21553814061002
4218756,5,4525,110.49723756906077
4218806,4,12990,30.792917628945343
4218905,5,11273,44.353765634702384
4219002,24,21344,112.44377811094452
4219101,3,3571,84.01008120974517
4219150,3,2432,123.35526315789474
4219176,1,4451,22.46686137946529
4219200,1,6329,15.800284405119292
4219309,51,53610,95.13150531617235
4219358,1,4943,20.230629172567266
4219408,3,3998,75.0375187593797
4219507,71,51642,137.48499283528912
4219606,5,3903,128.10658467845246
4219705,22,28983,75.90656591795191
4220000,4,12946,30.89757454039858
4300034,13,4942,263.05139619587214
4300059,1,3743,26.71653753673524
4300109,13,16401,79.26345954514969
4300208,2,6987,28.62458852154
4300307,6,5827,102.96893770379269
4300406,49,73028,67.09755162403462
4300455,1,3374,29.63841138114997
4300505,6,6067,98.89566507334762
4300570,2,3036,65.87615283267458
4300604,167,211352,79.01510276694803
4300638,7,7085,98.80028228652081
4300646,3,7403,40.5241118465487
4300661,1,1343,74.46016381236039
4300703,3,5961,50.327126321087064
4300802,11,13045,84.32349559218092
4300901,5,6189,80.78849571820973
4301008,9,20967,42.924595793389614
4301057,11,10279,107.014301002043
4301107,7,14177,49.375749453339914
4301206,23,13413,171.47543428017596
4301305,14,18238,76.76280293891874
4301404,5,10423,47.97083373309028
4301503,4,6602,60.58770069675856
4301552,1,3535,28.28854314002829
4301602,164,121335,135.1629785305147
4301636,11,14363,76.58567151709254
4301701,1,6620,15.105740181268882
4301750,1,7519,13.299640909695439
4301800,2,5256,38.051750380517504
4301909,3,13556,22.130421953378576
4301958,3,2551,117.60094080752646
4302006,4,11182,35.77177606868181
4302105,97,121803,79.63679055524084
4302204,2,6712,29.797377830750893
4302303,5,11309,44.21257405606154
4302352,12,14255,84.18098912662224
4302378,1,1899,52.6592943654555
4302402,12,12390,96.85230024213075
4302451,10,7702,129.83640612827836
4302501,3,6205,48.348106365834006
4302659,9,5104,176.33228840125392
4302709,19,20952,90.68346697212677
4302808,35,33548,104.32812686300227
4302907,13,12423,104.64461080254367
4303004,97,81869,118.48196509057152
4303103,117,131240,89.14964949710455
4303301,7,4823,145.1378809869376
4303400,1,4700,21.27659574468085
4303509,72,66478,108.30650741598724
4303608,1,6406,15.610365282547612
4303707,9,5398,166.72841793256762
4303806,4,5438,73.5564545788893
4303905,46,69458,66.22707247545279
4304002,9,4376,205.6672760511883
4304101,1,3295,30.349013657056144
4304200,28,31421,89.11237707265842
4304309,6,6151,97.54511461550968
4304358,5,9647,51.8295843267337
4304408,25,45488,54.95954977136827
4304507,39,56211,69.3814377968725
4304606,310,348208,89.0272480816064
4304630,49,54051,90.65512201439381
4304655,1,3699,27.034333603676668
4304663,12,25409,47.22736038411586
4304689,9,12064,74.60212201591511
4304705,91,62265,146.1495222034851
4304804,13,30241,42.98799642868953
4304903,4,9051,44.194011711413104
4305009,7,8701,80.45052292839904
4305108,321,517451,62.03485933933841
4305132,2,4706,42.49893752656184
4305157,7,2296,304.8780487804878
4305173,15,12413,120.84105373398856
4305207,13,14189,91.62026922263725
4305306,1,9239,10.823682216690118
4305355,24,41258,58.17053662320035
4305405,2,3719,53.77789728421619
4305439,1,6770,14.771048744460856
4305447,1,5480,18.248175182481752
4305454,22,16583,132.66598323584392
4305504,2,4719,42.38186056367874
4305587,1,2469,40.502227622519236
4305702,12,6759,177.5410563692854
4305801,6,9907,60.56323811446452
4305900,7,7268,96.31260319207485
4305959,5,3838,130.27618551328817
4306007,9,13357,67.3803997903721
4306056,2,8067,24.792363951902814
4306072,1,2844,35.16174402250352
4306106,129,59922,215.27986382296987
4306205,7,12402,56.442509272697954
4306304,7,4736,147.80405405405406
4306320,3,2761,108.65628395508874
4306379,1,3002,33.311125916055964
4306403,11,33119,33.21356321144962
4306452,8,3405,234.94860499265786
4306502,15,15487,96.85542713243366
4306601,37,38339,96.50747280836745
4306700,1,2999,33.344448149383126
4306734,2,4462,44.82294935006723
4306767,26,41902,62.04954417450241
4306809,17,22880,74.3006993006993
4306908,29,25960,111.71032357473035
4306932,1,8411,11.889192723814054
4306957,3,2758,108.77447425670776
4307005,93,106633,87.21502724297356
4307104,4,6814,58.7026709715292
4307203,5,4819,103.75596596804316
4307302,1,6802,14.70155836518671
4307500,8,15591,51.31165415945097
4307559,1,5940,16.835016835016834
4307609,46,50672,90.77991790337859
4307708,74,83279,88.85793537386375
4307807,47,34399,136.63187883368704
4307815,1,3650,27.397260273972602
4307831,1,2352,42.51700680272109
4307864,1,2741,36.48303538854433
4307906,59,73061,80.75443807229576
4308003,6,6663,90.04952723998198
4308078,1,4608,21.70138888888889
4308102,11,13640,80.64516129032258
4308201,12,31063,38.63116891478608
4308250,2,1737,115.14104778353483
4308300,1,10241,9.764671418806756
4308409,1,6616,15.114873035066505
4308433,1,2400,41.666666666666664
4308458,4,4285,93.34889148191365
4308508,23,31498,73.02050923868183
4308607,17,35440,47.96839729119639
4308706,4,5489,72.87301876480234
4308805,3,8361,35.88087549336204
4308904,16,16184,98.86307464162135
4309001,11,15863,69.3437559099792
4309050,1,8204,12.189176011701608
4309100,53,36555,144.98700588154836
4309209,155,283620,54.65058881602144
4309258,2,1490,134.2281879194631
4309308,54,98239,54.96798623764493
4309407,34,25968,130.93037584719656
4309506,7,7463,93.79606056545624
4309571,1,3019,33.123550844650545
4309605,22,19389,113.46639847336118
4309654,1,6836,14.628437682855472
4309704,2,4736,42.229729729729726
4309803,1,4699,21.281123643328367
4309902,4,7265,55.058499655884376
4310009,14,20413,68.58374565228041
4310108,39,37340,104.44563470808784
4310207,117,83764,139.67814335514063
4310306,2,4066,49.18839153959666
4310330,15,23271,64.45790898543251
4310363,3,3100,96.7741935483871
4310405,3,6109,49.10787362907186
4310413,2,2215,90.29345372460497
4310504,9,7141,126.03276851981515
4310538,1,5537,18.060321473722233
4310603,35,37489,93.36071914428233
4310652,3,2397,125.15644555694618
4310702,1,3231,30.950170225936244
4310751,1,1881,53.1632110579479
4310801,10,24690,40.502227622519236
4310850,1,3773,26.504108136761197
4310900,4,3546,112.80315848843767
4311007,22,26500,83.01886792452831
4311106,17,10765,157.91918253599627
4311122,11,3662,300.3823047515019
4311205,8,19224,41.61464835622139
4311254,2,6461,30.95496053242532
4311304,26,27778,93.59925120599036
4311403,96,85033,112.89734573636117
4311502,13,7444,174.63729177861364
4311627,1,6125,16.3265306122449
4311700,1,5427,18.426386585590567
4311759,4,7307,54.74202819214452
4311809,16,44858,35.66810825270855
