cod_municipio,obitos_resp,pop_2021,obitos_resp_100k
2210631,5,4303,116.19800139437602
2210656,1,10058,9.942334460131239
2210706,27,14649,184.31292238378046
2210805,26,12746,203.98556409854072
2210904,8,4563,175.32325224632916
2210938,5,6767,73.88798581350673
2210953,1,2929,34.141345168999656
2210979,2,2773,72.12405337179949
2211001,6133,868075,706.5057742706564
2211100,84,44569,188.47180775875609
2211209,95,21655,438.6977603324867
2211308,163,20929,778.823641836686
2211357,6,4938,121.50668286755771
2211407,3,4386,68.39945280437756
2211506,3,3080,97.40259740259741
2211605,16,2952,542.0054200542005
2211704,4,4471,89.46544397226572
2300101,26,11853,219.35375010545854
2300150,27,15036,179.56903431763766
2300200,159,63104,251.96501014198782
2300309,92,54481,168.86621023843173
2300408,29,17493,165.7805979534671
2300507,6,11781,50.92946269416858
2300606,28,7650,366.01307189542484
2300705,35,17196,203.53570597813444
2300754,99,43829,225.87784343699377
2300804,27,7378,365.9528327460016
2300903,29,14672,197.65539803707742
2301000,224,80935,276.76530549206154
2301109,243,74975,324.108036012004
2301208,165,26535,621.8202374222725
2301257,26,10959,237.2479240806643
2301307,31,21654,143.16061697607833
2301406,34,11802,288.08676495509235
2301505,3,7844,38.2457929627741
2301604,25,23478,106.48266462219951
2301703,73,24610,296.62738724095897
2301802,9,6303,142.78914802475012
2301851,34,18256,186.24014022787028
2301901,764,61228,1247.7951264127523
2301950,25,22573,110.75178310370796
2302008,51,22758,224.09702082784077
2302057,30,15044,199.41504918904548
2302107,42,35941,116.85818424640382
2302206,99,53949,183.50664516487794
2302305,51,32722,155.85844386039972
2302404,112,54577,205.21465086025248
2302503,319,49842,640.0224710083864
2302602,299,63907,467.8673697716995
2302701,81,27470,294.86712777575536
2302800,293,77244,379.31748744239036
2302909,44,17786,247.3855841673226
2303006,15,22782,65.84145377929944
2303105,41,18459,222.1138739910071
2303204,68,26987,251.9731722681291
2303303,47,18699,251.35033959035243
2303402,29,17685,163.98077466779756
2303501,244,72232,337.80042086609814
2303600,30,20871,143.74011786689664
2303659,12,10376,115.6515034695451
2303709,689,365212,188.6575468495011
2303808,84,25585,328.3173734610123
2303907,27,13091,206.24856771827973
2303931,16,13565,117.95060818282344
2303956,35,20274,172.63490184472724
2304004,25,23239,107.5777787340247
2304103,563,75159,749.078619992283
2304202,472,133031,354.80451924739344
2304236,50,18133,275.74036287431755
2304251,45,24977,180.1657524922929
2304269,21,9662,217.34630511281307
2304277,27,7225,373.70242214532874
2304285,142,54337,261.3320573458233
2304301,61,19389,314.61137758522875
2304350,28,24452,114.51006052674627
2304400,15377,2686612,572.3565591160911
2304459,30,16631,180.3860260958451
2304509,38,14134,268.8552426772322
2304608,9,7694,116.97426566155445
2304657,52,14407,360.9356562781981
2304707,57,54962,103.70801644772752
2304806,17,4814,353.13668466971336
2304905,14,11144,125.62814070351759
2304954,38,26290,144.54165081780144
2305001,75,40784,183.89564535111808
2305100,11,5132,214.34138737334374
2305209,59,20053,294.22031616217026
2305233,220,68529,321.03197186592536
2305266,21,13369,157.0798115042262
2305308,56,25082,223.26768200303007
2305332,19,12629,150.447383007364
2305357,52,20060,259.222333000997
2305407,267,68162,391.7138581614389
2305506,547,103074,530.6866911151212
2305605,45,26187,171.84098980410127
2305654,22,11596,189.72059330803725
2305704,9,12485,72.08650380456548
2305803,105,42058,249.65523800466022
2305902,91,38114,238.75741197460252
2306009,30,14326,209.4094653078319
2306108,30,24305,123.43139271754782
2306207,34,7866,432.24002034070685
2306256,66,38325,172.21135029354207
2306306,161,53067,303.39005408257486
2306405,433,130539,331.7016370586568
2306504,24,20520,116.95906432748538
2306553,117,42215,277.15267085159303
2306603,34,21836,155.7061732918117
2306702,41,18147,225.9326610459029
2306801,29,11492,252.34946049425687
2306900,87,34636,251.1837394618316
2307007,99,33834,292.6050718212449
2307106,90,27181,331.1136455612376
2307205,18,8130,221.4022140221402
2307254,17,20087,84.631851446209
2307304,1156,276264,418.44033243564127
2307403,60,24892,241.04129840912742
2307502,72,31492,228.6294932046234
2307601,283,59890,472.5329771247287
2307635,36,19864,181.23238018525976
2307650,648,229458,282.4046230682739
2307700,318,130346,243.9660595645436
2307809,51,27595,184.8160898713535
2307908,21,11321,185.4959809204134
2308005,88,39044,225.38674316156133
2308104,98,48168,203.45457565188508
2308203,20,15185,131.70892327955218
2308302,53,27462,192.9939552836647
2308351,38,13142,289.14929234515296
2308377,16,13894,115.1576219951058
2308401,82,35480,231.1161217587373
2308500,138,43858,314.65183090884216
2308609,35,17249,202.91031364137052
2308708,182,61738,294.7941300333668
2308807,20,8779,227.81637999772184
2308906,28,22685,123.42957901697157
2309003,41,14549,281.8063097120077
2309102,21,10941,191.93857965451056
2309201,31,15684,197.6536597806682
2309300,87,32408,268.45223401629227
2309409,63,28673,219.71889931294248
2309458,35,25833,135.4856191692796
2309508,104,21384,486.3449307893752
2309607,145,73188,198.11991036781987
2309706,109,84554,128.91170139792322
2309805,24,12288,195.3125
2309904,10,6549,152.69506794930524
2310001,8,9422,84.90766291657822
2310100,24,13439,178.58471612471166
2310209,78,35304,220.93813732154996
2310258,71,32992,215.20368574199807
2310308,77,31455,244.7941503735495
2310407,16,12252,130.5909239307868
2310506,103,43309,237.82585605763236
2310605,31,9143,339.0572022312151
2310704,103,37900,271.76781002638523
2310803,39,16331,238.80962586491947
2310852,62,20769,298.521835427801
2310902,47,17086,275.07901205665456
2310951,8,11001,72.720661758022
2311009,21,12347,170.08180124726655
2311108,22,14958,147.07848642866693
2311207,22,11106,198.0911219160814
2311231,9,6437,139.81668479105173
2311264,33,21166,155.9104223755079
2311306,170,88321,192.4797047134883
2311355,30,16147,185.7930265684028
2311405,869,81778,1062.6329819755924
2311504,41,22293,183.91423316736194
2311603,49,29146,168.11912440815206
2311702,27,18385,146.85885232526516
2311801,196,78882,248.4724018153698
2311900,62,15788,392.7033189764378
2311959,30,16635,180.34265103697024
2312007,38,32654,116.37165431493844
2312106,31,17712,175.02258355916894
2312205,94,43711,215.04884354052754
2312304,126,48131,261.78554362053563
2312403,132,48869,270.109885612556
2312502,18,7601,236.81094592816734
2312601,28,13044,214.65808034345292
2312700,63,25456,247.48585795097424
2312809,9,7691,117.01989338187492
2312908,2163,210711,1026.524481398693
2313005,54,18357,294.1657133518549
2313104,59,30807,191.5149154412958
2313203,61,26225,232.60247855100096
2313252,18,8573,209.96150705703954
2313302,243,59062,411.4320544512546
2313351,49,19371,252.95544886686284
2313401,301,76537,393.273841410037
2313500,152,56291,270.0254037057434
2313559,37,16431,225.18410321952408
2313609,46,35047,131.25231831540503
2313708,13,7736,168.04550155118923
2313757,27,19903,135.6579410139175
2313807,42,22040,190.56261343012704
2313906,19,13915,136.54329859863458
2313955,42,18471,227.3834659736885
2314003,114,40903,278.70816321541207
2314102,133,61410,216.57710470607392
2400109,28,11121,251.77591943170577
2400208,178,58384,304.8780487804878
2400307,13,11029,117.8710671865083
2400406,10,3272,305.6234718826406
2400505,45,13553,332.02980889839887
2400604,8,4710,169.85138004246284
2400703,21,14728,142.58555133079847
2400802,20,11705,170.86715079026058
2400901,8,7154,111.82555213866368
2401008,124,35874,345.65423426436973
2401107,50,27967,178.78213608896198
2401206,39,14417,270.5139765554554
2401305,25,9670,258.5315408479835
2401404,14,9322,150.18236429950653
2401453,29,28747,100.8800918356698
2401503,9,3994,225.33800701051578
2401602,3,5525,54.29864253393665
2401651,1,2197,45.51661356395084
2401701,17,10267,165.5790396415701
2401800,34,12787,265.89504965981075
2401859,21,6561,320.0731595793324
2401909,9,3715,242.26110363391655
2402006,629,68343,920.3576079481439
2402105,9,11291,79.70950314409707
2402204,54,34548,156.30427231677666
2402303,51,20541,248.28391996494815
2402402,18,8239,218.47311566937736
2402501,29,10867,266.8629796632005
2402600,250,73886,338.35909373900336
2402709,11,11181,98.38118236293712
2402808,8,5504,145.34883720930233
2402907,5,4915,101.7293997965412
2403004,29,7983,363.2719528999123
2403103,286,44905,636.9001224807928
2403202,11,7072,155.54298642533936
2403251,513,267036,192.10892913315058
2403301,2,5668,35.28581510232886
2403400,3,6054,49.554013875123886
2403509,10,10484,95.38344143456696
2403608,88,28936,304.11943599668234
2403707,13,5997,216.77505419376354
2403756,13,3067,423.8669709814151
2403806,25,9786,255.46699366441857
2403905,4,2813,142.19694276573054
2404002,10,4041,247.46349913387775
2404101,2,2845,70.298769771529
2404200,81,26669,303.72342420038245
2404309,33,13076,252.37075558274702
2404408,6,10463,57.344929752461056
2404507,55,15963,344.546764392658
2404606,13,13901,93.51845190993454
2404705,20,15626,127.99180852425445
2404804,2,2253,88.7705281846427
2404853,9,7595,118.4990125082291
2404903,14,5897,237.40885195862302
2405009,15,9238,162.37280796709246
2405108,10,6893,145.0747134774409
2405207,11,5248,209.60365853658536
2405306,15,10275,145.98540145985402
2405405,8,4995,160.16016016016016
2405504,3,2606,115.11895625479663
2405603,34,14942,227.5465131843127
2405702,34,12396,274.2820264601484
2405801,184,35160,523.3219567690558
2405900,4,2654,150.71590052750565
2406007,14,5946,235.45240497813657
2406106,54,18315,294.84029484029486
2406205,4,6811,58.72852738217589
2406304,8,7584,105.48523206751055
2406403,3,2732,109.80966325036603
2406502,19,15749,120.6425804813004
2406601,17,8297,204.89333494033988
2406700,27,11344,238.01128349788434
2406809,10,4763,209.95171110644552
2406908,17,4025,422.360248447205
2407005,23,10146,226.6903213088902
2407104,233,81821,284.7679691032864
2407203,49,32039,152.9386060738475
2407252,11,4062,270.8025603151157
2407302,24,8336,287.90786948176583
2407401,17,8758,194.1082438912994
2407500,8,12544,63.775510204081634
2407609,5,4634,107.89814415192059
2407708,27,11208,240.89935760171306
2407807,77,22576,341.07016300496105
2407906,2,2084,95.96928982725528
2408003,1890,300618,628.7048679719777
2408102,5438,890480,610.68187943581
2408201,17,27938,60.849022836280334
2408300,129,37450,344.4592790387183
2408409,15,4244,353.440150801131
2408508,12,4813,249.32474548098898
2408607,6,4276,140.31805425631433
2408706,9,3750,240.0
2408805,7,5272,132.77693474962064
2408904,79,21545,366.674402413553
2408953,16,10905,146.72168729940395
2409100,27,13474,200.38592845480184
2409209,1,3102,32.23726627981947
2409308,19,12809,148.3332032164884
2409332,3,5621,53.371286247998576
2409407,506,30600,1653.5947712418301
2409605,1,2438,41.01722723543888
2409704,13,6653,195.40057117090035
2409803,32,14844,215.5753166262463
2409902,55,15272,360.1361969617601
2410009,9,3869,232.61824760920135
2410108,12,15531,77.264825188333
2410207,18,7906,227.67518340500885
2410256,4,6522,61.330880098129406
2410306,16,10522,152.0623455616803
2410405,15,9724,154.25750719868367
2410504,3,5128,58.50234009360374
2410603,10,3208,311.7206982543641
2410702,3,3614,83.01051466519093
2410801,15,4199,357.22791140747796
2410900,5,8220,60.82725060827251
2411007,3,4462,67.23442402510085
2411056,7,4140,169.08212560386474
2411205,119,39988,297.5892767830349
2411403,45,11956,376.38006022080964
2411429,2,2689,74.37709185570844
2411502,160,24280,658.9785831960461
2411601,2,2717,73.6105999263894
2411700,7,4495,155.72858731924362
2411809,3,3595,83.44923504867872
2411908,15,4255,352.5264394829612
2412005,194,103672,187.12863646886333
2412104,6,6207,96.66505558240696
2412203,121,44236,273.5328691563432
2412302,35,12879,271.76022983150864
2412401,13,4665,278.6709539121115
2412500,51,23655,215.5992390615092
2412559,12,10362,115.80775911986103
2412609,145,17720,818.2844243792325
2412708,2,5930,33.72681281618887
2412807,25,8192,305.17578125
2412906,9,11053,81.42585723333032
2413003,21,6450,325.5813953488372
2413102,8,6127,130.56960992329036
2413201,4,4484,89.20606601248885
2413300,15,5751,260.8242044861763
2413359,10,12083,82.76090374906894
2413409,11,8092,135.93672763222935
2413508,5,6178,80.93234056328909
2413557,11,4816,228.40531561461793
2413607,11,2088,526.8199233716475
2413706,4,5561,71.92950908110052
2413805,2,2586,77.33952049497293
2413904,22,12297,178.90542408717573
2414001,32,15869,201.65101770747998
2414100,31,10855,285.5826807922616
2414159,9,6019,149.52649941850805
2414209,33,14440,228.53185595567868
2414308,2,2421,82.61049153242462
2414407,49,33503,146.2555592036534
2414456,6,3216,186.56716417910448
2414506,22,10520,209.1254752851711
2414605,17,14800,114.86486486486487
2414704,5,5515,90.66183136899366
2414753,1,4205,23.781212841854934
2414803,32,12637,253.2246577510485
2414902,3,1725,173.91304347826087
2500106,8,10306,77.62468464971862
2500205,6,5630,106.57193605683837
2500304,90,28439,316.4668237279792
2500403,35,20921,167.29601835476316
2500536,3,5509,54.456344164095114
2500577,2,2577,77.60962359332557
2500601,11,19727,55.761139554924725
2500700,22,18026,122.04593365139243
2500734,2,2251,88.8494002665482
2500775,9,8416,106.93916349809886
2500809,15,16921,88.6472430707405
2500908,24,13542,177.22640673460344
2501005,9,20463,43.981820847383084
2501104,40,22656,176.5536723163842
2501203,13,7027,185.00071154119823
2501302,34,19116,177.86147729650554
2501351,1,4029,24.82005460412013
2501401,5,9096,54.96921723834652
2501500,40,21269,188.06713996896892
2501534,4,4964,80.58017727639
2501575,2,8349,23.954964666427117
2501609,23,15497,148.41582241724205
2501708,5,6065,82.44023083264634
2501807,119,97203,122.42420501424853
2501906,16,17705,90.369951990963
2502003,42,7349,571.5063273914818
2502052,3,3536,84.84162895927602
2502102,6,5307,113.05822498586772
2502201,3,2575,116.50485436893204
2502300,20,4956,403.5512510088781
2502409,11,12022,91.49891864914323
2502508,25,17870,139.89927252378288
2502607,11,6105,180.18018018018017
2502706,3,5287,56.74295441649328
2502805,53,14206,373.08179642404616
2502904,17,6464,262.9950495049505
2503001,21,21955,95.65019357777271
2503100,1,5661,17.664723547076488
2503209,122,68767,177.4106766326872
2503308,7,10305,67.92819019893255
2503407,2,3695,54.12719891745602
2503506,22,17178,128.0707882174875
2503555,8,7199,111.12654535352132
2503605,4,7191,55.625086914198306
2503704,727,62289,1167.1402655364511
2503753,2,3205,62.402496099843994
2503803,4,6046,66.15944426066821
2504009,2912,411807,707.1273679174953
2504033,16,6620,241.6918429003021
2504074,6,4185,143.36917562724014
2504108,3,2687,111.64867882396724
2504157,15,7499,200.02667022269637
2504207,11,4935,222.89766970618035
2504306,158,30684,514.92634597836
2504355,5,4875,102.56410256410257
2504405,37,19007,194.66512337559845
2504504,4,6658,60.07810153199159
2504603,19,25010,75.96961215513794
2504702,14,4787,292.45874242740757
2504801,20,15441,129.52528981283595
2504850,5,1935,258.3979328165375
2504900,9,17461,51.54343966554035
2505006,10,7832,127.68130745658836
2505105,49,20334,240.97570571456674
2505204,2,6775,29.52029520295203
2505238,9,6356,141.59848961611075
2505279,4,5218,76.65772326561901
2505303,2,2512,79.61783439490446
2505352,3,5370,55.865921787709496
2505402,9,8315,108.23812387251954
2505501,9,3824,235.35564853556485
2505600,5,6528,76.59313725490196
2505709,23,10413,220.87774896763662
2505808,2,3582,55.83472920156337
2505907,2,3539,56.513139304888384
2506004,64,33199,192.77689087020693
2506103,2,11215,17.833259028087383
2506202,4,2989,133.82402141184343
2506251,4,8303,48.17535830422739
2506301,494,59115,835.6593081282247
2506400,25,14127,176.96609329652438
2506509,3,3453,86.88097306689835
2506608,15,5903,254.10808063696425
2506707,16,11848,135.0438892640108
2506806,73,18144,402.336860670194
2506905,217,24419,888.6522789631025
2507002,69,24828,277.91203479942
2507101,24,18823,127.50358603835733
2507309,12,14450,83.04498269896193
2507408,6,7745,77.46933505487411
2507507,5419,817511,662.8656984432014
2507606,7,7976,87.76328986960883
2507705,17,18298,92.90632856049841
2507804,2,7195,27.79708130646282
2507903,6,10793,55.591587139812844
2508000,20,9849,203.0663011473246
2508109,10,4653,214.9151085321298
2508208,13,7737,168.02378182758176
2508307,26,27617,94.1449107433827
2508406,3,2718,110.37527593818984
2508505,18,7265,247.7632484514797
2508554,4,4369,91.55413138017853
2508604,19,13214,143.78689268957166
2508703,5,3999,125.03125781445361
2508802,14,5752,243.39360222531295
2508901,366,45136,810.8826657213754
2509008,10,10972,91.1410864017499
2509057,2,8653,23.113371085172773
