ano,cod_municipio,tdi_ef
2022,3554805,7
2022,3554904,5.4
2022,3554953,2.9
2022,3555000,2.6
2022,3555109,2.7
2022,3555208,2.8
2022,3555307,6
2022,3555356,6.2
2022,3555406,5.6
2022,3555505,6.3
2022,3555604,11
2022,3555703,4.5
2022,3555802,2.8
2022,3555901,2.4
2022,3556008,1.3
2022,3556107,3.6
2022,3556206,9.1
2022,3556305,2.7
2022,3556354,9
2022,3556404,4.1
2022,3556453,4.7
2022,3556503,3.4
2022,3556602,2.1
2022,3556701,8
2022,3556800,2.5
2022,3556909,5.8
2022,3556958,2.3
2022,3557006,2.2
2022,3557105,3.1
2022,3557154,6.8
2022,3557204,4
2022,3557303,8
2022,4100103,14
2022,4100202,2
2022,4100301,11.2
2022,4100400,14.2
2022,4100459,4.9
2022,4100509,9.2
2022,4100608,15.9
2022,4100707,9
2022,4100806,13.2
2022,4100905,13.1
2022,4101002,6
2022,4101051,3.4
2022,4101101,6.5
2022,4101150,9.8
2022,4101200,18.6
2022,4101309,6.4
2022,4101408,5.4
2022,4101507,4.9
2022,4101606,7.3
2022,4101655,10.1
2022,4101705,8.1
2022,4101804,8.7
2022,4101853,10.2
2022,4101903,14.1
2022,4102000,6.4
2022,4102109,3
2022,4102208,5.4
2022,4102307,11.5
2022,4102406,6.3
2022,4102505,7.3
2022,4102604,5.1
2022,4102703,7.1
2022,4102752,6.6
2022,4102802,17.1
2022,4102901,7.6
2022,4103008,7.8
2022,4103024,1
2022,4103040,9.9
2022,4103057,3.8
2022,4103107,16.8
2022,4103156,4.5
2022,4103206,13.5
2022,4103222,2.9
2022,4103305,7
2022,4103354,5.1
2022,4103370,8.7
2022,4103404,7.3
2022,4103453,5.9
2022,4103479,11.4
2022,4103503,9.8
2022,4103602,14.9
2022,4103701,15.2
2022,4103800,11.5
2022,4103909,16.3
2022,4103958,10.8
2022,4104006,8.4
2022,4104055,9.5
2022,4104105,8.7
2022,4104204,8.1
2022,4104253,10.2
2022,4104303,10.9
2022,4104402,14.2
2022,4104428,10.8
2022,4104451,8.5
2022,4104501,7.5
2022,4104600,5.4
2022,4104659,5.4
2022,4104709,10.5
2022,4104808,3.6
2022,4104907,5.3
2022,4105003,5.9
2022,4105102,7.1
2022,4105201,8.8
2022,4105300,7.7
2022,4105409,3.9
2022,4105508,6.5
2022,4105607,10.7
2022,4105706,10.8
2022,4105805,13.1
2022,4105904,7.5
2022,4106001,11.5
2022,4106100,4.9
2022,4106209,13.4
2022,4106308,6.6
2022,4106407,8.3
2022,4106456,11
2022,4106506,5.6
2022,4106555,11.5
2022,4106571,12.9
2022,4106605,6.1
2022,4106704,8.9
2022,4106803,6.9
2022,4106852,12.9
2022,4106902,4.2
2022,4107009,7.6
2022,4107108,6.8
2022,4107124,9.9
2022,4107157,10.5
2022,4107207,3.9
2022,4107256,4.2
2022,4107306,5.2
2022,4107405,4.3
2022,4107504,5
2022,4107520,6.6
2022,4107538,6.4
2022,4107546,11.6
2022,4107553,9.5
2022,4107603,6.8
2022,4107652,6.3
2022,4107702,11.6
2022,4107736,6.9
2022,4107751,11
2022,4107801,9.5
2022,4107850,4.2
2022,4107900,9.8
2022,4108007,12
2022,4108106,9.8
2022,4108205,4.9
2022,4108304,7.9
2022,4108320,17.1
2022,4108403,4.5
2022,4108452,18.6
2022,4108502,8.9
2022,4108551,4.7
2022,4108601,12.2
2022,4108650,9.5
2022,4108700,15.6
2022,4108809,10.1
2022,4108908,19.3
2022,4108957,3.1
2022,4109005,10.2
2022,4109104,9.3
2022,4109203,11.4
2022,4109302,7.3
2022,4109401,7.4
2022,4109500,17.9
2022,4109609,11.4
2022,4109658,5.7
2022,4109708,9.4
2022,4109757,8.1
2022,4109807,12.7
2022,4109906,12.8
2022,4110003,8.7
2022,4110052,3
2022,4110078,7.8
2022,4110102,7.8
2022,4110201,11.1
2022,4110300,9.8
2022,4110409,10.8
2022,4110508,12.2
2022,4110607,11
2022,4110656,13.9
2022,4110706,5.4
2022,4110805,12.5
2022,4110904,11.2
2022,4110953,10.9
2022,4111001,9.3
2022,4111100,12.3
2022,4111209,5.2
2022,4111258,14.5
2022,4111308,14.4
2022,4111407,4.7
2022,4111506,6.2
2022,4111555,3.2
2022,4111605,6.3
2022,4111704,11.2
2022,4111803,10.8
2022,4111902,16.9
2022,4112009,2.8
2022,4112108,7.2
2022,4112207,9
2022,4112306,8.3
2022,4112405,4.2
2022,4112504,6.1
2022,4112603,13.1
2022,4112702,13.4
2022,4112751,9.2
2022,4112801,15.8
2022,4112900,13.1
2022,4112959,9.4
2022,4113007,10.1
2022,4113106,7.8
2022,4113205,6
2022,4113254,13.9
2022,4113304,13.6
2022,4113403,11.3
2022,4113429,4.2
2022,4113452,8.8
2022,4113502,11.7
2022,4113601,6.9
2022,4113700,7.8
2022,4113734,17.1
2022,4113759,3.4
2022,4113809,9.4
2022,4113908,3.6
2022,4114005,9.3
2022,4114104,8.3
2022,4114203,4.6
2022,4114302,7.2
2022,4114351,4
2022,4114401,5.8
2022,4114500,14.2
2022,4114609,7.8
2022,4114708,10.8
2022,4114807,10.1
2022,4114906,13.2
2022,4115002,7.2
2022,4115101,14.2
2022,4115200,6.9
2022,4115309,8.8
2022,4115358,9.4
2022,4115408,3.5
2022,4115457,7.7
2022,4115507,14.4
2022,4115606,5.7
2022,4115705,11.3
2022,4115739,14.1
2022,4115754,20.4
2022,4115804,7.2
2022,4115853,7.3
2022,4115903,7.7
2022,4116000,11.7
2022,4116059,4.9
2022,4116109,12.8
2022,4116208,13.9
2022,4116307,10
2022,4116406,9.3
2022,4116505,9.2
2022,4116604,8.8
2022,4116703,4.8
2022,4116802,16.5
2022,4116901,7.7
2022,4116950,3.1
2022,4117008,10.1
2022,4117057,16.2
2022,4117107,6.1
2022,4117206,6.8
2022,4117214,15.3
2022,4117222,5
2022,4117255,7.9
2022,4117271,8.7
2022,4117297,8
2022,4117305,8.3
2022,4117404,12.3
2022,4117453,6.2
2022,4117503,14.4
2022,4117602,11
2022,4117701,7.6
2022,4117800,7.1
2022,4117909,6.3
2022,4118006,7.4
2022,4118105,8
2022,4118204,10.8
2022,4118303,5.7
2022,4118402,6
2022,4118451,10
2022,4118501,4.4
2022,4118600,11.2
2022,4118709,11.5
2022,4118808,9.1
2022,4118857,9.8
2022,4118907,7.7
2022,4119004,3.8
2022,4119103,8.3
2022,4119152,8.9
2022,4119202,8.7
2022,4119251,7.7
2022,4119301,10.2
2022,4119400,6.5
2022,4119509,9.2
2022,4119608,5.4
2022,4119657,9.6
2022,4119707,13.7
2022,4119806,4.7
2022,4119905,3.4
2022,4119954,12.2
2022,4120002,6.7
2022,4120101,10.5
2022,4120150,6.8
2022,4120200,17.5
2022,4120309,8.7
2022,4120333,16.1
2022,4120358,6
2022,4120408,6.2
2022,4120507,8
2022,4120606,5.1
2022,4120655,8.8
2022,4120705,9.8
2022,4120804,7.3
2022,4120853,5.5
2022,4120903,8.5
2022,4121000,17.4
2022,4121109,14.7
2022,4121208,7
2022,4121257,11.7
2022,4121307,12.1
2022,4121356,15.3
2022,4121406,4.9
2022,4121505,6.8
2022,4121604,3.7
2022,4121703,7.6
2022,4121752,13.8
2022,4121802,8.1
2022,4121901,11.6
2022,4122008,4.2
2022,4122107,3.6
2022,4122156,12.2
2022,4122172,8.9
2022,4122206,9
2022,4122305,4.6
2022,4122404,10.1
2022,4122503,5.2
2022,4122602,8.1
2022,4122651,6.3
2022,4122701,7.8
2022,4122800,2.1
2022,4122909,5.1
2022,4123006,5.9
2022,4123105,12.1
2022,4123204,7.2
2022,4123303,13.4
2022,4123402,3.9
2022,4123501,9.6
2022,4123600,3.8
2022,4123709,14.2
2022,4123808,7.4
2022,4123824,8.3
2022,4123857,10.2
2022,4123907,11.5
2022,4123956,10
2022,4124004,13.6
2022,4124020,8.7
2022,4124053,5.5
2022,4124103,17.6
2022,4124202,19.1
2022,4124301,5.8
2022,4124400,10
2022,4124509,14.3
2022,4124608,7.3
2022,4124707,8.3
2022,4124806,6.2
2022,4124905,16.9
2022,4125001,9.3
2022,4125100,11.1
2022,4125209,2.8
2022,4125308,3.7
2022,4125357,4.2
2022,4125407,7.8
2022,4125456,11.8
2022,4125506,8.9
2022,4125555,6.3
2022,4125605,5.9
2022,4125704,10
2022,4125753,7.1
2022,4125803,9.8
2022,4125902,18.8
2022,4126009,4.8
2022,4126108,4.6
2022,4126207,17.6
2022,4126256,13
2022,4126272,6.2
2022,4126306,9.4
2022,4126355,4.7
2022,4126405,11.6
2022,4126504,13.9
2022,4126603,11.2
2022,4126652,6.6
2022,4126678,24.6
2022,4126702,8.3
2022,4126801,4.1
2022,4126900,10.8
2022,4127007,10.8
2022,4127106,7.1
2022,4127205,5.3
2022,4127304,13.7
2022,4127403,11.2
2022,4127502,13.5
2022,4127601,13.1
2022,4127700,3.9
2022,4127809,8.8
2022,4127858,5.1
2022,4127882,10.9
2022,4127908,7.1
2022,4127957,9.1
2022,4127965,15.9
2022,4128005,6.3
2022,4128104,6.2
2022,4128203,6.5
2022,4128302,9.2
2022,4128401,6.1
2022,4128500,11
2022,4128534,12.8
2022,4128559,7.3
2022,4128609,3.4
2022,4128625,10.6
2022,4128633,8.2
2022,4128658,13.3
2022,4128708,2.7
2022,4128807,9.9
2022,4200051,8.2
2022,4200101,7.6
2022,4200200,8.4
2022,4200309,13.8
2022,4200408,12.4
2022,4200507,12.2
2022,4200556,6.3
2022,4200606,7.9
2022,4200705,6.6
2022,4200754,9.6
2022,4200804,8.5
2022,4200903,18.9
2022,4201000,6.5
2022,4201109,20.2
2022,4201208,7.3
2022,4201257,6.9
2022,4201273,13.4
2022,4201307,10.5
2022,4201406,9.4
2022,4201505,11.5
2022,4201604,11.9
2022,4201653,4.5
2022,4201703,9.7
2022,4201802,7.2
2022,4201901,6.7
2022,4201950,14.8
2022,4202008,11.9
2022,4202057,16.1
2022,4202073,14.6
2022,4202081,6.7
2022,4202099,5.1
2022,4202107,10.3
2022,4202131,5
2022,4202156,14.9
2022,4202206,7.3
2022,4202305,16.9
2022,4202404,9.7
2022,4202438,13.8
2022,4202453,8.6
2022,4202503,14.3
2022,4202537,12.8
2022,4202578,8.8
2022,4202602,16.9
2022,4202701,12.4
2022,4202800,10
2022,4202859,9.5
2022,4202875,8.8
2022,4202909,9.1
2022,4203006,13.9
2022,4203105,7.7
2022,4203154,17.9
2022,4203204,17.3
2022,4203253,15.2
2022,4203303,5.4
2022,4203402,9.5
2022,4203501,6
2022,4203600,10.9
2022,4203709,13.4
2022,4203808,3.5
2022,4203907,17.8
2022,4203956,11.6
2022,4204004,13.1
2022,4204103,4.7
2022,4204152,6.8
2022,4204178,11.6
2022,4204194,11.1
2022,4204202,6.6
2022,4204251,5.3
2022,4204301,7
2022,4204350,2.6
2022,4204400,4.3
2022,4204459,5.5
2022,4204509,7.1
2022,4204558,9.8
2022,4204608,5.5
2022,4204707,12.4
2022,4204756,9.7
2022,4204806,6.9
2022,4204905,12
2022,4205001,7.6
2022,4205100,10.6
2022,4205159,9.6
2022,4205175,11.5
2022,4205191,6.6
2022,4205209,8.9
2022,4205308,11.7
2022,4205357,10.5
2022,4205407,10.4
2022,4205431,8.5
2022,4205456,9.6
2022,4205506,9.2
2022,4205555,6
2022,4205605,3.2
2022,4205704,7.7
2022,4205803,10.8
2022,4205902,8.5
2022,4206009,14.3
2022,4206108,7.7
2022,4206207,13.4
2022,4206306,7.3
2022,4206405,3.2
2022,4206504,7
2022,4206603,7.3
2022,4206652,8.7
2022,4206702,13.1
2022,4206751,7.3
2022,4206801,9.7
2022,4206900,9.3
2022,4207007,9.5
2022,4207106,9
2022,4207205,15.4
2022,4207304,14.2
2022,4207403,8.3
2022,4207502,8.8
2022,4207577,11.3
2022,4207601,7.9
2022,4207650,7.5
2022,4207684,12.6
2022,4207700,6.1
2022,4207759,5.3
2022,4207809,10.7
2022,4207858,11.2
2022,4207908,5.9
2022,4208005,9.9
2022,4208104,10.7
2022,4208203,7.2
2022,4208302,7.4
2022,4208401,9.1
2022,4208450,6.4
2022,4208500,9.6
2022,4208609,13.8
2022,4208708,8.4
2022,4208807,10.4
2022,4208906,5.8
2022,4208955,10.3
2022,4209003,10.2
2022,4209102,8.5
2022,4209151,12.3
2022,4209177,6.5
2022,4209201,6.2
2022,4209300,13.1
2022,4209409,12.4
2022,4209458,7.5
2022,4209508,10.4
2022,4209607,10.3
2022,4209706,16.7
2022,4209805,10.2
2022,4209854,10.8
2022,4209904,15.4
2022,4210001,13.2
2022,4210035,5.5
2022,4210050,12.2
2022,4210100,6.7
2022,4210209,10.8
2022,4210308,3.8
2022,4210407,8.8
2022,4210506,12.3
2022,4210555,11.7
2022,4210605,7.7
2022,4210704,16.2
2022,4210803,6.9
2022,4210852,5.2
2022,4210902,15.5
2022,4211009,6.7
2022,4211058,10
2022,4211108,10
2022,4211207,13
2022,4211256,6.1
2022,4211306,11.5
2022,4211405,10.6
2022,4211454,12.2
2022,4211504,8.7
2022,4211603,5
2022,4211652,9.5
2022,4211702,7.9
2022,4211751,8.8
2022,4211801,12.6
2022,4211850,3.8
2022,4211876,5.9
2022,4211892,17.1
2022,4211900,16.3
2022,4212007,8.9
2022,4212056,18.4
2022,4212106,8.3
2022,4212205,8.4
2022,4212239,10.1
2022,4212254,16.6
2022,4212270,14.1
2022,4212304,16.7
2022,4212403,13
2022,4212502,9.4
2022,4212601,6.2
2022,4212650,14.7
2022,4212700,9.3
2022,4212809,11.1
2022,4212908,8.7
2022,4213005,12.4
2022,4213104,6.4
2022,4213153,5
2022,4213203,4.6
2022,4213302,13.7
2022,4213351,15.9
2022,4213401,15.3
2022,4213500,10.7
2022,4213609,8.9
2022,4213708,10.2
2022,4213807,12.6
2022,4213906,5.3
2022,4214003,11.4
2022,4214102,9.7
2022,4214151,10.9
2022,4214201,8.4
2022,4214300,9.4
2022,4214409,13.7
2022,4214508,5.1
2022,4214607,9
2022,4214706,8.9
2022,4214805,9.5
2022,4214904,12.2
2022,4215000,4.3
2022,4215059,16.8
2022,4215075,9.5
2022,4215109,6.9
2022,4215208,8.5
2022,4215307,5.8
2022,4215356,14
2022,4215406,12.3
2022,4215455,15.4
2022,4215505,11.2
2022,4215554,4.9
2022,4215604,4.8
2022,4215653,16.3
2022,4215679,3.3
2022,4215687,5.6
2022,4215695,6.5
2022,4215703,12.3
2022,4215752,13.5
2022,4215802,4.4
2022,4215901,5.9
2022,4216008,8.3
2022,4216057,12.6
2022,4216107,4
2022,4216206,10.8
2022,4216255,9.6
2022,4216305,11.9
2022,4216354,17.5
2022,4216404,13.9
2022,4216503,11.2
2022,4216602,11.3
2022,4216701,7.6
2022,4216800,17.2
2022,4216909,11.8
2022,4217006,11.7
2022,4217105,8.5
2022,4217154,5
2022,4217204,8.2
2022,4217253,8.4
2022,4217303,9.5
2022,4217402,7.4
2022,4217501,8.1
2022,4217550,7.5
2022,4217600,10.8
2022,4217709,10.9
2022,4217758,3.9
2022,4217808,7
2022,4217907,6.8
2022,4217956,9.7
2022,4218004,13.7
2022,4218103,7.6
2022,4218202,7
2022,4218251,2.6
2022,4218301,10.7
2022,4218350,11.3
2022,4218400,16.2
2022,4218509,16
2022,4218608,10.4
2022,4218707,9.7
2022,4218756,10.2
2022,4218806,9.2
2022,4218855,8
2022,4218905,14.9
2022,4218954,18.3
2022,4219002,9.3
2022,4219101,9.3
2022,4219150,11.9
2022,4219176,9.9
2022,4219200,4.9
2022,4219309,10.5
2022,4219358,11.2
2022,4219408,8.7
2022,4219507,10.9
2022,4219606,7
2022,4219705,13.9
2022,4219853,16
2022,4220000,12.2
2022,4300034,13.8
2022,4300059,12.5
2022,4300109,14.6
2022,4300208,8
2022,4300307,6.3
2022,4300406,11.8
2022,4300455,5.9
2022,4300471,9.3
2022,4300505,4.8
2022,4300554,7.2
2022,4300570,7.8
2022,4300604,18.5
2022,4300638,15.1
2022,4300646,11.8
2022,4300661,18.3
2022,4300703,6.4
2022,4300802,8.4
2022,4300851,17.6
2022,4300877,9.3
2022,4300901,3.8
2022,4301008,9.7
2022,4301057,15.5
2022,4301073,15.1
2022,4301107,15
2022,4301206,6.6
2022,4301305,18.5
2022,4301404,9.7
2022,4301503,9.4
2022,4301552,5.5
2022,4301602,14
2022,4301636,21.5
2022,4301651,7.2
2022,4301701,8.1
2022,4301750,13.7
2022,4301800,12.9
2022,4301859,12.9
2022,4301875,11.9
2022,4301909,18.7
2022,4301925,0.8
2022,4301958,4.2
2022,4302006,11.1
2022,4302055,8.6
2022,4302105,11.4
2022,4302154,10.5
2022,4302204,11
2022,4302220,8.3
2022,4302238,10
2022,4302253,7
2022,4302303,10.4
2022,4302352,12.2
2022,4302378,7.5
2022,4302402,10
2022,4302451,12
2022,4302501,8.6
2022,4302584,5.4
2022,4302600,12.6
2022,4302659,16.7
2022,4302709,16.6
2022,4302808,19
2022,4302907,15.5
2022,4303004,13.7
2022,4303103,13.2
2022,4303202,7.4
2022,4303301,15
2022,4303400,5.2
2022,4303509,9.9
2022,4303558,6.6
2022,4303608,9.1
2022,4303673,10.9
2022,4303707,4.6
2022,4303806,1.7
2022,4303905,3.1
2022,4304002,12.2
2022,4304101,3.5
2022,4304200,15.5
2022,4304309,8
2022,4304358,15
2022,4304408,10.9
2022,4304507,17.1
2022,4304606,16.5
2022,4304614,8.2
2022,4304622,5.6
2022,4304630,18.7
2022,4304655,15.7
2022,4304663,22.8
2022,4304671,11.7
2022,4304689,23
2022,4304697,7.7
2022,4304705,7.9
2022,4304713,13.5
2022,4304804,6.7
2022,4304853,6
2022,4304903,4.1
2022,4304952,6.8
2022,4305009,3.9
2022,4305108,9.4
2022,4305116,3.8
2022,4305124,17.5
2022,4305132,11.5
2022,4305157,10.1
2022,4305173,14.6
2022,4305207,9.2
2022,4305306,8
2022,4305355,16.4
2022,4305371,23.3
2022,4305405,9.3
2022,4305439,12.2
2022,4305447,15.3
2022,4305454,25.9
2022,4305504,2.8
2022,4305587,8.7
2022,4305603,9.1
2022,4305702,13.5
2022,4305801,6.3
2022,4305835,11.5
2022,4305850,5.2
2022,4305871,9.8
2022,4305900,13.6
2022,4305934,5.3
2022,4305959,12.2
2022,4305975,12.4
2022,4306007,7.7
2022,4306056,16.1
2022,4306072,6.4
2022,4306106,11.8
2022,4306130,6.8
2022,4306205,13.7
2022,4306304,3.4
2022,4306320,5.7
2022,4306353,5.4
2022,4306379,16.3
2022,4306403,10
2022,4306429,11.9
2022,4306452,2.8
2022,4306502,19.3
2022,4306551,8.4
2022,4306601,19.1
2022,4306700,13.7
2022,4306734,7.9
2022,4306759,6.3
2022,4306767,18.2
2022,4306809,10
2022,4306908,21.5
2022,4306924,12.3
2022,4306932,15.1
2022,4306957,4.5
2022,4306973,11.3
2022,4307005,6.5
2022,4307054,6.9
2022,4307104,16.7
2022,4307203,12.8
2022,4307302,9.2
2022,4307401,16.2
2022,4307450,5.6
2022,4307500,9
2022,4307559,4.5
2022,4307609,6.2
2022,4307708,8.7
2022,4307807,8.3
2022,4307815,13
2022,4307831,21.2
2022,4307864,7.3
2022,4307906,6.1
2022,4308003,11.7
2022,4308052,11.8
2022,4308078,13.3
2022,4308102,8.5
2022,4308201,9.2
2022,4308250,5
2022,4308300,11.2
2022,4308409,15.4
2022,4308433,11.6
2022,4308458,9.1
2022,4308508,8.3
2022,4308607,7.3
2022,4308656,11.6
2022,4308706,4.3
2022,4308805,18.4
2022,4308854,8.1
2022,4308904,3.9
2022,4309001,5.1
2022,4309050,12
2022,4309100,9.5
2022,4309126,18.3
2022,4309159,15.4
2022,4309209,13
2022,4309258,2.9
2022,4309308,10.2
2022,4309407,6.7
2022,4309506,7.4
2022,4309555,12.9
2022,4309571,18
2022,4309605,5.9
2022,4309654,12.2
2022,4309704,8
2022,4309753,16
2022,4309803,4.8
2022,4309902,13.6
2022,4309951,11.5
2022,4310009,11.1
2022,4310108,5.9
2022,4310207,6.8
2022,4310306,6.2
2022,4310330,14.8
2022,4310363,15.8
2022,4310405,16.8
2022,4310413,12.4
2022,4310439,9.8
2022,4310462,10.9
2022,4310504,10.6
2022,4310538,14.2
2022,4310553,12.5
2022,4310579,12.2
2022,4310603,10.9
2022,4310652,16.7
2022,4310702,6
2022,4310751,20.6
2022,4310801,5.8
2022,4310850,11.7
2022,4310876,13.7
2022,4310900,5.1
2022,4311007,19.8
2022,4311106,13.5
2022,4311122,9.3
2022,4311130,6.6
2022,4311155,11.5
2022,4311205,13.4
2022,4311239,5.9
2022,4311254,7.5
2022,4311270,3.1
2022,4311304,8.6
2022,4311403,7.6
2022,4311429,12.1
2022,4311502,17
2022,4311601,5.4
2022,4311627,8.3
2022,4311643,9.8
2022,4311700,11.1
2022,4311718,17.8
2022,4311734,7.9
2022,4311759,13
2022,4311775,12.9
2022,4311791,11.3
2022,4311809,6.7
2022,4311908,6.8
2022,4311981,13.6
2022,4312005,3.6
2022,4312054,10
2022,4312104,10.6
2022,4312138,10.7
2022,4312153,12.8
2022,4312179,5.2
2022,4312203,6.3
2022,4312252,17.6
2022,4312302,7
2022,4312351,11.2
2022,4312377,22.4
2022,4312385,9
2022,4312401,12.7
2022,4312427,5.2
2022,4312443,3.4
2022,4312450,18.4
2022,4312476,3.2
2022,4312500,16.4
2022,4312609,12.3
2022,4312617,13.5
2022,4312625,12.5
2022,4312658,9.8
2022,4312674,10.9
2022,4312708,6.2
2022,4312757,5.6
2022,4312807,6.9
2022,4312906,8.3
2022,4312955,5.9
2022,4313003,2.1
2022,4313011,10.9
2022,4313037,4.3
2022,4313060,8.9
2022,4313086,8.2
2022,4313102,6.7
2022,4313201,7.6
2022,4313300,9
2022,4313334,7.9
2022,4313359,6.9
2022,4313375,16.5
2022,4313391,9.5
2022,4313409,8.9
2022,4313425,8.2
2022,4313441,5.6
2022,4313466,5.3
2022,4313490,9.8
2022,4313508,11
2022,4313607,5.2
2022,4313656,17.2
2022,4313706,12.1
2022,4313805,3.1
2022,4313904,10.4
2022,4313953,13.6
2022,4314001,4.2
2022,4314027,18
2022,4314035,14
2022,4314050,8.9
2022,4314068,10.9
2022,4314076,10.8
2022,4314100,13.1
2022,4314134,3.5
2022,4314159,17.4
2022,4314175,18.1
2022,4314209,22.2
2022,4314308,7.2
2022,4314407,15.4
2022,4314423,7.3
2022,4314456,7.2
2022,4314464,3.9
2022,4314472,10.6
2022,4314498,9.3
2022,4314506,19.4
2022,4314548,4.8
2022,4314555,9.7
2022,4314605,12
2022,4314704,7.9
2022,4314753,9.6
2022,4314779,6.3
2022,4314787,8.4
2022,4314803,18
2022,4314902,16.2
2022,4315008,6.8
2022,4315057,14.6
2022,4315073,4
2022,4315107,7.6
2022,4315131,7.4
2022,4315149,8.7
2022,4315156,5.9
2022,4315172,7.5
2022,4315206,5
2022,4315305,12.8
2022,4315313,8.4
2022,4315321,11.1
2022,4315354,5.4
2022,4315404,18.5
2022,4315453,14.3
2022,4315503,15.6
2022,4315552,6
2022,4315602,17.4
2022,4315701,13.5
2022,4315750,6.6
2022,4315800,10
2022,4315909,5.8
2022,4315958,11.8
2022,4316006,7.8
2022,4316105,8.3
2022,4316204,4.8
2022,4316303,10.1
2022,4316402,14.3
2022,4316428,9.1
2022,4316436,4
2022,4316451,19
2022,4316477,5.4
2022,4316501,12.1
2022,4316600,7.6
2022,4316709,9.4
2022,4316733,6.6
2022,4316758,11.2
2022,4316808,12.8
2022,4316907,12.1
2022,4316956,8.8
2022,4316972,30
2022,4317004,21.3
2022,4317103,15.5
2022,4317202,8.4
2022,4317251,5.9
2022,4317301,14.1
2022,4317400,8.5
2022,4317509,10.6
2022,4317558,4.8
2022,4317608,9.8
2022,4317707,17.5
2022,4317756,8.8
2022,4317806,6.2
2022,4317905,7.3
2022,4317954,5.3
2022,4318002,10
2022,4318051,5.6
2022,4318101,5.7
2022,4318200,13
2022,4318309,19.3
2022,4318408,15
2022,4318424,4.3
2022,4318432,11.6
2022,4318440,8.3
2022,4318457,9.4
2022,4318465,4.3
2022,4318481,13.4
2022,4318499,1
2022,4318507,24
2022,4318606,5.7
2022,4318614,9.4
2022,4318622,11.1
2022,4318705,14.9
2022,4318804,19.7
2022,4318903,10.6
2022,4319000,11.9
2022,4319109,14.4
2022,4319125,10.5
2022,4319158,14.1
2022,4319208,11.2
2022,4319307,11.1
2022,4319356,10.1
2022,4319364,12.1
2022,4319372,6.7
2022,4319406,7.2
2022,4319505,18.8
2022,4319604,13.8
2022,4319703,5.3
2022,4319711,4.2
2022,4319737,40.5
2022,4319752,10.1
2022,4319802,12.6
2022,4319901,9.5
2022,4320008,13
2022,4320107,8.2
2022,4320206,11.2
2022,4320230,13.8
2022,4320263,13.7
2022,4320305,7.8
2022,4320321,7.4
2022,4320354,12.8
2022,4320404,5.3
2022,4320453,7.3
2022,4320503,9.4
2022,4320552,13.4
2022,4320578,8.5
2022,4320602,4.5
2022,4320651,5.9
2022,4320677,19.4
2022,4320701,10.1
2022,4320800,11
2022,4320859,12.8
2022,4320909,5.7
2022,4321006,6.1
2022,4321105,21.1
2022,4321204,10.2
2022,4321303,11.7
2022,4321329,9.7
2022,4321352,12.6
2022,4321402,8.9
2022,4321436,21.9
2022,4321451,10.3
2022,4321469,7.6
2022,4321477,15.6
2022,4321493,6
2022,4321501,8.9
2022,4321600,14.3
2022,4321626,4.1
2022,4321634,4.3
2022,4321667,8.3
2022,4321709,8.9
2022,4321808,7.8
2022,4321832,11.8
2022,4321857,4.4
2022,4321907,7.3
2022,4321956,6.7
2022,4322004,15.2
2022,4322103,10.1
2022,4322152,7.2
2022,4322186,8
2022,4322202,11.1
2022,4322251,10
2022,4322301,7.6
2022,4322327,23.4
2022,4322343,6.1
2022,4322350,5.7
2022,4322376,5.1
2022,4322400,11
2022,4322509,11.4
2022,4322525,16.2
2022,4322533,23.7
2022,4322541,15.1
2022,4322558,7.3
2022,4322608,13.6
2022,4322707,11.9
2022,4322806,6.8
2022,4322855,4.3
2022,4322905,5
2022,4323002,15.5
2022,4323101,10.4
2022,4323200,6.1
2022,4323309,15.2
2022,4323358,6.5
2022,4323408,7.5
2022,4323457,8.8
2022,4323507,6.2
2022,4323606,8.5
2022,4323705,1.4
2022,4323754,20.2
2022,4323770,6
2022,4323804,14.4
2022,5000203,18.3
2022,5000252,27.3
2022,5000609,25.9
2022,5000708,25.7
2022,5000807,25.9
2022,5000856,19.4
2022,5000906,12.3
2022,5001003,16.7
2022,5001102,23.9
2022,5001243,20.4
2022,5001508,22.1
2022,5001904,14.8
2022,5002001,17.8
2022,5002100,12.2
2022,5002159,21.7
2022,5002209,19.3
2022,5002308,14.9
2022,5002407,22.6
2022,5002605,14.9
2022,5002704,10.4
2022,5002803,17.4
2022,5002902,14.4
2022,5002951,15.6
2022,5003108,26.3
2022,5003157,24.4
2022,5003207,15.9
2022,5003256,14.4
2022,5003306,18.7
2022,5003454,17.9
2022,5003488,16.9
2022,5003504,19.3
2022,5003702,21.4
2022,5003751,30.1
2022,5003801,19.7
2022,5003900,14.6
2022,5004007,16
2022,5004106,17.6
2022,5004304,23.9
2022,5004403,21.4
2022,5004502,18.6
2022,5004601,27.3
2022,5004700,23.5
2022,5004809,27.9
2022,5004908,23.5
2022,5005004,17.9
2022,5005103,15.9
2022,5005152,27.5
2022,5005202,19.1
2022,5005251,29.3
2022,5005400,20.1
2022,5005608,25.8
2022,5005681,18.3
2022,5005707,20.7
2022,5005806,19.9
2022,5006002,21.7
2022,5006200,12.8
2022,5006259,21.2
2022,5006275,23.5
2022,5006309,16.1
2022,5006358,31.4
2022,5006408,25.9
2022,5006606,17.8
2022,5006903,25.1
2022,5007109,26.4
2022,5007208,20.1
2022,5007307,20.2
2022,5007406,20.2
2022,5007505,18.7
2022,5007554,21.8
2022,5007695,24.8
