cod_municipio,obitos_circulatorio,pop_2021,obitos_circulatorio_100k
4116307,8,4009,199.55101022698926
4116406,9,4008,224.55089820359282
4116604,5,3434,145.60279557367502
4116703,47,10299,456.3549859209632
4116802,33,5061,652.0450503852993
4116901,107,27984,382.3613493424814
4116950,20,5030,397.61431411530816
4117008,20,8136,245.82104228121926
4117057,22,11507,191.18797253845486
4117107,51,13200,386.3636363636364
4117206,15,5826,257.46652935118436
4117214,20,4277,467.61748889408466
4117222,44,8266,532.3009920154851
4117255,29,10544,275.0379362670713
4117271,30,5448,550.6607929515418
4117297,14,2840,492.9577464788732
4117305,54,21960,245.9016393442623
4117404,9,3425,262.77372262773724
4117453,9,6016,149.60106382978722
4117503,74,41773,177.14791851195747
4117602,194,51755,374.8430103371655
4117701,104,33994,305.9363417073601
4117800,30,12960,231.4814814814815
4117909,72,32121,224.15242364808068
4118006,39,14023,278.1145261356343
4118105,21,11580,181.34715025906735
4118204,692,156174,443.09552166173626
4118303,6,3241,185.12804689910521
4118402,659,88922,741.0989406446099
4118451,25,5684,439.8311048557354
4118501,422,83843,503.3216845771263
4118600,7,5908,118.48341232227489
4118709,27,7387,365.5069717070529
4118808,27,14007,192.7607624759049
4118857,13,6160,211.03896103896105
4118907,40,11321,353.32567794364456
4119004,4,6288,63.61323155216285
4119103,26,12882,201.83201366247476
4119152,203,133490,152.07131620346092
4119202,12,6324,189.75332068311195
4119251,4,2737,146.14541468761416
4119301,103,32559,316.34878221075587
4119400,55,25617,214.70117500097592
4119509,172,114970,149.60424458554405
4119608,107,29994,356.7380142695206
4119657,14,3262,429.18454935622316
4119707,22,4272,514.9812734082396
4119806,53,13431,394.60948551857643
4119905,1667,355336,469.1334398991377
4119954,61,27915,218.5205086870858
4120002,33,12748,258.86413555067463
4120101,10,4874,205.1702913418137
4120200,11,2556,430.35993740219095
4120309,4,4061,98.49790691947796
4120333,2,3780,52.91005291005291
4120358,43,5095,843.9646712463199
4120408,9,5351,168.19286114744907
4120507,19,11130,170.70979335130278
4120606,204,52513,388.47523470378763
4120705,30,7477,401.2304400160492
4120804,21,23911,87.825686922337
4120853,7,4029,173.7403822288409
4120903,98,34409,284.8092068935453
4121000,26,12232,212.55722694571617
4121109,10,4508,221.82786157941436
4121208,74,19221,384.99557775349876
4121257,6,4476,134.04825737265415
4121307,22,3784,581.3953488372093
4121356,5,2628,190.2587519025875
4121406,48,16950,283.1858407079646
4121505,41,14946,274.3208885320487
4121604,18,6787,265.212907028142
4121703,54,26825,201.30475302889096
4121752,10,8069,123.93109431156277
4121802,42,10645,394.5514325974636
4121901,49,12948,378.43682421995675
4122008,56,15336,365.1538862806468
4122107,15,3182,471.40163419233187
4122156,19,13255,143.34213504337987
4122172,7,4109,170.35775127768312
4122206,62,32517,190.6694959559615
4122305,109,34411,316.7591758449333
4122404,142,67383,210.73564548921834
4122503,50,9645,518.4033177812338
4122602,31,9622,322.1783413011848
4122651,29,4689,618.468756664534
4122701,19,6891,275.7219561747207
4122800,11,3483,315.81969566465693
4122909,18,4898,367.4969375255206
4123006,33,14872,221.89349112426035
4123105,9,3266,275.56644213104715
4123204,8,3293,242.9395687822654
4123303,13,7751,167.72029415559282
4123402,17,12186,139.50434925324143
4123501,100,26767,373.59435125340906
4123600,2,1594,125.47051442910916
4123709,45,8523,527.9831045406547
4123808,40,14794,270.37988373665
4123824,8,3793,210.91484313208542
4123857,29,9410,308.18278427205104
4123907,48,11622,413.00980898296336
4123956,4,4017,99.57679860592482
4124004,24,4954,484.4570044408559
4124020,24,10096,237.71790808240888
4124053,58,23699,244.73606481286131
4124103,184,46251,397.82923612462434
4124202,6,2626,228.4843869002285
4124301,15,2068,725.3384912959381
4124400,68,20261,335.6201569517793
4124509,8,5416,147.71048744460856
4124608,27,6920,390.1734104046243
4124707,14,11128,125.80877066858375
4124806,25,10181,245.5554464198016
4124905,34,5837,582.4910056535891
4125001,38,10056,377.8838504375497
4125100,36,15241,236.20497342694048
4125209,37,9028,409.8360655737705
4125308,15,5543,270.6115821757171
4125357,17,5586,304.33225921947724
4125407,24,6160,389.61038961038963
4125456,31,3627,854.7008547008547
4125506,499,329058,151.64499875401904
4125555,2,2163,92.46417013407304
4125605,114,46705,244.08521571566214
4125704,61,27576,221.2068465332173
4125753,11,5820,189.00343642611685
4125803,15,11046,135.79576317218903
4125902,6,2289,262.12319790301444
4126009,11,8859,124.16751326334801
4126108,16,5750,278.2608695652174
4126207,29,6722,431.4192204700982
4126256,690,97803,705.4998312935186
4126272,10,5539,180.53800324968407
4126306,61,19385,314.676296105236
4126355,8,4477,178.69108778199688
4126405,10,5216,191.71779141104295
4126504,32,16413,194.96740388716262
4126603,60,21249,282.3662289990117
4126652,10,2930,341.29692832764505
4126678,14,15040,93.08510638297872
4126702,10,5158,193.87359441644048
4126801,29,16345,177.42428877332517
4126900,20,5495,363.96724294813464
4127007,17,12567,135.27492639452535
4127106,427,79792,535.1413675556447
4127205,79,17200,459.30232558139534
4127304,52,16924,307.25596785629875
4127403,72,17522,410.9119963474489
4127502,69,20607,334.8376765176882
4127601,32,17084,187.30976352142355
4127700,573,142645,401.69651933120684
4127809,24,7807,307.416421160497
4127858,44,12038,365.5092208007975
4127882,14,9022,155.17623586787852
4127908,26,8533,304.6994023204031
4127957,26,8109,320.63139721297324
4127965,40,13095,305.46009927453224
4128005,138,20909,660.0028695776938
4128104,941,112500,836.4444444444445
4128203,373,57913,644.0695526047692
4128302,7,2614,267.78882938026015
4128401,14,11273,124.19054377716668
4128500,119,19386,613.8450428144022
4128534,20,12088,165.45334215751157
4128559,58,8454,686.0657676839365
4128609,38,7174,529.6905492054642
4128625,6,2685,223.46368715083798
4128633,7,5552,126.0806916426513
4128658,10,4022,248.6325211337643
4128708,11,6859,160.37323224959906
4128807,14,5630,248.6678507992895
4200051,6,2548,235.47880690737833
4200101,41,17960,228.28507795100222
4200200,29,11013,263.325161173159
4200309,10,5509,181.52114721365038
4200408,17,7152,237.69574944071587
4200507,6,6515,92.0951650038373
4200556,2,2354,84.96176720475786
4200606,14,6559,213.4471718249733
4200705,25,10086,247.86833234186
4200754,4,1926,207.68431983385256
4200804,9,5557,161.95789094835342
4200903,36,4743,759.0132827324478
4201000,47,6957,675.5785539744143
4201109,16,3228,495.6629491945477
4201208,19,8613,220.59677232091025
4201257,20,10848,184.36578171091446
4201273,9,4267,210.92102179517227
4201307,51,39524,129.03552272037243
4201406,337,68867,489.34903509663553
4201505,45,8759,513.7572782281082
4201604,4,3549,112.70780501549733
4201653,7,2234,313.3393017009848
4201703,11,7978,137.8791677112058
4201802,8,3195,250.39123630672927
4201901,18,5683,316.7341193031849
4201950,42,13430,312.73268801191364
4202008,631,145796,432.7965101923235
4202057,55,11035,498.4141368373358
4202073,19,11260,168.73889875666075
4202081,1,2648,37.764350453172206
4202107,38,29860,127.26054922973879
4202131,2,6362,31.436655139893116
4202156,1,2709,36.913990402362494
4202206,19,11775,161.3588110403397
4202305,181,69486,260.4841262988228
4202404,1406,361855,388.55342609608823
4202438,11,3488,315.3669724770642
4202453,37,20335,181.9522989918859
4202503,8,4772,167.64459346186086
4202537,4,3057,130.84723585214263
4202578,2,2139,93.50163627863488
4202602,31,10060,308.1510934393638
4202701,7,5322,131.5295001878993
4202800,109,33876,321.761719211241
4202859,8,3769,212.2578933404086
4202909,458,137689,332.63368896571257
4203006,378,79313,476.59274015609043
4203105,19,6130,309.9510603588907
4203154,3,3335,89.95502248875562
4203204,90,85105,105.75171846542506
4203253,2,2496,80.12820512820512
4203303,54,11981,450.71362991403055
4203402,20,6952,287.68699654775605
4203501,38,8418,451.4136374435733
4203600,132,36556,361.0898347740453
4203709,18,12398,145.18470721084046
4203808,214,54480,392.80469897209986
4203907,71,23035,308.22661167788146
4203956,25,25177,99.29697740000795
4204004,15,10984,136.56227239621268
4204103,13,3551,366.09405801182766
4204152,5,2719,183.89113644722323
4204178,5,3068,162.97262059973923
4204194,1,3006,33.266799733865604
4204202,617,224013,275.43044376888844
4204251,37,16821,219.96314131145593
4204301,288,75167,383.14685965915896
4204350,2,4520,44.24778761061947
4204400,34,9940,342.0523138832998
4204459,3,2555,117.41682974559687
4204509,28,16107,173.83746197305518
4204558,46,12553,366.44626782442447
4204608,1321,217311,607.8845525537133
4204707,44,11118,395.7546321280806
4204806,290,39893,726.9445767427869
4204905,35,8192,427.24609375
4205001,76,15545,488.9031843036346
4205100,4,4186,95.55661729574773
4205159,5,4115,121.50668286755771
4205175,2,3218,62.15040397762586
4205191,2,2061,97.0402717127608
4205209,9,4418,203.71208691715708
4205308,24,10649,225.37327448586723
4205407,1978,508826,388.7379968790903
4205431,1,2495,40.08016032064128
4205456,35,27211,128.62445334607327
4205506,68,36584,185.87360594795538
4205555,1,1970,50.76142131979695
4205605,3,2791,107.48835542816195
4205704,49,23579,207.81203613384793
4205803,26,18484,140.66219433023156
4205902,96,70793,135.60662777393244
4206009,26,14606,178.00903738189785
4206108,10,6595,151.6300227445034
4206207,15,11577,129.5672454003628
4206306,45,24382,184.56238208514478
4206405,34,10026,339.1182924396569
4206504,52,45797,113.54455532021748
4206603,20,5178,386.24951718810354
4206652,1,4698,21.285653469561517
4206702,23,22714,101.25913533503567
4206751,3,1954,153.53121801432957
4206801,7,3178,220.26431718061673
4206900,119,19096,623.1671554252199
4207007,251,57247,438.4509231924817
4207106,19,14359,132.32119228358522
4207205,25,9948,251.30679533574587
4207304,184,45286,406.3065848164996
4207403,13,6241,208.2999519307803
4207502,163,70900,229.901269393512
4207577,7,2962,236.3268062120189
4207601,17,4406,385.8374943259192
4207650,46,9045,508.5682697622996
4207684,18,7579,237.49835070589788
4207700,12,7620,157.48031496062993
4207759,10,3938,253.93600812595227
4207809,27,10498,257.19184606591733
4207858,5,1909,261.91723415400736
4207908,20,11289,177.16361059438393
4208005,18,6129,293.68575624082234
4208104,53,21780,243.3425160697888
4208203,950,223112,425.79511635411814
4208302,119,67338,176.72042531705722
4208401,26,17007,152.8782266125713
4208450,48,21177,226.66100014166312
4208500,125,25355,492.9994084007099
4208609,5,3918,127.61613067891781
4208708,27,10376,260.2158828064765
4208807,76,20288,374.6056782334385
4208906,506,181173,279.29106434181693
4208955,5,1546,323.41526520051747
4209003,276,30404,907.7752927246415
4209102,2177,597658,364.2551425731773
4209151,12,5007,239.6644697423607
4209177,6,2092,286.80688336520075
4209201,6,2247,267.022696929239
4209300,859,157349,545.9202155717545
4209409,174,46122,377.2603096136334
4209458,8,1418,564.1748942172073
4209508,5,7063,70.79144839303412
4209607,57,15313,372.232743420623
4209706,27,12115,222.86421791167973
4209805,10,3000,333.3333333333333
4209854,55,4546,1209.8548174219093
4209904,21,12315,170.5237515225335
4210001,29,13107,221.25581750209813
4210035,43,5684,756.5095003518649
4210050,3,1766,169.8754246885617
4210100,377,56561,666.5370131362599
4210209,3,3454,86.85581933989577
4210308,47,8156,576.2628739578224
4210407,11,7378,149.0918948224451
4210506,157,26116,601.1640373717262
4210555,2,1750,114.28571428571429
4210605,46,17125,268.6131386861314
4210704,6,2480,241.93548387096774
4210803,21,7001,299.9571489787173
4210852,6,2283,262.8120893561104
4210902,38,4218,900.9009009009009
4211009,35,11889,294.38977205820504
4211058,30,9906,302.8467595396729
4211108,16,8269,193.49377191921636
4211207,131,17947,729.92700729927
4211256,1,2888,34.62603878116344
4211306,168,83626,200.89445866118194
4211405,25,5092,490.9662215239592
4211454,10,4329,231.000231000231
4211504,59,14782,399.1340819916114
4211603,32,15342,208.57776039629775
4211652,6,2404,249.58402662229616
4211702,71,23038,308.18647452035765
4211751,23,18975,121.21212121212122
4211801,9,7272,123.76237623762377
4211850,8,2207,362.48300860897143
4211876,1,1474,67.84260515603799
4211892,2,2356,84.88964346349745
4211900,267,175272,152.33465699027798
4212007,29,7372,393.3803581117743
4212056,4,2650,150.9433962264151
4212106,74,16157,458.005817911741
4212205,43,19422,221.3984141694985
4212239,7,3360,208.33333333333334
4212254,9,9048,99.46949602122015
4212270,11,4109,267.7050377220735
4212304,8,7569,105.69427929713304
4212403,5,3953,126.48621300278269
4212502,86,33284,258.38240596082204
4212601,26,2760,942.0289855072464
4212650,9,10159,88.59139679102275
4212700,22,5905,372.56562235393733
4212809,64,23772,269.22429749284873
4212908,47,20712,226.92159134801082
4213005,3,3596,83.42602892102336
4213104,7,3745,186.9158878504673
4213203,95,34010,279.3296089385475
4213302,14,4650,301.0752688172043
4213351,1,3420,29.239766081871345
4213401,22,11634,189.10091112257177
4213500,25,21932,113.98869232172169
4213609,133,35543,374.1946374813606
4213708,46,17712,259.71093044263773
4213807,39,7312,533.3698030634573
4214003,56,17726,315.9201173417579
4214102,5,2283,219.01007446342533
4214151,4,2937,136.19339462036092
4214201,23,9829,234.00142435649607
4214300,5,2887,173.19016279875302
4214409,9,6202,145.114479200258
4214508,20,5902,338.8681802778719
4214607,33,7520,438.82978723404256
4214706,40,11808,338.75338753387535
4214805,370,72006,513.8460683831903
4214904,19,4620,411.2554112554113
4215000,126,42495,296.5054712319096
4215059,6,2483,241.64317358034634
4215075,10,4561,219.25016443762334
4215109,26,11600,224.13793103448276
4215208,16,4684,341.58838599487615
4215307,49,7659,639.7702049875963
4215356,7,3754,186.46776771443794
4215406,3,4756,63.07821698906644
4215455,8,12905,61.991476172026346
4215505,45,16918,265.9888875753635
4215604,1,2147,46.57661853749418
4215653,14,8378,167.10432084029603
4215679,15,8773,170.97914054485352
4215687,3,2372,126.47554806070826
4215695,2,1235,161.94331983805668
4215703,88,23579,373.2134526485432
4215752,4,2287,174.901617839965
4215802,162,85421,189.6489153720982
4215901,20,2814,710.7320540156361
4216008,48,11369,422.2007212595655
4216057,5,5598,89.31761343336906
4216107,11,9434,116.59953360186559
4216206,136,53746,253.0420868529751
4216255,11,6402,171.82130584192439
4216305,72,38583,186.61068346162818
4216404,10,7315,136.7053998632946
4216503,69,27139,254.24665610376212
4216602,1265,250181,505.6339210411662
4216701,44,13820,318.37916063675834
4216800,16,8173,195.76654839104367
4217006,6,13650,43.956043956043956
4217105,17,3171,536.1084831283507
4217154,2,1807,110.68068622025457
4217204,208,40868,508.95566213174124
4217253,20,5935,336.9839932603201
4217303,27,9810,275.22935779816515
4217402,18,21991,81.85166659087808
4217501,27,17576,153.6185707783341
4217550,1,3256,30.71253071253071
4217600,48,14092,340.61879080329265
4217709,148,30733,481.567045195718
4217758,2,2423,82.54230293025175
4217808,58,18486,313.75094666233906
4217907,12,8662,138.5361348418379
4217956,4,1619,247.0660901791229
4218004,95,39155,242.6254629038437
4218103,16,5343,299.4572337638031
4218202,173,44977,384.6410387531405
4218251,16,7941,201.48595894723587
4218301,44,19366,227.20231333264485
4218350,5,3966,126.07160867372667
4218400,24,7093,338.3617651205414
4218509,5,7991,62.57039169065198
4218608,39,7434,524.6166263115416
4218707,702,106422,659.6380447651801
4218756,16,4525,353.5911602209945
4218806,45,12990,346.4203233256351
4218855,2,2412,82.91873963515755
4218905,44,11273,390.313137585381
4218954,5,2459,203.334688897926
4219002,75,21344,351.38680659670166
4219101,18,3571,504.060487258471
4219150,9,2432,370.0657894736842
4219176,9,4451,202.2017524151876
4219200,8,6329,126.40227524095434
4219309,232,53610,432.7550830069017
4219358,2,4943,40.46125834513453
4219408,10,3998,250.12506253126563
4219507,396,51642,766.8177065179505
4219606,15,3903,384.3197540353574
4219705,71,28983,244.9711900079357
4219853,3,3398,88.28722778104768
4220000,40,12946,308.9757454039858
4300034,29,4942,586.8069607446378
4300059,2,3743,53.43307507347048
4300109,120,16401,731.6627034936894
4300208,39,6987,558.1794761700301
4300307,56,5827,961.0434185687318
4300406,270,73028,369.7212028263132
4300455,11,3374,326.02252519264965
4300505,27,6067,445.0304928300643
4300570,10,3036,329.3807641633729
4300604,451,211352,213.38809190355425
4300638,19,7085,268.17219477769936
4300646,16,7403,216.1285965149264
4300661,1,1343,74.46016381236039
4300703,25,5961,419.39271934239224
4300802,76,13045,582.5986968187045
4300851,10,3562,280.74115665356544
4300877,2,5771,34.65603881476347
4300901,24,6189,387.78477944740666
4301008,63,20967,300.47217055372727
4301057,25,10279,243.21432045918863
4301073,9,2951,304.9813622500847
4301107,26,14177,183.3956408266911
4301206,108,13413,805.1889957503914
4301305,44,18238,241.25452352231605
4301404,43,10423,412.54917010457643
4301503,18,6602,272.64465313541353
4301552,8,3535,226.3083451202263
4301602,797,121335,656.859109078172
4301636,33,14363,229.7570145512776
4301651,14,6202,225.73363431151242
4301701,17,6620,256.797583081571
4301750,17,7519,226.09389546482245
4301800,6,5256,114.15525114155251
4301909,28,13556,206.55060489820005
4301925,6,1655,362.5377643504532
4301958,4,2551,156.80125441003528
4302006,19,11182,169.9159363262386
4302105,373,121803,306.2321946093282
4302154,2,2092,95.60229445506693
4302204,20,6712,297.97377830750895
4302238,2,2616,76.4525993883792
4302253,1,2778,35.99712023038157
4302303,33,11309,291.8029887700062
4302352,33,14255,231.49772009821115
4302378,4,1899,210.637177461822
4302402,56,12390,451.97740112994353
4302451,31,7702,402.49285899766295
4302501,24,6205,386.78485092667205
4302584,5,2111,236.85457129322597
4302600,8,3311,241.61884627000907
4302659,20,5104,391.84952978056424
4302709,64,20952,305.46009927453224
4302808,232,33548,691.5464409204722
4302907,38,12423,305.8842469612815
4303004,490,81869,598.5171432410314
4303103,337,131240,256.78146906430965
4303202,4,5074,78.83326763894364
4303301,25,4823,518.3495749533486
4303400,12,4700,255.31914893617022
4303509,287,66478,431.7217726165047
4303558,5,2742,182.34865061998542
4303608,25,6406,390.2591320636903
4303673,2,3395,58.910162002945505
4303707,40,5398,741.0151908114117
4303806,29,5438,533.2842956969474
4303905,137,69458,197.24149845950072
4304002,21,4376,479.89031078610606
4304101,7,3295,212.44309559939302
4304200,169,31421,537.8568473314026
4304309,31,6151,503.9830921801333
4304358,29,9647,300.6115890950555
4304408,111,45488,244.02040098487512
4304507,234,56211,416.288626781235
4304606,1438,348208,412.9715572301613
4304614,3,1705,175.95307917888562
4304622,3,1641,182.81535648994515
4304630,239,54051,442.1749828865331
4304655,4,3699,108.13733441470667
4304663,52,25409,204.6518949978354
4304689,12,12064,99.46949602122015
4304697,1,2763,36.19254433586681
4304705,354,62265,568.5377017586123
4304713,3,8350,35.92814371257485
4304804,50,30241,165.33844780265204
4304853,3,1351,222.0577350111029
4304903,27,9051,298.30957905203843
4304952,2,3216,62.18905472636816
4305009,27,8701,310.30915986668197
4305108,1549,517451,299.3520159396735
4305116,7,2877,243.30900243309003
4305124,2,6047,33.0742516950554
4305132,14,4706,297.49256268593285
4305157,13,2296,566.2020905923345
4305173,34,12413,273.9063884637074
4305207,75,14189,528.5784762844457
4305306,22,9239,238.1210087671826
4305355,106,41258,256.91987008580156
4305371,4,3252,123.00123001230013
4305405,22,3719,591.556870126378
4305439,8,6770,118.16838995568685
4305447,10,5480,182.4817518248175
4305454,46,16583,277.39251040221916
4305504,13,4719,275.4820936639118
4305587,3,2469,121.50668286755771
4305603,6,3130,191.69329073482427
4305702,14,6759,207.13123243083297
4305801,47,9907,474.4120318966387
4305835,1,1495,66.88963210702342
4305871,3,2520,119.04761904761905
4305900,37,7268,509.08090258668136
4305959,6,3838,156.3314226159458
4305975,1,2743,36.45643456069996
4306007,80,13357,598.9368870255297
4306056,8,8067,99.16945580761126
4306072,1,2844,35.16174402250352
4306106,422,59922,704.2488568472347
4306130,1,1799,55.58643690939411
4306205,53,12402,427.35042735042737
4306304,29,4736,612.331081081081
4306320,14,2761,507.0626584570808
4306353,11,2378,462.5735912531539
4306379,5,3002,166.55562958027983
4306403,79,33119,238.53377215495638
4306429,1,2008,49.800796812749006
4306452,40,3405,1174.7430249632894
4306502,58,15487,374.50765157874343
4306551,3,2527,118.71784724970321
4306601,206,38339,537.3118756357756
4306700,9,2999,300.10003334444815
4306734,17,4462,380.9950694755715
4306759,4,1975,202.53164556962025
4306767,66,41902,157.51038136604458
4306809,105,22880,458.9160839160839
4306908,122,25960,469.9537750385208
4306924,3,982,305.4989816700611
4306932,4,8411,47.556770895256214
4306957,9,2758,326.3234227701233
4306973,1,2982,33.5345405767941
4307005,450,106633,422.00819633696887
4307054,1,3170,31.545741324921135
4307104,28,6814,410.9186968007044
4307203,17,4819,352.77028429134674
4307302,22,6802,323.43428403410763
4307450,12,2885,415.94454072790296
4307500,64,15591,410.49323327560774
4307559,20,5940,336.7003367003367
4307609,112,50672,221.02936532996526
4307708,294,83279,353.0301756745398
4307807,181,34399,526.1780865722841
4307815,6,3650,164.3835616438356
4307831,9,2352,382.6530612244898
4307864,6,2741,218.89821233126597
4307906,293,73061,401.03475178275687
4308003,41,6663,615.3384361398769
4308052,2,2284,87.56567425569177
4308078,3,4608,65.10416666666667
4308102,49,13640,359.2375366568915
4308201,64,31063,206.0329008788591
4308250,1,1737,57.570523891767415
4308300,35,10241,341.7634996582365
4308409,23,6616,347.64207980652964
4308433,2,2400,83.33333333333333
4308458,13,4285,303.38389731621936
4308508,135,31498,428.5986411835672
4308607,88,35440,248.30699774266367
4308656,6,2886,207.9002079002079
4308706,21,5489,382.58334851521226
4308805,18,8361,215.28525296017222
4308904,60,16184,370.7365299060801
4309001,66,15863,416.06253545987516
4309050,7,8204,85.32423208191126
4309100,180,36555,492.4086992203529
4309126,4,2058,194.3634596695821
4309159,7,4352,160.84558823529412
4309209,688,283620,242.5780974543403
4309258,1,1490,67.11409395973155
4309308,198,98239,201.54928287136474
4309407,126,25968,485.21256931608133
4309506,82,7463,1098.7538523382018
4309555,3,4917,61.01281269066504
4309571,2,3019,66.24710168930109
4309605,61,19389,314.61137758522875
4309654,6,6836,87.77062609713282
4309704,22,4736,464.52702702702703
4309753,5,4399,113.66219595362583
4309803,20,4699,425.62247286656736
4309902,15,7265,206.4693737095664
4309951,1,4000,25.0
4310009,59,20413,289.0314995346103
4310108,150,37340,401.7139796464917
4310207,580,83764,692.4215653502698
4310306,23,4066,565.6665027053615
4310330,55,23271,236.34566627991921
4310363,5,3100,161.29032258064515
4310405,14,6109,229.17007693566867
4310413,5,2215,225.73363431151242
4310439,7,6689,104.64942442816564
4310504,39,7141,546.141996919199
4310538,16,5537,288.96514357955573
4310553,7,3460,202.3121387283237
4310579,1,2065,48.426150121065376
4310603,129,37489,344.10093627464056
4310652,10,2397,417.18815185648725
4310702,2,3231,61.90034045187249
4310751,8,1881,425.3056884635832
4310801,55,24690,222.7622519238558
4310850,6,3773,159.0246488205672
4310876,1,2706,36.95491500369549
4310900,21,3546,592.2165820642978
4311007,98,26500,369.811320754717
4311106,34,10765,315.83836507199254
4311122,20,3662,546.1496450027307
4311130,3,3486,86.05851979345955
4311155,25,8566,291.8515059537707
4311205,58,19224,301.70620058260505
4311239,7,2921,239.64395754878467
4311254,18,6461,278.5946447918279
4311304,113,27778,406.796745626035
4311403,455,85033,535.0863782296285
4311429,4,2566,155.8846453624318
4311502,44,7444,591.0800644814616
4311601,21,5152,407.60869565217394
4311627,1,6125,16.3265306122449
4311643,3,1719,174.52006980802793
4311700,5,5427,92.13193292795283
4311718,1,4562,21.920210434020166
4311759,10,7307,136.8550704803613
4311775,8,6681,119.7425535099536
4311809,95,44858,211.779392750457
4311908,13,4319,300.9956008335263
4311981,11,3888,282.9218106995885
4312005,2,2009,99.55201592832255
4312054,38,3995,951.188986232791
4312104,17,4797,354.38815926620805
4312138,3,2542,118.01730920535012
4312153,14,4573,306.1447627378089
4312203,32,4314,741.7709782104776
4312252,14,8103,172.77551524126866
4312302,12,4911,244.34941967012827
4312351,3,1441,208.18875780707842
4312377,6,3232,185.64356435643563
4312385,5,2530,197.62845849802372
4312401,333,65721,506.68736020450086
4312427,1,3113,32.123353678124
4312443,10,2919,342.58307639602606
4312450,22,6589,333.889816360601
4312476,8,6513,122.83126055581145
4312500,52,12847,404.76375807581536
4312609,18,4961,362.83007458173756
4312617,1,3173,31.51591553734636
4312625,3,1897,158.144438587243
4312658,50,17758,281.56323910350267
4312674,1,1674,59.73715651135006
4312708,54,11633,464.19668185334825
4312757,7,3663,191.1001911001911
4312807,5,4826,103.60547036883547
4312906,35,10005,349.8250874562719
4312955,5,1753,285.2253280091272
4313003,24,3337,719.208870242733
4313011,3,2688,111.60714285714286
4313037,11,5410,203.3271719038817
4313060,22,21875,100.57142857142857
4313086,3,2558,117.27912431587177
4313102,28,6515,429.77743668457407
4313201,59,21536,273.95988112927193
4313300,81,27648,292.96875
4313334,1,2218,45.08566275924256
4313359,10,3717,269.03416733925206
4313375,34,29905,113.69336231399431
4313391,8,4222,189.48365703458077
4313409,974,247032,394.28090287897925
4313425,3,3256,92.13759213759214
4313441,6,2200,272.72727272727275
4313466,7,1712,408.8785046728972
4313490,6,4175,143.7125748502994
4313508,184,46414,396.4321110009911
4313607,30,3778,794.0709370037057
4313656,73,11330,644.307149161518
4313706,150,33131,452.7481814614711
4313805,38,7056,538.5487528344671
4313904,129,44128,292.3313995649021
4313953,22,9083,242.21072332929648
4314001,16,7727,207.0661317458263
4314027,48,7623,629.6733569460843
4314035,6,3862,155.35991714137754
4314050,153,58858,259.9476706649903
4314068,6,5747,104.40229685053072
4314076,16,6574,243.38302403407363
4314100,1664,204722,812.8095661433554
4314134,2,2299,86.9943453675511
4314159,20,8515,234.87962419260128
4314175,4,1954,204.70829068577277
4314209,27,7706,350.3763301323644
4314308,14,3857,362.9764065335753
4314407,1628,343132,474.45298019421097
4314456,3,2580,116.27906976744185
4314464,2,1918,104.27528675703859
4314472,13,4329,300.3003003003003
4314498,5,4899,102.06164523372117
4314506,57,12195,467.40467404674047
4314548,3,3036,98.81422924901186
4314555,9,2254,399.2901508429459
4314605,118,20704,569.9381761978361
4314704,27,10019,269.487972851582
4314753,1,2101,47.596382674916704
4314779,12,3901,307.6134324532171
4314787,2,1524,131.23359580052494
4314803,125,37561,332.7919916935119
4314902,7486,1488252,503.00621131367535
4315008,27,4594,587.723117109273
4315057,5,2352,212.58503401360545
4315073,2,1308,152.9051987767584
4315107,52,10194,510.1039827349421
4315149,2,2937,68.09669731018046
4315156,23,6239,368.6488219265908
4315172,3,1938,154.79876160990713
4315206,19,3889,488.55746978657754
4315305,124,22607,548.5026761622506
4315313,4,1856,215.51724137931035
4315321,6,2790,215.05376344086022
4315354,10,3803,262.95030239284773
4315404,18,11669,154.2548633130517
4315453,5,2079,240.5002405002405
4315503,93,15744,590.7012195121952
4315552,6,2660,225.5639097744361
4315602,910,211965,429.31616068690585
4315701,147,38265,384.1630733045864
4315750,17,4676,363.5585970915312
4315800,38,11471,331.27015953273474
4315909,36,5868,613.4969325153374
4315958,12,2296,522.6480836236934
4316006,72,21453,335.6173961683681
4316105,48,10617,452.10511443910707
4316204,23,5080,452.755905511811
4316303,24,6797,353.0969545387671
4316402,205,39314,521.4427430431907
4316428,13,2605,499.0403071017274
4316436,10,2622,381.38825324180016
4316451,32,12481,256.38971236279144
4316477,2,2733,73.17965605561653
4316501,18,7889,228.16580048168336
4316600,35,16328,214.35570798628123
4316709,33,7909,417.2461752433936
4316733,1,1634,61.19951040391677
4316758,13,6681,194.5816494536746
4316808,849,131365,646.2908689529174
4316907,1249,283677,440.28948416685176
4316956,11,6364,172.84726587052168
4316972,4,2578,155.1590380139643
4317004,26,8067,322.3007313747366
4317103,509,76321,666.9199827046291
4317202,387,73575,525.9938837920489
4317301,139,29483,471.45812841298374
4317400,254,49360,514.5867098865479
4317509,377,77568,486.02516501650166
4317558,2,2123,94.20631182289213
4317608,158,43171,365.9864260730583
4317707,21,10050,208.955223880597
4317806,91,13848,657.1346042749856
4317905,65,14216,457.2312886888013
4317954,2,2305,86.76789587852494
4318002,352,60019,586.4809476998951
4318051,6,3083,194.61563412260784
4318101,76,18205,417.46772864597636
4318200,63,21801,288.97756983624606
4318309,337,62147,542.2626997280641
