cod_municipio,sucicidios,pop_2021,sucicidios_100k
4208807,9,20288,44.361198738170344
4208906,29,181173,16.006800130262235
4208955,2,1546,129.36610608020698
4209102,73,597658,12.214343320092762
4209201,1,2247,44.50378282153983
4209300,21,157349,13.346128669390971
4209409,1,46122,2.1681626989289278
4209508,1,7063,14.158289678606824
4209706,5,12115,41.271151465125875
4209854,3,4546,65.99208095028597
4209904,1,12315,8.120178643930167
4210001,1,13107,7.629510948348211
4210035,3,5684,52.77973258268825
4210100,7,56561,12.376018811548594
4210209,3,3454,86.85581933989577
4210308,1,8156,12.260912211868563
4210407,2,7378,27.107617240444565
4210506,10,26116,38.2907030173074
4210605,1,17125,5.839416058394161
4210902,1,4218,23.70791844476055
4211009,2,11889,16.82227268904029
4211108,3,8269,36.28008223485307
4211207,9,17947,50.147656990026185
4211306,11,83626,13.153803840910722
4211454,2,4329,46.2000462000462
4211504,4,14782,27.059937762143147
4211603,3,15342,19.554165037152913
4211702,1,23038,4.340654570709263
4211751,4,18975,21.080368906455863
4211801,2,7272,27.502750275027502
4211892,1,2356,42.444821731748725
4211900,16,175272,9.12866858368707
4212007,1,7372,13.564839934888768
4212106,11,16157,68.08194590579934
4212205,1,19422,5.148800329523221
4212239,3,3360,89.28571428571429
4212270,1,4109,24.33682161109759
4212403,1,3953,25.29724260055654
4212502,4,33284,12.017786323759164
4212650,1,10159,9.84348853233586
4212700,2,5905,33.869602032176125
4212809,2,23772,8.413259296651523
4212908,4,20712,19.312475859405176
4213203,3,34010,8.820935019112026
4213302,4,4650,86.02150537634408
4213500,5,21932,22.797738464344338
4213609,4,35543,11.253974059589792
4213708,2,17712,11.291779584462512
4214003,4,17726,22.56572266726842
4214102,1,2283,43.802014892685065
4214151,2,2937,68.09669731018046
4214300,2,2887,69.27606511950121
4214409,1,6202,16.123831022250886
4214607,1,7520,13.297872340425531
4214706,1,11808,8.468834688346883
4214805,14,72006,19.442824209093686
4214904,2,4620,43.29004329004329
4215000,3,42495,7.059654076950229
4215075,2,4561,43.85003288752466
4215109,5,11600,43.10344827586207
4215208,1,4684,21.34927412467976
4215307,3,7659,39.169604386995694
4215455,6,12905,46.49360712901976
4215505,5,16918,29.554320841707057
4215604,1,2147,46.57661853749418
4215703,3,23579,12.72318588574579
4215802,11,85421,12.87739548822889
4215901,2,2814,71.07320540156361
4216008,5,11369,43.9792417978714
4216057,2,5598,35.72704537334762
4216206,7,53746,13.024225058609012
4216255,4,6402,62.480474851608875
4216305,2,38583,5.183630096156338
4216503,14,27139,51.586278050038686
4216602,31,250181,12.391028895079963
4216701,14,13820,101.30246020260492
4217006,4,13650,29.304029304029303
4217204,6,40868,14.681413330723304
4217253,1,5935,16.849199663016005
4217303,5,9810,50.9683995922528
4217501,6,17576,34.13746017296313
4217550,2,3256,61.42506142506142
4217600,2,14092,14.192449616803861
4217709,2,30733,6.507662772915108
4217808,7,18486,37.86649356269609
4217907,1,8662,11.544677903486493
4218004,10,39155,25.539522410930914
4218202,6,44977,13.340151633056896
4218251,3,7941,37.778617302606726
4218509,3,7991,37.54223501439119
4218707,19,106422,17.853451354043337
4218806,1,12990,7.698229407236336
4218855,1,2412,41.459369817578775
4219002,2,21344,9.370314842578711
4219101,1,3571,28.00336040324839
4219176,2,4451,44.93372275893058
4219200,4,6329,63.20113762047717
4219309,8,53610,14.922589069203507
4219507,24,51642,46.473800395027304
4219853,1,3398,29.42907592701589
4220000,7,12946,54.070755445697515
4300109,4,16401,24.38875678312298
4300208,2,6987,28.62458852154
4300307,4,5827,68.64595846919512
4300406,17,73028,23.278742400175275
4300455,1,3374,29.63841138114997
4300554,1,1613,61.99628022318661
4300570,2,3036,65.87615283267458
4300604,16,211352,7.570309247132745
4300646,4,7403,54.0321491287316
4300703,4,5961,67.10283509478275
4300901,2,6189,32.31539828728389
4301008,10,20967,47.69399532598846
4301057,10,10279,97.28572818367546
4301206,11,13413,82.00999030791024
4301305,3,18238,16.44917205833973
4301404,6,10423,57.56500047970834
4301602,6,121335,4.944987019409074
4301701,4,6620,60.42296072507553
4301750,1,7519,13.299640909695439
4301800,1,5256,19.025875190258752
4301909,1,13556,7.376807317792859
4302006,4,11182,35.77177606868181
4302105,30,121803,24.629935223270362
4302204,8,6712,119.18951132300357
4302220,1,2468,40.51863857374392
4302253,4,2778,143.98848092152627
4302303,1,11309,8.84251481121231
4302352,3,14255,21.04524728165556
4302402,5,12390,40.35512510088781
4302501,4,6205,64.46414182111201
4302600,2,3311,60.40471156750227
4302659,3,5104,58.77742946708464
4302808,6,33548,17.884821747943246
4302907,2,12423,16.099170892699025
4303004,20,81869,24.429271152695158
4303103,17,131240,12.953367875647668
4303202,2,5074,39.41663381947182
4303301,4,4823,82.93593199253577
4303400,2,4700,42.5531914893617
4303509,7,66478,10.52979933210987
4303707,1,5398,18.52537977028529
4303806,3,5438,55.16734093416697
4303905,3,69458,4.319156900573008
4304101,1,3295,30.349013657056144
4304200,5,31421,15.91292447726043
4304309,7,6151,113.80263371809463
4304358,3,9647,31.09775059604022
4304408,17,45488,37.372493844530425
4304507,11,56211,19.569123481169168
4304606,53,348208,15.220787575242383
4304630,10,54051,18.50104530905996
4304655,2,3699,54.068667207353336
4304663,6,25409,23.61368019205793
4304689,4,12064,33.15649867374005
4304705,6,62265,9.63623223319682
4304713,2,8350,23.952095808383234
4304804,1,30241,3.3067689560530407
4304853,1,1351,74.01924500370096
4304903,2,9051,22.097005855706552
4305009,3,8701,34.478795540742446
4305108,74,517451,14.300871000345927
4305116,2,2877,69.51685783802571
4305132,1,4706,21.24946876328092
4305173,2,12413,16.11214049786514
4305207,8,14189,56.38170413700754
4305306,1,9239,10.823682216690118
4305355,8,41258,19.390178874400117
4305447,2,5480,36.496350364963504
4305454,2,16583,12.060543930531267
4305504,2,4719,42.38186056367874
4305587,2,2469,81.00445524503847
4305702,2,6759,29.590176061547567
4305801,5,9907,50.4693650953871
4305959,1,3838,26.055237102657635
4306007,3,13357,22.46013326345736
4306056,4,8067,49.58472790380563
4306072,2,2844,70.32348804500704
4306106,22,59922,36.71439538066153
4306205,5,12402,40.31607805192711
4306304,5,4736,105.57432432432432
4306320,2,2761,72.43752263672583
4306403,7,33119,21.135903861831576
4306452,1,3405,29.368575624082233
4306502,5,15487,32.28514237747788
4306601,6,38339,15.64986045541094
4306767,5,41902,11.932604648942771
4306809,1,22880,4.370629370629371
4306908,5,25960,19.26040061633282
4306924,1,982,101.83299389002036
4306932,3,8411,35.66757817144216
4306957,2,2758,72.51631617113851
4306973,3,2982,100.6036217303823
4307005,25,106633,23.44489979649827
4307104,1,6814,14.6756677428823
4307203,1,4819,20.751193193608632
4307302,1,6802,14.70155836518671
4307450,2,2885,69.32409012131716
4307500,4,15591,25.655827079725483
4307609,7,50672,13.814335333122829
4307708,8,83279,9.606263283660947
4307807,9,34399,26.163551266025173
4307815,4,3650,109.58904109589041
4307906,15,73061,20.530789340414174
4308003,2,6663,30.016509079993998
4308078,2,4608,43.40277777777778
4308102,7,13640,51.31964809384164
4308201,7,31063,22.534848533625212
4308250,2,1737,115.14104778353483
4308300,1,10241,9.764671418806756
4308458,3,4285,70.01166861143524
4308508,11,31498,34.922852244586956
4308607,7,35440,19.751693002257337
4308656,2,2886,69.3000693000693
4308706,3,5489,54.65476407360175
4308805,3,8361,35.88087549336204
4308854,2,1626,123.00123001230013
4308904,4,16184,24.715768660405338
4309001,1,15863,6.303977809998109
4309100,10,36555,27.35603884557516
4309209,9,283620,3.1732599957689867
4309258,2,1490,134.2281879194631
4309308,14,98239,14.250959394944982
4309407,2,25968,7.701786814540974
4309555,2,4917,40.67520846044336
4309605,5,19389,25.787817834854813
4309654,5,6836,73.14218841427736
4309704,2,4736,42.229729729729726
4309753,2,4399,45.464878381450326
4309902,6,7265,82.58774948382657
4309951,2,4000,50.0
4310009,4,20413,19.595355900651544
4310108,9,37340,24.1028387787895
4310207,14,83764,16.71362399121341
4310306,2,4066,49.18839153959666
4310330,5,23271,21.485969661810838
4310363,5,3100,161.29032258064515
4310405,2,6109,32.73858241938124
4310439,3,6689,44.849753326356705
4310504,3,7141,42.01092283993838
4310538,2,5537,36.120642947444466
4310553,2,3460,57.80346820809248
4310579,2,2065,96.85230024213075
4310603,4,37489,10.669796473632266
4310652,2,2397,83.43763037129746
4310801,3,24690,12.15066828675577
4310900,1,3546,28.20078962210942
4311007,5,26500,18.867924528301888
4311106,3,10765,27.86809103576405
4311122,3,3662,81.9224467504096
4311155,5,8566,58.37030119075414
4311205,6,19224,31.210986267166042
4311239,2,2921,68.46970215679562
4311270,5,1607,311.13876789047913
4311304,7,27778,25.19979840161279
4311403,32,85033,37.632448578787056
4311429,1,2566,38.97116134060795
4311502,2,7444,26.867275658248253
4311643,1,1719,58.17335660267597
4311775,1,6681,14.9678191887442
4311809,12,44858,26.75108118953141
4311981,2,3888,51.440329218106996
4312054,6,3995,150.18773466833542
4312203,2,4314,46.36068613815485
4312252,1,8103,12.34110823151919
4312351,1,1441,69.39625260235947
4312401,13,65721,19.780587635611145
4312427,4,3113,128.493414712496
4312476,4,6513,61.41563027790573
4312609,4,4961,80.62890546260834
4312658,8,17758,45.050118256560424
4312757,3,3663,81.9000819000819
4313003,4,3337,119.8681450404555
4313011,5,2688,186.01190476190476
4313060,3,21875,13.714285714285714
4313102,1,6515,15.349194167306216
4313201,13,21536,60.36404160475483
4313300,1,27648,3.6168981481481484
4313375,11,29905,36.78314663099816
4313391,1,4222,23.685457129322597
4313409,36,247032,14.57301078402798
4313508,9,46414,19.390701081570217
4313656,2,11330,17.6522506619594
4313706,4,33131,12.073284838972564
4313805,2,7056,28.34467120181406
4313904,7,44128,15.862944162436548
4313953,1,9083,11.00957833314984
4314027,1,7623,13.118194936376755
4314035,1,3862,25.89331952356292
4314050,8,58858,13.592035067450475
4314076,4,6574,60.84575600851841
4314100,50,204722,24.423364367288322
4314134,2,2299,86.9943453675511
4314308,1,3857,25.926886180969664
4314407,67,343132,19.526013312661018
4314456,1,2580,38.75968992248062
4314472,2,4329,46.2000462000462
4314498,2,4899,40.824658093488466
4314506,4,12195,32.800328003280036
4314548,3,3036,98.81422924901186
4314605,4,20704,19.319938176197837
4314704,2,10019,19.962072063080146
4314753,2,2101,95.19276534983341
4314803,4,37561,10.64934373419238
4314902,171,1488252,11.489989598535733
4315008,1,4594,21.767522855899
4315107,2,10194,19.619383951343927
4315156,2,6239,32.05641929796442
4315206,1,3889,25.713551041398816
4315313,1,1856,53.87931034482759
4315321,2,2790,71.68458781362007
4315354,2,3803,52.59006047856955
4315503,7,15744,44.46138211382114
4315602,39,211965,18.39926402943882
4315701,6,38265,15.680125441003527
4315750,3,4676,64.1573994867408
4315800,4,11471,34.870543108708915
4315909,1,5868,17.041581458759374
4315958,2,2296,87.10801393728222
4316006,4,21453,18.64541089824267
4316303,1,6797,14.712373105781962
4316402,7,39314,17.805361957572366
4316436,1,2622,38.13882532418002
4316501,1,7889,12.675877804537965
4316600,2,16328,12.24889759921607
4316709,2,7909,25.2876469844481
4316733,2,1634,122.39902080783354
4316808,38,131365,28.92703535949454
4316907,62,283677,21.855843089147164
4317103,11,76321,14.41280905648511
4317202,24,73575,32.61977573904179
4317301,8,29483,27.13428077197029
4317400,15,49360,30.388978930307943
4317509,18,77568,23.205445544554454
4317608,12,43171,27.796437423270252
4317707,6,10050,59.701492537313435
4317806,4,13848,28.885037550548816
4317905,3,14216,21.102982554867754
4317954,1,2305,43.38394793926247
4318002,17,60019,28.324363951415386
4318051,2,3083,64.87187804086928
4318200,12,21801,55.04334663547544
4318309,10,62147,16.090881297568668
4318408,6,24412,24.578076355890545
4318424,2,4641,43.09416074121957
4318432,2,2543,78.64726700747148
4318507,5,27721,18.03686735687746
4318705,27,238648,11.313734035064195
4318804,9,43540,20.670647680293982
4318903,10,33293,30.036343976211217
4319000,2,21658,9.23446301597562
4319109,4,5380,74.34944237918215
4319158,2,7683,26.03149811271639
4319208,1,5208,19.201228878648234
4319307,1,5720,17.482517482517483
4319372,3,2949,101.7293997965412
4319406,3,16148,18.57815209313847
4319505,1,25959,3.852228514195462
4319604,7,23555,29.71768202080238
4319703,2,3259,61.3685179502915
4319802,1,8732,11.452130096197893
4319901,8,80037,9.995377138073641
4320008,20,141808,14.103576667042763
4320107,9,24763,36.3445462989137
4320206,1,10713,9.334453467749464
4320230,4,2891,138.36042891732964
4320263,1,7444,13.433637829124127
4320305,1,5107,19.58096729978461
4320404,7,17795,39.33689238550154
4320503,1,5315,18.814675446848543
4320677,2,10162,19.681165124975397
4320800,17,31035,54.77686483003061
4320859,5,4769,104.84378276368211
4320909,15,24552,61.09481915933529
4321006,4,10577,37.81790677885979
4321105,2,17332,11.539349180706209
4321204,14,57584,24.312308974715197
4321303,4,26885,14.878184861446904
4321329,4,3077,129.99675008124797
4321352,2,5483,36.47638154295094
4321402,4,13434,29.775197260681853
4321451,11,33766,32.577148611028846
4321469,1,3055,32.733224222585925
4321501,6,39064,15.359410198648371
4321600,8,52632,15.199878400972793
4321709,3,28581,10.49648367796788
4321808,7,23876,29.318143742670465
4321857,2,4251,47.04775346977182
4321907,16,23852,67.0803286936106
4322004,2,29856,6.69882100750268
4322103,1,5644,17.71793054571226
4322202,3,24068,12.464683397041716
4322301,6,7810,76.82458386683739
4322327,3,3423,87.64241893076249
4322400,15,126866,11.823498809767786
4322509,21,66575,31.543372136687946
4322525,5,3515,142.2475106685633
4322533,7,11828,59.18160297598918
4322541,1,5981,16.719612104999165
4322608,22,71973,30.567018187375822
4322707,13,27099,47.97224989852024
4322806,2,26533,7.537783137979121
4322855,2,1795,111.42061281337047
4322905,2,4690,42.643923240938165
4323002,30,256302,11.704941826439123
4323101,3,4599,65.23157208088715
4323200,1,2860,34.96503496503497
4323606,2,1557,128.45215157353886
4323705,2,2855,70.05253940455341
4323804,5,16775,29.806259314456035
5000609,3,39826,7.5327675387937525
5000708,2,25237,7.9248722114355905
5000856,2,10932,18.294914013904133
5000906,4,9020,44.34589800443459
5001003,4,26069,15.343895047757874
5001102,6,48029,12.492452476628703
5001243,4,12332,32.43593902043464
5001904,3,23325,12.861736334405144
5002159,2,7838,25.516713447307986
5002308,4,11853,33.746730785455156
5002407,4,30593,13.074886411924297
5002605,2,13693,14.606003067260644
5002704,114,906092,12.581503864949696
5002902,4,22002,18.1801654395055
5002951,2,25865,7.732456988208003
5003108,4,6054,66.07201850016519
5003157,8,15352,52.11047420531527
5003207,15,112058,13.385925145906585
5003256,2,21142,9.459842966606754
5003306,3,33459,8.966197435667533
5003454,3,12984,23.10536044362292
5003702,33,225495,14.634470830838822
5003751,1,12400,8.064516129032258
5003900,3,3059,98.07126511932005
5004007,2,9950,20.100502512562816
5004106,1,9824,10.17915309446254
5004304,5,16176,30.909990108803164
5004502,2,25162,7.948493760432398
5004601,2,21376,9.3562874251497
5004700,8,23232,34.43526170798898
5004809,8,9243,86.5519852861625
5005004,5,26238,19.056330512996418
5005103,1,4021,24.86943546381497
5005152,3,6787,44.20215117135701
5005251,3,7419,40.43671653861706
5005400,2,48022,4.164757819332806
5005681,4,18473,21.653223623666975
5005707,5,55689,8.978433802007578
5006002,7,22430,31.20820329915292
5006200,8,55224,14.486455164421265
5006259,1,3684,27.14440825190011
5006275,1,5654,17.686593562079942
5006309,12,42276,28.384899233607722
5006358,4,14404,27.770063871146903
5006606,3,93937,3.193629773145832
5006903,2,17298,11.562030292519367
5007109,3,24966,12.01634222542658
5007208,4,38186,10.47504320955324
5007695,7,27221,25.715440285074024
5007703,1,10771,9.28418902608857
5007901,3,59245,5.063718457253777
5007950,3,11674,25.69813260236423
5008008,2,22269,8.981094795455567
5008305,18,123281,14.600790064973516
5008404,1,6109,16.36929120969062
5100201,13,26204,49.61074645092352
5100250,11,51959,21.170538309051366
5100508,1,11473,8.716116098666435
5101258,2,16951,11.79871394018052
5101308,2,9502,21.048200378867605
5101407,6,22714,26.415426609139736
5101704,1,35307,2.8322995439997736
5101803,10,61135,16.357242168970313
5101902,4,20140,19.860973187686195
5102504,15,94861,15.812610029411454
5102603,2,16919,11.821029611679178
5102637,1,36143,2.7667874830534265
5102678,5,45740,10.931351114997813
5102702,5,21842,22.89167658639319
5103007,2,19453,10.281190561867064
5103056,2,12245,16.33319722335647
5103304,2,21008,9.52018278750952
5103353,2,31510,6.34719136781974
5103403,75,618124,12.133487779151109
5103502,2,22178,9.017945711966814
5103700,3,14522,20.658311527337833
5103908,2,5592,35.7653791130186
5104104,2,36130,5.535566011624689
5104203,2,15245,13.119055428009183
5105002,1,8582,11.652295502213937
5105101,2,35121,5.694598673158509
5105150,5,41101,12.16515413250286
5105176,2,16335,12.243648607284971
5105200,1,11176,8.94774516821761
5105259,8,67620,11.830819284235433
5105507,1,16271,6.145903755147194
5105622,5,27941,17.894849862209657
5106000,1,5923,16.883336147222693
5106109,2,13104,15.262515262515263
5106158,3,15685,19.12655403251514
5106174,2,3932,50.8646998982706
5106224,2,46813,4.272317518637985
5106232,5,20563,24.31551816369207
5106240,2,12298,16.262806960481377
5106257,5,20944,23.87318563789152
5106273,2,4051,49.37052579609973
5106299,1,11244,8.893632159373889
5106307,5,22861,21.871309216569703
5106372,1,17446,5.7319729450876995
5106422,1,35338,2.8298149301035713
5106505,3,33315,9.0049527239982
5106752,7,45774,15.292524140341678
5106828,3,12097,24.799537075307928
5107008,4,15916,25.131942699170647
5107040,11,63092,17.43485703417232
5107065,5,17937,27.875341472933044
5107107,1,18846,5.306165764618487
5107180,1,10329,9.68147933004163
5107248,1,4563,21.915406530791145
5107297,3,4450,67.41573033707866
5107305,4,21011,19.03764694683737
5107602,19,236042,8.049414934630278
5107701,2,17054,11.727453969743168
5107875,2,26688,7.494004796163069
5107909,4,146005,2.7396322043765626
5107925,14,92769,15.091248154016967
5107958,9,105711,8.513778130941908
5108055,1,9473,10.556317956296844
5108105,2,3824,52.30125523012552
5108303,2,3490,57.306590257879655
5108402,14,287526,4.869124879141364
5108600,3,26496,11.322463768115941
5108956,2,9277,21.558693543171284
5200050,2,8958,22.326412145568206
5200100,3,20461,14.662039978495674
5200134,4,22546,17.741506253880953
5200258,27,217698,12.402502549403302
5200308,5,28010,17.850767583006068
5201108,40,391772,10.210020113739624
5201306,3,21981,13.648150675583459
5201405,49,590146,8.303030097636857
5201702,5,20273,24.663345336161395
5202155,1,7783,12.848515996402416
5202353,1,2536,39.43217665615142
5202502,4,10110,39.56478733926805
5202601,2,3058,65.40222367560497
5203203,1,11408,8.76577840112202
5203302,9,30492,29.515938606847698
5203401,2,8869,22.550456646747097
5203500,2,25648,7.797878976918279
5203906,1,9484,10.54407423028258
5203962,2,3283,60.91989034419738
5204250,1,8031,12.451749470800648
5204409,4,19107,20.934735960642698
5204508,18,93196,19.314133653804884
5204805,4,7738,51.69294391315585
5204854,1,7940,12.594458438287154
5205000,1,10186,9.8173964264677
5205059,2,3407,58.7026709715292
5205109,15,110983,13.515583467738303
5205208,1,5101,19.60399921584003
5205406,3,22306,13.449296153501301
5205471,1,10486,9.536524890329964
5205497,14,72890,19.207024283166415
5205513,3,20504,14.63129145532579
5205521,3,3360,89.28571428571429
5205703,1,2290,43.66812227074236
5205802,3,11169,26.86005909213
5205901,1,9869,10.13273887931908
5206206,6,60210,9.965122072745391
5206305,5,2964,168.69095816464238
5206800,1,2953,33.863867253640365
5206909,1,2094,47.75549188156638
5207253,2,7247,27.597626604112047
5207352,1,3688,27.114967462039047
5207501,1,3264,30.637254901960784
5207808,6,13449,44.61298237787196
5207907,1,17005,5.8806233460746835
5208004,18,123684,14.553216260793635
5208400,2,11224,17.81895937277263
5208509,5,5625,88.88888888888889
5208608,11,71075,15.476609215617305
5208707,164,1536097,10.676409106976969
5208806,2,45296,4.415400918403391
5208905,4,22381,17.8723023993566
5209101,5,34202,14.619028127010116
5209150,2,5988,33.4001336005344
5209200,1,14207,7.038783698176955
5209705,6,22124,27.119869824624843
5209804,1,3508,28.506271379703534
5209952,1,15787,6.334325711028061
5210000,2,53259,3.7552338571884563
5210109,3,27174,11.039964672113049
5210208,4,31499,12.698815835423346
5210406,10,43622,22.924212553298794
5210562,1,4685,21.34471718249733
5210604,2,5206,38.417210910487896
5210901,4,23421,17.078690064472056
5211008,2,4685,42.68943436499466
5211206,3,25681,11.681788092364005
5211305,2,7259,27.552004408320705
5211503,22,105809,20.792182139515543
5211800,5,51338,9.739374342592232
5211909,16,102065,15.676284720521236
5212105,1,7402,13.509862199405566
5212204,2,18371,10.886723640520385
5212501,21,211508,9.92870246042703
5212808,3,9363,32.04101249599487
5212907,2,2250,88.88888888888889
5213004,2,14327,13.959656592447827
5213053,2,2583,77.42934572202864
5213087,5,28793,17.365331851491682
5213103,17,68154,24.94351028552983
5213707,1,8047,12.426991425375917
5213806,11,46548,23.63152015124173
5213905,1,4206,23.775558725630052
5214408,1,9260,10.799136069114471
5214507,9,30395,29.610133245599606
5214606,1,46730,2.139952921035737
5214804,1,2222,45.00450045004501
5214838,5,12945,38.62495171881035
5214861,4,8112,49.30966469428008
5215009,2,10018,19.964064683569575
5215231,10,117703,8.49596017093872
5215256,1,4544,22.007042253521128
5215306,8,15725,50.87440381558029
5215603,2,34430,5.808887598024978
5215702,2,29392,6.804572672836146
5215900,1,3582,27.917364600781685
5216007,1,2603,38.417210910487896
5216403,5,10980,45.537340619307834
5217104,6,24548,24.441909727880073
5217203,4,10272,38.940809968847354
5217302,5,25064,19.94893073731248
5217401,4,31686,12.623871741463107
5217609,9,90640,9.929390997352163
5217708,3,17860,16.7973124300112
5218003,2,45633,4.382793154077094
5218300,6,37414,16.036777676805475
5218508,6,50701,11.834086112699946
5218607,2,10940,18.281535648994517
5218789,2,4612,43.365134431916736
5218805,18,241518,7.452860656348595
5218904,6,19947,30.079711234772144
5219001,2,7632,26.20545073375262
5219308,4,38808,10.307153164296022
5219357,2,3815,52.424639580602886
5219407,2,8935,22.38388360380526
5219456,1,3355,29.806259314456035
5219753,4,75829,5.275026704822693
5219803,2,13103,15.263680073265665
5220009,2,14085,14.199503017394392
5220058,1,1345,74.34944237918215
5220108,9,34157,26.348918230523758
5220405,6,20985,28.591851322373124
5220454,7,118451,5.9096166347265955
5220504,1,8642,11.571395510298542
5220603,2,20816,9.607993850883936
5221007,3,3521,85.20306731042318
5221403,11,129823,8.473074878873543
5221502,1,4564,21.910604732690622
5221551,2,5365,37.27865796831314
5221577,3,2840,105.63380281690141
5221601,6,40840,14.691478942213516
5221858,19,172135,11.037848200540274
5221908,4,3838,104.22094841063054
5222005,9,13977,64.39150032195751
5222302,2,5882,34.002040122407344
5300108,309,3055149,10.114072996112464
