cod_municipio,ano,n_mulheres,pop_2021,n_mulheres_por_1k_hab
2925808,2021,898,25433,35.30845751582589
2925907,2021,829,27626,30.007963512633026
2925931,2021,436,8956,48.682447521214826
2925956,2021,939,22633,41.48809260813856
2926004,2021,2634,41170,63.9786252125334
2926103,2021,859,14495,59.26181441876509
2926202,2021,1058,22334,47.3717202471568
2926301,2021,1420,33468,42.428588502450104
2926400,2021,1382,35593,38.827859410558254
2926509,2021,753,14612,51.53298658636737
2926608,2021,3438,53956,63.718585514122616
2926657,2021,390,5343,72.99270072992701
2926707,2021,574,12932,44.386019177234765
2926806,2021,427,15448,27.64111859140342
2926905,2021,357,11663,30.609620166337994
2927002,2021,1840,40976,44.904334244435766
2927101,2021,521,9442,55.17898750264774
2927200,2021,3234,30857,104.80604076870726
2927309,2021,559,15862,35.24145757155466
2927408,2021,444155,2886698,153.86264860404518
2927507,2021,856,20883,40.99027917444812
2927606,2021,525,14063,37.33200597312096
2927705,2021,2548,27922,91.25420815127856
2927804,2021,302,6278,48.10449187639376
2927903,2021,323,10606,30.45445973976994
2928000,2021,2078,37531,55.36756281473981
2928059,2021,588,12449,47.23270945457467
2928109,2021,2187,39775,54.984286612193586
2928208,2021,901,26705,33.73900018723086
2928307,2021,248,8966,27.660049074280614
2928406,2021,819,28481,28.756012780450124
2928505,2021,55,10464,5.25611620795107
2928604,2021,3753,60131,62.41373002278359
2928703,2021,12393,102380,121.0490330142606
2928802,2021,6645,53269,124.74422271865437
2928901,2021,2843,34266,82.96854024397362
2928950,2021,456,9072,50.264550264550266
2929008,2021,605,14762,40.98360655737705
2929057,2021,829,15468,53.59451771399017
2929107,2021,283,21080,13.425047438330171
2929206,2021,6118,40245,152.01888433345758
2929255,2021,883,18789,46.99558252168822
2929305,2021,4127,37942,108.77128248379105
2929354,2021,390,5608,69.5435092724679
2929370,2021,413,10505,39.3146120894812
2929404,2021,575,11704,49.1285030758715
2929503,2021,2621,44430,58.991672293495384
2929602,2021,1201,17409,68.98730541673847
2929701,2021,760,17302,43.92555773898971
2929750,2021,583,12105,48.16191656340355
2929800,2021,475,12943,36.69937417909295
2929909,2021,2727,44234,61.649409956142335
2930006,2021,460,11512,39.9583043780403
2930105,2021,4375,79424,55.084105560032235
2930154,2021,1259,31416,40.0751209574739
2930204,2021,1627,40989,39.693576325355586
2930303,2021,665,17321,38.392702499855666
2930402,2021,710,14699,48.30260561942989
2930501,2021,6320,81286,77.75016608025982
2930600,2021,615,13446,45.73850959393128
2930709,2021,14936,135783,109.99904259001495
2930758,2021,432,13059,33.08063404548587
2930766,2021,474,9701,48.860942170910214
2930774,2021,1575,23233,67.79150346489907
2930808,2021,479,17050,28.09384164222874
2930907,2021,498,12516,39.78906999041227
2931004,2021,860,20393,42.171333300642374
2931053,2021,651,17443,37.32156165797168
2931103,2021,478,7928,60.29263370332997
2931202,2021,825,21253,38.81804921658119
2931301,2021,975,16974,57.44079179922234
2931350,2021,16127,162438,99.28095642645194
2931400,2021,1098,7359,149.20505503465145
2931509,2021,658,22555,29.17313234316116
2931608,2021,718,15022,47.79656503794435
2931707,2021,982,13025,75.39347408829174
2931806,2021,498,16189,30.761628266106616
2931905,2021,2272,50798,44.72617032166621
2932002,2021,1089,24113,45.16236055239912
2932101,2021,1910,19877,96.09095940031192
2932200,2021,1326,18847,70.35602483153818
2932309,2021,947,27263,34.735722407658734
2932408,2021,485,13891,34.914692966669065
2932457,2021,821,19402,42.31522523451191
2932507,2021,1500,18544,80.88869715271787
2932606,2021,671,16665,40.26402640264026
2932705,2021,812,20413,39.77857247832264
2932804,2021,794,19256,41.233901121728294
2932903,2021,6807,97233,70.00709635617537
2933000,2021,1856,28800,64.44444444444444
2933059,2021,493,14121,34.91254160470222
2933109,2021,271,9210,29.42453854505972
2933158,2021,535,12625,42.37623762376238
2933174,2021,259,8785,29.48207171314741
2933208,2021,1977,43716,45.22371671699149
2933257,2021,375,6153,60.945880058508045
2933307,2021,40567,341128,118.92017072770338
2933406,2021,326,9344,34.888698630136986
2933455,2021,594,12180,48.76847290640394
2933505,2021,925,20978,44.09381256554486
2933604,2021,2219,46523,47.696838123078905
3100104,2021,886,7006,126.46303168712532
3100203,2021,2403,23250,103.35483870967742
3100302,2021,1142,13444,84.94495685807796
3100401,2021,288,3994,72.10816224336504
3100500,2021,368,9368,39.28266438941076
3100609,2021,617,13523,45.6259705686608
3100708,2021,176,1992,88.35341365461848
3100807,2021,465,4522,102.83060592658116
3100906,2021,1058,19247,54.96960565282901
3101003,2021,825,13599,60.666225457754244
3101102,2021,2084,25141,82.89248637683465
3101201,2021,531,5976,88.855421686747
3101300,2021,209,2665,78.42401500938087
3101409,2021,257,3011,85.35370308867486
3101508,2021,3177,35401,89.74322759244089
3101607,2021,14221,80494,176.67155315924168
3101631,2021,429,6981,61.452513966480446
3101706,2021,3124,42143,74.12856227606008
3101805,2021,518,7436,69.66110812264658
3101904,2021,1683,19958,84.32708688245314
3102001,2021,1206,14517,83.07501549907006
3102050,2021,369,5894,62.60604004071938
3102100,2021,509,10859,46.87356110139055
3102209,2021,291,3844,75.70239334027055
3102308,2021,1376,15169,90.71131913771508
3102407,2021,308,3605,85.4368932038835
3102506,2021,275,4678,58.785805899957246
3102605,2021,7088,41396,171.22427287660645
3102704,2021,494,9442,52.31942385087905
3102803,2021,985,12206,80.6980173685073
3102852,2021,547,8557,63.924272525417784
3102902,2021,701,11459,61.17462256741426
3103009,2021,1032,9275,111.26684636118598
3103108,2021,117,1587,73.72400756143668
3103207,2021,246,2354,104.50297366185217
3103306,2021,106,2059,51.48130160271977
3103405,2021,3081,36712,83.92351274787535
3103504,2021,16579,117825,140.70867812433693
3103603,2021,274,2787,98.31359885181199
3103702,2021,344,8453,40.69561102567136
3103751,2021,1448,6931,208.91646227095657
3103801,2021,360,2835,126.98412698412699
3103900,2021,1310,9401,139.346877991703
3104007,2021,21017,107337,195.8038700541286
3104106,2021,1270,10883,116.69576403565193
3104205,2021,6431,40380,159.26201089648342
3104304,2021,1148,15181,75.6208418417759
3104403,2021,262,2704,96.89349112426035
3104452,2021,302,5269,57.31637881951034
3104502,2021,1021,17862,57.160452356958906
3104601,2021,2103,14270,147.37210932025226
3104700,2021,509,12678,40.1482883735605
3104809,2021,337,4851,69.47021232735518
3104908,2021,1822,19199,94.9007760820876
3105004,2021,659,7803,84.45469691144432
3105103,2021,2642,23898,110.55318436689262
3105202,2021,229,4766,48.04867813680235
3105301,2021,678,5778,117.34164070612668
3105400,2021,5036,32866,153.2282602081178
3105509,2021,283,5354,52.857676503548745
3105608,2021,17677,138204,127.90512575612863
3105707,2021,318,5015,63.40977068793619
3105905,2021,2068,20897,98.96157343159305
3106002,2021,751,10262,73.18261547456636
3106101,2021,244,3425,71.24087591240875
3106200,2021,873572,2521564,346.44054245698305
3106309,2021,2675,26994,99.09609542861376
3106408,2021,791,7719,102.47441378416893
3106507,2021,607,11872,51.128706199460915
3106606,2021,245,4607,53.179943564141524
3106655,2021,399,4764,83.75314861460957
3106705,2021,57641,444784,129.59324076405625
3106804,2021,166,3329,49.86482427155302
3106903,2021,1699,14554,116.73766662086024
3107000,2021,171,2498,68.45476381104884
3107109,2021,4571,40219,113.6527511872498
3107208,2021,363,5089,71.33032029868343
3107307,2021,4518,50256,89.89971346704871
3107406,2021,8932,51028,175.0411538763032
3107505,2021,720,6459,111.4723641430562
3107604,2021,427,4244,100.61262959472197
3107703,2021,655,6133,106.79928256970487
3107802,2021,674,14862,45.35055847126901
3107901,2021,813,10537,77.1566859637468
3108008,2021,1359,17607,77.18521042767081
3108107,2021,485,6860,70.69970845481049
3108206,2021,510,5444,93.68111682586334
3108255,2021,450,11369,39.58131761808426
3108305,2021,2037,19614,103.85438972162741
3108404,2021,1451,14949,97.06334871897786
3108503,2021,276,6288,43.89312977099237
3108552,2021,1339,16748,79.949844757583
3108602,2021,1915,32405,59.0958185465206
3108701,2021,223,4293,51.945026787794085
3108800,2021,238,4769,49.905640595512686
3108909,2021,1035,14410,71.82512144344206
3109006,2021,6411,40666,157.650125411892
3109105,2021,709,10991,64.50732417432445
3109204,2021,603,10353,58.24398725007244
3109253,2021,268,3983,67.28596535274919
3109303,2021,2294,25013,91.71230959900852
3109402,2021,1983,28121,70.516695707834
3109451,2021,579,6988,82.85632512879222
3109501,2021,960,14075,68.20603907637656
3109600,2021,368,3591,102.47841826789195
3109709,2021,1382,11579,119.35400293635028
3109808,2021,553,2706,204.36067997043608
3109907,2021,1351,11749,114.98850966039663
3110004,2021,3650,45047,81.02648345061824
3110103,2021,326,5541,58.8341454611081
3110202,2021,365,3974,91.8470055359839
3110301,2021,1284,14541,88.30204250051578
3110400,2021,166,2869,57.85988149180899
3110509,2021,4732,21801,217.05426356589146
3110608,2021,5146,29814,172.60347487757429
3110707,2021,1134,12812,88.51077115204495
3110806,2021,285,3730,76.40750670241287
3110905,2021,1839,16762,109.71244481565445
3111002,2021,2139,21054,101.59589626674266
3111101,2021,1510,19752,76.44795463750506
3111150,2021,256,3824,66.94560669456067
3111200,2021,7310,54186,134.90569519802162
3111309,2021,1125,11651,96.55823534460562
3111408,2021,1038,8269,125.52908453259161
3111507,2021,1911,15563,122.79123562295187
3111606,2021,2339,28842,81.09701130296096
3111705,2021,247,4548,54.30958663148637
3111804,2021,1315,12201,107.77805097942792
3111903,2021,400,5594,71.50518412584913
3112000,2021,1395,14888,93.69962385814078
3112059,2021,288,4551,63.282794990112066
3112109,2021,324,5451,59.438635112823334
3112208,2021,235,4634,50.712127751402676
3112307,2021,3856,38057,101.32170165803926
3112406,2021,791,6890,114.80406386066764
3112505,2021,745,9826,75.8192550376552
3112604,2021,1639,16234,100.96094616237527
3112653,2021,352,5514,63.83750453391367
3112703,2021,1445,15313,94.36426565663162
3112802,2021,1887,8663,217.82292508368926
3112901,2021,495,9308,53.18006016330039
3113008,2021,910,23780,38.26745164003364
3113107,2021,164,3166,51.800379027163615
3113206,2021,2494,25669,97.15999844170011
3113305,2021,3422,33011,103.66241555845022
3113404,2021,14115,92603,152.4248674448992
3113503,2021,816,9414,86.67941363926067
3113602,2021,590,6792,86.86690223792698
3113701,2021,1543,18674,82.62825318624826
3113800,2021,251,2646,94.86016628873772
3113909,2021,1452,12182,119.19225086192743
3114006,2021,1127,11511,97.90635044739814
3114105,2021,1261,14947,84.36475546932495
3114204,2021,3050,22693,134.40267924029436
3114303,2021,3274,30334,107.93169380892728
3114402,2021,2156,21268,101.37295467368817
3114501,2021,2293,19559,117.2350324658725
3114550,2021,974,10066,96.76137492549175
3114600,2021,390,4049,96.32007903185972
3114709,2021,245,3597,68.11231581873784
3114808,2021,274,4461,61.421206007621606
3114907,2021,171,2254,75.86512866015971
3115003,2021,505,3092,163.3247089262613
3115102,2021,1633,17740,92.05186020293122
3115201,2021,204,3946,51.69792194627471
3115300,2021,8797,75540,116.45485835319036
3115359,2021,707,5421,130.4187419295333
3115409,2021,210,3653,57.48699698877635
3115458,2021,419,6257,66.964999200895
3115474,2021,323,4965,65.05538771399799
3115508,2021,1859,21610,86.02498843128181
3115607,2021,100,1157,86.4304235090752
3115706,2021,460,7046,65.28526823729776
3115805,2021,637,10346,61.56968876860623
3115904,2021,208,3186,65.2856246076585
3116001,2021,434,5699,76.15371117739954
3116100,2021,544,15345,35.45128706419029
3116159,2021,841,13953,60.273776248835375
3116209,2021,247,2671,92.47472856608012
3116308,2021,210,6799,30.886895131637004
3116407,2021,465,4853,95.81702039975274
3116506,2021,349,7514,46.44663295182326
3116605,2021,5787,28859,200.5266987768114
3116704,2021,586,7594,77.16618382933895
3116803,2021,498,8841,56.32846963013234
3116902,2021,1017,3120,325.96153846153845
3117009,2021,332,6774,49.01092412164157
3117108,2021,761,10322,73.7260220887425
3117207,2021,181,2813,64.34411660149307
3117306,2021,2515,28346,88.72504057009807
3117405,2021,232,4578,50.67715159458279
3117504,2021,3173,17503,181.28320859281266
3117603,2021,613,5533,110.78980661485632
3117702,2021,1325,13684,96.82841274481146
3117801,2021,1726,11748,146.91862444671435
3117836,2021,119,7686,15.482695810564662
3117876,2021,2601,6800,382.5
3117900,2021,943,12082,78.04999172322464
3118007,2021,9131,55309,165.09067240412952
3118106,2021,245,5046,48.55330955212049
3118205,2021,604,6969,86.66953651886928
3118304,2021,16856,129606,130.05570729750167
3118403,2021,1497,22949,65.23160050546865
3118502,2021,91,1784,51.00896860986547
3118601,2021,111501,668949,166.68086804823687
3118700,2021,718,9128,78.65907099035934
3118809,2021,1433,26611,53.84991169065424
3118908,2021,555,8897,62.38057772282792
3119005,2021,396,3542,111.80124223602485
3119104,2021,2040,23668,86.19232719283421
3119203,2021,589,9943,59.237654631398975
3119302,2021,3812,27966,136.30837445469498
3119401,2021,12706,110290,115.20536766705958
3119500,2021,572,9215,62.072707542051006
3119609,2021,323,3090,104.53074433656958
3119708,2021,234,3441,68.00348735832607
3119807,2021,424,3191,132.87370730178628
3119906,2021,176,3694,47.6448294531673
3119955,2021,720,6382,112.81729865246004
3120003,2021,197,2728,72.21407624633432
3120102,2021,337,4423,76.19262943703369
3120151,2021,271,6760,40.0887573964497
3120201,2021,2255,12931,174.38713169901786
3120300,2021,317,5982,52.99231026412571
3120409,2021,395,5156,76.60977501939487
3120508,2021,829,10226,81.06786622335224
3120607,2021,569,5054,112.58409180846854
3120706,2021,498,3639,136.8507831821929
3120805,2021,1589,15474,102.68838050924131
3120839,2021,386,5005,77.12287712287713
3120870,2021,412,7799,52.82728554942941
3120904,2021,12107,80616,150.18110548774436
3121001,2021,378,5421,69.72883231876038
3121100,2021,465,8016,58.00898203592814
3121209,2021,896,7131,125.64857663721779
3121258,2021,1241,10768,115.24888558692422
3121308,2021,605,5029,120.30224696758799
3121407,2021,537,7255,74.01791867677464
3121506,2021,195,2884,67.61442441054092
3121605,2021,5864,47825,122.61369576581286
3121704,2021,196,3790,51.715039577836414
3121803,2021,472,7609,62.03180444210803
3121902,2021,415,3424,121.20327102803738
3122009,2021,1059,19976,53.01361633960753
3122108,2021,314,4974,63.12826698833936
3122207,2021,445,7614,58.44496979248752
3122306,2021,40277,240408,167.53602209577053
3122355,2021,477,6868,69.45253348864298
3122405,2021,407,6025,67.55186721991701
3122454,2021,423,11211,37.73080010703773
3122470,2021,213,3655,58.276333789329684
3122504,2021,392,5048,77.65451664025356
3122603,2021,281,4451,63.13188047629746
3122702,2021,533,5232,101.87308868501529
3122801,2021,137,2997,45.71237904571238
3122900,2021,504,6619,76.1444326937604
3123007,2021,1509,10223,147.6083341484887
3123106,2021,414,5154,80.32596041909197
3123205,2021,1694,13427,126.16370000744767
3123304,2021,249,4230,58.86524822695036
3123403,2021,159,1533,103.71819960861056
3123502,2021,205,1912,107.21757322175732
3123528,2021,270,7870,34.30749682337992
3123601,2021,3433,28320,121.22175141242938
3123700,2021,1027,11202,91.68005713265488
3123809,2021,462,7241,63.80334207982323
3123858,2021,301,5377,55.97917054119397
3123908,2021,1405,15380,91.35240572171651
3124005,2021,1881,18958,99.2193269332208
3124104,2021,4311,71551,60.25073024835432
3124203,2021,2151,25122,85.62216384045857
3124302,2021,2337,31610,73.93229990509333
3124401,2021,564,4710,119.7452229299363
3124500,2021,1253,11386,110.0474266643246
3124609,2021,205,2325,88.17204301075269
3124708,2021,224,3491,64.1649957032369
3124807,2021,739,8018,92.16762284859067
3124906,2021,995,11330,87.81994704324802
3125002,2021,233,3923,59.39332143767525
3125101,2021,27476,36951,743.5793347947282
3125200,2021,167,2376,70.28619528619528
3125309,2021,255,3221,79.16796026078858
3125408,2021,327,4704,69.51530612244898
3125507,2021,251,3173,79.10494799873936
3125606,2021,424,7504,56.50319829424307
3125705,2021,1220,15433,79.05138339920948
3125804,2021,264,3466,76.16849394114253
3125903,2021,275,9696,28.362211221122113
3125952,2021,536,11054,48.48923466618419
3126000,2021,860,7533,114.16434355502456
3126109,2021,13119,67822,193.4328094128749
3126208,2021,596,9688,61.51940545004129
3126307,2021,235,4437,52.963714221320714
3126406,2021,272,2967,91.67509268621504
3126505,2021,385,10321,37.30258695862804
3126604,2021,507,5242,96.7188096146509
3126703,2021,1655,26369,62.763093025901625
3126752,2021,358,5338,67.06631697264893
3126802,2021,271,5869,46.174816834213665
3126901,2021,652,9664,67.46688741721854
3126950,2021,199,3487,57.069113851448236
3127008,2021,1583,18492,85.60458576681809
