cod_municipio,ano,n_ensino_superior,pop_2021,n_ensino_superior_por_1k_hab
2201572,2021,118,3587,32.896570950655146
2201606,2021,259,10473,24.730258760622554
2201705,2021,111,5507,20.15616488106047
2201739,2021,61,6210,9.822866344605474
2201770,2021,168,6815,24.651504035216433
2201804,2021,174,4505,38.62375138734739
2201903,2021,1205,25387,47.465238113995355
2201919,2021,165,5651,29.19837196956291
2201929,2021,25,5685,4.397537379067722
2201945,2021,159,6426,24.743230625583568
2201960,2021,204,8347,24.43991853360489
2201988,2021,93,3848,24.16839916839917
2202000,2021,677,19807,34.179835411723126
2202026,2021,161,8264,19.48209099709584
2202059,2021,234,10630,22.013170272812793
2202075,2021,96,3573,26.86817800167926
2202083,2021,209,7674,27.234818868908
2202091,2021,155,5781,26.811970247362048
2202109,2021,71,5620,12.633451957295375
2202117,2021,95,5069,18.74136910633261
2202133,2021,128,5965,21.45850796311819
2202174,2021,121,7311,16.550403501572973
2202208,2021,1281,46893,27.317510076130766
2202251,2021,127,3944,32.20081135902637
2202307,2021,436,21258,20.509925675039984
2202406,2021,252,11445,22.01834862385321
2202455,2021,97,4114,23.578026251823044
2202505,2021,156,10964,14.228383801532287
2202539,2021,128,5890,21.731748726655347
2202554,2021,183,5085,35.9882005899705
2202604,2021,395,19715,20.035505959928987
2202653,2021,147,5451,26.96752889378096
2202703,2021,531,27845,19.069850960675165
2202711,2021,22,4899,4.490712390283732
2202729,2021,159,6168,25.77821011673152
2202737,2021,142,4032,35.21825396825397
2202752,2021,126,6516,19.337016574585636
2202778,2021,152,7661,19.840751860070487
2202802,2021,83,4807,17.26648637403786
2202851,2021,85,4685,18.14300960512273
2202901,2021,988,26709,36.99127634879628
2203008,2021,222,8323,26.673074612519525
2203107,2021,297,10444,28.43738031405592
2203206,2021,287,11426,25.118151584106425
2203230,2021,152,4968,30.595813204508858
2203255,2021,132,4459,29.603050011213277
2203271,2021,4,5367,0.7452953232718464
2203305,2021,519,13840,37.5
2203354,2021,150,7029,21.340162185232607
2203404,2021,155,6922,22.39237214677839
2203420,2021,98,4354,22.508038585209004
2203453,2021,81,9565,8.468374281233665
2203503,2021,556,14575,38.147512864494
2203602,2021,24,4930,4.8681541582150105
2203701,2021,1002,39848,25.14555310178679
2203750,2021,4,5319,0.7520210565895845
2203800,2021,38,4462,8.516360376512775
2203859,2021,74,2560,28.90625
2203909,2021,2951,60025,49.16284881299458
2204006,2021,127,5347,23.751636431643913
2204105,2021,205,4323,47.42077261161231
2204154,2021,109,3200,34.0625
2204204,2021,166,9372,17.712334613743064
2204303,2021,271,11659,23.243845955913887
2204352,2021,112,5460,20.512820512820515
2204402,2021,454,10694,42.45371236207219
2204501,2021,259,10497,24.673716299895208
2204550,2021,70,4568,15.32399299474606
2204600,2021,98,3879,25.264243361691157
2204659,2021,151,9457,15.967008565084065
2204709,2021,340,15319,22.194660225863306
2204808,2021,206,9838,20.939215287660094
2204907,2021,273,8566,31.87018445015176
2205003,2021,10,11551,0.8657259111765215
2205102,2021,322,11028,29.19840406238665
2205151,2021,148,5729,25.833478792110316
2205201,2021,457,19170,23.839332290036516
2205250,2021,126,4513,27.919344116995347
2205276,2021,2,4875,0.41025641025641024
2205300,2021,138,4447,31.032156510006747
2205359,2021,106,3005,35.27454242928452
2205409,2021,317,14376,22.05063995548136
2205458,2021,101,5466,18.477863154043177
2205508,2021,871,39336,22.142566605653855
2205516,2021,259,5485,47.21969006381039
2205524,2021,29,5640,5.141843971631205
2205532,2021,124,4777,25.95771404647268
2205540,2021,28,2858,9.79706088173548
2205557,2021,161,8577,18.771132097469977
2205565,2021,223,4656,47.89518900343643
2205573,2021,26,6777,3.836505828537701
2205581,2021,66,4075,16.196319018404907
2205599,2021,103,5198,19.81531358214698
2205607,2021,83,5283,15.710770395608556
2205706,2021,832,30438,27.33425323608647
2205805,2021,653,25504,25.603826850690087
2205854,2021,229,8342,27.451450491488853
2205904,2021,125,5351,23.36011960381237
2205953,2021,385,8543,45.066136017792346
2206001,2021,98,4547,21.552672091488894
2206050,2021,201,6449,31.167622887269346
2206100,2021,232,10958,21.1717466691002
2206209,2021,67,33833,1.9803150769958324
2206308,2021,79,1242,63.60708534621578
2206357,2021,149,6608,22.548426150121067
2206407,2021,188,10564,17.796289284361983
2206506,2021,130,7767,16.737479078151154
2206605,2021,478,10615,45.03061705134244
2206654,2021,135,4530,29.801324503311257
2206670,2021,217,6811,31.86022610483042
2206696,2021,157,9209,17.048539472255403
2206704,2021,171,7322,23.354274788309205
2206720,2021,296,8602,34.410602185538245
2206753,2021,109,4891,22.2858311183807
2206803,2021,61,8723,6.993006993006993
2206902,2021,216,6556,32.94691885295912
2206951,2021,65,3003,21.645021645021647
2207009,2021,1118,37085,30.14695968720507
2207108,2021,82,2468,33.22528363047002
2207207,2021,237,6873,34.48275862068966
2207306,2021,82,4126,19.873969946679594
2207355,2021,116,3404,34.07755581668625
2207405,2021,85,5036,16.878474980142972
2207504,2021,244,14587,16.72722286967848
2207553,2021,285,3937,72.39014478028956
2207603,2021,234,10819,21.628616323135226
2207702,2021,5918,153482,38.558267418980726
2207751,2021,160,4323,37.011334721258386
2207777,2021,127,6406,19.825163908835467
2207793,2021,76,4065,18.696186961869618
2207801,2021,462,20554,22.47737666634232
2207850,2021,64,3669,17.44344508040338
2207900,2021,1079,38778,27.825055443808346
2207934,2021,98,2544,38.522012578616355
2207959,2021,67,4383,15.286333561487565
2208007,2021,3980,78431,50.74524103989494
2208106,2021,280,12139,23.06615042425241
2208205,2021,387,18459,20.965382740126767
2208304,2021,667,28874,23.100367112280946
2208403,2021,2194,63787,34.39572326649631
2208502,2021,230,12608,18.242385786802032
2208551,2021,103,2720,37.86764705882353
2208601,2021,64,3150,20.317460317460316
2208650,2021,253,9017,28.058112454253077
2208700,2021,293,8796,33.3105957253297
2208809,2021,302,17979,16.797374714945214
2208858,2021,112,4309,25.99210953817591
2208874,2021,212,4488,47.23707664884135
2208908,2021,245,7376,33.21583514099783
2209005,2021,135,6433,20.98554329239857
2209104,2021,206,6247,32.97582839763086
2209153,2021,48,4033,11.901810066947682
2209203,2021,71,6254,11.35273425007995
2209302,2021,78,5882,13.260795647738865
2209351,2021,111,4642,23.912106850495476
2209377,2021,84,5255,15.98477640342531
2209401,2021,186,6441,28.87750349324639
2209450,2021,19,2166,8.771929824561404
2209500,2021,111,3803,29.1874835656061
2209559,2021,79,4451,17.74882048977758
2209609,2021,135,2932,46.043656207366986
2209658,2021,87,5779,15.054507700294169
2209708,2021,223,6420,34.73520249221184
2209757,2021,226,3057,73.92868825646059
2209807,2021,99,5030,19.681908548707753
2209856,2021,136,4614,29.475509319462507
2209872,2021,165,6064,27.20976253298153
2209906,2021,125,6122,20.418163998693238
2209955,2021,89,4848,18.358085808580856
2209971,2021,198,8038,24.632993281910924
2210003,2021,751,20662,36.34691704578453
2210052,2021,120,5354,22.413149047441166
2210102,2021,137,3741,36.621224271585135
2210201,2021,132,6700,19.70149253731343
2210300,2021,201,6371,31.54920734578559
2210359,2021,112,4577,24.4701769718156
2210375,2021,67,2646,25.321239606953892
2210383,2021,100,2454,40.74979625101874
2210391,2021,14,3038,4.608294930875576
2210409,2021,373,17639,21.14632348772606
2210508,2021,325,14324,22.689192962859536
2210607,2021,839,34877,24.055968116523783
2210623,2021,120,3451,34.77252970153579
2210631,2021,218,4303,50.66232860794794
2210656,2021,170,10058,16.901968582223105
2210706,2021,417,14649,28.46610690149498
2210805,2021,423,12746,33.18688215910874
2210904,2021,1,4563,0.21915406530791146
2210938,2021,176,6767,26.008571006354366
2210953,2021,171,2929,58.38170023898942
2210979,2021,59,2773,21.27659574468085
2211001,2021,90470,868075,104.21910549203697
2211100,2021,1024,44569,22.975610850591217
2211209,2021,1183,21655,54.62941583929808
2211308,2021,648,20929,30.961823307372544
2211357,2021,4,4938,0.8100445524503848
2211407,2021,165,4386,37.61969904240766
2211506,2021,89,3080,28.896103896103895
2211605,2021,155,2952,52.50677506775068
2211704,2021,112,4471,25.050324312234398
2300101,2021,368,11853,31.046992322618745
2300150,2021,387,15036,25.738228252194734
2300200,2021,2040,63104,32.327586206896555
2300309,2021,774,54481,14.20678768745067
2300408,2021,292,17493,16.69239124221117
2300507,2021,421,11781,35.73550632374162
2300606,2021,286,7650,37.38562091503268
2300705,2021,594,17196,34.54291695743196
2300754,2021,1477,43829,33.69914896529695
2300804,2021,204,7378,27.649769585253456
2300903,2021,311,14672,21.196837513631408
2301000,2021,3490,80935,43.1210230431828
2301109,2021,2431,74975,32.424141380460156
2301208,2021,637,26535,24.006029771999245
2301257,2021,331,10959,30.203485719499955
2301307,2021,571,21654,26.369262030109912
2301406,2021,267,11802,22.623284189120486
2301505,2021,339,7844,43.217746047934725
2301604,2021,628,23478,26.748445353096518
2301703,2021,1038,24610,42.17797643234457
2301802,2021,175,6303,27.764556560368078
2301851,2021,409,18256,22.40359333917616
2301901,2021,2954,61228,48.24590056836741
2301950,2021,668,22573,29.592876445310768
2302008,2021,700,22758,30.758414623429125
2302057,2021,430,15044,28.582823717096517
2302107,2021,1154,35941,32.10817729055953
2302206,2021,1393,53949,25.820682496431814
2302305,2021,682,32722,20.842246806429923
2302404,2021,1163,54577,21.309342763435147
2302503,2021,2137,49842,42.87548653745837
2302602,2021,1807,63907,28.275462781854884
2302701,2021,497,27470,18.09246450673462
2302800,2021,1813,77244,23.471078659831186
2302909,2021,526,17786,29.573822107275387
2303006,2021,322,22782,14.133965411289614
2303105,2021,493,18459,26.707838994528416
2303204,2021,682,26987,25.27142698336236
2303303,2021,266,18699,14.225359644900797
2303402,2021,719,17685,40.65592309867119
2303501,2021,2519,72232,34.873740170561526
2303600,2021,291,20871,13.942791433088976
2303659,2021,336,10376,32.38242097147263
2303709,2021,12006,365212,32.874056712265755
2303808,2021,568,25585,22.20050811022083
2303907,2021,518,13091,39.56916965854404
2303931,2021,371,13565,27.349797272392184
2303956,2021,36,20274,1.7756732761171945
2304004,2021,712,23239,30.638151383450236
2304103,2021,2212,75159,29.430939741082238
2304202,2021,5752,133031,43.238042260826425
2304236,2021,556,18133,30.66232835162411
2304251,2021,893,24977,35.752892661248346
2304269,2021,249,9662,25.771061891947838
2304277,2021,248,7225,34.325259515570934
2304285,2021,8149,54337,149.97147431768408
2304301,2021,767,19389,39.55851255866729
2304350,2021,733,24452,29.977097987894652
2304400,2021,216047,2686612,80.41615238821237
2304459,2021,370,16631,22.24760988515423
2304509,2021,651,14134,46.05914815338899
2304608,2021,222,7694,28.853652196516766
2304657,2021,82,14407,5.6916776566946625
2304707,2021,1694,54962,30.8212947127106
2304806,2021,258,4814,53.59368508516826
2304905,2021,255,11144,22.88226848528356
2304954,2021,613,26290,23.316850513503233
2305001,2021,1199,40784,29.398783836798746
2305100,2021,311,5132,60.60015588464536
2305209,2021,418,20053,20.844761382336806
2305233,2021,2262,68529,33.00792365276015
2305266,2021,327,13369,24.45957064851522
2305308,2021,781,25082,31.13786779363687
2305332,2021,419,12629,33.17760709478185
2305357,2021,722,20060,35.99202392821535
2305407,2021,1698,68162,24.91124086734544
2305506,2021,2638,103074,25.59326309253546
2305605,2021,351,26187,13.4035972047199
2305654,2021,231,11596,19.920662297343913
2305704,2021,260,12485,20.82498998798558
2305803,2021,1216,42058,28.91245422987303
2305902,2021,1043,38114,27.365272603242904
2306009,2021,165,14326,11.517520591930754
2306108,2021,627,24305,25.797161077967495
2306207,2021,265,7866,33.68929570302568
2306256,2021,1471,38325,38.382257012394
2306306,2021,1170,53067,22.04760020351631
2306405,2021,4001,130539,30.649844107891127
2306504,2021,280,20520,13.645224171539962
2306553,2021,809,42215,19.16380433495203
2306603,2021,494,21836,22.623191060633815
2306702,2021,457,18147,25.18322587755552
2306801,2021,332,11492,28.88966237382527
2306900,2021,1583,34636,45.703891904376945
2307007,2021,973,33834,28.75805402849205
2307106,2021,710,27181,26.121187594275412
2307205,2021,295,8130,36.285362853628534
2307254,2021,976,20087,48.5886394185294
2307304,2021,14011,276264,50.71598181449628
2307403,2021,552,24892,22.175799453639723
2307502,2021,701,31492,22.25962149117236
2307601,2021,1768,59890,29.52078811153782
2307635,2021,313,19864,15.757148610551752
2307650,2021,11172,229458,48.688648903067225
2307700,2021,2748,130346,21.082350052936032
2307809,2021,1112,27595,40.29715528175394
2307908,2021,405,11321,35.77422489179401
2308005,2021,1090,39044,27.917221596147936
2308104,2021,853,48168,17.708852350107957
2308203,2021,380,15185,25.024695423114917
2308302,2021,1087,27462,39.58196781006482
2308351,2021,352,13142,26.784355501445745
2308377,2021,389,13894,27.997696847560096
2308401,2021,486,35480,13.697857948139797
2308500,2021,940,43858,21.432805873500843
2308609,2021,682,17249,39.5385239724042
2308708,2021,1425,61738,23.08140853283229
2308807,2021,180,8779,20.503474199794965
2308906,2021,536,22685,23.62794798324884
2309003,2021,673,14549,46.257474740532
2309102,2021,297,10941,27.145599122566495
2309201,2021,469,15684,29.903085947462383
2309300,2021,1084,32408,33.44853122685757
2309409,2021,854,28673,29.784117462421094
2309458,2021,717,25833,27.755196841249564
2309508,2021,207,21384,9.68013468013468
2309607,2021,1698,73188,23.20052467617642
2309706,2021,3026,84554,35.78778058991887
2309805,2021,400,12288,32.552083333333336
2309904,2021,138,6549,21.07191937700412
2310001,2021,341,9422,36.191891318191466
2310100,2021,298,13439,22.174268918818363
2310209,2021,928,35304,26.285973260820302
2310258,2021,782,32992,23.702715809893306
2310308,2021,690,31455,21.936099189318075
2310407,2021,286,12252,23.34312765262814
2310506,2021,1085,43309,25.05252949733312
2310605,2021,201,9143,21.98403149950782
2310704,2021,1225,37900,32.321899736147756
2310803,2021,1084,16331,66.37682934296737
2310852,2021,733,20769,35.292984736867446
2310902,2021,256,17086,14.98302703968161
2310951,2021,320,11001,29.0882647032088
2311009,2021,290,12347,23.487486838908236
2311108,2021,258,14958,17.24829522663458
2311207,2021,230,11106,20.70952638213578
2311231,2021,273,6437,42.41106105328569
2311264,2021,456,21166,21.54398563734291
2311306,2021,3016,88321,34.1481640832871
2311355,2021,460,16147,28.488264073821764
2311405,2021,3388,81778,41.42923524664335
2311504,2021,946,22293,42.43484501861571
2311603,2021,1546,29146,53.04329925204144
2311702,2021,579,18385,31.493064998640197
2311801,2021,2446,78882,31.008341573489517
2311900,2021,470,15788,29.769445148213833
2311959,2021,346,16635,20.799519086263903
2312007,2021,743,32654,22.753720830526124
2312106,2021,553,17712,31.221770551038844
2312205,2021,922,43711,21.093088696209193
2312304,2021,1191,48131,24.74496686127444
2312403,2021,3814,48869,78.04538664593096
2312502,2021,247,7601,32.49572424680963
2312601,2021,264,13044,20.239190432382706
2312700,2021,486,25456,19.091766184789442
2312809,2021,149,7691,19.37329345988818
2312908,2021,12002,210711,56.959532250333396
2313005,2021,641,18357,34.91855967750722
2313104,2021,596,30807,19.346252475086832
2313203,2021,859,26225,32.75500476644423
2313252,2021,117,8573,13.64749795870757
2313302,2021,1712,59062,28.986488774508143
2313351,2021,527,19371,27.205616643436063
2313401,2021,2035,76537,26.588447417588878
2313500,2021,1379,56291,24.497699454619745
2313559,2021,344,16431,20.936035542571968
2313609,2021,918,35047,26.19339743772648
2313708,2021,283,7736,36.58221302998966
2313757,2021,417,19903,20.951615334371702
2313807,2021,586,22040,26.58802177858439
2313906,2021,541,13915,38.87890765361121
2313955,2021,668,18471,36.164798873910456
2314003,2021,1122,40903,27.43075080067477
2314102,2021,975,61410,15.876893014167074
2400109,2021,265,11121,23.82879237478644
2400208,2021,1373,58384,23.516716908742122
2400307,2021,396,11029,35.905340466044066
2400406,2021,76,3272,23.227383863080686
2400505,2021,386,13553,28.480779163284883
2400604,2021,100,4710,21.231422505307854
2400703,2021,865,14728,58.731667571971755
2400802,2021,356,11705,30.414352840666382
2400901,2021,120,7154,16.77383282079955
2401008,2021,674,35874,18.78798015275687
2401107,2021,834,27967,29.82086029963886
2401206,2021,337,14417,23.37518207671499
2401305,2021,138,9670,14.270941054808686
2401404,2021,278,9322,29.82192662518773
2401453,2021,783,28747,27.237624795630847
